,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,-0.02268513479555133,0.10238560858576468,-0.2958084937937847,0.04774721412869833,-0.19286257488569844,-0.03621407372498278,-0.3747131795082294,0.3429577347744104,-0.7128247149224216,-0.5017500220439378,1.0,0.1830491166956318,0.11945667829084072,-0.5059004226290046,-0.025171350795248598,-0.11855584905506752,0.1971156037617192,-0.36556907896679575,0.004883187846911427,0.4231936613355068,0.30701134033288846,0.007997855245112507,-0.30815176164784,-0.6089492604347597,0.03150755692209805,-0.03043693664567838,0.09898696530668709,-0.39138289303845164,0.5998794679452484,0.3227760753816442,0.21189749755016066,-0.260760869425199,-0.1257206477172676,-0.16762961866067505,0.10305222002416269,-0.18240707422178198,0.5723891616801188,-0.2934202673871127,-0.09637696242375283,-0.012879873166927465,-0.32738597925939106,0.8670068130097949,0.07503892434491796,-0.30566282294799285,0.14653623969522483,0.2276945156804697,-0.10335021631993875,-0.06303095688864539,-0.18289470217597417,0.03153271967563339,0.03211580906173371,-0.17298938848758716,0.09297261753711887
PROPN,-0.061589370555638026,0.08608934814216071,-0.20022411571069704,-0.3314709063169295,-0.26188763274378357,-0.1882884418793163,-0.3318887779513572,0.45383519498185343,-0.3323628173894424,0.059756749350651325,0.1830491166956318,1.0,-0.40535227548474095,0.08006578838378242,0.19383289863089398,-0.059165227992582,-0.29045507484710825,0.30214810773507794,0.5703667584007371,0.4904533478582656,0.24338375711914356,-0.0014910665431764974,-0.28420027969305495,-0.26890636923000266,-0.4378351114652112,0.23140227374594738,-0.04390390005613054,-0.055979003393589175,0.5702056241239838,-0.01298282214355959,0.244282782388191,-0.5945515265462316,-0.41786422057620837,-0.10614215527848843,-0.4818923467210216,0.24825382577360003,0.5754387660373557,0.33335350423717486,0.07006490631205178,0.06304236920037799,-0.0016270036814561779,0.3010650998465121,0.04869613016351477,-0.054208106867553306,-0.1986014698369937,-0.10193416452119351,0.5587981250151508,0.2802861730769194,0.12871765978357524,-0.11735914492173898,-0.11753629971753596,-0.44978850987452357,0.07531515526994649
PRON,-0.21716034138505022,0.11641559801479608,-0.028010832246095085,0.06612362529300767,0.6457054453389137,0.44289075235684994,-0.4242517597898509,-0.6691469132279599,-0.4628175365257769,-0.11176531992147055,0.11945667829084072,-0.40535227548474095,1.0,-0.3663890902952288,-0.2053569499738013,0.06008105747817638,0.15279342372703136,-0.5310304317807631,-0.14265180480447884,-0.18725928019172697,0.4059679491173703,0.21084202093231644,-0.15241952929653385,-0.4952037118488062,0.18836394290279593,0.28732159670383084,-0.02865161862274827,0.044076849576695616,-0.39972176415948985,0.095573490633787,0.18716668470620196,-0.11942072181757427,-0.5161979340533535,0.36843428043640086,0.2475009299966223,-0.36483521453738754,-0.3191378160352446,-0.5424509570457889,-0.1111558672625075,-0.29096535072442975,-0.26414617547340774,-0.0019022098835644974,-0.5815067261412867,-0.47162026538453744,0.14450267591774266,0.2992213964556757,0.2575301825750595,0.41053892911863765,-0.42269517896881853,0.31452465234477484,0.6374601401622813,0.3289783587630778,0.13050934055913027
NUM,0.1510546440569944,-0.03922293372176044,0.6631738658414139,0.060820397418114604,0.253000412762303,-0.2884200934228316,0.1995118497439897,0.012134334667280967,0.39705428256570596,0.18202836651537546,-0.5059004226290046,0.08006578838378242,-0.3663890902952288,1.0,-0.07669918750523125,0.45940457680671787,-0.3792592562762964,0.3249551100971534,-0.18283815231129716,-0.24478829065126323,-0.02294809748508442,-0.10996749345077374,0.15287421458392267,0.5857839435081369,-0.23983384136672883,-0.17321931443140337,0.3172040710802847,-0.2409981159484607,-0.48832270352038065,0.34700109720171973,-0.1311440160884002,-0.07239209452697758,0.027241191117951664,0.38361454657364596,0.0454458457966223,0.26546010754936955,-0.1195985032326688,0.38088160556385076,0.3370789539289452,-0.08278465214989653,-0.12995211979845736,-0.5657290415388733,0.3646727564137086,0.23040346896536484,-0.176536741930335,0.2821570468966256,-0.05034320434096538,0.10543917884301064,0.5417852664569006,-0.18528119601966833,-0.32154288005771986,0.12218484671621868,-0.04523605179549873
ADJ,-0.3262492707830529,0.28413585543667536,0.06795179295045471,-0.06585535235305577,-0.1924458679212969,0.004739620794924067,0.3431637485338381,-0.24144214499194672,-0.09430651822554319,-0.3670148767559727,-0.025171350795248598,0.19383289863089398,-0.2053569499738013,-0.07669918750523125,1.0,-0.029682023375567485,-0.26806309913076454,-0.035998626272836884,-0.008176036127918158,0.322797841611022,-0.19406493732453253,0.3032381840795488,-0.2732695002921589,-0.0040711681289191766,-0.1194730706492799,0.17113057167004472,-0.5995705413411815,0.17695720520930078,0.32737771149532396,-0.3850804394950912,-0.1289643213990182,0.33611697731914103,0.06741158613004496,-0.17594909055826952,0.07386378910573967,-0.13713065564581806,-0.15653101745336317,0.47765243957118214,0.21720365918137263,0.22155476953990627,0.027144369536058456,0.03817196872042249,-0.27889846539366775,-0.225277061184418,0.21417493614719454,0.3374580942122125,-0.06226871622921909,-0.4176007566047863,0.3840637931470538,0.28598089648863695,-0.2622152014544112,-0.43938761971942836,0.27325715216871244
advmod:emph,0.23718501321158547,-0.014228152658746536,0.08056155457190968,-0.2554910682066043,0.32376196292851445,-0.1787944441517598,-0.15810071477190418,-0.22514321048664804,-0.006254928464697937,0.01868966731005737,-0.11855584905506752,-0.059165227992582,0.06008105747817638,0.45940457680671787,-0.029682023375567485,1.0,-0.5245173697967171,-0.10200145614736673,-0.38725775054347467,-0.1725537259920088,0.22838429001657473,-0.1601205471693181,-0.060652973792467854,0.10462412765842792,0.37149301810038543,0.033296337247721165,0.47117773302743143,-0.3757921508318973,-0.17847397146156066,0.19881032212250982,-0.37386381981123035,-0.3052842625694309,0.049381348935370814,0.03788589574685322,0.09149774876907091,0.03309257237735629,-0.4106779270048923,0.04681709457741177,0.33406677122675427,-0.3140862568792899,-0.40628921145026853,-0.03835667811325997,-0.19770192015468782,-0.24083788622108984,-0.3003535190205418,0.3036020599300662,-0.09589784732301594,0.04324308399120384,0.1396732222843416,0.5153446446660658,-0.5022298166732129,0.27172355430828293,-0.02215935762673547
obl:arg,-0.2836171038759507,0.21648623776983236,-0.189739416411719,0.15291048466996554,-0.2710351604340724,0.1624425643454395,0.390411086433862,0.03404584957081422,0.03394528374605035,-0.041024865933005854,0.1971156037617192,-0.29045507484710825,0.15279342372703136,-0.3792592562762964,-0.26806309913076454,-0.5245173697967171,1.0,0.20680979291484503,0.24067041534290537,-0.29248291436943613,-0.012698628148931438,0.3219116121509611,-0.06948371142440639,0.08602757748314649,-0.31002237332956917,-0.5598772976223377,0.2511798229041744,0.079998270450915,0.07642137100626198,-0.09100479832470548,0.40409334009638537,0.42138633157129685,0.08768162865302503,0.12934000269876617,-0.17922065803621356,-0.20247326340320274,-0.014350163672759054,-0.562606378437822,-0.6941725002039887,0.2966264229637958,0.36644575677364943,0.037509247290756054,-0.0681116264347744,-0.1803201322820837,0.11380633883380062,-0.005361332912326812,-0.3332168045685207,0.024833909510003284,-0.03274758104866734,-0.3359332009035384,0.1714809548377524,-0.06506263177198954,0.2734441945037447
aux,-0.2211710819481033,0.2631454113123309,0.13781496305092591,-0.07692307692307693,-0.5688290484235214,-0.33511288959529434,0.42652436321561754,0.23614680720391482,0.562038760807222,0.38504153651837,-0.36556907896679575,0.30214810773507794,-0.5310304317807631,0.3249551100971534,-0.035998626272836884,-0.10200145614736673,0.20680979291484503,1.0,0.4559357945478472,-0.11241872725837224,0.1821037851432116,0.28611584466245465,-0.13758034877373052,0.4785350414005413,-0.4042985730154383,-0.14372321460559512,0.23272466988882068,0.2712772873022378,0.08640356700501238,-0.3927422968090636,-0.1013211727930296,0.1949656745596923,0.10898720030072258,-0.1289062878570517,-0.6089902780743943,0.5084715638237431,0.07857399947383517,0.3303355347750991,-0.4519013636861378,0.15759988279697415,0.6141979150794576,-0.12570307069366213,0.05692592559975791,0.26453466160194344,-0.5522482595707658,-0.25590075651690253,-0.2288737943503986,0.04810969951108056,0.4261907770088272,-0.5199161151709613,-0.5090729517577139,-0.21695476973172598,0.22596705733576436
flat,-0.4147301895759502,0.23560432425130567,-0.2988672579300667,0.20782063576549048,-0.40285094981069003,0.007075276814149413,-0.15157652721466294,0.344303286764803,-0.11720744651391538,0.0604338385020737,0.004883187846911427,0.5703667584007371,-0.14265180480447884,-0.18283815231129716,-0.008176036127918158,-0.38725775054347467,0.24067041534290537,0.4559357945478472,1.0,0.2940788220899558,0.18372722741840714,0.35007681062772844,-0.3994700043035416,-0.2044962168855686,-0.3941464000575296,0.05993626966132656,0.041506404464194416,-0.07875408503776675,0.44289119416282846,-0.027818175795639524,0.15832109323978272,-0.2577347570596424,-0.2448653064562727,-0.14279244754422812,-0.5961569115938884,0.40733080217840184,0.3043964582914419,0.1711452482800359,-0.22661950227979233,-0.19721516600897945,0.22117948153869912,0.1413887778975848,-0.1039901395416534,0.10163253272515375,-0.2537944539955971,-0.11338336458074899,0.20380465029467218,0.3894244280611574,-0.2155821363437778,-0.29927442570559515,0.09854308701926316,-0.35601197280577657,0.26478028099829265
conj:expl,0.25099433551286976,-0.20873965880970444,-0.38998268399945446,-0.11241872725837224,-0.3767525548525291,0.30593998495523633,-0.37564708411259184,0.5127334118795336,-0.40761546964679524,-0.13147178338244161,0.4231936613355068,0.4904533478582656,-0.18725928019172697,-0.24478829065126323,0.322797841611022,-0.1725537259920088,-0.29248291436943613,-0.11241872725837224,0.2940788220899558,1.0,0.2648225050895163,-0.23465152953934773,-0.3533763110417984,-0.596186237412451,-0.25330910735468626,0.32360093121862465,-0.145946269220463,-0.08005522072185363,0.5826347524417115,0.2200392703611528,-0.14807516476633398,-0.23701192796822834,-0.3262821748306033,-0.20499327149821078,-0.1853133627101151,0.4546605105846468,0.32805920516437154,0.5688365977996636,0.10480141713331197,0.23661228050159988,-0.21052880052644318,0.6028159452524524,-0.014843035892993888,-0.1345589910995016,0.3060604916433024,0.12623177876640237,0.19149228302805033,0.09453152336451238,-0.23069266920797551,-0.1284742660824965,-0.09280281760805972,0.12337313195407729,-0.28018547184405235
nsubj,-0.13572574096816623,0.26500850452316965,0.04818286935552665,-0.2637011695591979,0.1455569412921905,-0.011081192694805663,-0.5325577879593607,-0.049638021100392136,-0.37989210706552373,0.032876215334331285,0.30701134033288846,0.24338375711914356,0.4059679491173703,-0.02294809748508442,-0.19406493732453253,0.22838429001657473,-0.012698628148931438,0.1821037851432116,0.18372722741840714,0.2648225050895163,1.0,0.19485435383254437,-0.5495596623938899,-0.5090816052559437,-0.3304347330313101,0.2426922655686483,0.42298406468256844,-0.00277612525169722,0.05992351334492642,0.09642223150784639,0.06851545790208168,-0.4338704083662413,-0.6385005588561894,0.21338416424952208,-0.23767983490937195,0.29676374452646287,0.15877583812475185,-0.08076635780708231,-0.4205846681446743,-0.051607090000935565,-0.0436187504625356,0.4621189642721353,-0.3841599908488052,-0.367687517443394,-0.20321740824830542,0.2878411853152191,0.1817898037278907,0.5806100650698088,-0.05033788647896176,-0.1739227461137587,-0.051150014271822815,0.2730034175709525,0.19432752984137788
root,-0.9654725513266852,0.9475360127599833,0.1606244974506951,0.2251636283664063,-0.0670754800613082,-0.03059605654061546,0.170755524523883,-0.41476775795814175,-0.09693598380209506,-0.4272549333595851,0.007997855245112507,-0.0014910665431764974,0.21084202093231644,-0.10996749345077374,0.3032381840795488,-0.1601205471693181,0.3219116121509611,0.28611584466245465,0.35007681062772844,-0.23465152953934773,0.19485435383254437,1.0,-0.645957899270507,-0.09443079000349947,-0.1476675520285373,0.17013939370757458,-0.11569340208925989,-0.09686431445862662,0.09196796130094241,-0.3006671471169392,0.3446822274208798,0.3203036321394824,-0.17607883210496217,0.3284574723869596,-0.3693319254061324,0.05576273072531951,-0.12600990996800523,-0.1719344516130082,-0.30901249703916245,-0.3313473599434325,-0.045940250826275904,0.021922238475327666,-0.17473027693937748,-0.33484064849482886,-0.1401572228962285,0.3705691573941061,-0.09139706559077183,0.02855259105281639,0.0842768977372711,-0.045649454143445366,-0.013423213137692786,-0.36499597623812774,0.9485419309404973
advcl,0.5518399989427771,-0.6998039803092887,0.12441609403581223,0.15740225196877713,0.16028127526898783,-0.16858341320075396,0.273992200168924,0.06419299518698608,0.4877368437769558,0.2561577107612034,-0.30815176164784,-0.28420027969305495,-0.15241952929653385,0.15287421458392267,-0.2732695002921589,-0.060652973792467854,-0.06948371142440639,-0.13758034877373052,-0.3994700043035416,-0.3533763110417984,-0.5495596623938899,-0.645957899270507,1.0,0.5751373399125511,0.3483264183393928,-0.3373345786917034,-0.157325923716015,0.21000758278870457,-0.3715560157666618,0.013415825729403915,-0.09372074874579017,0.10571836041581154,0.3612694157057712,-0.3139600314995473,0.563251027312573,-0.44032519469568565,-0.002498527402776993,0.010336906527877776,0.19688745441733618,0.1476013459280175,0.25725599614052685,-0.4697237974596848,0.16255647971392967,0.5470916163010344,0.04730036236141254,-0.5245351515370108,-0.05539228368176068,-0.4119700628815668,0.028907648488216975,-0.10631299542208526,0.23655498638862485,-0.005613247964466264,-0.6611124487821035
mark,0.09374991358740513,-0.14593641350799963,0.46152971215805355,0.2127971031237407,-0.1231583445543403,-0.40165344610060855,0.7845422432904905,-0.05264511542497381,0.8071201548697154,0.26151154349124056,-0.6089492604347597,-0.26890636923000266,-0.4952037118488062,0.5857839435081369,-0.0040711681289191766,0.10462412765842792,0.08602757748314649,0.4785350414005413,-0.2044962168855686,-0.596186237412451,-0.5090816052559437,-0.09443079000349947,0.5751373399125511,1.0,0.02993819365545318,-0.5213975362601772,0.05562231928841915,0.14176491923281187,-0.405197563178067,-0.17273444851016193,-0.224598703634581,0.4586290024325376,0.5919149472179276,-0.13286319669115434,0.1688385886755774,-0.11696253722123039,-0.24400800160994648,0.19506927550520944,0.057521946394812964,0.12433625201217724,0.4473799423060789,-0.6877123987896991,0.22751270494115103,0.4906709260015983,-0.2768387810513451,-0.18696732212204373,-0.4697546713058092,-0.4249082936344602,0.5810293210307814,-0.1948505696942021,-0.33527444338700496,-0.2000684592641444,-0.10669455932366272
det,0.13614671681637877,-0.15117752215964964,-0.22969583367998112,0.23008416903855855,0.10063451920749916,-0.041757665941041085,-0.08801897511786214,-0.22542007691013574,0.10502263820635432,-0.1597161717799084,0.03150755692209805,-0.4378351114652112,0.18836394290279593,-0.23983384136672883,-0.1194730706492799,0.37149301810038543,-0.31002237332956917,-0.4042985730154383,-0.3941464000575296,-0.25330910735468626,-0.3304347330313101,-0.1476675520285373,0.3483264183393928,0.02993819365545318,1.0,0.23373326623660998,-0.14912328186694743,-0.20002412897133448,-0.08564463501558102,-0.05706189161657928,-0.35217649721218214,0.06418663822814133,0.39369743672486873,-0.4038187742799683,0.3216429604592195,-0.23812643613746684,-0.2643880962766859,-0.12622402161423243,0.365940914838252,-0.5488987251443971,-0.30409387041571695,0.05955202755952923,-0.05911743473562527,0.14168967753354805,-0.1949968620377716,-0.26526122051567647,-0.21633467443253893,-0.45529883037166236,-0.41431469669618226,0.4840558259906202,-0.012109689188660318,0.05632676089736781,-0.151862667580092
advcl:pred,-0.1474847846426504,0.14153448909044708,-0.08891513996509418,-0.14372321460559506,0.09676999656624273,0.3319088005054574,-0.48797135628953225,-0.3112460069872,-0.3327386186449471,0.13311632608777296,-0.03043693664567838,0.23140227374594738,0.28732159670383084,-0.17321931443140337,0.17113057167004472,0.033296337247721165,-0.5598772976223377,-0.14372321460559512,0.05993626966132656,0.32360093121862465,0.2426922655686483,0.17013939370757458,-0.3373345786917034,-0.5213975362601772,0.23373326623660998,1.0,-0.4919386328505162,0.21016381079031043,-0.060689747240841044,-0.18905941422936592,-0.18930866059850116,-0.2241274655517029,-0.451182470467446,0.0773759839273965,-0.27606450243807595,0.2769573904788822,0.00320428292472245,0.25463690299294417,0.34415201195365336,-0.3681772377043054,-0.2691533405210927,0.16951116058541937,-0.19315689005449405,-0.174116542984536,-0.21586825479304173,-0.02525523538731583,0.4851118200892176,0.29283951373980516,-0.2422227796494042,0.31773231069009944,0.19847164308023102,0.06546800115960885,0.05803292367887308
