,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,-0.1704512308685262,0.2771224949890314,0.28543949281185826,-0.3898885366446659,-0.17607163749038976,0.18466225422474916,0.21001890461121037,0.28430235613038,0.026747352503275375,-0.3979497621085413,1.0,-0.3920282990235123,-0.5897492277077636,-0.07494995415250713,0.6988234339664424,-0.29616060689591267,-0.11496412723207886,-0.05998795830923407,0.13110921163399616,-0.18167153604914552,-0.06106641628373782,0.2512536354476828,0.025003600012203038,0.10329671976283158,0.11638406049638882,-0.05998795830923407,-0.05152591846386236,0.22933350911809403,0.2635034035143129,0.021643210183440374,0.21508966996948228,-0.6726487048929503,0.07036528673250413,0.011831372172947496,-0.19212128550099464,0.28913523280179965,0.08749769795612697,-0.22933259165205028,0.13459248458592407,0.8869339628766609,-0.17668498553563697,-0.24249740959393928,0.20417032557985967,0.5189641762784338,-0.4298109284264879,-0.5511410305257161,0.04825949601222628,-0.07777401896176384,-0.0779624651850678,-0.19904865880440223,0.11018731524083489
PROPN,0.4328275988056829,-0.4642383730276727,-0.026671658811629945,0.48624754102459555,-0.4761994052036656,-0.5148874895084834,0.16863256943294125,0.33977669539224037,0.018500159232133336,0.0513920467249909,-0.3920282990235123,1.0,-0.03742653828065037,0.1571757848999353,-0.37655096551595646,-0.2757309306544262,0.3165320221794318,0.016651842089224156,-0.023672002427669456,0.6004785923291788,0.379977905509961,-0.4730004816649379,0.11516824875308973,-0.017462988723249924,0.16234148606462878,0.016651842089224156,0.37318207490625516,-0.16028390617374305,-0.18011076784144062,-0.06075565351475744,0.11376649884841751,-0.12758005338233774,0.023348295107967987,-0.15768870733806525,0.48368677106673613,0.44228293651085804,0.04407624798159094,0.22398791521711142,0.579504702272607,-0.39156839033662405,-0.259382894338048,-0.39119256013596654,-0.354942769918626,0.14273604083434824,0.22432253659769333,0.16766593976163713,-0.3055553355520817,-0.2577408175188949,-0.28011088754552393,0.2866651263004891,-0.39952257255340906
PRON,-0.42863001575731313,0.33360893266747765,-0.6137319266743297,0.13318188670514725,0.10393313074942034,0.2310070855060196,-0.35981922879782635,-0.5110392471054974,-0.607972231207596,0.3136258034331168,-0.5897492277077636,-0.03742653828065037,1.0,0.01027638337217878,-0.36007195472655285,0.4200158071154296,0.5577110018082412,0.2509976179886153,0.045608846147301305,-0.16206449189025923,0.39723830886259204,0.39070649220303405,-0.5665898604311855,-0.5425734809463497,-0.09453954400493289,0.2509976179886153,0.21501650147983453,-0.3562515796795491,-0.4592374330995244,-0.018880861477760268,-0.5516532100062995,0.49248889322728845,-0.325857320964144,0.21600719299932952,-0.5522344537616457,-0.6692028376377123,0.059428244025040516,0.09097369971184131,-0.584180306161634,-0.441399185548655,0.528202189661882,0.13341895549970445,0.17340983649101124,-0.5768859635294813,0.3917335334725723,0.5034651939898301,0.15663479899910596,0.6447266473856322,0.03281591490150551,0.18217503542621027,0.38552002468877183
NUM,-0.39976421128131767,0.4437886697003919,0.45813021720531044,0.4995016560619689,-0.09115282329228275,-0.6381128138771369,-0.4729552106979756,-0.07797877367706317,0.12360700469465936,0.09591241226339066,-0.07494995415250713,0.1571757848999353,0.01027638337217878,1.0,-0.6198380155986172,0.32633261780673095,0.30961580144815887,0.0929011343299142,-0.35987728185713536,0.4900715990703751,0.22367562630357893,0.40136505372092784,0.3485880783100382,0.04065413271355605,-0.2296438086325244,0.0929011343299142,-0.08288170415780592,-0.021906361206595875,-0.09346721499547722,0.46491871541544344,-0.5616381569162524,0.23124775298551484,-0.15966217468717422,0.6722649298979217,0.15562114473762548,0.36726799252339204,-0.7189547892199779,0.8671816079914666,0.04969789795810535,0.033023239892667214,0.5940571669471101,0.21535725197379751,0.060840443896123655,0.1164260701583462,-0.594022981535498,-0.5769393208016312,0.09790964937862133,0.11700400888118863,-0.5106717840909917,-0.6805500645675325,0.49907977712054336
ADJ,0.12013045210317812,-0.0934657114878143,0.05601858716326775,-0.648674937820947,-0.1213087037837487,0.6540628020960689,0.22106240765443363,0.13711385332904838,-0.19771193219714894,-0.12021771964961309,0.6988234339664424,-0.37655096551595646,-0.36007195472655285,-0.6198380155986172,1.0,-0.22221822533899943,-0.3300953551077288,-0.07069780886602967,0.3755019045084595,-0.6386282246088665,-0.0637327285984686,-0.08431316963831291,-0.32487884640196074,-0.19049272411457266,0.17831535490556663,-0.07069780886602967,0.19281798187956592,0.44038134332211193,0.31903691445965215,-0.26169291652292875,0.33761027166104696,-0.4768530672699765,0.2236172534126356,-0.24668910715272913,-0.3357096523723929,-0.2115768406715944,0.6116908781502282,-0.6125424139984932,0.04357399535999658,0.65100190919174,-0.3450960277602134,-0.215654579528307,0.28593236760736773,0.34752185557646137,-0.022024619101226297,-0.07900681121083378,0.08884024458681336,-0.02939317752624265,0.11417599234181373,0.28042190472466366,-0.18897517388268673
advmod:emph,-0.2117139298424864,0.09286518819710847,-0.02281764483270816,-0.2489602550149419,0.39785901191864104,0.3764973553404711,-0.5704992390976932,-0.3044383770983574,-0.24518844703324155,0.07012160846396355,-0.29616060689591267,-0.2757309306544262,0.4200158071154296,0.32633261780673095,-0.22221822533899943,1.0,0.05199948273520691,-0.13954469346514864,-0.273928712239249,-0.2644862244474009,-0.15381019062900322,0.2328389119163142,-0.1931993552137032,-0.3396652946987213,0.03709342358929027,-0.13954469346514864,0.3408810585753864,-0.06161786653417692,-0.19464341832714224,0.3289254388246496,-0.4972827849606944,0.6401180853590485,-0.12132535858371123,0.6222824990432886,-0.16279949037672434,-0.4257935292117608,-0.05733606425359013,0.4747020676353302,-0.6152187117124688,-0.12534848587500758,0.698432394146533,0.5730870082688126,0.11329587876547917,-0.17737694747023172,-0.09143762355659024,0.006095585599819393,-0.26393535875692276,0.19744746233206364,-0.056248829395838806,0.05231519583051043,0.12272759956378142
obl:arg,-0.5842126605735998,0.5342470819035159,-0.4138802595673057,0.4379200094325941,-0.10470777080194488,-0.15055926496851835,-0.039959562887243165,-0.11230376215983426,-0.5958243666826178,-0.20626167819119892,-0.11496412723207886,0.3165320221794318,0.5577110018082412,0.30961580144815887,-0.3300953551077288,0.05199948273520691,1.0,-0.05441461143844668,-0.26545680123088133,0.26767702033192825,0.7298354175021048,0.5831037661471821,-0.4818661525156117,-0.5078479376743701,0.025466085766438135,-0.05441461143844668,0.2010157507759072,-0.6339648224816499,-0.5900997293585686,0.07442219249809895,-0.37183756592637557,-0.09364003155586409,-0.6228984919006271,0.3837480994266559,-0.4997721318585038,-0.013721062164095464,-0.2644832257855557,0.3383571399083242,0.0006517155272225938,0.07365191448613043,0.2434263720216495,-0.2161490220509994,0.07687704522143333,-0.11849707898621285,-0.06309070176939074,0.1376999698264644,0.09655219323464577,0.5698140991081865,-0.050024471909158805,-0.016844796478936448,0.5007609400493048
aux,-0.022950731559536613,0.04974420712993638,-0.20395757115931723,-0.1844774129561009,-0.7101457925305394,-0.261672154771936,-0.23039773007239991,0.1347090410825099,-0.26624579994456843,0.43230653424848575,-0.05998795830923407,0.016651842089224156,0.2509976179886153,0.0929011343299142,-0.07069780886602967,-0.13954469346514864,-0.05441461143844668,1.0,0.7311054793527871,-0.10000000000000005,0.3278152700223497,-0.06114494650315846,-0.1649408145781596,-0.20348373621198157,0.13708633947376156,1.0,0.11321623915702325,0.1625849982027136,0.5510639261206822,0.12015965886365902,-0.22375058874805026,-0.16880952544986438,-0.0130348255932073,-0.15880665881479009,0.013535524551253812,-0.14898336197559786,0.16276197631306183,0.00495148368318077,-0.202348323475138,-0.13864970320373368,0.33521607168212003,-0.01783361418650514,-0.0669149727439172,-0.28085116525646153,0.13276893586338373,-0.02716897583565103,0.12242367946573116,0.3772005965214211,-0.6645862133756406,-0.2180676885681708,0.010825151501839657
flat,0.3482599643104849,-0.29489899738420455,-0.25001575456340636,-0.47487132364119533,-0.5531901288434333,0.12340495743363528,-0.2562085876191206,0.3653580449676422,-0.23714057290053026,0.10998136342858539,0.13110921163399616,-0.023672002427669456,0.045608846147301305,-0.35987728185713536,0.3755019045084595,-0.273928712239249,-0.26545680123088133,0.7311054793527871,1.0,-0.2574143446787157,0.05081372592435043,-0.39614569273770595,-0.15088611655670134,-0.23148777929556885,0.5120872768169294,0.7311054793527871,0.14089421701905147,0.20256044197583276,0.5739723888974837,0.035947280824862184,-0.0915262461080631,-0.35816459418216706,0.03670090791838901,-0.42025624239653947,0.05297796498339281,-0.38350454490980407,0.6729274535102241,-0.46373370780337886,-0.2695267287187196,0.0711573877286769,-0.15394916563548802,-0.4670078957103264,-0.3237475898353584,0.059682393234474176,0.3690123952054611,0.036585039601513165,0.17071680302387202,0.13254428894722303,-0.25917511296235163,0.2165548151526992,-0.3292567490408114
conj:expl,0.22435511055138835,-0.0613795109226394,0.288516791974748,0.7424090004721882,-0.1797802026934224,-0.7784081360821816,0.10979829534134007,0.08890617677096369,0.5307895941391865,-0.10673521572904393,-0.18167153604914552,0.6004785923291788,-0.16206449189025923,0.4900715990703751,-0.6386282246088665,-0.2644862244474009,0.26767702033192825,-0.10000000000000005,-0.2574143446787157,1.0,0.009453392100790953,-0.1564051280119889,0.6467431066583608,0.5394805172180205,0.056724843373928774,-0.10000000000000005,-0.28295961006733705,-0.2934648666554571,-0.2734787675046517,-0.08155713005299367,0.03307612371679711,-0.12395004498439417,-0.033028270454124764,0.12261426074788859,0.5935788607467514,0.6449701313928802,-0.3388716043672677,0.23842454924951417,0.3570517284772835,-0.23917520605434459,-0.17767713328622708,-0.36290949613155205,-0.35971429515675646,0.36455479690994125,-0.10830700049965203,-0.06430723948098062,-0.24905685657222348,-0.4761874642278146,-0.17113358502076928,-0.21806768856817077,-0.02717621438371865
nsubj,-0.44594202406341443,0.4207460608463393,-0.19398446467075056,0.33837233678459927,-0.5699240671207326,-0.2428588643986374,0.048600616490598145,-0.09582741173555706,-0.6537837933082259,0.23739828537262941,-0.06106641628373782,0.379977905509961,0.39723830886259204,0.22367562630357893,-0.0637327285984686,-0.15381019062900322,0.7298354175021048,0.3278152700223497,0.05081372592435043,0.009453392100790953,1.0,0.3788269770447496,-0.6095264545108761,-0.6510241066964324,-0.0394522783625512,0.3278152700223497,0.267022114693677,-0.15102660343413954,-0.06261551939070414,-0.11895491260152684,-0.192342900847856,-0.27531865665718824,-0.4520641420968832,0.2972513374460238,-0.47801650093563,7.633416844628041e-05,-0.10803337774700829,0.2563146262173807,0.3073350520060396,0.15525368219653846,0.20826890662182518,-0.10150499258203535,0.3019954068912676,-0.08633437234578996,-0.22667663051090617,0.13487493618107374,0.2481172716676087,0.6540412538782518,-0.48275772303575,-0.19109877993370403,0.413945533648338
root,-0.9800181283566619,0.963796499815371,-0.08215749394500625,0.17568664008982,0.23875182872724693,0.07656727793379467,-0.17377004870180443,-0.4525087766070151,-0.39818939487243543,-0.03597984475220099,0.2512536354476828,-0.4730004816649379,0.39070649220303405,0.40136505372092784,-0.08431316963831291,0.2328389119163142,0.5831037661471821,-0.06114494650315846,-0.39614569273770595,-0.1564051280119889,0.3788269770447496,1.0,-0.34667828665874334,-0.29507804993821896,-0.44329984293979435,-0.06114494650315846,-0.12850706801848893,-0.19769340222163484,-0.39653012770559476,0.1818955393289067,-0.4727786926306605,0.12516410405902115,-0.3481519545666957,0.5282780954927253,-0.7667687254060082,-0.1319136155331422,-0.5484884971805382,0.35499891206148954,-0.2708228886533462,0.35726001123602197,0.5796983734786215,0.26431772987374774,0.570074300665195,-0.23183414954924722,-0.417703490663674,-0.27009510096667005,0.40738869322498783,0.6565181472205589,0.0009277855380049951,-0.4804137144509665,0.9151065577012735
advcl,0.4165937739701821,-0.23809603646326144,0.6537060507645353,0.36131053220486115,0.11918149351906789,-0.5383097448001275,-0.04410689570900983,0.0823392020814524,0.9298167056251228,-0.004556666035301649,0.025003600012203038,0.11516824875308973,-0.5665898604311855,0.3485880783100382,-0.32487884640196074,-0.1931993552137032,-0.4818661525156117,-0.1649408145781596,-0.15088611655670134,0.6467431066583608,-0.6095264545108761,-0.34667828665874334,1.0,0.8695929355155424,-0.13105999793540526,-0.1649408145781596,-0.4850137775721145,0.2522746735452863,0.07560582923260288,0.041369978058227404,0.10175174245525422,0.08491446933795813,0.4503742960053312,-0.07143557038500219,0.7695039517295557,0.537572301589729,-0.2821669566874278,0.076220967280987,0.20945931189482542,-0.15900607314100093,-0.21335525241798248,-0.13438110363928446,-0.27007957585783454,0.4099829088562836,-0.16148310513927752,-0.39454916751876923,-0.09229315692412321,-0.7768754352975911,-0.008402722166901624,-0.31306698924941884,-0.16491356441984542
mark,0.38462922195273447,-0.2104316527001296,0.4794346100005798,0.27841980798727395,0.15680542214076393,-0.3841567145135126,0.36032406993176763,-0.04495830151747745,0.9431538032166188,0.018072209813428927,0.10329671976283158,-0.017462988723249924,-0.5425734809463497,0.04065413271355605,-0.19049272411457266,-0.3396652946987213,-0.5078479376743701,-0.20348373621198157,-0.23148777929556885,0.5394805172180205,-0.6510241066964324,-0.29507804993821896,0.8695929355155424,1.0,-0.25018189855601164,-0.20348373621198157,-0.5345508508522292,0.19780836243372307,0.018022961174299357,-0.24623297246133455,0.4333988857689638,-0.013980295398773959,0.5309891033078683,-0.26661790383581063,0.6460646546870458,0.5819289297723331,-0.22014542399103998,-0.1955161289518592,0.24872735630267104,-0.1907413221327215,-0.31985038861178927,-0.02071876417844337,-0.10365129575417992,0.2505169819686251,-0.03192737073967612,-0.13911904938728123,-0.24690760064712203,-0.8016645486214513,0.12285993894059148,-0.20763812724847824,-0.20374569013689278
det,0.46847303025337556,-0.43389893269556246,-0.2643008425083957,-0.40510624031251224,-0.24538890249091086,0.1107462067346121,-0.08625294596831098,0.5902170218848386,-0.1825568926813553,-0.5381929288901678,0.11638406049638882,0.16234148606462878,-0.09453954400493289,-0.2296438086325244,0.17831535490556663,0.03709342358929027,0.025466085766438135,0.13708633947376156,0.5120872768169294,0.056724843373928774,-0.0394522783625512,-0.44329984293979435,-0.13105999793540526,-0.25018189855601164,1.0,0.13708633947376156,0.13348605998693247,-0.41861847281083187,0.3554653090637164,0.08192034072277975,0.12403215205735582,-0.5083121364411869,-0.4939394346864581,-0.012587102741062001,0.24517972176859698,-0.13815919684700537,0.565799277620681,-0.24584720181346073,-0.17525944376263874,0.2518413029837037,-0.36638879706734606,-0.4325773740451089,-0.7259694953286194,0.3854154435412414,0.11666476268263733,0.20085096440429653,-0.34865857237282494,-0.07791561331856507,-0.0033879054785245087,0.34935011191282456,-0.5326326021136589
advcl:pred,-0.022950731559536613,0.04974420712993638,-0.20395757115931723,-0.1844774129561009,-0.7101457925305394,-0.261672154771936,-0.23039773007239991,0.1347090410825099,-0.26624579994456843,0.43230653424848575,-0.05998795830923407,0.016651842089224156,0.2509976179886153,0.0929011343299142,-0.07069780886602967,-0.13954469346514864,-0.05441461143844668,1.0,0.7311054793527871,-0.10000000000000005,0.3278152700223497,-0.06114494650315846,-0.1649408145781596,-0.20348373621198157,0.13708633947376156,1.0,0.11321623915702325,0.1625849982027136,0.5510639261206822,0.12015965886365902,-0.22375058874805026,-0.16880952544986438,-0.0130348255932073,-0.15880665881479009,0.013535524551253812,-0.14898336197559786,0.16276197631306183,0.00495148368318077,-0.202348323475138,-0.13864970320373368,0.33521607168212003,-0.01783361418650514,-0.0669149727439172,-0.28085116525646153,0.13276893586338373,-0.02716897583565103,0.12242367946573116,0.3772005965214211,-0.6645862133756406,-0.2180676885681708,0.010825151501839657
csubj,0.08559868678405484,-0.3011326918861979,-0.33728454815174924,-0.38843600382417875,-0.30054895513276764,0.3736796309828982,-0.1440604121235472,0.2639605511087266,-0.5826002069230822,0.04033886329467009,-0.05152591846386236,0.37318207490625516,0.21501650147983453,-0.08288170415780592,0.19281798187956592,0.3408810585753864,0.2010157507759072,0.11321623915702325,0.14089421701905147,-0.28295961006733705,0.267022114693677,-0.12850706801848893,-0.4850137775721145,-0.5345508508522292,0.13348605998693247,0.11321623915702325,1.0,0.0741550654010879,-0.1700000892829734,0.25319914382531367,-0.18396496170571078,0.10278168491598723,0.17798157224806332,-0.0719015121273033,-0.10951880290873396,-0.1273837922402197,0.374374413484754,0.21503863212615112,-0.07089659970141683,-0.10358982517186484,0.3073898164964527,-0.0072122691912445205,0.04214458916534224,-0.1575929716326699,0.3697494102889361,0.0012807640551451057,-0.3980135102667984,0.15870307986249138,-0.2694863550010028,0.6031532614380661,-0.33931025496169964
xcomp,0.20007125322477276,-0.11493349881013194,0.6417177725400893,-0.1394918042852294,-0.22940282563380832,0.0983863160138386,-0.11087067319995812,-0.24226630501969718,0.297836813598892,0.6413449283251009,0.22933350911809403,-0.16028390617374305,-0.3562515796795491,-0.021906361206595875,0.44038134332211193,-0.06161786653417692,-0.6339648224816499,0.1625849982027136,0.20256044197583276,-0.2934648666554571,-0.15102660343413954,-0.19769340222163484,0.2522746735452863,0.19780836243372307,-0.41861847281083187,0.1625849982027136,0.0741550654010879,1.0,0.36737434625005677,-0.20892944782173747,0.04262556122898495,0.12345063175123784,0.771412457488351,-0.06932355352129184,0.10277604697016113,0.012477073940916288,0.1849192304900426,-0.13589339683510437,0.1830744996455878,0.10647362981937773,0.09799374747201639,0.1447008307144557,0.5328591948277734,0.2410773839579496,-0.17418863131905887,-0.330393080511853,0.1982320998416131,-0.2831914047530211,-0.3704214843209892,-0.1796940221337582,-0.0297426520333672
