,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
obl:arg,0.2852324668393088,-0.26239835391012745,0.21957439379536442,0.16505962940220037,0.11589578944707264,-0.17684586828068094,0.27502684416067413,0.0599627472871281,-0.1721666434504731,0.08919913577909377,0.03051367066302231,-0.22799685910472917,-0.05445121805105532,-0.028629451666318063,-0.4688488207520409,1.0,-0.2478089810229883,-0.42621905658047793,-0.030420203538353573,-0.26682548296819275,0.2270139237050148,-0.07576907371202804,-0.042577120001578275,0.6948408044252035,0.3139444230035713,0.03855136057626277,-0.31162414039551867,0.04404508347301709,-0.06375266595376991,-0.21434205937432485,0.6129684055438324,-0.4473497357822112,-0.023693948899562927,0.2283889124722624,0.20646967030823105,0.072818885518166,0.4872200936919071,-0.171031617801318,-0.43222886202092065,0.18057022633436,0.5195472820737115,0.2351752234915993,-0.012613008622878017,-0.10702651267856297,-0.5874035960396227,0.016512251284363653,-0.03281091974306106,-0.1736427286640785,0.4717978895204423,-0.004328813575353973,-0.3733063841057338
flat,0.28539102158528457,-0.3223134251316616,-0.29422456710840256,-0.2924264535700474,0.02456600874534882,-0.12222209562501575,0.6059039380740374,-0.025672040753267834,0.09202022877543828,0.15132096864888933,0.0012588716510573577,-0.4313114599241611,0.06991842996228574,0.1386219579509599,0.1311798209914527,-0.2478089810229883,1.0,0.10547035336876943,-0.1819656751309211,-0.289702596576739,-0.055153481994014424,0.2852670120026742,-0.17660221630061898,-0.09555163683134354,-0.026008964355538643,-0.1112306616724351,0.27110847802827653,0.4395185760526959,-0.04600639650413845,-0.050643276624787334,0.2351874050281118,0.4300777992517337,0.0649373326510233,0.06912771463919128,-0.000930598773948538,0.6434351930218066,0.21693354623648115,-0.13376619675596435,0.07033373659429593,-0.005244098213692107,0.055155083722479264,-0.42722280651570366,0.14045371910870524,0.063105987336247,0.040471798639739084,0.16345049084079918,-0.1725397590612585,-0.5373855710755658,-0.5433287402929805,-0.17919245309934528,-0.2948779005490092
conj:expl,0.04821324144329058,-0.09565090992827444,-0.23800853705785527,-0.4646688318171198,0.025407651769655818,-0.07479877859537117,-0.04266239954329765,-0.15722326416718463,0.41016305912989903,0.039986441070388304,0.1389787145064245,0.41700951687244864,-0.24405230441520046,0.01893504152282568,-0.2262131170376444,-0.42621905658047793,0.10547035336876943,1.0,-0.04205832665991809,-0.09789378274581753,0.1275287935800743,-0.04975732572969755,0.1313191270448557,-0.07692307692307698,-0.3345402666579032,0.144828870186447,0.6160395857498232,0.15484848519739164,-0.07692307692307694,-0.09534387829827397,-0.012636508246119149,0.10135916687361751,-0.34839449492300667,-0.2174314014245948,-0.16463755152609047,0.038490310863613084,-0.27688585575295616,-0.2946877736538778,-0.07692307692307696,0.06035498287860982,-0.36835514276400944,-0.17394598321425775,0.10322901089841391,-0.00015775090422059568,0.386202037666736,0.2495462244854125,0.03485060727457403,0.283446549010216,-0.44893730248304614,-0.14234437801352165,-0.03731869953668428
nsubj,-0.49370804226736975,0.6378320473523221,0.29201885043758063,0.3871454247369171,-0.14156888768867235,-0.12087469419919623,-0.08495027766955307,-0.2929047352348735,-0.2619186216350911,-0.3447683029410919,0.18415002882014797,0.17373677805084195,0.22569672305992952,0.13804410251919252,0.38575169584392655,-0.030420203538353573,-0.1819656751309211,-0.04205832665991809,1.0,0.5703824441967725,-0.3928947669422891,-0.38803048627098397,-0.6934732776627249,-0.0029276009683526383,-0.2817829336751855,0.0029950666743155906,0.032392819845703656,-0.25674461692057876,0.2903771263995725,0.07807536343971494,-0.1694756997422979,-0.4570856894489891,0.39454268241380874,0.04599330136784557,-0.07916434948769496,-0.12050577438412953,-0.23348031412404133,-0.39634475271498726,-0.2586658275848396,-0.35909036352438467,-0.3424751985342191,-0.5125651452174416,0.0965294496588367,0.5537707360420028,-0.43269974698803054,0.3352347222595196,0.36987753229859127,-0.02316593772327287,0.039722924001561535,0.5756231704057837,0.6433215776672002
root,-0.979311507112564,0.9874050861379084,0.22655877310561748,0.4618891170962181,0.041131415462008304,-0.143922340300335,-0.4600846175027636,-0.07788768430197274,-0.30504627293748326,-0.5302926124658413,0.3913129697527042,0.27353284116794624,0.4383741332215223,-0.06275445249234612,0.7954074190797659,-0.26682548296819275,-0.289702596576739,-0.09789378274581753,0.5703824441967725,1.0,-0.17900172608454815,-0.19607188731367978,-0.3836956157089666,-0.33288244819585117,-0.02527395715980094,0.12603975306688808,0.1411482611608665,-0.5056437309591043,0.16778582658572047,-0.012258674705061834,-0.2746483032923654,-0.04089490647215556,0.15363471666344197,-0.5829929903139912,-0.24005901864359097,-0.44127414780338764,-0.17420703741406302,-0.3271882925647818,-0.22823416251543624,-0.5610935096642563,-0.19503440252842744,-0.31993312969817256,0.012745998316725684,0.49627461987534544,-0.302682997740355,0.20870586673355906,0.23811986703198204,0.09784740016420058,0.1675101068644292,0.5749178427861681,0.9357482469029282
advcl,0.1853019034681233,-0.25007426259682586,-0.17122397996144442,0.1816723980156287,0.22746550022226567,-0.5922870225652216,0.11072753578669904,0.43703351204872315,0.07666297577653598,0.13485935268653856,-0.18400907877862935,-0.054707992355369765,-0.07149730387829006,-0.2618264840001488,-0.18992662206948246,0.2270139237050148,-0.055153481994014424,0.1275287935800743,-0.3928947669422891,-0.17900172608454815,1.0,0.41133286690695176,0.046893134653137866,0.1999369584660485,-0.08083963825787946,0.24106748708298129,0.2010102800505664,0.07335602608249069,-0.19041034519532124,-0.6001051750715503,0.5053845842434149,-0.18065040001249807,0.010201797188350735,-0.01834994847382625,0.2921902337365017,-0.15697870080110962,0.3536281075629792,-0.30469487444484306,0.10063433233671261,0.16839312512133428,0.08338314940456884,0.5576230625027618,0.3439357888140444,-0.4885439536699039,-0.15090464166138703,-0.19240022670276585,0.03849110358047907,-0.3660267504365362,0.3967970215370137,0.05111055820924708,-0.4335993209688439
mark,0.2339761807480002,-0.19887567041549975,-0.027155837294566228,0.0066770569246629,0.20692596684745987,-0.15159444277106787,-0.11168508330207083,0.9145109434595884,0.14596445465116145,0.09455605780732028,0.13706060106216944,-0.08767879550667013,0.12197991953103014,-0.5437820505173334,-0.035870808756466505,-0.07576907371202804,0.2852670120026742,-0.04975732572969755,-0.38803048627098397,-0.19607188731367978,0.41133286690695176,1.0,-0.019754551120957947,-0.012921215382640449,0.3890910731033142,0.017982864908015542,0.3343468492086343,-0.36781700121768257,-0.20464663561750432,-0.07216954058480513,0.2746710894329482,0.17602876317184105,-0.030471127639900737,-0.3529806551984666,0.3127857109233888,-0.2352403189198563,0.3854635334116056,0.06637024661788604,0.0903995819322764,0.06163561829901625,-0.06016300834473556,0.22593131416811402,0.2892971627950323,-0.17108160429432212,-0.0719081144989225,0.012973580672585187,-0.37434480836237194,-0.44862801620600556,0.04267393369914675,-0.4321145620997786,-0.2794001349980355
det,0.31872782480272926,-0.38129300905349056,-0.3275371142089051,-0.40760140960633984,0.075281154941483,0.2574514805393873,-0.17270848909319314,0.011557170046457517,0.278051285290703,0.1885764178192492,-0.22815125581647483,0.02481784918657152,-0.46347605220474375,0.03804759795954508,-0.26908111719296135,-0.042577120001578275,-0.17660221630061898,0.1313191270448557,-0.6934732776627249,-0.3836956157089666,0.046893134653137866,-0.019754551120957947,1.0,-0.16604634403590382,0.005093899418077456,0.18367723996050017,-0.16661527929980888,0.1664577444612115,-0.262017751404758,0.08085517381044628,-0.26194363319897235,0.4428932821305474,-0.3026906306036729,-0.00801792686485497,-0.24204681107941567,-0.00776384884597097,-0.10928206052822619,0.5144221503139228,0.32130826078655605,0.2509242917169402,0.3183143003208962,0.23145767246411147,-0.0667242515568827,-0.2929285281977327,0.5007491064440012,-0.2517163809452495,-0.41713495478376006,0.2907908570065002,-0.11062338309623422,-0.38625383360398996,-0.42031606380438846
advcl:pred,0.3832243676485083,-0.345400944308871,0.072553519904649,-0.04277174376519599,0.060309796412194284,-0.2875505499927855,0.36795710745454724,0.06875524461393942,-0.39542447010881265,0.15317466704846536,0.23723724138045918,-0.028407963623425573,0.15345366947579045,0.286570620873356,-0.4575073344034794,0.6948408044252035,-0.09555163683134354,-0.07692307692307698,-0.0029276009683526383,-0.33288244819585117,0.1999369584660485,-0.012921215382640449,-0.16604634403590382,1.0,0.10195206997185723,-0.2458448738370931,-0.18758855021416615,0.14681759131537078,-0.07692307692307694,-0.23471911578616106,0.7372523760198296,-0.28470689872314414,0.07143317284444842,0.04296740639060453,0.24304743375392351,0.3554066415084281,0.508083174989763,-0.24553723516308362,-0.07692307692307696,0.18619835033218848,0.36240414091399975,0.1867217724337591,-0.3323750127794585,-0.08887213798529014,-0.34149602172847887,0.14450761622522904,-0.014522450981908859,-0.15982856132290646,0.20072019612556524,-0.14234437801352173,-0.2988987314459998
csubj,-0.009779993149714023,-0.0015983647889756497,-0.039309328775003115,-0.050477194954090115,-0.1204959924733621,0.05224536259598201,-0.0188525772530025,0.2644873512496258,-0.07080948780860452,-0.017584468142114108,0.5118131322605445,0.15212910031978114,0.5267193184252669,-0.3704167895816209,-0.07993887392958654,0.3139444230035713,-0.026008964355538643,-0.3345402666579032,-0.2817829336751855,-0.02527395715980094,-0.08083963825787946,0.3890910731033142,0.005093899418077456,0.10195206997185723,1.0,-0.4227257040846079,0.12556284679967794,-0.17343645172184874,-0.5146799611400265,0.05259683836464929,0.3640688078836776,0.22836997396977485,-0.6064679494834724,-0.31511787390932267,-0.047078163217254346,-0.23723639883463735,0.5835934468553591,0.1845493589697985,-0.3525542361061155,-0.018028150656160914,-0.09911104347482357,-0.005287008665707116,-0.22423288940598465,0.022088739174740284,-0.03206782140516449,-0.2542219539715353,-0.31232604328977737,0.27170478518031294,-0.07337451048641247,-0.14896290482091035,-0.03302201971874915
xcomp,-0.1325776047644888,0.10345437821583883,0.18446422768509574,0.05748345964000066,0.532297989389159,-0.1781756724835254,-0.3223076150753976,0.21594089202258818,0.35022049149037154,-0.16270912664469367,-0.2851724374919647,-0.048200131646409176,-0.6782303980482807,-0.10013332383144867,-0.04027449094526633,0.03855136057626277,-0.1112306616724351,0.144828870186447,0.0029950666743155906,0.12603975306688808,0.24106748708298129,0.017982864908015542,0.18367723996050017,-0.2458448738370931,-0.4227257040846079,1.0,0.0782719394146495,-0.10306691807549065,0.3521866153714596,-0.3172294190439511,-0.18574098688981236,-0.12227939799699239,0.25230667380993105,-0.07025393771223461,-0.29107287761804185,-0.062639337618342,-0.5097063633254976,-0.4064649846677161,-0.07571012852746785,-0.09261031089180594,0.44634833446137195,0.03123425511771633,0.23951934944549313,-0.023859188797025664,-0.2458442504406452,0.44380272761630857,0.31765041103782055,-0.28708445827168666,0.41193155554143124,-0.23083136970088813,-0.03744195347051948
obl,-0.14348428114288717,0.17310338838147052,-0.34658478187561115,-0.30542804085257425,-0.14078429083984642,-0.3287612059478566,0.11867611917974717,0.15690236903031768,0.24508202260685083,0.2855719554773299,0.5832374625889645,0.14127913570785952,0.24082650555866866,-0.49677337310047986,0.037646199206699,-0.31162414039551867,0.27110847802827653,0.6160395857498232,0.032392819845703656,0.1411482611608665,0.2010102800505664,0.3343468492086343,-0.16661527929980888,-0.18758855021416615,0.12556284679967794,0.0782719394146495,1.0,-0.15952143539583175,-0.4684887276494645,-0.20648186617996944,0.2191162161802268,0.08739133872237878,-0.5030070265681679,-0.4529556118967635,-0.17194862107241493,-0.20994339390004643,0.04648114906979546,-0.46600544226532403,-0.3387345042630225,0.23578626255272164,-0.5060827466980956,-0.2723009914461147,0.2514579345348271,-0.07068798349808642,0.026276757624799606,0.031150904499113768,0.0958994116352195,-0.006868499427249912,-0.5457428203229021,0.025372732321308992,0.06452984130393209
