,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.9751313380489945,-0.9893982656552818,0.6433064131163536,0.3163355319285324,0.3281126460543883,-0.3727581976206731,-0.2510147729369155,0.6113158379083699,0.500060913667446,-0.16347916796351988,1.0,-0.3943783333577077,0.05798309750107381,0.2876519847569342,0.9006000201500931,0.7297006853906697,0.8546686487195293,-0.36725416446146614,-0.9852619892165717,0.9632273730217245,0.6654245725047131,-0.6097666313559074,0.7015111808395634,-0.8547958893395767,0.11120433934753632,-0.23062514207449777,-0.9361508324489974,-0.00789916901920239,-0.6676879271523566,-0.49614897973196587,0.43028293810283136,-0.19411567881513267,0.9782522001734311,0.7637451300580125,0.5427012832348299,-0.25074683714408774,0.7015111808395634,-0.36663875482552405,0.4442128231547571,0.8016207273343586,-0.7849949310336409,0.3691543881373024,0.1305625987860316,0.5582476530595095,-0.1651449900052799,-0.13463356359739714,0.24202177392086494,0.3452170028164063,-0.9618516478475715
PRON,-0.22167135750451133,0.28221741818150725,0.36104184040488935,-0.9305856574984797,0.016637181644534267,0.9201483033778111,-0.6814638626720622,-0.7301856690904883,0.46761364785755216,0.9573592734448177,-0.3943783333577077,1.0,-0.49180480970495016,-0.7802099429768176,-0.6946465300653171,-0.09396574072217595,-0.19644153269438158,0.9988716449357891,0.3228811780896829,-0.5247652655004919,-0.47706769493203166,-0.29860630938977784,0.029987182677841034,-0.0866293331858355,-0.7263688235582418,-0.7925982743001948,0.6807071941222723,0.669609451772559,0.8222910595948937,-0.5709908227702241,-0.3557368805237364,0.9434692311085949,-0.51717240389049,-0.646922115484722,-0.6764577863056546,0.9884579831506727,0.029987182677841034,0.9492576699570505,-0.8075825767576581,-0.20768106977791964,0.7019530374895726,0.6829106807039533,0.8467816771516847,0.5063303996276393,-0.32450046057286197,0.8296329354513039,-0.9825617374626636,0.6460145686891302,0.12941243920313003
NUM,0.08022155988385538,-0.07063683864053825,0.015410167107978356,0.7763482456496622,-0.8610568300303234,-0.11508728858602328,0.8173329991561769,-0.19549172452533647,-0.7485803866257068,-0.6519035102200836,0.05798309750107381,-0.49180480970495016,1.0,0.9233319414729164,0.43724723628529794,0.49277775451722233,-0.45421413683317813,-0.5277943707422651,-0.15399426132773797,0.32298676401005816,-0.45056155374317547,-0.1933002127162135,-0.6699215150618113,-0.01856307105170383,-0.18112492896270502,0.3489505312126403,-0.14718180853351162,0.22011642281018204,0.019143680086493555,0.19065736513049839,0.883077162910527,-0.723469552126334,0.2586241305501084,0.6863542745054508,0.8652855705608247,-0.5142822398649722,-0.6699215150618113,-0.19833702909069906,0.8691595114210334,0.4891202444291584,-0.6485410709716113,-0.24509310445162152,-0.34909832087862686,-0.5870400648195485,-0.5572795278464224,-0.8830553093374683,0.5903295559460039,-0.7536258675037026,0.05760330079456562
ADJ,0.23503568350170065,-0.2526975658730414,-0.06757552751228209,0.9534909964872825,-0.6030372286023723,-0.4729816300458293,0.8343511533073589,0.19589305137161145,-0.6786249696119778,-0.8588294517599837,0.2876519847569342,-0.7802099429768176,0.9233319414729164,1.0,0.6702706883739569,0.4634771997255897,-0.17532026865394712,-0.8034581074706156,-0.32869706786111674,0.5274814397615654,-0.08232764582054952,-0.08292764347644206,-0.43398235560831055,-0.06015897292331497,0.15809338482599627,0.5377988656323142,-0.4568995975362378,-0.09816684898509989,-0.36510892802235206,0.3123083063216136,0.8205981931923245,-0.9084890430423437,0.47907187620805347,0.820581321405386,0.941631352029722,-0.7787024171126145,-0.43398235560831055,-0.5442687186360784,0.9857202614654692,0.5113221738491366,-0.8162070679875517,-0.40694019783236623,-0.5681301285031465,-0.5703935745214619,-0.2965356963001408,-0.9753650186097345,0.8310212651874279,-0.7654737788598801,-0.09785961060342938
advmod:emph,0.8431854076181111,-0.8671918576135089,0.4175148069343321,0.6917157512663468,0.023524041340608117,-0.5568552361508486,0.19404235084203636,0.6130256453063412,0.07408952951058856,-0.5452941706888845,0.9006000201500931,-0.6946465300653171,0.43724723628529794,0.6702706883739569,1.0,0.7282252160463394,0.5995612051304187,-0.6826730299546138,-0.8965139424844653,0.9755557617473917,0.5231857491126944,-0.45451186466075266,0.36428827561452726,-0.6540218461007865,0.22328331036556065,0.11322927867412756,-0.9469462724038246,-0.11737290874538803,-0.7277249922431541,-0.1937072983420745,0.663779052921578,-0.5849229120197074,0.9682441609250811,0.9469446793707177,0.8286721333147001,-0.5849605096107684,0.36428827561452726,-0.5816595652337526,0.7856639658627494,0.8125665965202055,-0.9674985671947742,0.05107926682239461,-0.2055720885114618,0.15306235549157116,-0.1960486271799143,-0.55193602423365,0.5969134913979156,-0.09408879065462843,-0.7725591851324041
obl:arg,0.8354628769093111,-0.8022582995264329,0.852691311927396,0.2812735244888101,-0.33272041877729186,0.16003257925132736,-0.06021474467010271,-0.04711540028945732,0.20790155502850463,-0.025492585273881662,0.7297006853906697,-0.09396574072217595,0.49277775451722233,0.4634771997255897,0.7282252160463394,1.0,0.3332428224525384,-0.09642278357716336,-0.8350990197426683,0.8111231202173695,-0.024841612611939488,-0.9153237170752657,0.17269368028246487,-0.8758696293605555,-0.5049830130331865,-0.468341258840602,-0.5509101474026671,0.5949622934664116,-0.07977068572794874,-0.6943839171369586,0.8434591148911443,-0.11764504904772276,0.7814300943250764,0.8191456603746083,0.727287405987128,0.01682787305794021,0.17269368028246487,0.12162658657659359,0.5521307079166438,0.9910292933559159,-0.7747099333116577,0.6062547125680824,0.409186852025826,0.4103662799796536,-0.7891222408438967,-0.25661379673082485,0.036432688522168806,0.174213149950533,-0.7784834133468331
flat,0.7945460841591631,-0.8212475542378117,0.467460607309716,-0.04336683365678775,0.7667111888414518,-0.38402930936028656,-0.5749019834443339,0.7315887078225585,0.7742222747555613,0.09372553065786765,0.8546686487195293,-0.19644153269438158,-0.45421413683317813,-0.17532026865394712,0.5995612051304187,0.3332428224525384,1.0,-0.15302010807040842,-0.7759141218069557,0.6911779769904143,0.8847086350097342,-0.3465104602603188,0.9630265117353288,-0.6830014893589078,0.30897879167553327,-0.27004507751902757,-0.7945287317891109,-0.23729262713686372,-0.690494535444778,-0.43242391093091065,-0.099657992492684,0.11190716914660334,0.7396474482362203,0.3349421611088641,0.053193994711749355,-0.06284346482770164,0.9630265117353288,-0.3353318303648487,-0.010254147759020045,0.41242771470616474,-0.38288919321929427,0.34154542346019723,0.17898045410258326,0.7229721697916078,0.23575022724815073,0.2709776330344199,0.010744702992248334,0.6214739896831359,-0.8489906806780741
nsubj,-0.19837544531322188,0.25736492211931783,0.3714627774629053,-0.9447379682767209,0.06218910925745908,0.9040869143404455,-0.714570884231498,-0.6971341014674565,0.5065991864678603,0.9694638728714188,-0.36725416446146614,0.9988716449357891,-0.5277943707422651,-0.8034581074706156,-0.6826730299546138,-0.09642278357716336,-0.15302010807040842,1.0,0.301253104357905,-0.5084571999227772,-0.434804295601249,-0.30122339193310377,0.07615671861751046,-0.10566741051319473,-0.7062688892862755,-0.8032448379198877,0.6553368747849773,0.6510741575030634,0.7943838804496934,-0.5840989774973456,-0.37923657202930244,0.9581372265487158,-0.4977750528068484,-0.6498385332275569,-0.692252470521934,0.9919888679271395,0.07615671861751046,0.936614773259988,-0.8242602255964995,-0.20673554654968257,0.7019766966437283,0.6938326792775746,0.8542752028249496,0.5391649932087014,-0.2999269917864092,0.8542298439465682,-0.9897143828202284,0.679103374334326,0.10160404563336788
root,-0.9941026474907787,0.9964783807825145,-0.7395043656097853,-0.30523336377659466,-0.18992997464024702,0.2462998156638937,0.23584940643621374,-0.4732476564003694,-0.4704381241517712,0.11816947900237142,-0.9852619892165717,0.3228811780896829,-0.15399426132773797,-0.32869706786111674,-0.8965139424844653,-0.8350990197426683,-0.7759141218069557,0.301253104357905,1.0,-0.9715710874894633,-0.5287454235271888,0.725534276550314,-0.6171668058777773,0.9121600818680734,0.04613615949863912,0.31919142600468176,0.8836198631684485,-0.1510388916144874,0.5476734137140186,0.5858343289215051,-0.5461771703343246,0.16562654985056774,-0.9769709049648295,-0.80711512583459,-0.6032409756914466,0.17890140773708718,-0.6171668058777773,0.24979011476755916,-0.4776254652317983,-0.8893184862471022,0.8126597930008896,-0.46321481582299534,-0.2242531949973343,-0.5674113637036318,0.33139962492641056,0.1526680480218056,-0.18460756965419647,-0.3395157286439123,0.971717162341934
advcl,0.9402647102049839,-0.9530569892995739,0.5951823502407236,0.521698991511617,0.08840143889005024,-0.40654346030611294,-0.006835857842174791,0.5453308562783789,0.2640534882940798,-0.34783589095769046,0.9632273730217245,-0.5247652655004919,0.32298676401005816,0.5274814397615654,0.9755557617473917,0.8111231202173695,0.6911779769904143,-0.5084571999227772,-0.9715710874894633,1.0,0.5235336160227955,-0.6108027888613335,0.4861008553707859,-0.8024626645232815,0.08055719374646327,-0.10308538871846502,-0.9348678358665503,0.027809892453703248,-0.6456658366780098,-0.39867498037134397,0.637770447967546,-0.3942422897671873,0.9975157812946233,0.9091007602697238,0.748396012442961,-0.39561442989914203,0.4861008553707859,-0.4228176798081284,0.661189805533052,0.8810402055872194,-0.9211044573520917,0.26251193031951015,0.00768306004035968,0.3583073277636404,-0.28595686105077006,-0.3755050574873962,0.4065453273083151,0.11229012546193463,-0.8900441203920173
mark,0.5131608824631093,-0.5704157804906564,0.007838442731740931,0.15873668646284297,0.8414018919679085,-0.7220638893426429,-0.2979287996714069,0.9463340003755468,0.5012198004031413,-0.21459750121837742,0.6654245725047131,-0.47706769493203166,-0.45056155374317547,-0.08232764582054952,0.5231857491126944,-0.024841612611939488,0.8847086350097342,-0.434804295601249,-0.5287454235271888,0.5235336160227955,1.0,0.10912524957239676,0.835312077530176,-0.29228497088909156,0.7156237628615322,0.17713734362074396,-0.7682850226322543,-0.6627294484660828,-0.8906537798305094,0.03518026484716141,-0.2900829602252421,-0.15879941474348663,0.577794203899006,0.22418524810498497,0.0018754073707668495,-0.38819667005471375,0.835312077530176,-0.6713871081546391,0.04960698418336731,0.0903401318263873,-0.30385000142211893,-0.12488040464515499,-0.25888947576070487,0.3652816142281015,0.6204753056431527,0.07993405340212306,0.31738577195836437,0.3112730449880671,-0.5555226163475457
det,-0.7694894690853472,0.7177196321712427,-0.983148473668509,0.12865260861181535,0.20298055624768202,-0.4748701484708553,0.4037660995957306,0.25160961586547675,-0.4756611519235041,-0.37925389669956316,-0.6097666313559074,-0.29860630938977784,-0.1933002127162135,-0.08292764347644206,-0.45451186466075266,-0.9153237170752657,-0.3465104602603188,-0.30122339193310377,0.725534276550314,-0.6108027888613335,0.10912524957239676,1.0,-0.28790577688227936,0.918634238020763,0.7198108039814297,0.7843679975015856,0.3222317247953226,-0.7875508336850963,-0.1784361132921017,0.9200962874960978,-0.6124519307901347,-0.29168532516813467,-0.5927378334850206,-0.5245768509115638,-0.3941324559318392,-0.4114032063890702,-0.28790577688227936,-0.4576679048138399,-0.17290354879498554,-0.8703902594412033,0.467410608418939,-0.8742239609314901,-0.7413401907479045,-0.6700187079323525,0.8240202100345948,-0.13782061984539185,0.3667592067145203,-0.4990591578374527,0.7618302179655679
advcl:pred,0.6594529218042917,-0.679541344771303,0.4400530753614022,-0.2985949352524324,0.8695716820020383,-0.2272274374846271,-0.751944945144473,0.6200465912130384,0.8919293575177899,0.3171354170802884,0.7015111808395634,0.029987182677841034,-0.6699215150618113,-0.43398235560831055,0.36428827561452726,0.17269368028246487,0.9630265117353288,0.07615671861751046,-0.6171668058777773,0.4861008553707859,0.835312077530176,-0.28790577688227936,1.0,-0.6035828969983275,0.24597682103167182,-0.3884551506725833,-0.6023744847685074,-0.1970152355086234,-0.5356740751195304,-0.47504313342970583,-0.31966057564416067,0.3480147366481158,0.5439149940775637,0.07992007241310696,-0.21068368021502998,0.1513513032614865,1.0,-0.16297796084256955,-0.27926081933255287,0.23268120579155094,-0.12555356421077865,0.4177548299148803,0.3134569371941371,0.8139331181206673,0.30340480159735156,0.5134048107787349,-0.21376260289301316,0.7752079418139051,-0.7468557311049571
csubj,-0.9469530334805093,0.9202380675373366,-0.9470256435799768,0.04778210339866296,-0.1320290052577806,-0.1625209142302737,0.4956079827635481,-0.13767331955242199,-0.6477220196583089,-0.2676166191836976,-0.8547958893395767,-0.0866293331858355,-0.01856307105170383,-0.06015897292331497,-0.6540218461007865,-0.8758696293605555,-0.6830014893589078,-0.10566741051319473,0.9121600818680734,-0.8024626645232815,-0.29228497088909156,0.918634238020763,-0.6035828969983275,1.0,0.4046451878706325,0.6761015437114035,0.6216832270568203,-0.4916019972265578,0.18806079319867922,0.8660575728190614,-0.4839135325241656,-0.20502694150364187,-0.8060697955325975,-0.6042704970429565,-0.39198474998290006,-0.23043884457847005,-0.6035828969983275,-0.16522668772943533,-0.19897828420710328,-0.879193445231733,0.581002189723765,-0.7849978297856002,-0.6017927672829207,-0.7817961041645011,0.5487071542097807,-0.1513519779464022,0.21504294458730053,-0.5934110971677964,0.9546449413804893
xcomp,-0.11105657387412832,0.03360106043257293,-0.6711733046165923,0.4474972577702065,0.533325562389227,-0.9247802911604892,0.2962016073866976,0.8500089735490045,-0.1674330381190213,-0.6270100316381679,0.11120433934753632,-0.7263688235582418,-0.18112492896270502,0.15809338482599627,0.22328331036556065,-0.5049830130331865,0.30897879167553327,-0.7062688892862755,0.04613615949863912,0.08055719374646327,0.7156237628615322,0.7198108039814297,0.24597682103167182,0.4046451878706325,1.0,0.7872053887119854,-0.4174999741052532,-0.9941174405022744,-0.8094155376466258,0.7232207468291268,-0.3826654353156973,-0.5446190973087769,0.11572669616310637,0.017974811568576627,-0.009965099219439081,-0.7424172069468598,0.24597682103167182,-0.8987092381424749,0.18171044533561836,-0.3855042792142848,-0.10802508076689855,-0.7775202034697937,-0.8208725473557692,-0.35887111670624916,0.884537901735146,-0.30087207513722547,0.6795009589873254,-0.3326519216791635,0.11458183156606719
obl,-0.41522248132993994,0.35392123028154354,-0.8472474196018639,0.7160510439368529,-0.08921145662980133,-0.7814949538787136,0.8050183780565846,0.4583367970661024,-0.7397455371634527,-0.8709605930366159,-0.23062514207449777,-0.7925982743001948,0.3489505312126403,0.5377988656323142,0.11322927867412756,-0.468341258840602,-0.27004507751902757,-0.8032448379198877,0.31919142600468176,-0.10308538871846502,0.17713734362074396,0.7843679975015856,-0.3884551506725833,0.6761015437114035,0.7872053887119854,1.0,-0.12398560705802222,-0.7984722929098511,-0.4950399551182975,0.9525280946832242,-0.036138840104533394,-0.8220429881591198,-0.11063317977829515,0.10713324194230028,0.2580998104068781,-0.8719101983042967,-0.3884551506725833,-0.8043673837025815,0.47342688170169056,-0.3860006235690155,-0.1623625389588956,-0.9857184892120796,-0.9947355611383405,-0.8512186422884191,0.5789213973007442,-0.7040372382899213,0.8577732817471373,-0.8388409320839122,0.48774425030191126
nmod,-0.8403638029266244,0.8784285180315548,-0.3407101925166389,-0.5596185677549035,-0.34020027738234154,0.6706889835370511,-0.009565310048238058,-0.807365767159754,-0.2673108693790821,0.4664664400482099,-0.9361508324489974,0.6807071941222723,-0.14718180853351162,-0.4568995975362378,-0.9469462724038246,-0.5509101474026671,-0.7945287317891109,0.6553368747849773,0.8836198631684485,-0.9348678358665503,-0.7682850226322543,0.3222317247953226,-0.6023744847685074,0.6216832270568203,-0.4174999741052532,-0.12398560705802222,1.0,0.31750410877956814,0.8713078516431502,0.15922087623033485,-0.38933391796750366,0.47640599411222556,-0.9502258005186155,-0.7935524013431319,-0.6158671972322345,0.5622577720627555,-0.6023744847685074,0.6693986025208868,-0.5955888575743298,-0.6557298612381008,0.8377189013557685,-0.018909664813082584,0.2245937395842528,-0.27810651541823256,-0.0722376647801249,0.36419000400499124,-0.5447088452055749,-0.07155603637669727,0.8054826981051827
cc,0.21244005178286043,-0.13616061986128536,0.7364303568229039,-0.3893654555549319,-0.5283612278185655,0.8826043058000153,-0.2942808491683785,-0.7940341928210414,0.19310924512559488,0.5883851813655657,-0.00789916901920239,0.669609451772559,0.22011642281018204,-0.09816684898509989,-0.11737290874538803,0.5949622934664116,-0.23729262713686372,0.6510741575030634,-0.1510388916144874,0.027809892453703248,-0.6627294484660828,-0.7875508336850963,-0.1970152355086234,-0.4916019972265578,-0.9941174405022744,-0.7984722929098511,0.31750410877956814,1.0,0.7418951595256902,-0.7666883921345503,0.4553598845314663,0.5005646133477359,-0.00795405033223888,0.08221905516108453,0.0936941378496286,0.6994515971885946,-0.1970152355086234,0.85440317675813,-0.10770838786283427,0.4827240371112954,0.006877809781164818,0.8062787697999456,0.8219760406534068,0.3956887278365118,-0.9192256181966837,0.2576951490535606,-0.6349320295372669,0.34236852765740894,-0.2100374621109669
nsubj:pass,-0.48616538026886746,0.5525059823357695,0.13718913723540438,-0.5892877537469331,-0.5220574214122458,0.9286364920439798,-0.14967917301029376,-0.9832751456133322,-0.09809641273840748,0.6268459715467852,-0.6676879271523566,0.8222910595948937,0.019143680086493555,-0.36510892802235206,-0.7277249922431541,-0.07977068572794874,-0.690494535444778,0.7943838804496934,0.5476734137140186,-0.6456658366780098,-0.8906537798305094,-0.1784361132921017,-0.5356740751195304,0.18806079319867922,-0.8094155376466258,-0.4950399551182975,0.8713078516431502,0.7418951595256902,1.0,-0.2793890657770908,-0.03288708488777389,0.5879876494400982,-0.6756242183136835,-0.5136495884966314,-0.3798211754324081,0.7533638650086499,-0.5356740751195304,0.912353635382637,-0.468981680227627,-0.21190940532612537,0.591204487955393,0.39874273796664944,0.5785116077564417,0.00011128508475102287,-0.5298192049688393,0.3817973150317257,-0.7069398148931823,0.11751448457599896,0.46407976763394776
