,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,-0.008629290282812951,-0.10909696282239113,-0.0011564743635160588,0.0495287435596982,-0.22697427087027147,-0.0005693979281525708,-0.09803650361659022,-0.1260555452286932,-0.6648723567772553,0.08369376655809534,1.0,-0.05498643112569242,-0.2592048561742894,0.0917738816992775,0.03519532835941114,0.4024156438815579,0.7399406304200542,-0.8325430876449897,-0.3996502875901415,0.04833307842773326,0.28812858542129544,-0.5710672820005239,0.2775058663467805,0.08014411786774363,0.2658175641415884,-0.9154031583709114,0.5163771478655635,-0.30049293798206383,-0.1109053891893603,0.25601661858878166,0.15529176928339603,-0.2828966824537943,-0.459235308813137,0.48241899937444094,-0.010715003904493469,0.04649771522880476,-0.15254929795065447,0.48241899937444094,0.9745069756936321,0.050389378877319216,0.4881980385121153,0.1502561524335537,-0.4387206407262153,-0.5360426026158972,0.5886138313018959,0.08014411786774363,-0.4754409798057876,-0.4231701518252869,0.48453475096533416,-0.10411529546466049
PROPN,0.7338390814257633,-0.5422698697064513,0.17608890158545595,-0.20713781208453627,-0.5982387097637499,-0.010161065398020884,0.31210238989715844,0.32394390740859813,0.7297670128262849,0.24555778985253002,-0.05498643112569242,1.0,-0.5961524866520991,-0.3305415131484635,0.09333814031972715,-0.03226119106247395,0.18885349827343254,0.009316513344813817,-0.2974564526687802,-0.5069324150089722,0.2917456411201512,0.7887178159241116,-0.3250154116281703,0.4051591785996043,-0.13395164452711245,0.0013808769409006923,-0.4046023927616156,-0.17393392303506922,0.29654822077436943,-0.001943683154774797,0.6234526402318342,0.06511252503365045,0.30197844560765263,-0.3620075485173841,0.15337725379788422,-0.12629316513071367,0.19883418682942638,-0.3620075485173841,-0.1714257884334233,0.21979116430956935,0.1041546035448558,0.0027561468209621725,0.34466483008964816,-0.6236945880936786,0.5889161552073996,0.4051591785996043,0.7347509864185603,-0.6004981952626689,0.48589876824573563,-0.6156562833768268
PRON,-0.12927918844588587,0.004351668428424559,-0.3560101014120105,-0.2302229054458851,0.7187723335001018,-0.5078534099553201,-0.04424224900670807,-0.5687068614581552,-0.28535224271683407,-0.2604191771345571,-0.2592048561742894,-0.5961524866520991,1.0,-0.0661140361101477,0.36508142879816613,-0.045505150478830615,-0.14565713435595593,0.41036380218857776,0.7813444448326687,-0.17007751985909828,-0.6538694883267163,-0.36414383629880615,0.36356638405063546,-0.4211743966573941,0.0032640624962650823,0.1990927606817378,0.04476946498869473,-0.43026683435601093,-0.019978004348811376,0.17845229491646228,-0.5348121856995783,0.5384068418168823,0.39527311717824637,-0.13790579078856927,0.4290941020504189,-0.03768231010917169,0.3647199981707486,-0.13790579078856927,-0.12050041704619562,-0.7768415624878626,-0.010784509871166971,-0.32542387415665364,-0.3622185393536298,0.6685822789822788,-0.48810775785664356,-0.4211743966573941,-0.5949242832376005,0.42208850382029933,-0.3316882504479068,0.13949299631027534
NUM,-0.49575424832113224,0.4050339386482258,0.1864336279693305,-0.009019605022134869,-0.411084392478695,-0.22389257672485377,0.1412045781279554,0.532851963720849,-0.34659053135582435,-0.7242957956997478,0.0917738816992775,-0.3305415131484635,-0.0661140361101477,1.0,-0.7034035407450091,-0.42131059987785047,-0.41609722602889654,-0.5423781433296561,0.331042054458537,0.609839746943672,0.2305402152055938,-0.38091864581866797,0.5047246307747247,-0.3178379746328204,-0.005197833804845691,-0.17258000321049632,-0.1524724568383882,0.5302148958739158,0.11820787656971911,-0.1699994575044823,-0.6068112351446976,0.22850242472494672,-0.6105679451328662,-0.06589818844411112,-0.5507031154689673,0.8834404525360311,0.14670065542809305,-0.06589818844411112,0.0006778285480826036,0.48758922328335563,-0.07469675298609774,-0.3367197635975142,-0.18575150570534463,0.0754095327170649,-0.4516627278548971,-0.3178379746328204,-0.07143737782410392,-0.3267321948032781,-0.09913836073330798,0.5170522929177226
ADJ,0.6447066097197419,-0.7706083751531122,-0.01282697771896374,-0.3059519277424678,0.5415561342990884,-0.37141605735191546,0.1262020206155836,-0.3226739721542502,0.10007862476299378,0.06538148699902807,0.03519532835941114,0.09333814031972715,0.36508142879816613,-0.7034035407450091,1.0,0.5802445441974818,0.4777806354468685,0.4699924884452244,0.024048922263436162,-0.7867400467635057,-0.4532585216018791,-0.007444817607068275,-0.36848108329613316,0.2596737375527068,-0.13236625813441782,-0.1791602067805992,-0.13525924263867692,-0.4734370682566717,0.1354383198148059,0.6537180571237701,-0.0008864421866542373,-0.04701479821004543,0.5697798813176161,0.07232574708445526,0.5963811732670065,-0.5303866621676527,0.4025966178910159,0.07232574708445526,0.20913652320627302,-0.6787848837620025,0.4365012476995932,-0.04997074379096269,0.07440481208686256,0.021466540860124277,0.056235523805565436,0.2596737375527068,-0.37551307199623307,0.1958201288142802,0.41978329197697,-0.7717135618537013
advmod:emph,0.0983211514915012,-0.3033635842853198,0.5018344231172881,-0.42377155783771175,0.08848625599400609,0.16653462513434913,-0.2737440896150399,-0.07895959496366434,-0.27053276004067744,0.14315799877354796,0.4024156438815579,-0.03226119106247395,-0.045505150478830615,-0.42131059987785047,0.5802445441974818,1.0,0.7694994736368952,-0.04819930401583399,-0.33189072413327586,-0.09111787665509312,-0.4477311863163446,-0.302147719273422,-0.40509125687082675,0.24321329355257634,0.3914101650648338,-0.4171978228562177,0.39025469150168657,-0.25284461507230305,-0.28480816726975894,0.49398849959680474,0.26928706891105086,-0.28128335413562916,0.31655821187919214,0.04010783443329884,0.3294437908736548,-0.638869424724113,-0.2040772577275695,0.04010783443329884,0.5188949666752191,-0.3081139865080856,0.8353998793288716,-0.22411218200631786,0.24641042149448622,-0.46682539298900333,0.22008452697041211,0.24321329355257634,-0.24525996442929773,0.23826076106468178,0.16118095038605784,-0.34786586893327576
obl:arg,0.2709090293234361,-0.4028062990025088,0.30060770710511586,-0.3941037464284561,-0.14499752016102768,-0.012773096458825791,0.030780284451606018,-0.3231414980817859,-0.39659500276340903,0.2673656491385232,0.7399406304200542,0.18885349827343254,-0.14565713435595593,-0.41609722602889654,0.4777806354468685,0.7694994736368952,1.0,-0.3988122975852905,-0.3361614808238955,-0.2624136783132254,-0.225771037735423,-0.3297784463343158,-0.22053967828486312,0.433090952780805,0.5350345120621108,-0.637781514664786,0.3856284001685895,-0.5824491872533027,0.02519161245558782,0.26513906934399595,0.4623753109696803,-0.2609685111464369,0.0828533127736335,0.07432565320909251,0.23002818809285525,-0.4837909157128578,-0.07077416091016502,0.07432565320909251,0.7781651196999132,-0.38148587962668784,0.7244229444875545,-0.10201414585794823,0.03237212982949653,-0.5735615148159139,0.6625906271887443,0.433090952780805,-0.2873224360214488,-0.25074709885899193,0.5018638190348573,-0.4284006819064462
flat,0.2436460809306034,-0.17992036518493618,-0.12423810786683358,-0.024040607334379065,0.5957949927386932,-0.02054251279796642,0.02024382102964985,-0.1896714845714708,0.580480361821906,0.14616991382997546,-0.8325430876449897,0.009316513344813817,0.41036380218857776,-0.5423781433296561,0.4699924884452244,-0.04819930401583399,-0.3988122975852905,1.0,0.2363857822061778,-0.3897183985772527,-0.4294092780217307,0.46822403627723946,-0.4505712266011507,0.04638800597029359,-0.2947855201709536,0.7480320792957885,-0.3647856027021084,0.017514686904565653,0.043563768304037215,0.05099751810548028,-0.05676155806223316,0.08768551146559075,0.6476509274722122,-0.22945345003494919,0.31096641713609097,-0.43241031482600156,0.15800211770899775,-0.22945345003494919,-0.7114034574447029,-0.3862511250243318,-0.30996235105133496,0.03480545029183121,0.371263994500523,0.5421150882851576,-0.4317717908510363,0.04638800597029359,0.17512187274870353,0.6157311690330382,-0.3037101027496826,-0.21505086291334455
nsubj,-0.06801861870345567,-0.021769698728272606,-0.05981740121203687,-0.5069637169472064,0.19035377292608274,-0.717028272260139,0.31810811302905,-0.16332202352683736,-0.07866312907496194,-0.6124724533656029,-0.3996502875901415,-0.2974564526687802,0.7813444448326687,0.331042054458537,0.024048922263436162,-0.33189072413327586,-0.3361614808238955,0.2363857822061778,1.0,-0.07596475111726622,-0.5816151485717003,-0.16248781065743595,0.4023516166469724,-0.3210796784762116,0.06263925933284302,0.28282233201614854,-0.3567691547053798,-0.24459335525465842,0.3254086213525015,-0.04669133032238494,-0.5940332714309481,0.7896984932861414,0.29839845629963047,-0.5704947446221992,0.1498529549281219,0.37737841049473586,0.6310162754364796,-0.5704947446221992,-0.36225666615317004,-0.5300933750618522,-0.027619048580621017,-0.6810995440536296,-0.14448957046890254,0.5250596230999269,-0.5572613770838771,-0.3210796784762116,-0.21638852216780952,-0.025501825877918743,-0.21535713098944037,0.1588720463078688
root,-0.9381397971472059,0.9021543619855099,0.2471367984532125,0.1835686690990662,-0.2540940658780062,0.5411806541586723,-0.4007169724217675,0.1894819423709066,-0.44144315957166447,-0.06742317602514328,0.04833307842773326,-0.5069324150089722,-0.17007751985909828,0.609839746943672,-0.7867400467635057,-0.09111787665509312,-0.2624136783132254,-0.3897183985772527,-0.07596475111726622,1.0,0.0769493406615612,-0.38132591030230323,0.20059188333696196,-0.275305313331472,0.39056638689071316,0.11888905867988483,0.4522113562575398,0.5086304134215857,-0.40794268953305907,-0.4844861603050831,-0.09248233559697684,-0.147213396241009,-0.4952526319619943,0.030648846471637615,-0.5433901002257687,0.21902702614934394,-0.6396987659166548,0.030648846471637615,-0.020074960605858932,0.4728149515012222,-0.12931945032685352,-0.06654200777980891,0.03134334320809452,0.04879032016926435,-0.2565446096523859,-0.275305313331472,0.060195591064911305,0.256248085667648,-0.6324076059573861,0.8957748705086659
advcl,0.08386413668353618,0.10047183684510903,-0.39337837297700357,0.7447166236774995,-0.31606551463600313,0.29095451492233426,-0.11000319405607491,0.380754476064986,0.16815397259617218,0.20134794233296324,0.28812858542129544,0.2917456411201512,-0.6538694883267163,0.2305402152055938,-0.4532585216018791,-0.4477311863163446,-0.225771037735423,-0.4294092780217307,-0.5816151485717003,0.0769493406615612,1.0,0.2513733821848559,0.2493611226318187,-0.11187329490060197,-0.5305935989275335,-0.28848628709497737,0.028967925670046708,0.3667959544496032,-0.1212373667363812,-0.03246293506706181,0.13797710214896108,-0.3142292856136356,-0.5754925281212252,0.5771846009114591,-0.25200039592345613,0.39870754146360754,-0.2258588614675967,0.5771846009114591,0.1546775682070514,0.7911950967492247,-0.40431427188012636,0.6868924628695493,-0.3454776887561451,-0.2940438652221593,0.3467504707087446,-0.11187329490060197,0.225766915751037,-0.3854826773110373,0.24671638455469264,0.02157560149055666
mark,0.5237159739393761,-0.24888805374003536,-0.08641697672140151,0.06612553367841399,-0.2502824834415714,0.1793676910438229,0.05392302674640403,0.2761911791854869,0.9710889483990582,0.3430408327215911,-0.5710672820005239,0.7887178159241116,-0.36414383629880615,-0.38091864581866797,-0.007444817607068275,-0.302147719273422,-0.3297784463343158,0.46822403627723946,-0.16248781065743595,-0.38132591030230323,0.2513733821848559,1.0,-0.29604078051386873,0.09589934488165192,-0.40069415571630285,0.5039567561776086,-0.4184224878045408,0.0290218001307959,0.05235879310593554,-0.11507437216374196,0.48751442177295684,0.16818256392056302,0.48098507888303266,-0.35748249176373,0.23035252533957615,-0.191218162566381,0.0473421564919654,-0.35748249176373,-0.6578079000220166,0.25697806854147803,-0.3031886338480392,0.1548433214726061,0.3376618860599559,-0.21324044610018678,0.22256515373668062,0.09589934488165192,0.8497411511134646,-0.12785742702868563,-0.011106894677846006,-0.3400336332711105
det,-0.2655225775775374,0.27383697915073957,-0.5754383999107762,0.19566849956667223,0.04272123585520513,-0.28072702655888976,-0.31490915217297155,-0.0777402396687258,-0.35755036478227853,-0.25104069575445986,0.2775058663467805,-0.3250154116281703,0.36356638405063546,0.5047246307747247,-0.36848108329613316,-0.40509125687082675,-0.22053967828486312,-0.4505712266011507,0.4023516166469724,0.20059188333696196,0.2493611226318187,-0.29604078051386873,1.0,-0.81494363086623,-0.24522343570246305,-0.33586675876486966,0.31475484290737127,-0.23741435745639494,-0.3181423827497764,0.13923801179463993,-0.38267252970261134,0.608818375051501,-0.16807738331775535,0.16258194834579298,0.25960603301295665,0.5335710975213731,0.10092142241420007,0.16258194834579298,0.217196163062687,0.05860087214834742,-0.0602010970763924,-0.061142579052858095,-0.888903484930581,0.04828492237603734,-0.03652113439232777,-0.81494363086623,-0.3428841644976141,-0.20909894842702664,-0.21373423942222533,0.39796581303948886
advcl:pred,0.35218089378492123,-0.37171463240848385,0.534947741837495,-0.26717069831282886,-0.2855390647581313,0.0015629518569649382,0.675182575456876,-0.03291554301112558,0.10706189589910786,0.13504895853120996,0.08014411786774363,0.4051591785996043,-0.4211743966573941,-0.3178379746328204,0.2596737375527068,0.24321329355257634,0.433090952780805,0.04638800597029359,-0.3210796784762116,-0.275305313331472,-0.11187329490060197,0.09589934488165192,-0.81494363086623,1.0,0.4191283279675905,0.04263692707422363,-0.3831653226161489,0.04960600797337331,0.6773342945053624,-0.28799475320245965,0.36577385925190564,-0.592634964591568,-0.15110045054711302,-0.14285714285714288,-0.462434798414055,-0.24686297207606114,0.11670111417667012,-0.14285714285714288,0.08373036458382697,-0.11199890104747906,0.061161046530745916,0.0295595783724699,0.7207633177376064,-0.11768282698422408,0.2844743929023937,1.0,0.19041921972014245,-0.2687912636356079,0.5759429312402624,-0.4477607136296506
csubj,-0.40301539924661955,0.29835556278197983,0.552870659664922,-0.5234627468004122,-0.3018554369397826,0.17541112892022215,0.12387369966651839,-0.363927524556893,-0.48899785232175946,0.12754401493689116,0.2658175641415884,-0.13395164452711245,0.0032640624962650823,-0.005197833804845691,-0.13236625813441782,0.3914101650648338,0.5350345120621108,-0.2947855201709536,0.06263925933284302,0.39056638689071316,-0.5305935989275335,-0.40069415571630285,-0.24522343570246305,0.4191283279675905,1.0,0.009677944141864573,0.3342449560509056,-0.26998465589028925,0.12823521316653597,-0.5076462675399458,0.3444848904317295,-0.13076081679606763,-0.0696326000749896,-0.3986519449071999,-0.30332756742201616,-0.30717078535076303,-0.2870815474791598,-0.3986519449071999,0.2512937270665834,-0.33267106069882774,0.3282722094355433,-0.4124680995148371,0.37492907014891014,-0.12548689351208223,0.2359416506238654,0.4191283279675905,-0.03408489581507082,-0.022630913069041497,-0.12139257723084398,0.30650359589858067
xcomp,-0.18803082836744706,0.34787351180334275,-0.022388936029566958,0.03889579594176213,0.19118620147341947,0.23267629720731325,0.056187334693786985,-0.11992243429674934,0.5242331151168684,0.18346893072844395,-0.9154031583709114,0.0013808769409006923,0.1990927606817378,-0.17258000321049632,-0.1791602067805992,-0.4171978228562177,-0.637781514664786,0.7480320792957885,0.28282233201614854,0.11888905867988483,-0.28848628709497737,0.5039567561776086,-0.33586675876486966,0.04263692707422363,0.009677944141864573,1.0,-0.30061778579865617,0.2212939533787611,0.07926230391896082,-0.5712956340526386,0.07366845451725122,0.11703013006605482,0.3374101536725708,-0.4510558956968097,-0.13821845284715567,-0.1968071228400508,-0.11411639299819148,-0.4510558956968097,-0.9140104793094512,-0.08277009905613456,-0.6168930117822808,-0.015188149686021885,0.4787491030383088,0.5692992078353103,-0.4044701156537435,0.04263692707422363,0.4954005412738702,0.4781716786092542,-0.6010975410920326,0.31027574069760666
obl,-0.5403551313817251,0.5206286759960325,-0.23792192370381773,0.28366152452211024,0.18155940337142537,0.5878126847454096,-0.7988563964505454,-0.44429897707769944,-0.5615527809104486,0.5423734469646695,0.5163771478655635,-0.4046023927616156,0.04476946498869473,-0.1524724568383882,-0.13525924263867692,0.39025469150168657,0.3856284001685895,-0.3647856027021084,-0.3567691547053798,0.4522113562575398,0.028967925670046708,-0.4184224878045408,0.31475484290737127,-0.3831653226161489,0.3342449560509056,-0.30061778579865617,1.0,-0.3004970043392854,-0.790534770184091,-7.81439888974993e-05,0.3392082644886243,-0.16477446334808243,-0.0767118724988957,0.40968815328416897,0.24350010640399145,-0.43179237132017956,-0.7684796293778302,0.40968815328416897,0.5268348565019935,-0.030165284750960357,0.20421810381435943,0.2786084772819918,-0.44367610824293724,-0.22522365481859408,0.38007204364648584,-0.3831653226161489,-0.3146396419463437,0.3729422667599765,-0.4364245230990277,0.471520147742365
nmod,-0.3592723840454334,0.3467907155137073,0.3074170372015799,0.35623008746079715,-0.1752825079137417,0.2969421487556954,0.03366910930963015,0.7005590594699004,0.12528612898393204,-0.3332762390537102,-0.30049293798206383,-0.17393392303506922,-0.43026683435601093,0.5302148958739158,-0.4734370682566717,-0.25284461507230305,-0.5824491872533027,0.017514686904565653,-0.24459335525465842,0.5086304134215857,0.3667959544496032,0.0290218001307959,-0.23741435745639494,0.04960600797337331,-0.26998465589028925,0.2212939533787611,-0.3004970043392854,1.0,0.017728111798973035,-0.1571820149960072,-0.3553378960260501,-0.41499132578777986,-0.5178338137449829,0.188481017041634,-0.6775835406335344,0.42909587720606834,-0.18218874569344679,0.188481017041634,-0.3288022164697353,0.7381856088141645,-0.33499084307732035,0.15569969528760463,0.35383878419305376,0.16275553942362522,-0.5493893841782781,0.04960600797337331,0.24296082556636273,0.15925766222892307,-0.15071017227536634,0.2992053844221375
