,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.3864340054798878,0.29497574723969816,0.26310830649654343,-0.181116118385106,-0.5988366687466619,-0.394104095381173,-0.08284975434408066,-0.857829852264964,0.12230481849094024,-0.18932399967455296,1.0,0.4007234631200503,-0.22506588786671738,0.16450894590361298,0.19032870300058194,-0.08145971137288574,-0.5638183087221957,0.46272562478035945,0.3613802351931033,-0.41269552944290566,-0.793659647016024,-8.427097019496528e-06,0.10999831554323818,0.27240428963592755,-0.3757402953994791,0.7572797617004245,-0.29348992546588365,0.5569999112596234,-0.40355274697030846,-0.3920423679534394,0.29365418400221305,0.029341937350775726,-0.10642674968224654,0.011996203724605432,0.3808940984364079,-0.2319591643932593,-0.6040554807899,-0.16806485474337293,-0.23168351072369764,-0.6908891552128843,0.21772394937129044,-0.10549276350295644,0.1026412604472986,0.7380454463966973,0.36587577064011195,-0.03439451649946544,0.6801415222772799,-0.5876098397548253,-0.25358243660925084,0.38350601082076063
PRON,-0.6970913719547394,0.5950101417310341,0.6843260203649478,0.08476947587294037,-0.21650810057555078,-0.14830225723500556,-0.7526563631223038,-0.4668041309869471,-0.21406340234466428,-0.41864961059857275,0.4007234631200503,1.0,0.19683570802372186,-0.3814003406678334,0.14527790011342887,0.6444923006632823,-0.5448020033092671,0.2936764062588874,0.6279319478204926,-0.49116918550865046,-0.44401510630117913,-0.08311699197801337,-0.44522471061814983,0.30637369957717747,-0.8874475303616909,0.05344995587003079,-0.13696458641561357,0.534969680946116,-0.08167438975737047,-0.49912462243789457,-0.009884131886489471,0.2707358943055392,-0.6685883307061243,-0.0797232568067569,-0.00939979604168012,-0.7439126180832996,-0.3950452049957372,-0.17753139728613698,-0.5092471980757157,-0.5553347680202254,0.8956208752809002,0.5986999077674731,0.09404887437007069,0.5487332992732938,0.5530074142334402,-0.35562351524989744,0.6007611586401995,-0.3279237252154088,-0.4193997431176872,0.6067747203070429
NUM,-0.19882743430622446,0.4990564069294473,0.4739790257633486,-0.5391437252942384,-0.024455443280026957,-0.3521123705052974,-0.09687234549507096,0.48463148784353843,-0.3651550939096491,-0.028723812704965188,-0.22506588786671738,0.19683570802372186,1.0,0.3258578716825866,-0.5483214053144313,-0.05293999897013212,0.37386468863179956,0.5362864721253007,0.3606783836950212,0.30647884175051066,0.4793593284545635,-0.14845758635271966,-0.2522838379178527,-0.08827984370107383,-0.040223329813177736,-0.2777082262994425,0.05279169119191013,0.006464238486937303,-0.4148760009491649,-0.18102421905426533,-0.5059270691214929,-0.0379138759854085,-0.3288595706329081,-0.5556011408461378,-0.01682843915481023,0.34599929244839733,-0.16309234052447263,0.301393800784542,-0.09358127656976238,-0.16220835949823964,0.392789977712344,0.22307494931689775,0.14427005871196924,-0.3145970422946348,-0.020533262868122487,0.5266977222549484,0.022482070489646587,-0.09311636575325742,-0.22948920283767807,0.4347600096216748
ADJ,0.17282680832206768,0.13803858041660558,-0.1856816616356973,-0.5884584420160719,-0.5058878634975315,-0.14174344553443108,0.4470763568524382,0.055953273446944785,-0.39369786982713667,0.5745666508689128,0.16450894590361298,-0.3814003406678334,0.3258578716825866,1.0,0.10196712949189317,-0.8294593063020881,0.22710510812512152,0.5140068889122205,0.047043572973636046,-0.028858638038781213,0.2845997564076723,0.49617976718456736,0.11631590491198042,-0.10964297942925268,0.6133459326337604,0.35665423395665086,0.20007724423374565,0.26588791642882675,-0.37710903240980936,-0.07746692864109442,-0.40568966515326427,-0.45758610143225903,-0.017526743966432997,-0.07101534722834169,0.2543048807434398,0.5623224111611222,-0.05309109577692926,-0.017796985951447544,0.5422825735221816,-0.2009776573791463,-0.4766681417238296,-0.4908420023371863,0.056435166192672824,-0.3230401904826923,-0.5022231699068226,0.6661693974512019,-0.24924969854501117,-0.6275062261715326,0.4625631614538096,0.1407003510322452
advmod:emph,0.18103895647204016,-0.312284594820763,-0.13520554956376818,0.5737525855005552,-0.5297110280647148,0.4732872904274025,-0.07296045664680256,-0.49616104199598854,-0.4279364017920576,0.12208472974917656,0.19032870300058194,0.14527790011342887,-0.5483214053144313,0.10196712949189317,1.0,0.041619831453953954,-0.44385868645748333,-0.23360415643776758,-0.24946437056491802,-0.6056819138505498,-0.38448731747911363,0.842399950009738,-0.10125047557848954,-0.0409977302516692,-0.011672979282798554,0.1898734350041501,0.49439755552619846,0.6931799099447724,0.45916202806840245,0.06074685366393676,0.038401035382488784,-0.16733905489630346,-0.0990941725807633,0.713268550810359,-0.3815351045169645,-0.34480065856587583,0.2280406667591973,-0.2909058689328033,0.15523731536262445,0.10086510934200167,-0.2676225275298665,-0.31467695547756375,0.08911032509045393,0.0857336011559476,-0.40707022808662446,-0.5177559042551252,-0.11007977560219898,-0.34474236667488034,0.28468741284143684,-0.2856794084297751
obl:arg,-0.11420455438305703,-0.0663718970309273,0.27416593912319226,0.5832892132551668,0.12956067566136606,0.30797387283113015,-0.5581568221062276,-0.06399427457743405,0.04850865486015688,-0.6045836079916512,-0.08145971137288574,0.6444923006632823,-0.05293999897013212,-0.8294593063020881,0.041619831453953954,1.0,-0.4928000326461716,-0.24360561305370165,-0.02921758525653118,-0.04235424087278484,-0.2495126464716365,-0.2807783133964732,-0.5754326461360019,-0.19420655868576384,-0.7732574211601922,-0.547113781396618,0.005288169568879512,0.06895528311603656,0.5174699362834844,-0.21799717620521203,0.2838320130012866,0.5565643617171907,-0.336674793643845,0.25560153126851126,-0.4323195200498898,-0.5320626530548866,0.2037070984050473,0.2048711584185775,-0.6217559347455975,0.18195259390485227,0.6752506015948376,0.5106370738462437,-0.22013447667694622,0.4682011364956505,0.4431788993888075,-0.7481701378292662,0.14578862292138386,0.36851307876284917,-0.4367577202374964,-0.060477528371622936
flat,0.16718026008664266,-0.025964746733717792,-0.033025909531497005,-0.27646802023699957,0.5598210740504553,-0.4503304646016196,0.523955316347451,0.6856159497168333,-0.17612104376200946,0.3759238664423569,-0.5638183087221957,-0.5448020033092671,0.37386468863179956,0.22710510812512152,-0.44385868645748333,-0.4928000326461716,1.0,-0.2982045361427739,-0.10724596040375615,0.25394409208049357,0.5671647428944208,-0.04324298309772332,0.4724417869079104,0.26954932590145264,0.6564479816353684,-0.034704656066284055,0.2672839926469352,-0.44380910872894735,-0.4369551593581412,0.7189710999264828,-0.11813689652467005,-0.0953686949576449,0.565955401410588,-0.39675549314662517,-0.033514238566632715,0.49966036267362895,-0.15486217966845256,-0.16893384003789008,0.4643136514604611,0.2672562274640025,-0.3088055681032738,-0.017765240376323543,0.3263199018251297,-0.8798643967720782,-0.48967823878310884,0.6680579280919325,-0.14025138078496735,0.3544410284639187,-0.05177940968556073,-0.13484602739381288
nsubj,-0.43571830996809024,0.6138581105445997,0.4046811938995683,-0.66597635570529,-0.5621815536581146,-0.19572264579800935,-0.349432250105193,-0.28559933182961234,0.06933441151620923,-0.1503468485945988,0.46272562478035945,0.2936764062588874,0.5362864721253007,0.5140068889122205,-0.23360415643776758,-0.24360561305370165,-0.2982045361427739,1.0,0.5769921268740972,0.16343360340476953,-0.05691503199708079,-0.11317153512193016,-0.10358366847427927,-0.07666690492862556,-0.26814314298465675,0.2546813061182829,-0.4746206836356529,0.28001431846359387,-0.40726556953172777,-0.7588468328076067,-0.5793426363691928,-0.430223884498408,-0.6002456496604529,-0.513134637438027,0.4397984265579923,0.11759501921680884,-0.273861032265186,0.3328499416644566,-0.28679367182465654,-0.6546952958035885,0.2442484275881972,-0.115199975638122,0.09762700445678929,0.33077269554405825,0.36483319682030796,0.3213441981688873,0.22763118867630106,-0.5835290322760909,0.01964933268696593,0.6685075874450173
root,-0.9611435593260167,0.9843099122426112,0.57610643283893,-0.6192973001694773,0.0432405212135089,-0.49935717919061545,-0.5979222142162381,-0.3102642117314789,0.02909786892692769,0.006757290708113757,0.3613802351931033,0.6279319478204926,0.3606783836950212,0.047043572973636046,-0.24946437056491802,-0.02921758525653118,-0.10724596040375615,0.5769921268740972,1.0,-0.35796399268530876,-0.09513102634205939,-0.3036921023493957,-0.004829497242047161,0.6632822318862928,-0.47277310500399017,0.4038784198543937,-0.5555257900538495,0.14102226428900383,-0.6260198742645225,-0.5264834519800675,-0.33631263808857953,-0.13459733149287878,-0.6081112439697931,-0.6489874304471036,0.6554089599068261,-0.5401609464441252,-0.6752628885561706,-0.3935089255774545,-0.12579388510461928,-0.9123197362002529,0.64691330482904,0.5718416736351009,0.18576098911849048,0.24314838665624677,0.6254509674352547,0.33768268230934456,0.5864510968274589,-0.5439640675579475,-0.08072109733671769,0.9874179900970979
advcl,0.3844216795209425,-0.3188999218838596,-0.06814433397461822,-0.08862880585265444,0.15735085144111974,0.17195327254172263,0.10206699579834175,0.47644562680334623,0.520805446392218,-0.38227654392703175,-0.41269552944290566,-0.49116918550865046,0.30647884175051066,-0.028858638038781213,-0.6056819138505498,-0.04235424087278484,0.25394409208049357,0.16343360340476953,-0.35796399268530876,1.0,0.3534203828481153,-0.4576773946357851,0.15982919937044104,-0.5739584005899147,0.1577864646615038,-0.47661551789900786,-0.2847360225779203,-0.5810437316285355,0.15872083708828266,-0.013098803675399428,-0.3099624213966268,-0.2666200757373668,0.19180596106451503,-0.37311705036706516,-0.1413947502967241,0.6519961106493876,0.3987996056526838,0.8490716628677959,-0.362737905995676,0.43899218641563814,-0.27407593219089005,-0.3761607940974628,0.013687592145738984,-0.18197928957140333,0.03868036909172312,0.05508902569968209,-0.35389103221510076,0.6232802377781901,-0.12309463953443799,-0.31417076225771057
mark,0.27577135100617156,0.029623091995382708,-0.40272721664815303,-0.37947598927208454,0.46510450447756296,0.2136577189152302,0.23153483951234752,0.9039487954332114,-0.21242138329213486,0.5570611839076481,-0.793659647016024,-0.44401510630117913,0.4793593284545635,0.2845997564076723,-0.38448731747911363,-0.2495126464716365,0.5671647428944208,-0.05691503199708079,-0.09513102634205939,0.3534203828481153,1.0,-0.05359663912308184,-0.2603707586403938,-0.27004402150202916,0.5506092950192065,-0.5854598202640422,0.14447545220824984,-0.5773221215805754,0.08651725651856218,0.09023470852568585,-0.3795160986299991,-0.020533076341873423,-0.09088535526070295,-0.15215099159419895,0.06765665738037827,0.3992899260367383,0.4719442942955663,0.08622993666088986,0.5226977690146302,0.3664027533998728,-0.19192276717573747,0.1732505489491379,-0.3702693529198364,-0.6671135727834837,-0.2954793212930316,0.5009288698556335,-0.7333622979549733,0.12790006786510433,0.5332883431271628,-0.04105213900125553
det,0.3426714347545347,-0.2826799338002568,-0.11952783769161321,0.32075923152311103,-0.5663353243178046,0.30015480005160683,0.2183121691081253,-0.15995290511045102,-0.722118429846814,0.34723860692302666,-8.427097019496528e-06,-0.08311699197801337,-0.14845758635271966,0.49617976718456736,0.842399950009738,-0.2807783133964732,-0.04324298309772332,-0.11317153512193016,-0.3036921023493957,-0.4576773946357851,-0.05359663912308184,1.0,-0.04665843795894171,-0.11532005397815051,0.34111119687365465,0.14611749300240362,0.7426612815623245,0.6880600265220197,0.23619700348127626,0.24433893270443433,-0.17610278578743369,-0.28359887995282707,0.017484184351587592,0.56677803261559,-0.45235786840374975,0.07074600463084088,0.21717438285195864,-0.21534066282871908,0.3957389833734184,0.19336962809314587,-0.42775351548908536,-0.4577716844794959,0.2085171627119488,-0.32397256848087297,-0.766165624923105,-0.10785802451123405,-0.26712744744561895,-0.38946731782096383,0.32228097786743737,-0.3013185575900022
advcl:pred,-0.0926181823639472,-0.07878854690255074,0.15297741379413524,-0.08166406832114947,0.14360851874525382,-0.4579480525689246,0.24921085545489433,-0.20700909700627299,0.3955274273584088,-0.07672534676113153,0.10999831554323818,-0.44522471061814983,-0.2522838379178527,0.11631590491198042,-0.10125047557848954,-0.5754326461360019,0.4724417869079104,-0.10358366847427927,-0.004829497242047161,0.15982919937044104,-0.2603707586403938,-0.04665843795894171,1.0,0.485568796743607,0.324340840912958,0.6091200283698432,-0.21310226389138612,-0.14285714285714288,-0.4686171611822895,0.4983672290940784,-0.07462985785916132,-0.5470336241837118,0.6266742581288963,-0.4360465197865725,0.17122078036908076,0.20949354494234768,-0.44731695493763757,-0.14285714285714285,0.021970165837347292,-0.11594192236689166,-0.4860160029036902,-0.4580446816813894,0.7053274175741625,-0.3175567685662996,-0.14417972644558408,0.26220020769644015,0.34938265867348806,0.22669863310139649,-0.20867621346523016,-0.08829434891189421
csubj,-0.7403942971835697,0.6001628359763392,0.4111164606043021,-0.2607579663750183,0.3323773998175069,-0.6899819324700441,-0.17339793253516583,-0.32069670731798056,-0.007843376334358389,0.15809254256342967,0.27240428963592755,0.30637369957717747,-0.08827984370107383,-0.10964297942925268,-0.0409977302516692,-0.19420655868576384,0.26954932590145264,-0.07666690492862556,0.6632822318862928,-0.5739584005899147,-0.27004402150202916,-0.11532005397815051,0.485568796743607,1.0,-0.13176957711002793,0.6619980999872688,-0.22411770533681452,0.08438025906844933,-0.6810653552730749,0.2066334265876756,0.0884570394977126,-0.039031837157871514,0.07471071147026614,-0.43154089361242726,0.45768371412480674,-0.5272503487161073,-0.8243411508864698,-0.7958991227659814,0.15991924524876364,-0.6393610403341111,0.2951088100010063,0.4334030039417526,0.4578313103170467,-0.07679908294376481,0.24339538338727254,0.31480767692837547,0.6913374551388943,-0.24299933235597795,-0.20923321721631927,0.5637240888576821
xcomp,0.6074393500641125,-0.3983450722612533,-0.651372791727209,-0.22622934044182078,0.1534018150500934,0.003895611508290179,0.8375237375487036,0.5101456507632546,-0.19899371990625686,0.7304374801964496,-0.3757402953994791,-0.8874475303616909,-0.040223329813177736,0.6133459326337604,-0.011672979282798554,-0.7732574211601922,0.6564479816353684,-0.26814314298465675,-0.47277310500399017,0.1577864646615038,0.5506092950192065,0.34111119687365465,0.324340840912958,-0.13176957711002793,1.0,0.055919052421597254,0.3896487638516715,-0.3170656591092213,-0.0944969265134207,0.5549519184863021,-0.010763988903521635,-0.1911937143316646,0.5792608124154357,0.14412589189204755,0.044249757138487396,0.6876299445267293,0.2534806990527032,-0.12925221814472607,0.8073393630521888,0.41757080909698513,-0.8153502260245328,-0.45312049045017544,-0.09355613142267419,-0.7045599492432152,-0.7437684017080474,0.5795914939736441,-0.5796633296261786,0.021579000355093064,0.5251321594483949,-0.44062382247048126
obl,-0.4289025735656931,0.3321365997825914,0.20941322214679362,-0.3201741538476481,-0.3092271741404951,-0.6083339959475265,0.13269921433235382,-0.696157142601051,0.07810685655897208,0.1441727100340155,0.7572797617004245,0.05344995587003079,-0.2777082262994425,0.35665423395665086,0.1898734350041501,-0.547113781396618,-0.034704656066284055,0.2546813061182829,0.4038784198543937,-0.47661551789900786,-0.5854598202640422,0.14611749300240362,0.6091200283698432,0.6619980999872688,0.055919052421597254,1.0,-0.22138164680952682,0.3884460740076128,-0.6759505660924742,0.03676180097286446,0.12792239247138,-0.2874373275876309,0.20691551396145205,-0.20840588095678975,0.5037096020221501,-0.14309863478316265,-0.7689527330286886,-0.5133868554055107,0.15292976528480315,-0.6858440741523375,-0.12474242208551155,-0.208198756291628,0.43526570614112825,0.20384881796681964,0.06828097058648963,0.31740595747812156,0.6494312999749948,-0.5381057555901586,-0.09210004809796143,0.3707537580498047
nmod,0.582393170654891,-0.4779619300463938,-0.15687135186180926,0.46248202239650194,-0.18278552220134775,0.14527163625425193,0.4828966186569704,0.29176828023101475,-0.8255965814025915,0.291002136248507,-0.29348992546588365,-0.13696458641561357,0.05279169119191013,0.20007724423374565,0.49439755552619846,0.005288169568879512,0.2672839926469352,-0.4746206836356529,-0.5555257900538495,-0.2847360225779203,0.14447545220824984,0.7426612815623245,-0.21310226389138612,-0.22411770533681452,0.3896487638516715,-0.22138164680952682,1.0,0.4109250193507558,0.25944690534334924,0.5960892846116238,0.19606058435141327,0.25253198957081097,0.31985319030644005,0.6267942383844665,-0.7279523609107723,0.25885345598966625,0.2695135279947345,-0.1340745820024492,0.3962107955676213,0.5598437264451895,-0.24532515492244752,-0.19008906493591476,0.05638124433934935,-0.48578508791882613,-0.8562954634025601,-0.06605823672043462,-0.3130612449959478,0.04893387270023594,-0.0035739700225171835,-0.5503312701481362
advcl:cmpr,-0.15957108527764396,0.12673789106393135,0.44312666186630173,0.23524384668790932,-0.810204479894381,-0.049716299262797366,-0.1933843208852988,-0.6313690357288184,-0.5838228661735224,-0.15182099194696994,0.5569999112596234,0.534969680946116,0.006464238486937303,0.26588791642882675,0.6931799099447724,0.06895528311603656,-0.44380910872894735,0.28001431846359387,0.14102226428900383,-0.5810437316285355,-0.5773221215805754,0.6880600265220197,-0.14285714285714288,0.08438025906844933,-0.3170656591092213,0.3884460740076128,0.4109250193507558,1.0,-0.04589415704925657,-0.15122504190148528,-0.07109330813452829,-0.1198171355157638,-0.2715476309841266,0.31815570258314607,-0.3150776934826333,-0.24626791564773892,-0.2670385820536713,-0.14285714285714288,-0.15717584570724358,-0.31862529655565425,0.17241120844340133,-0.20652287639656963,0.36225168173146366,0.25815432026410523,-0.22046895641144792,-0.2603306459974279,0.3799748420266209,-0.5623578555179206,-0.20867621346523016,0.1465242606619818
