,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,0.49242288828430675,-0.2642195079907084,-0.4451980488578191,0.23675694821249518,-0.5826236192975268,-0.0744269488994101,-0.13831936686953886,0.5085469326747778,-0.22004447652210604,-0.3123579566011817,1.0,0.29341436863337256,-0.15712445954307222,-0.146099096632641,-0.19563670276957654,-0.14212879928597283,0.24313701626398485,-0.17981429167199448,0.3356949967753404,0.29048580507497795,0.07086639923083699,-0.3683584367598595,-0.4383123713908127,-0.1737322602071672,0.1385430684803191,-0.025596929902672892,0.4117190658383533,0.7067337253959929,0.4941752703110747,-0.18945289161681622,-0.6291580501679431,0.11989114586144778,-0.1750198786214488,-0.35903496281086605,0.3126863534949724,-0.08617300035206024,-0.14992027099360913,-0.245008500898024,-0.16500745067030348,0.9818622603925136,-0.3046254345617173,-0.4629786149693228,0.02259949154181612,-0.3281593316868117,-0.009337694036752347,0.21372568960640856,-0.20573628553522771,0.2580241884477911,-0.5358122216686305,-0.28110284628400695,-0.24388887774886353
PROPN,0.6024540877306505,-0.5878004492518001,-0.3926716106559892,-0.07738547149156061,0.04199041527231557,0.24943349687036798,0.1037717443407477,0.18970475474124177,0.3300736316116467,-0.08031343005999149,0.29341436863337256,1.0,-0.15331564215084928,-0.3296822908531718,-0.109562634884034,-0.269076937817481,0.12793708807402632,-0.275643122157992,0.3611840219011267,0.20156592057594663,0.14231125462418612,-0.5487982672548674,0.39905134429211325,0.3096507827633812,-0.15706910955305192,-0.28468339627861555,-0.14373629599434468,0.26436632480268285,0.06661133562568634,0.10704545506345173,-0.26681628056945694,0.1705624030654102,0.11002401634651267,-0.21455801625644047,0.26657014258417866,-0.0022897234430247454,-0.2966719752919121,0.08905830401471308,0.030412296178512058,0.29645639546772573,-0.00019486649224783494,-0.48584153757798304,0.4156267012249145,-0.12963555125690773,-0.19187989612005507,0.07329649325033807,-0.06212370901751655,0.09457940484763035,0.271224394885986,0.07373166170858346,-0.5749486760610865
PRON,-0.4003032274100451,0.44670936125448024,-0.10009317515450515,0.38393576850334754,-0.01934519541664484,-0.2767686233722524,-0.37344917585387116,-0.1475916015903071,-0.4279988831898494,-0.19207285936277155,-0.15712445954307222,-0.15331564215084928,1.0,0.27816660600229365,0.09238486884709367,-0.35954345103547153,-0.37354532468936186,0.6364134157377662,0.14445519384820596,-0.2805127670632926,0.4684127764153404,0.45367975030739105,-0.37632206857390815,-0.42655844240982416,0.160097900884118,-0.2639386334009226,0.26854390567749126,-0.21644994546642898,0.1954155890472107,-0.6395360139035875,0.10194735611396061,-0.21782024088489424,-0.3794744833812153,0.158641007686976,0.014109148284572576,-0.011973435573914679,0.1397256842993006,-0.2336063427162644,0.07721318404356282,-0.11670606938685073,-0.19979584259418157,-0.23841209918290335,-0.26512360066424157,-0.1222882321287288,0.5151779815706432,-0.05261020655773297,-0.014606222565998209,0.5905013350857806,0.1645100873644542,-0.22940839012466566,0.4152382138014969
NUM,-0.3280672341144214,0.540700450083586,-0.009658471433989327,0.28297305296035996,-0.06940193323894585,-0.2615311058130771,0.1439644031028289,-0.44069765248791043,-0.4389235425673414,-0.20160358870777595,-0.146099096632641,-0.3296822908531718,0.27816660600229365,1.0,0.24148445336050867,0.1380425486754881,-0.29529698771518237,0.31068635471456424,-0.20975090449415473,0.11308800466354275,0.12966255497214288,0.5134835788499509,-0.35518002923843256,-0.41450728566816114,-0.051375276998610775,-0.05981775872590204,0.10207797228555764,-0.08695156088425397,0.19816163900486902,-0.11681456594571434,0.05122350042463113,-0.13142458128228388,-0.5465841675539418,0.0561985608407618,0.3548331062903832,-0.04480552391697468,0.8894433861209774,0.29946908279937884,-0.1910533773909921,-0.09993253502393279,-0.18014223220434575,0.04101515413320442,-0.16319501793472302,-0.14836721228751698,0.02215199529559455,-0.28323151064487156,0.4103706252655638,-0.08407376992280367,-0.259323581334301,0.34023966571868564,0.5226967043603984
ADJ,0.24542299000235188,-0.25305447444244245,-0.16083292009779412,0.12813971567179686,-0.19528330181537185,-0.30764686584193623,0.14749809573546424,-0.1892166155121624,-0.09430964543058047,-0.20709480866365376,-0.19563670276957654,-0.109562634884034,0.09238486884709367,0.24148445336050867,1.0,0.34312697034442446,-0.4537848855316471,-0.12331937245416713,0.32520346254146537,-0.25217300581466834,0.3787026439608948,-0.27792273330087314,0.011542881363185481,-0.05305661760026529,0.314988465603007,0.46284877876133823,-0.24406536856207772,-0.13163352832673117,-0.1566872078541726,0.05357530633936637,0.22858551323540519,-0.46090853182425323,-0.28957028352577874,-0.10037597042489285,-0.40223455165413274,0.7842592377190054,0.4264239962517059,0.2134172646929389,-0.16833174355706587,-0.2474807770975383,-0.4502758636356673,-0.13103074982970675,-0.36662483086458475,-0.07704696955875806,0.5812010685349972,-0.5255750364262411,0.2773734348538613,0.13093116192087187,-0.41478535862933064,-0.26904544978888817,-0.2137367308225406
advmod:emph,0.02109729582436002,-0.028253191303981896,0.06956464799670443,0.32287688600703157,0.3369050836786382,-0.0639433931087021,0.15895735950350137,-0.053184641074999796,-0.16434870612269295,-0.059821683333840005,-0.14212879928597283,-0.269076937817481,-0.35954345103547153,0.1380425486754881,0.34312697034442446,1.0,0.22264524195461563,-0.5280416140215719,-0.07182439256180352,-0.11913803269046865,-0.3129888824200847,-0.05964680639151117,-0.1896061104024487,-0.1696483025633839,-0.22036007809909355,0.782707653578541,-0.5099535324916813,-0.09505965389539262,-0.3935799333147322,0.3246398908428574,0.37809715015193385,-0.016813061669039283,0.23600007841218135,-0.24694136638026173,-0.18481125689010244,0.3403197842429196,0.2428762004477007,0.2263528301877812,-0.07710257326901165,-0.201070751801814,0.20632182752378728,0.5872540758242271,0.16757118015698572,-0.2060882447466887,0.16139894619734327,-0.21459017678645917,-0.2518284234013761,-0.3694924871884866,-0.2520964015758765,0.3266478587886654,-0.006712412255196164
obl:arg,-0.10792297861075482,0.12565596195085418,-0.07841516626070498,0.17045742437251202,0.32054309424203953,-0.2546367190523395,0.234841597837679,0.4219419269104225,-0.08555608870687001,-0.3347585452250945,0.24313701626398485,0.12793708807402632,-0.37354532468936186,-0.29529698771518237,-0.4537848855316471,0.22264524195461563,1.0,-0.4018201485763712,-0.3148247385004897,0.19718096879832275,-0.3442916759942017,0.10223239488452653,-0.19668860043494424,-0.12405183769415351,0.06317520811360335,0.1159792875447137,0.09869177583801932,0.28494604367612575,-0.08087666744720907,0.30345778280631147,-0.449264375240765,0.7259071753533156,0.09508576456632434,-0.22415980210408082,0.15022089591298937,-0.348572159790919,-0.3347764784364254,0.27625047373413464,0.03835958854359108,0.2699081916160687,-0.13591664789141988,-0.03393675961679859,0.13576984080058416,-0.14822482557665434,-0.2714958523211868,-0.07283830872754773,-0.7182733637050108,-0.3848240063325007,-0.018236514599044046,-0.060070610406644784,0.17503481269654578
aux,-0.40152964910649064,0.34497254792715165,0.34616015885063434,0.029611845540532845,-0.3294854213210444,-0.15777552763712255,-0.4860182833688237,-0.28842213939052663,0.004238202750337431,0.23340463710016252,-0.17981429167199448,-0.275643122157992,0.6364134157377662,0.31068635471456424,-0.12331937245416713,-0.5280416140215719,-0.4018201485763712,1.0,-0.2864346591358193,-0.1128553517695443,0.4536718713732274,0.4259103225355532,-0.06594187719171625,-0.050309463950591805,0.11863620836866338,-0.22775059745491583,0.25722029937759516,-0.32276925041615895,0.4558249011970213,-0.6302403508717219,0.07715219638598321,-0.26634697187021605,-0.3241586496258946,0.6468982688310977,0.0816961375536747,-0.2748923398092679,0.11939572740665168,-0.48132673779886065,-0.1128553517695443,-0.08552987691131061,-0.10574287585112141,-0.25568485756952,-0.4065591027385424,0.3462821705235293,-0.10981850828355567,0.27611601538898123,0.10704712260248934,0.5615681968408144,0.03998772791230031,-0.23044115087054126,0.25515142337434793
flat,0.4195368605020179,-0.3444387623411247,-0.5740485485549446,0.054933016992685726,-0.08312497662217709,-0.1367375771053324,-0.36150296654948694,0.19239402583134574,-0.17792511038730896,0.04425041438225119,0.3356949967753404,0.3611840219011267,0.14445519384820596,-0.20975090449415473,0.32520346254146537,-0.07182439256180352,-0.3148247385004897,-0.2864346591358193,1.0,-0.3410051679097722,0.1241433481986054,-0.3860772159071685,-0.028558943292952003,-0.08658681675568393,0.24142508379662267,0.037253535942287384,-0.1786909536627576,0.4483187109033884,-0.01119431152601654,-0.3938699732764504,0.03605570800638895,-0.27602349647157814,0.007457982774363286,-0.3687274870301345,-0.24086973691821612,0.37314952591319145,-0.08991500997147339,-0.26518699544760144,-0.039202174795019,0.23743622172837567,-0.19419747483156213,-0.19245856866934832,0.10778438309146356,-0.4564906817616602,0.44201379598669926,0.2074148792573195,0.17964170253905878,0.1498510919683681,-0.12939617542881462,-0.13924197833884325,-0.3139513469669064
conj:expl,0.4271175636117288,-0.2946774084505365,0.05391734791061855,0.17497986824987677,-0.20863541735997748,0.15752192991370373,0.5091510135083891,0.18545655479067716,0.027596175071095186,-0.3438521963244242,0.29048580507497795,0.20156592057594663,-0.2805127670632926,0.11308800466354275,-0.25217300581466834,-0.11913803269046865,0.19718096879832275,-0.1128553517695443,-0.3410051679097722,1.0,-0.1690394637222723,-0.31528796507899115,-0.222019193940296,0.03541234061153304,0.03843231571620063,-0.349095114834676,-0.018667465934837552,0.056958441058071116,0.26397716949578864,0.4305668467301743,-0.2859079728583663,-0.0584408033361356,0.29304241488798966,0.07590562899287524,0.845000068541544,0.052972548763217504,0.24741267094108985,0.2172865962086577,-0.07692307692307693,0.3308842314449263,-0.09000038872108956,-0.14338406065311074,0.3418681678975711,0.10604339058290996,-0.2821004372125341,0.06501392561101316,0.16026390399336532,-0.16693559508432612,-0.09569281132270098,0.13942265293622463,-0.2585242336499893
nsubj,0.07589404748545472,-0.011956833016916555,-0.28275276322400306,0.2758166767454807,-0.45593912379624696,-0.21670442238706053,-0.19782004624138091,0.225138172638362,-0.2641503278478286,-0.35918209955299685,0.07086639923083699,0.14231125462418612,0.4684127764153404,0.12966255497214288,0.3787026439608948,-0.3129888824200847,-0.3442916759942017,0.4536718713732274,0.1241433481986054,-0.1690394637222723,1.0,0.011099453292913513,-0.13404525503627776,-0.3414752899742349,0.4918104886105873,-0.12817903548447002,0.18543247645361585,0.07088703025779938,0.31555933071820685,-0.3306355289626005,-0.22669043131626956,-0.26193435022766787,-0.46095352792325883,-0.02033302456819868,-0.06636398410304156,0.33585555191575966,0.13754636883147842,-0.0333452484915461,0.28598821397396645,0.17015752483269958,-0.34215061931242663,-0.6791244082985227,-0.5008600924869204,-0.13327039858248071,0.16028007960628543,-0.2149439027757427,0.058637909411670394,0.8274697057613658,-0.2919351588420875,-0.4642484584046109,-0.06699421653683943
root,-0.9541431342569874,0.9729507171008069,0.23707096072834782,0.20411926689012244,0.27826720853908976,-0.2169752165636435,-0.07787323161168548,-0.3245707996236963,-0.39952562079068143,-0.06475599624730961,-0.3683584367598595,-0.5487982672548674,0.45367975030739105,0.5134835788499509,-0.27792273330087314,-0.05964680639151117,0.10223239488452653,0.4259103225355532,-0.3860772159071685,-0.31528796507899115,0.011099453292913513,1.0,-0.2830667346988482,-0.42449718707727696,-0.030876590486310983,-0.22614335887640238,0.36625162483139007,-0.21653991629719208,-0.12460586419327727,-0.21389233440329786,0.09275246350295367,0.22459248840348192,-0.431363204208005,0.06733157871730512,-0.01467387576777764,-0.5407358451495183,0.2728378205459604,0.10089597739155277,0.07325648156547335,-0.30087378830313577,0.07765706897530023,0.24178439670136356,-0.19101987564413142,0.01871721545000872,-0.08859807134961248,-0.13489572621460288,-0.024619566593364266,-0.0638556999325083,0.1386234282305041,0.23785296499283815,0.9521945296751844
advcl,0.12178216653572964,-0.4047519355139378,0.3208537080082868,-0.7133251133847943,0.1796000822117326,0.5073407704249241,0.09548286070859871,-0.39490840176103337,0.8617993318108,0.6101723449328146,-0.4383123713908127,0.39905134429211325,-0.37632206857390815,-0.35518002923843256,0.011542881363185481,-0.1896061104024487,-0.19668860043494424,-0.06594187719171625,-0.028558943292952003,-0.222019193940296,-0.13404525503627776,-0.2830667346988482,1.0,0.8316176948536843,-0.37829726050481505,-0.07770083567881858,-0.248333390511263,-0.34558964732754116,-0.34193969813411346,0.2951355292771861,0.3059046965315391,0.0048483089452262,0.2269720114402016,0.21486511446121825,-0.36088664825865047,-0.1307713035988999,-0.3641862524880343,0.006525084912154423,-0.04954686397501102,-0.46586922070221254,0.3610047619582649,0.10019122816428545,0.18354876960721397,0.5138947223438766,-0.3806821278892246,0.0537157441472624,0.24632302852016097,-0.2145882126465702,0.4963412322128653,0.20969710508102066,-0.419804468569313
mark,0.23094816565374668,-0.5477860807296133,0.5438246606833984,-0.5675599776953021,-0.10332682010969817,0.5594850867279876,0.10007912189481365,-0.4702487681260548,0.9835732786557543,0.618524134965913,-0.1737322602071672,0.3096507827633812,-0.42655844240982416,-0.41450728566816114,-0.05305661760026529,-0.1696483025633839,-0.12405183769415351,-0.050309463950591805,-0.08658681675568393,0.03541234061153304,-0.3414752899742349,-0.42449718707727696,0.8316176948536843,1.0,-0.4076298499754857,0.01636524274180524,-0.12429989246131012,-0.44643151090377353,-0.25763545837158935,0.3171414207200066,0.33912130491169634,-0.14583723446974273,0.3355302398536019,0.23797039645695894,-0.21700686481981557,-0.20855916601324678,-0.43220454365413047,-0.2308750102902638,-0.363159487821456,-0.2482572547009749,0.25169286677118463,0.16218608013382108,0.26369010044891966,0.7493998931463879,-0.3139263921068089,0.21906418427981136,0.1752098433436861,-0.21117449704649252,0.27117227196598176,0.1574012182986889,-0.5353222698871077
det,0.0857211386817913,-0.008503201575578451,-0.3232202092816525,0.21328406728134564,-0.3252839106051887,-0.6823250441494383,-0.1384509622489672,0.49697269200695593,-0.41747169019295544,-0.38041814941010854,0.1385430684803191,-0.15706910955305192,0.160097900884118,-0.051375276998610775,0.314988465603007,-0.22036007809909355,0.06317520811360335,0.11863620836866338,0.24142508379662267,0.03843231571620063,0.4918104886105873,-0.030876590486310983,-0.37829726050481505,-0.4076298499754857,1.0,-0.013800506377956961,0.02946986235921963,0.2797146165701829,0.27344655649718186,-0.23911400116482417,-0.32919945125724304,-0.13736198978188804,-0.15717129509809366,-0.06723158623204385,-0.08846221176841941,0.4323143653778705,0.08793005979419716,0.02311883829806416,0.20067380665060314,0.17161945122808273,-0.7232776957265042,-0.5014526626424856,-0.5366778959217801,-0.2369709665876109,0.26711590533748014,-0.025983569574523913,-0.04598274552295313,0.267634459861017,-0.5155953096373357,-0.6680650015987653,0.004937600623978426
csubj,0.12969128704957625,-0.20273712946793726,0.07125982178991865,0.09288551323718018,0.01963797562903345,-0.29233129650162953,-0.25652164372942476,0.010555044750215412,0.019465348738686102,0.1894916027271151,-0.025596929902672892,-0.28468339627861555,-0.2639386334009226,-0.05981775872590204,0.46284877876133823,0.782707653578541,0.1159792875447137,-0.22775059745491583,0.037253535942287384,-0.349095114834676,-0.12817903548447002,-0.22614335887640238,-0.07770083567881858,0.01636524274180524,-0.013800506377956961,1.0,-0.4231159281347563,-0.08055803383321582,-0.05770455350164677,-0.05960392861898826,0.27774643086105605,-0.04238713598572316,0.11324688028646882,-0.01844691930601743,-0.5033731210944905,0.3607721224485769,-0.030854130500342088,-0.11062356848692426,-0.17620512691554407,-0.09770165595128436,-0.07910028992706132,0.3022667341081112,-0.25324689624686914,-0.09090869329714447,0.27822380346191905,-0.034027602878844314,-0.4329495556489557,-0.08121142545511952,-0.4311318493014316,-0.16598965515506234,-0.2250745705795475
xcomp,-0.32231431926571474,0.43441184205114275,-0.06660110984670947,-0.009549551964027623,-0.460911262742428,0.012074598954752524,0.09605768924239498,0.020807004367266336,-0.15530334106956098,-0.33527883063990005,0.4117190658383533,-0.14373629599434468,0.26854390567749126,0.10207797228555764,-0.24406536856207772,-0.5099535324916813,0.09869177583801932,0.25722029937759516,-0.1786909536627576,-0.018667465934837552,0.18543247645361585,0.36625162483139007,-0.248333390511263,-0.12429989246131012,0.02946986235921963,-0.4231159281347563,1.0,0.16997036754267766,0.2469341713150177,-0.08678021339942948,-0.5473475772795077,0.2976942539960255,-0.6596035126376751,-0.22390929458297112,0.029715070622753626,-0.5018941941393994,-0.11733470672630303,0.03954799959952241,-0.028161517226115873,0.44232525375583637,-0.27324812103265184,-0.39287081922396316,-0.3552495045417037,0.08107543945424674,0.056171152888812144,-0.28482584554715484,-0.0495536675191381,0.2958468354947195,-0.18299806358760287,-0.2990776341697436,0.45265829266976687
obl,0.37407841215366905,-0.0704435627669254,-0.7516633245854993,0.02308678578484597,-0.11114388538805892,-0.3439832105531124,-0.08951970720823678,0.6815654771102073,-0.46647069211429265,-0.3387254108669356,0.7067337253959929,0.26436632480268285,-0.21644994546642898,-0.08695156088425397,-0.13163352832673117,-0.09505965389539262,0.28494604367612575,-0.32276925041615895,0.4483187109033884,0.056958441058071116,0.07088703025779938,-0.21653991629719208,-0.34558964732754116,-0.44643151090377353,0.2797146165701829,-0.08055803383321582,0.16997036754267766,1.0,0.3766054892288567,-0.2029733216161251,-0.7327343334745623,0.355470252657231,-0.2276873154591277,-0.27308505455430393,0.17972606730775215,0.07573910377333463,0.013262559454372436,0.05211285755951343,0.07830087771093351,0.7308648892766942,-0.28933623328284996,-0.44669111841069126,-0.03223422835048464,-0.70254272777568,-0.08391536999989631,0.053793987081047524,-0.10687668143016567,-0.031918796197207736,-0.2789062435043674,-0.2592299290640046,-0.04489713239841631
