,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.0472462277216896,-0.038694481787031436,0.0538671062415005,0.5115799627669727,-0.09215299961975174,0.1003739950729117,-0.3640637733205719,-0.25406373430573914,-0.17051064495021814,-0.09217367744810348,1.0,0.25553519045257184,0.11928629583286006,0.05032763066882885,0.22127954143076878,-0.46471175327708736,0.11555458933173447,0.005075911390903183,0.08488280110860352,-0.07997563867165701,-0.3119467005328472,-0.2515778255239572,-0.2369153897247069,0.23235785690353333,-0.04124509300210761,-0.06982411522290001,0.11299974757216813,0.3171793610852501,0.38425656389940027,-0.14275168814200836,0.6530456893531795,0.007296885142863923,-0.43458356254322106,0.04613448441495811,-0.002656387302098863,0.1782279056804383,0.18739801256926342,-0.47176822620428915,-0.07695233669013105,-0.6355620859259172,0.20673470233891958,-0.12146589508287702,-0.21504377083211282,0.33130356881019096,0.3225972486190032,-0.10189137579610809,0.23864957930554972,0.042862746679736864,-0.05196509925843205,-0.038526437912413156
PRON,0.23096018059922924,-0.24085042499468529,0.2344885180653628,-0.0751530596416574,-0.08129455749830097,0.5646038779778149,-0.39715876274638406,-0.4674648110676767,-0.10004050861210873,0.07548700652871976,0.25553519045257184,1.0,0.24949694860820812,-0.33263819833244435,-0.1802471331951549,-0.004569922927592349,0.0031230410221281756,-0.18599668514743176,0.40147830100524606,-0.22075651332677815,-0.3626649408075728,-0.34015338814403,-0.18733819543639865,-0.49523511663690134,0.42497397022509964,0.4222672174211532,0.02259948441238956,-0.10293429608282105,0.42235376873500435,-0.24948432608527651,0.014487556615971368,-0.6037956266446183,-0.46603827893015065,-0.29818315150846136,-0.13089672300575303,0.28283068455334115,0.15479359872864268,-0.21461903265881463,0.050749887946577046,-0.453679178108464,0.04514336465503822,-0.1671936745419464,0.19990920656955088,0.19321349254208842,0.27907544665652007,-0.07508440358244522,0.6288790304271564,-0.015070654444477555,0.034299325724735714,-0.24322712581879657
NUM,-0.0041909213471053725,0.18948793572534584,0.1579338031972679,0.15888906677701398,0.35435079909861805,-0.02495919599248522,-0.06596822015878341,-0.23850791646875077,-0.2805615087694309,0.06797617516009491,0.11928629583286006,0.24949694860820812,1.0,-0.6029531690464822,0.05953409858011185,0.03838392471051382,-0.07128721775758247,-0.08225721389409492,0.24079742574403748,0.14821405185534173,-0.2516809751989417,-0.16374118354490344,0.21429513359407362,-0.3628411849279313,-0.05395199651458674,-0.0835549561752203,-0.13028367082143133,-0.06374972064899899,-0.11005708769912739,-0.42266690049688543,0.1310133681800954,-0.27488827038456565,-0.017115487367768016,-0.08797104669388581,-0.3011894339847843,0.7469537225707107,0.033391791858472394,-0.04451140804656452,0.011612310995104477,-0.4888297737377045,-0.22955493592304402,-0.20272349897071254,0.24006309509856302,-0.0017261841507909194,0.024118828175988802,-0.10623251707717284,0.1760510197604742,0.5336500543540539,-0.15543240620632853,0.1794520498995681
ADJ,-0.08609692760313545,-0.1380066680035405,-0.2165213772069854,-0.22323655964003858,-0.43970177046743936,0.3632585414180113,0.3284698957094357,-0.22435037065730878,-0.08963066066856082,-0.16929169443449144,0.05032763066882885,-0.33263819833244435,-0.6029531690464822,1.0,-0.11695748918064519,-0.348304760471821,0.08387901211825133,0.19810214635074117,-0.11976392590769376,-0.08662729149549386,-0.2819526621492804,-0.3078685452883811,-0.032940857317630454,0.7136464185539214,-0.14040195739473937,0.12050710063885571,0.1604890639967813,0.48688491908452597,0.555690211124771,0.09069505245949866,-0.21907661405736115,0.2785869521742457,-0.13188486103763702,-0.04935951150233264,0.6594367222273299,-0.27776354839734174,0.4340130098678067,-0.10901102345535743,-0.08604086091674655,0.31765903677826496,0.09270392725231441,-0.04673620037540238,-0.2051521378234406,-0.1525528461257922,-0.1994950916094786,0.19304583714653,0.028255295322798704,-0.5358888774212841,0.19866227179355925,-0.07206178366147803
advmod:emph,-0.06537813466538968,0.24464155679169225,-0.6109830400716542,0.594447285615771,-0.16309362135433803,-0.16331700272227542,-0.03832082098232911,0.3411865990162239,-0.16416174059025695,-0.260898398570971,0.22127954143076878,-0.1802471331951549,0.05953409858011185,-0.11695748918064519,1.0,0.2504672194321798,0.16643744514454475,0.5154965073679485,0.13780328968415606,0.23811140340473969,0.08528283140832234,0.24756063663862188,0.2185459891889848,-0.05395281052600519,-0.20970964235420644,-0.14002196545868745,0.0971888036498375,-0.352276229821306,-0.02661269702640765,-0.06057250819189706,0.36393303266151195,-0.08263477558417064,-0.13617712315094885,0.31956237418983124,0.11255959174223638,-0.2979593645705469,-0.09133810295305457,-0.13522633421304633,-0.22516263515957183,-0.3769107629226884,-0.4435224048637604,0.2257940151005806,-0.3463505614289104,-0.14065532168965325,-0.2633070703111894,0.028072261539330668,-0.11253047405818668,-0.07832518125511752,-0.3834432074580599,0.21964709231422358
obl:arg,0.21749600557793713,-0.11634938570163449,-0.4671997004860271,-0.02740858566680851,0.16906388453741047,-0.09413643322834019,-0.03694378360968176,0.4643938727056811,0.276521336265486,0.10503013969805325,-0.46471175327708736,-0.004569922927592349,0.03838392471051382,-0.348304760471821,0.2504672194321798,1.0,0.08690632613061819,0.08580299399746363,-0.2310909746785646,-0.1450609357865442,0.4395761746377259,0.4831822965703011,0.044307580892742136,-0.1406553715133689,-0.13721048071967568,0.14414408336325774,-0.29095864656811676,-0.31156941546299,-0.31030902002567645,0.19440758468432007,-0.23505433237411763,-0.30869087774589743,0.4104728408838542,-0.18705547260809766,0.1553604105186345,-0.11003622685120203,-0.32779505209189047,0.10486810466024342,0.08726435195701225,0.01944385977146129,-0.3585988690885558,0.4125425490953813,-0.18650885677815904,-0.3652946875328648,-0.4768430316424285,0.04645415711928198,0.2067521181966672,-0.012613349878610427,-0.2097916241543857,-0.17383689635598049
aux,0.33512041693159916,-0.13925106749516444,0.14432247070075813,-0.22546070928251222,-0.1623074150114371,0.366668988748507,0.043693209664556,0.14915596287077093,-0.4483736567799799,0.16579468846493947,0.11555458933173447,0.0031230410221281756,-0.07128721775758247,0.08387901211825133,0.16643744514454475,0.08690632613061819,1.0,0.14635976990681632,-0.4476402755533567,-0.1721086083332953,-0.021964758740803423,0.18760999772619194,0.2249199923291643,-0.07692307692307693,0.0777396886530707,-0.5252876836524263,0.40078498911608745,0.012017079988447307,0.29200493486364276,0.23352060008019146,0.04069300857185408,-0.20419667646669223,-0.151099578877502,-0.2021586959557137,0.3965094005385021,-0.042634282225747375,0.38972010456854717,-0.11230477670772016,0.20459367886446383,0.11716783317089226,-0.1945148770609691,-0.06739267810016243,0.21859494853242364,-0.39211275386583383,-0.1062560216538113,0.6651002425042291,-0.2577641321714732,-0.506765369605229,-0.16500014696975512,-0.10194293406418181
flat,-0.08625277824622615,0.12710228791747957,-0.4428294721520749,0.295987710136847,-0.1436688099636815,0.2646670679272925,0.2973128690691554,0.03378300791632125,-0.25226489440495625,-0.3905301278532954,0.005075911390903183,-0.18599668514743176,-0.08225721389409492,0.19810214635074117,0.5154965073679485,0.08580299399746363,0.14635976990681632,1.0,-0.03591550681768447,0.20810217593601266,-0.0941778198683938,-0.031525799922561,0.10237173312844154,-0.024810400621853686,-0.17079851008942365,-0.08942277406826481,0.1885313988967207,0.054489067490360296,0.24233579515906198,0.29495499756573673,0.1466451874569353,-0.20103403655645488,-0.04850251559547786,0.3813803872144387,0.0798328325021092,-0.3950472203335775,0.2296444153263371,-0.12118544370511448,-0.3761861126745368,-0.19015346572521918,-0.3648146106328762,0.27251589096314466,-0.255362888244412,-0.3264603876155733,-0.26664470468731294,-0.06298211558322406,-0.24860193683135254,-0.09355389157300231,0.11554223380062566,0.252315713041423
nsubj,0.047365986889484304,-0.06324664523152672,0.06518096807981139,0.18983785287360744,-0.22669318577800368,0.056709810019545934,0.015534755856022913,-0.33225173691052223,0.12092011365489967,-0.3618785870671136,0.08488280110860352,0.40147830100524606,0.24079742574403748,-0.11976392590769376,0.13780328968415606,-0.2310909746785646,-0.4476402755533567,-0.03591550681768447,1.0,-0.03052766147350602,-0.22998465171826088,-0.3899452043825079,-0.22518446990578803,-0.19591104638623186,-0.17678522095427096,0.6968472731696264,0.09369863193262219,-0.00846634059734636,0.10226854533489069,-0.4887613887520603,-0.2412502625041623,0.05560318192362238,-0.25413874283496196,0.1143590245883418,-0.14124718455103155,-0.09826341382394023,0.13290382773428217,-0.3338092253027422,-0.35171078515118465,-0.2582213447761156,-0.012080439799345435,-0.11859055870353491,0.19229278992000243,-0.061676504433374045,0.06990415875964025,-0.23634180100161625,0.2596977709020513,0.2248768892021065,0.08888877080623583,-0.02515710392711744
root,-0.9497806803995376,0.9854394931977115,-0.11477429506181536,0.4980432054967607,-0.3894672298728456,-0.2704710859226808,-0.40068748610392985,0.16781450632535283,0.28157749771161794,-0.4976685709356971,-0.07997563867165701,-0.22075651332677815,0.14821405185534173,-0.08662729149549386,0.23811140340473969,-0.1450609357865442,-0.1721086083332953,0.20810217593601266,-0.03052766147350602,1.0,-0.37269463151255783,0.05937579840057153,-0.10663948662647571,-0.07771937610846714,0.18162512344334883,-0.13272340578875524,-0.46490267751979,-0.5574856448251004,-0.13125897910479933,-0.05246424561024597,0.2934565333375103,0.24872476237740215,0.09271395189124473,0.6534150701136178,-0.3301039983840925,-0.11364287377623002,-0.08084208093351868,0.7920882768934405,-0.5138882182058007,0.15135229145938747,-0.0467542322730845,-0.2235055617318849,-0.19735779662906866,0.2829518803411029,0.20086775871137857,-0.39673645126368373,-0.11422363679070927,0.40654737111805606,-0.3554720361076787,0.9823939456896419
advcl,0.4073804408100533,-0.307821401372538,-0.11681180639702238,-0.1548397324635323,0.6030324829719736,-0.5431183761040427,0.14401693845803945,0.724658878191793,0.21733688385666963,0.08579059865335456,-0.3119467005328472,-0.3626649408075728,-0.2516809751989417,-0.2819526621492804,0.08528283140832234,0.4395761746377259,-0.021964758740803423,-0.0941778198683938,-0.22998465171826088,-0.37269463151255783,1.0,0.7671566535514956,0.1638799586620274,0.006427516678008218,-0.44760215233956674,-0.2539422137394858,0.0863684517172801,0.011913973489210843,-0.6768415902567677,0.5237838614551602,-0.0018524234535035279,0.18861607393726684,0.2174780905055209,-0.24414548727251745,-0.1069216097610405,-0.2864435105578456,-0.6522881920660114,-0.11506325524703409,0.04638764311810972,0.22584234287382748,0.27590880840502957,0.621739604935517,-0.13341384624111388,-0.32847927160180546,-0.16502313383305064,0.008487774558139543,-0.3971553052677441,-0.08819028039412029,0.14281568084705387,-0.3671718287281166
mark,0.03161702582060456,0.12096651224057588,-0.1287251044890931,0.03519761613483603,0.28975113671204183,-0.4483217736327709,-0.16089417968175168,0.9692126140338707,0.216342902761319,-0.1122800774668398,-0.2515778255239572,-0.34015338814403,-0.16374118354490344,-0.3078685452883811,0.24756063663862188,0.4831822965703011,0.18760999772619194,-0.031525799922561,-0.3899452043825079,0.05937579840057153,0.7671566535514956,1.0,0.0007632438439647973,-0.034162458443783086,-0.40538065309488397,-0.3857537985437673,-0.1959004443183351,-0.16947089640607196,-0.5388718587729446,0.6786722942582207,0.1773810823346607,0.09664781893340738,-0.0219884561159208,-0.12758304230385728,-0.20965210215898658,-0.23882344495612015,-0.5731087807891847,0.2705083045193668,-0.17095510800732616,0.24517091772545468,0.30084547465161376,0.7123809109268104,-0.16015101057854997,-0.39037351636611595,0.03595486816232613,-0.038511097215278685,-0.39084115408055337,-0.12385473860316985,-0.037593784675673154,0.050906047393091146
det,0.21850825217029662,-0.0958167095758789,-0.33071297138439815,-0.41534773351030074,0.5245155057444528,-0.053603530923438794,0.46609769141186724,-0.09156149099467036,-0.6202542271956065,0.37937714105847503,-0.2369153897247069,-0.18733819543639865,0.21429513359407362,-0.032940857317630454,0.2185459891889848,0.044307580892742136,0.2249199923291643,0.10237173312844154,-0.22518446990578803,-0.10663948662647571,0.1638799586620274,0.0007632438439647973,1.0,-0.22817679675940242,0.18451329887901644,-0.5583757514630293,0.5253145237376915,-0.1235937679051179,-0.18383983394996858,-0.05844116102495608,0.16272800488832717,-0.07999337585889503,-0.01845660791668911,-0.1523667782381147,0.31454996342809566,0.3274326437345684,-0.24976335873670769,-0.05492055557705147,0.3803712200557989,0.07970728424797201,-0.23055390583085766,-0.07032803108970428,-0.17320118044981275,-0.04815389518178194,-0.5393720581750249,0.5092041660228451,-0.11824263951038036,-0.33533456807470513,-0.3695852994078433,-0.13715598596328482
advcl:pred,-0.11883580404831276,-0.026473513106990643,-0.20681194900234864,0.15826189966425872,-0.19047428532807528,-0.025482376793332165,-0.024355541521047283,0.06637505068445093,0.26969669307892286,-0.3072017645673104,0.23235785690353333,-0.49523511663690134,-0.3628411849279313,0.7136464185539214,-0.05395281052600519,-0.1406553715133689,-0.07692307692307693,-0.024810400621853686,-0.19591104638623186,-0.07771937610846714,0.006427516678008218,-0.034162458443783086,-0.22817679675940242,1.0,-0.5330290693075433,0.08960536891034067,-0.27722331078816853,0.4769120967713135,0.2751271396163082,0.010039010800820265,-0.09592070623746822,0.40904526869864466,0.13970687726530376,-0.2021586959557136,0.535726081318534,-0.13086493233730934,0.21201952628346518,-0.11230477670772014,-0.23545795014717794,0.06387950351967485,0.1850871881656089,0.023318456575014926,-0.2822822030072874,-0.10820437549747373,-0.07733782310131364,-0.19433117117829465,0.06949133962555641,-0.07221618003285585,0.2626380190714731,-0.021387594780416436
csubj,-0.18901077996052365,0.12187416611920979,0.15263892360010464,-0.19012640930988298,-0.16515392011441557,0.22343679255748547,-0.15627459889141804,-0.46393482485071397,-0.19414295862451902,0.501388756663841,-0.04124509300210761,0.42497397022509964,-0.05395199651458674,-0.14040195739473937,-0.20970964235420644,-0.13721048071967568,0.0777396886530707,-0.17079851008942365,-0.17678522095427096,0.18162512344334883,-0.44760215233956674,-0.40538065309488397,0.18451329887901644,-0.5330290693075433,1.0,-0.10695154168560558,0.11942490419261186,-0.482697243807062,0.13197723403645198,-0.25528047812910737,0.12772556242564517,-0.31164038359545826,0.004521681083447519,0.22736870732931477,-0.14881209414686844,0.16625357620980385,0.043309901335749315,0.3299665474802034,0.5032904045853875,0.058624198699769606,-0.23225482474156087,-0.5366847893901057,0.09015890340552234,0.673696977035636,0.1345059740453825,0.21922125419354,0.2019692342955046,-0.07781243951719805,-0.35667054195231723,0.083425203120744
xcomp,0.002824623402215884,-0.17948938468941442,-0.10789570090566622,0.09166940294212064,-0.3990034119587736,0.21699760717093025,-0.0923358626841596,-0.3169274757101018,0.4895753183450425,-0.29634752583590424,-0.06982411522290001,0.4222672174211532,-0.0835549561752203,0.12050710063885571,-0.14002196545868745,0.14414408336325774,-0.5252876836524263,-0.08942277406826481,0.6968472731696264,-0.13272340578875524,-0.2539422137394858,-0.3857537985437673,-0.5583757514630293,0.08960536891034067,-0.10695154168560558,1.0,-0.25848792307572904,0.08587062732282148,0.2345642674258615,-0.32397448318621913,-0.4679087693592016,-0.023523926945326772,0.028818747670924356,0.005685711386357003,0.08112429087656765,-0.21449483922979362,0.15856363818289118,-0.19444662104127633,-0.276399475229636,-0.10436825950112774,-0.019144849848309317,-0.013818307376591232,0.0033577892605715525,-0.051529501620544704,-0.057848953366327824,-0.32475359655656616,0.591920501112317,0.14951319516306424,0.16026952367244823,-0.14907770731544148
obl,0.5628529546656205,-0.5056209764605581,-0.026098722004690256,-0.46136140274411913,0.20018923017723445,0.13615017909779398,0.6407961615567989,-0.24784873115676728,-0.6211244841182306,0.3244632959277894,0.11299974757216813,0.02259948441238956,-0.13028367082143133,0.1604890639967813,0.0971888036498375,-0.29095864656811676,0.40078498911608745,0.1885313988967207,0.09369863193262219,-0.46490267751979,0.0863684517172801,-0.1959004443183351,0.5253145237376915,-0.27722331078816853,0.11942490419261186,-0.25848792307572904,1.0,0.31060996799011065,0.03713607500603966,0.13762518579684674,0.12329899005765747,0.09441690641188376,-0.27444610636507416,0.043816050820923325,0.2775622881813149,-0.09838800522327844,0.05597576124346328,-0.5780250617935399,0.3365402054482574,0.14021355907900082,0.016571887737322363,0.027554594438182808,-0.005936218575316663,-0.22014810317604389,-0.388167731130723,0.7557901038572755,-0.22440580560436182,-0.605240869554966,-0.1729306148619348,-0.44418491145375694
nmod,0.4397741934575658,-0.572399317998398,0.10509862271693866,-0.30615178759661166,0.20602267951956205,0.26370761300475015,0.461574417386754,-0.2177310262433891,-0.2647687709141865,0.047704285388550406,0.3171793610852501,-0.10293429608282105,-0.06374972064899899,0.48688491908452597,-0.352276229821306,-0.31156941546299,0.012017079988447307,0.054489067490360296,-0.00846634059734636,-0.5574856448251004,0.011913973489210843,-0.16947089640607196,-0.1235937679051179,0.4769120967713135,-0.482697243807062,0.08587062732282148,0.31060996799011065,1.0,0.3036358271145247,0.2751144599180965,-0.04488671561878282,0.13414918628106834,-0.270647548351139,-0.3389490419575472,0.26082874496326736,0.18358122934450422,0.25109105480230814,-0.62497203211173,0.036902793375958365,-0.060368321890935016,0.3922898766832911,0.3164226885497138,-0.026536719009777568,-0.3685145384506275,-0.08006581933718546,0.17004907886296872,0.0318944099548801,-0.2949686851032746,0.45340014093055253,-0.4875761636979332
