,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.22865311598573076,0.32499057657810415,0.17314579312568448,0.5051499285221057,-0.18351729138524991,-0.8783052955593007,0.13217617989189412,-0.6423167443448468,-0.6821931760057426,0.06520503852830986,1.0,0.13854503794685655,0.6539927288704376,-0.11002114429333881,0.41733460192969574,0.19462372578600942,0.17652694962530963,-0.06842137491391428,0.18288986740775706,0.13248628324059872,-0.5034196979992162,0.5380993761244103,0.5912167415170142,-0.8265625262935483,0.04490964402440873,-0.26496859983203963,0.4534917979658271,-0.8231843991199685,0.4757350551267992,-0.504906368246313,-0.21342419975345053,0.3718089655353995,-0.33919086730824993,0.04014494646911357,0.32034552587385007,-0.9091144803715916,-0.2372296368464659,0.04974182480925587,-0.18430873441260037,0.7275560989726191,-0.4834484438216594,0.13777786993162597,-0.23927002002915942,-0.26736914388842936,-0.6660530569972563,-0.26580218400545524,0.28652224861221387,0.5920323177726899,0.26501478109684146
PRON,-0.6962441984883188,0.5042581926654888,0.3420559247832369,0.2514009127798718,-0.7515840571940888,-0.0590635133389983,-0.41899718148990295,-0.3767399552227628,-0.47832220203633846,-0.025022858320738858,0.13854503794685655,1.0,0.15626063850399466,-0.667583772888501,0.527759041492629,-0.8311623941036325,-0.2736808149618621,0.7082051819688201,0.6597988246220335,-0.3058224055717373,-0.6887101220713817,0.6755600657616122,0.2107741807189864,0.2887897409296244,0.03593336135562245,0.22648164656408426,-0.3751914039084405,0.05459839872974598,0.3402538622019256,0.1530565308781182,-0.42500405892360893,-0.7001378383597533,-0.9280653279418245,-0.8932536343240381,0.4695677594212425,-0.1055968707865493,0.5692743010954833,0.046807117873049954,-0.9862272949717799,-0.17933028944590698,-0.6506145452236839,0.35910802935477415,0.21893062521130338,-0.156376601334367,0.049736201780936344,0.5656576044404356,-0.30250714230065284,0.49853527535492803,0.5721907224436679
NUM,0.1492177536994729,0.04084848484951779,0.4275995195115809,-0.21935842445543066,-0.5128400511425818,-0.5609856199893846,0.583934552706175,-0.8194602971265508,-0.5582142299681319,0.40560754485749134,0.6539927288704376,0.15626063850399466,1.0,-0.029782010316821355,0.45702201539675313,-0.15637004468196683,-0.14576611271755108,0.37381395526994926,-0.03697144854691456,-0.4750052481214788,-0.7368713885168574,0.05852269201873329,0.8017413663759915,-0.2841935283443191,0.06997672383326276,0.18692913372418488,0.7895091003917519,-0.5689578954265622,0.09562867970579078,-0.5643111868965004,0.3402118620784932,0.06574260138914434,-0.46663988641931436,0.1723628253681782,0.41423167015870827,-0.4107938377681158,-0.18234575117695187,0.4611375341353051,-0.24879368363378643,0.3195996180453948,-0.1478687129914215,0.3818419975029237,0.40591855409554134,-0.2371148218627671,-0.565137413568936,0.02610281330344901,-0.336054262485045,0.7276968145015695,0.016730698347670873
ADJ,0.2643158084630307,-0.5143525282259411,0.4318848053885852,0.016447134637187374,0.6374599387517342,0.30406490464083435,-0.0024018382102385864,0.47012144587900917,0.12604353838317875,-0.5677723805326305,-0.11002114429333881,-0.667583772888501,-0.029782010316821355,1.0,-0.7981534882005146,0.31434181940676315,0.5849437619663151,-0.11860025236208428,-0.543097025083803,0.05328570049354563,0.6655348809849478,-0.6110249918548388,-0.34933144684560186,-0.20879057415674723,0.5312823980886726,-0.305696626396986,0.5637667130611708,0.21480728595920964,-0.6325012833390028,0.056983040876190987,0.5984731769840564,0.19018816900921887,0.5109991647316837,0.8405262449878653,-0.46993431746087594,0.3100048303458334,-0.6972261718258822,-0.5622835272676894,0.6307860246772519,-0.1005462904535749,0.34695416235285886,0.3500518118103752,-0.49230400318541195,-0.18645750899944677,-0.5587578979813247,-0.5092046137622533,0.4910720645287486,-0.020017073646615858,-0.5645054945831003
advmod:emph,-0.27064989746447493,0.7287074471388271,-0.26434492893412054,-0.04468115331229871,-0.8362193013236394,-0.6807977899532032,0.394162614203063,-0.8744016366920178,-0.5513358274555019,0.6231111003898172,0.41733460192969574,0.527759041492629,0.45702201539675313,-0.7981534882005146,1.0,-0.13151575128501528,-0.2521327421643376,0.057355887738130905,0.6670630687077618,0.052204861841116904,-0.8112262642219621,0.3655141586151913,0.8289615293776407,-0.12419745518304548,-0.6941767552801623,-0.016982747963528277,-0.050086508186417016,-0.6540053439781781,0.8192357785451445,-0.03909917179594577,-0.14504075268890593,0.12696091415649755,-0.5981974784325322,-0.4959806706695776,0.22408040768089707,-0.5726882419978163,0.6900470550577951,0.6017033534646702,-0.4852727150317057,0.5108533054591842,-0.5449489373904055,-0.34774404780186147,0.5714217400902143,-0.2899317107125769,0.23199071758110515,0.6354017383295036,-0.6261131021221882,0.13320647141405725,0.738694191561764
obl:arg,0.4056452808514906,-0.04189783321031462,-0.6115984543389617,0.0849387972188427,0.5822501563612956,-0.3933391472974042,0.3851380544809261,0.10530680720944127,0.18931885859828138,0.11686411887477825,0.19462372578600942,-0.8311623941036325,-0.15637004468196683,0.31434181940676315,-0.13151575128501528,1.0,0.36606484007195483,-0.9544669762369962,-0.26464448317868483,0.6775838130629038,0.5010812974723917,-0.32752138467666475,0.03772976699723179,-0.6289703919436213,-0.3793511964188947,-0.5028974091394325,0.19359922748611164,-0.47319847076475136,0.20948642291902692,-0.1078659475565837,0.12152797327249333,0.9547323669876416,0.7799306005668465,0.6570812736989412,-0.4809173695341415,-0.38521474916699255,-0.2959261613845339,-0.006908401653326844,0.8654335940191351,0.627547321507422,0.25951778195085023,-0.6726561383320244,-0.3058475128646767,-0.007439845637736351,0.01322675706791566,-0.43484661189270785,0.3474799688067994,-0.5624120484536418,-0.12714905658421374
flat,-0.4577687170840007,0.37264880252200167,0.2529689786554201,0.572924841280811,0.23299193578183405,-0.18975330137261331,-0.20095845537636864,0.1315504698033692,-0.4779573470300797,-0.7063812811949984,0.17652694962530963,-0.2736808149618621,-0.14576611271755108,0.5849437619663151,-0.2521327421643376,0.36606484007195483,1.0,-0.3131193576953425,0.31028029945716384,0.6798408688493933,0.4798640488958404,-0.2584222885515796,-0.020060523865870417,-0.564210455192227,0.008203803182434372,-0.9309054200846498,0.25132960447233343,-0.2541805916386297,0.18841575466459284,0.5661135366284294,0.37598061794182,0.38642127775575225,0.1280687995209275,0.4442891008713988,-0.7916237420068849,-0.21809581980773776,-0.052633552951774534,-0.7679992510829676,0.35561018775005676,0.4682415816186139,-0.45935020729050513,-0.012109527238001835,-0.6524079562605457,-0.7821270193260803,-0.46464234129431,0.008840884514591566,0.46352526766950114,-0.18804814068296657,0.311513940856383
nsubj,-0.27866035146204365,-0.09193728584274023,0.7744328505021062,-0.14643937049211145,-0.5392421828300552,0.3335627172780285,-0.2452860950105556,-0.18049583530820418,-0.2518390981759281,-0.11891424625805917,-0.06842137491391428,0.7082051819688201,0.37381395526994926,-0.11860025236208428,0.057355887738130905,-0.9544669762369962,-0.3131193576953425,1.0,0.10392867177353848,-0.7890247250813887,-0.5259274949189918,0.22233774131510556,0.05608863113387492,0.5233819696507784,0.5152154423174374,0.5146908411127963,0.09741830644625299,0.39536716169957165,-0.3373652036860828,-0.04969425462793458,0.05656184134465098,-0.8924052663727516,-0.7524261849816115,-0.43827737464980177,0.5077248843852412,0.35716941567983646,0.08110255650008734,0.01851834303604306,-0.7763537748311998,-0.5865324325616927,-0.1818714220617358,0.823974940867427,0.2989935536279749,-0.0353181537966784,-0.24710770678116728,0.2977029222880452,-0.31087006995977695,0.722312425519499,-0.022804720222103426
root,-0.8434554462876054,0.9674453484003088,-0.012940297400906258,0.4488279074819332,-0.6797852947032035,-0.3859818695836037,-0.22494462373097432,-0.4426969119163645,-0.698344929820711,-0.10907279270754494,0.18288986740775706,0.6597988246220335,-0.03697144854691456,-0.543097025083803,0.6670630687077618,-0.26464448317868483,0.31028029945716384,0.10392867177353848,1.0,0.42330916676512514,-0.37868684880569464,0.3712287684174608,0.4053343394133415,-0.11679344497878244,-0.5137793670833494,-0.49191465911477084,-0.34994215669093365,-0.3527454609687778,0.8071798203802452,0.6128390288650114,-0.1638887937994633,-0.08058493651676492,-0.6523631076238084,-0.5941689282130709,-0.239518441915873,-0.3868289137859614,0.8395376606295603,-0.140948642199391,-0.5397357215473838,0.39855232120575984,-0.909219613316942,-0.21041314610612852,0.041507035539000085,-0.6702193394255526,0.15042637349784665,0.7778846046594022,-0.2642414536025109,-0.04490936969967288,0.9850854495282704
advcl,-0.3511403138250321,0.5501206637251232,-0.49378040600667555,0.5748775697962132,0.28532932873882333,-0.3743308859872981,-0.14734087397219273,0.13441537379004814,-0.18583394781983753,-0.29636683427332294,0.13248628324059872,-0.3058224055717373,-0.4750052481214788,0.05328570049354563,0.052204861841116904,0.6775838130629038,0.6798408688493933,-0.7890247250813887,0.42330916676512514,1.0,0.47113291665808693,-0.009774230256243554,-0.041425251752028935,-0.5861132626560668,-0.500187081408657,-0.8709647462919335,-0.26511096707645876,-0.4079779415604032,0.5948946861246996,0.5023171687473341,-0.11554263393417562,0.6732979500064551,0.35010491622926043,0.1492146105225409,-0.7044038689721069,-0.4486645095660804,0.24121988340420453,-0.42888626387887774,0.43418970072044377,0.664631949989379,-0.3862768376762345,-0.6661762418493625,-0.5319619635780225,-0.42667758758551333,0.11523681830803476,0.03974114557806427,0.39034414067250656,-0.6286472681798501,0.49271932365612403
mark,0.1825071178600989,-0.36934264740338096,-0.18947339190767334,0.12683945985375683,0.8493420243209464,0.5038711844262214,-0.291639392949911,0.8653349770183206,0.5367187861390142,-0.5485191970717729,-0.5034196979992162,-0.6887101220713817,-0.7368713885168574,0.6655348809849478,-0.8112262642219621,0.5010812974723917,0.4798640488958404,-0.5259274949189918,-0.37868684880569464,0.47113291665808693,1.0,-0.49237525027829177,-0.7504198936426151,-0.023420315640789988,0.1739894602856381,-0.3733061763623512,-0.17189585533914498,0.4373474126912996,-0.415624225428009,0.3814592614260318,0.15428465415199502,0.2622272087999597,0.8033134172768026,0.5184637586751661,-0.647960454923514,0.41348525325093655,-0.346915164088269,-0.6079526172125362,0.7350250444733974,-0.17346256497788462,0.40381730406235683,-0.21035538689802782,-0.5915249542347728,0.08671322042491098,0.09551315918496278,-0.4067909245857907,0.5596641414634411,-0.6443796167315158,-0.39797080073356705
det,-0.5370453860581992,0.3329420721157119,0.03413023150917262,0.6203695609722804,-0.23576542023165417,-0.36741559974640753,-0.5274525936610224,-0.22594726042604646,-0.31915184372425687,-0.05219651666555587,0.5380993761244103,0.6755600657616122,0.05852269201873329,-0.6110249918548388,0.3655141586151913,-0.32752138467666475,-0.2584222885515796,0.22233774131510556,0.3712287684174608,-0.009774230256243554,-0.49237525027829177,1.0,0.040860518337676816,-0.2400719478460748,0.15144171001724974,0.12626090079869676,-0.41067698986204265,-0.20879763769264947,0.4162905082366529,-0.28107017389644706,-0.8738937919816093,-0.2733289895456095,-0.5475804976058681,-0.7324750219270719,0.6389103278590748,-0.5463110801342913,0.11842541325228922,-0.033329936686444406,-0.6934926209360384,0.14246040639193933,-0.516207884772069,0.17021641084870487,-0.242538007726454,0.17887788834061719,-0.12563255037334756,-0.08053600004783204,0.2835353868230016,0.4814568534104231,0.35232141694165975
advcl:pred,-0.04679529152101278,0.5282142156427552,0.01183350762701228,-0.16002534399919682,-0.7240187037068405,-0.778932572725134,0.6857181828288458,-0.9776646156415548,-0.6807714479363579,0.5654270669573108,0.5912167415170142,0.2107741807189864,0.8017413663759915,-0.34933144684560186,0.8289615293776407,0.03772976699723179,-0.020060523865870417,0.05608863113387492,0.4053343394133415,-0.041425251752028935,-0.7504198936426151,0.040860518337676816,1.0,-0.3442730223927813,-0.5140137600490546,-0.12733087648736738,0.5115657770195456,-0.8098482577445617,0.6031884387109001,-0.20100583129378558,0.30019584675509325,0.32592431465649574,-0.47404075448498784,0.003877858723105979,0.09601239169155054,-0.5957760017947885,0.33040722738968525,0.5546923695564621,-0.21077092629308555,0.6370651950518057,-0.41508357753611047,-0.14129241797439537,0.5286401659326785,-0.4804344769439286,-0.1832073260723738,0.4325021466125312,-0.5619820300708813,0.3092884652317165,0.5012729680603779
csubj,0.1779211158229657,-0.31325747477551347,0.052069979972680244,-0.6293058745279136,-0.22023657305053843,0.7998403959950651,-0.08811729614490144,0.30365378867136616,0.5180484616384657,0.1754136539375418,-0.8265625262935483,0.2887897409296244,-0.2841935283443191,-0.20879057415674723,-0.12419745518304548,-0.6289703919436213,-0.564210455192227,0.5233819696507784,-0.11679344497878244,-0.5861132626560668,-0.023420315640789988,-0.2400719478460748,-0.3442730223927813,1.0,0.07123528256597662,0.6606386188407939,-0.39499902402445164,0.798598584495579,-0.46464498350087213,0.22389864270443857,0.07942543637712936,-0.7216941149576603,-0.11536354424788618,-0.371988849334529,0.1765802393545416,0.8562797087910993,0.3155300373668007,0.25395316726400236,-0.2956021485544424,-0.8707219838014018,0.3843264315817857,0.16103741388417356,0.5563977544516187,0.3800243556082554,0.5951875488088912,0.3987232493433096,-0.55295632981552,-0.1355455766414948,-0.22146631551253682
xcomp,0.0059141015834827055,-0.6280351655230326,0.729546218057458,0.19726019042374804,0.39624115659593073,0.43472806310266815,-0.4995722380875578,0.4334014217998602,0.12090277879139735,-0.5703062022940224,0.04490964402440873,0.03593336135562245,0.06997672383326276,0.5312823980886726,-0.6941767552801623,-0.3793511964188947,0.008203803182434372,0.5152154423174374,-0.5137793670833494,-0.500187081408657,0.1739894602856381,0.15144171001724974,-0.5140137600490546,0.07123528256597662,1.0,0.30209236105727527,0.22763456408905003,0.4930195012944285,-0.7493002768793205,-0.3180498808814506,-0.07167189758599704,-0.5171816455255769,-0.04800756959132695,0.13130649778277173,0.3683815750061463,0.30906683777683586,-0.7243605896385621,-0.47244497160671695,-0.14729899654148046,-0.5316073467682061,0.21645424048811335,0.8708370042566586,-0.4607884430524008,0.26251357213139753,-0.6213826394469771,-0.5976649527014649,0.5574841084553485,0.6045141846704251,-0.6180459728831573
obl,0.5001945386576063,-0.5989438195871873,0.04733149441827619,-0.6185133605172634,-0.12872386714941605,0.40975835759025353,0.11819422632382383,0.01938868255463926,0.5164100241974475,0.5032911099930458,-0.26496859983203963,0.22648164656408426,0.18692913372418488,-0.305696626396986,-0.016982747963528277,-0.5028974091394325,-0.9309054200846498,0.5146908411127963,-0.49191465911477084,-0.8709647462919335,-0.3733061763623512,0.12626090079869676,-0.12733087648736738,0.6606386188407939,0.30209236105727527,1.0,-0.08930361270875573,0.4646361913416259,-0.503428626104584,-0.5743273062401983,-0.20696104062373655,-0.5638221467330189,-0.12020099371312308,-0.29982556882374983,0.7897698124449355,0.437250477696986,-0.16260512352727743,0.6012325223357081,-0.33913935764849606,-0.686989329202848,0.5687493836282673,0.31759117377568163,0.5677771391378782,0.7748579595426935,0.26283992422948493,-0.12357369138184326,-0.371890138889267,0.3387282799908873,-0.5337218343834735
nmod,0.355104318665854,-0.23652687936166925,0.4749486301266539,-0.23298628393084003,-0.029043433794034023,-0.3379173772396003,0.6019667006842067,-0.4254688580662545,-0.3556081274498763,0.0859610712277404,0.4534917979658271,-0.3751914039084405,0.7895091003917519,0.5637667130611708,-0.050086508186417016,0.19359922748611164,0.25132960447233343,0.09741830644625299,-0.34994215669093365,-0.26511096707645876,-0.17189585533914498,-0.41067698986204265,0.5115657770195456,-0.39499902402445164,0.22763456408905003,-0.08930361270875573,1.0,-0.41827995582159355,-0.2281847349682567,-0.4049719796745827,0.697814903175712,0.31081282521458453,0.017630049196039565,0.7174901960029191,-0.03614942757332807,-0.18524002277095333,-0.5204242103152302,0.11459612765775821,0.29060780478575615,0.2962354733108063,0.12246624485354896,0.36608369718271755,0.0933730015876589,-0.32935947888809214,-0.7169582434953511,-0.25099379843828945,-0.04125460926540943,0.4556518378229229,-0.2944689945026431
cc,0.1099686003423057,-0.5590213989831428,0.20896805360612078,-0.2670659954708339,0.30334538403451844,0.9861346925498865,-0.4893303447798156,0.7728881506949434,0.6508485071866745,-0.33923847307450117,-0.8231843991199685,0.05459839872974598,-0.5689578954265622,0.21480728595920964,-0.6540053439781781,-0.47319847076475136,-0.2541805916386297,0.39536716169957165,-0.3527454609687778,-0.4079779415604032,0.4373474126912996,-0.20879763769264947,-0.8098482577445617,0.798598584495579,0.4930195012944285,0.4646361913416259,-0.41827995582159355,1.0,-0.7445661972072988,0.2492422239918865,-0.03318329478693208,-0.6984733944711341,0.16316993350400463,-0.15556522771170284,0.04603240714849272,0.9151907023021839,-0.10084503279476614,-0.26785168751276084,-0.07300972586124134,-0.9510943777982179,0.4645505078994121,0.3505461392132247,-0.029291971243469748,0.4452215002868858,0.31177816937723485,-0.05270910279352925,0.0454814168899526,-0.14466073359728754,-0.48944947770479547
nsubj:pass,-0.512135543529422,0.9134644701329945,-0.4210647951014165,0.4045483324124481,-0.5096881117488514,-0.7693762555970692,0.11212354804720645,-0.6130941992546106,-0.5979765152341725,0.2513554728474333,0.4757350551267992,0.3402538622019256,0.09562867970579078,-0.6325012833390028,0.8192357785451445,0.20948642291902692,0.18841575466459284,-0.3373652036860828,0.8071798203802452,0.5948946861246996,-0.415624225428009,0.4162905082366529,0.6031884387109001,-0.46464498350087213,-0.7493002768793205,-0.503428626104584,-0.2281847349682567,-0.7445661972072988,1.0,0.23077204573998075,-0.28445322330057876,0.4116970603036644,-0.3585096979811557,-0.3921422483943674,-0.14491310785050573,-0.7579863302970792,0.6641611497167756,0.16714358367311197,-0.23904897825028018,0.7730539853865365,-0.7296946327961181,-0.569363007790013,0.07133724716455374,-0.4663871733472836,0.18145721828817865,0.4931605839081226,-0.19394239248860345,-0.15464274951695875,0.891437719078684
