,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.5668299112842377,-0.4855709816910166,-0.18028399824189664,0.31648060797907407,-0.7084854288711192,-0.7552178947653044,-0.15546710187758886,0.0007506247637797441,0.8055318059669433,-0.11778980270094476,1.0,-0.4003273995344284,-0.025621352111464712,-0.20509449135345167,0.21256561926279513,0.4153514767633924,0.3500896411217757,0.52419440834993,-0.03730148512775054,-0.5809041418405039,0.29965247496928954,-0.03637838849461008,0.30880319180332877,0.11361358174494322,0.3715452722577753,-0.19665500772842062,-0.31476264145737254,-0.6022693031730216,-0.4480065331997497,0.014179455770440089,0.24990726759445178,0.1873437972083072,0.7030929317208847,0.2988821946982437,-0.057729400021616126,-0.1569334057581027,0.20655993212142643,0.4661117744139855,-0.08061607727321382,0.16711437167300836,0.26594353195083437,-0.6159521464257462,-0.2959515743486583,0.5095172719052022,0.3236859683028592,-0.6194759663865529,0.07119171005439122,-0.26752430757820816,0.7096023075790706,-0.434463939776102
PRON,-0.37889065804498595,0.3281510022740502,-0.3594191893310988,-0.18452257030658373,-0.22009801560572356,0.21116775343923355,-0.31730047182452986,-0.3765620734095113,-0.08568213184503018,0.29625731599847294,-0.4003273995344284,1.0,-0.20816526204235677,-0.5962490705885001,-0.18314782300621538,-0.47690391763090234,-0.27590380677509274,-0.2797785693289261,0.7821076480245814,0.5186000895391132,-0.883751905466661,-0.3564312353786222,-0.14700628637265123,0.026601724043321697,-0.2197806038489489,0.29684615679390536,-0.0163238118537367,-0.1889251172559538,0.2110553620936734,-0.5550465745435722,0.24545172226708573,0.10684145561071132,-0.2720998572114233,0.34873124988190984,-0.518437227657924,0.11478954122301653,-0.008053445528193266,-0.06126945505195682,0.2765616626401148,0.4601428657700292,-0.6605031707523051,-0.07878756572895976,-0.13175906110175084,0.47342995939107463,0.11492591089284827,0.4322917024602435,0.6577012355516373,-0.2847697188929886,0.08261914045549018,0.20898511607095693
NUM,-0.5503066253909755,0.6291037324756169,0.4464761730209481,-0.001016881095082323,0.3715029221631628,-0.47949006782472536,-0.5472452430975779,0.11706466547861735,-0.04767575898967955,-0.4377237941039663,-0.025621352111464712,-0.20816526204235677,1.0,-0.06927034356314614,0.18305859027504542,0.045396105151174544,0.8786196595923986,-0.5800918679709737,-0.11179312478185557,0.5018008146103627,0.009179972758250776,-0.006400984141746376,-0.23706761054446762,0.22083974871244005,0.5930655451139182,-0.8295854689092688,0.5156472969412503,0.07553073259589978,-0.5549230652393902,-0.5169743142111362,-0.4927702791545379,-0.5796504641457337,-0.35575317855305266,0.5133386370458902,0.3298917435608924,0.643253723230922,-0.8777657424459153,-0.20286376549302956,-0.3629124781026175,-0.4899487527640779,-0.15788959608439387,-0.26335238242975134,0.3246873964518177,-0.1437195092672403,0.29541070744628284,0.09467901123283244,-0.22593448230960977,0.26893152462131226,0.2284254641816551,0.7012859614684421
ADJ,0.07298268603121096,-0.09071300929931682,0.06322113955439705,-0.33741769062244914,0.48681733730380605,0.1737369186324108,0.6369860393387664,0.28743081304541385,-0.3654230169834122,-0.2658895649224958,-0.20509449135345167,-0.5962490705885001,-0.06927034356314614,1.0,-0.4981871478187652,-0.2005877818407314,-0.13074956030234697,-0.16522852078612468,-0.41278843475018373,-0.22495837001959956,0.6034694280434544,0.27162015286647084,0.12675326310635324,-0.41965074723098345,-0.38668412234479255,0.1566922504719379,0.12607479678142816,0.41462936910240167,-0.03247115515968951,0.6287244648521157,-0.5977342827688096,0.13517913150357325,0.13293246756047689,-0.49373142526772823,0.8565686787768514,-0.28426887974081194,0.012418904537427123,-0.5786911834077867,-0.2595404660482935,-0.004953229794862053,0.39031867473302734,0.49390537152019776,0.05672914577932292,-0.6997967451642935,-0.07915385643485708,-0.18421692557850367,-0.5822956578661386,0.16477071228681178,-0.5060308290809052,-0.04390728417365951
advmod:emph,0.2628302779145,-0.26570709655565433,0.5900011250526904,0.6475741192371236,-0.020881875208564202,0.02673712346508033,-0.4787788617225775,0.2725035881403422,0.34814585135549286,-0.22048737687236783,0.21256561926279513,-0.18314782300621538,0.18305859027504542,-0.4981871478187652,1.0,0.656254882627953,0.12147881074529784,0.528736302832905,-0.33773304191658476,-0.21783838655961288,0.18278819824880657,0.37710643689791684,0.11723539580236209,0.7965739224695408,0.473037742001464,-0.44130630370937435,-0.3670762379723071,0.2921269106360466,0.07191898776781293,0.03539594849249394,0.5129814371450981,-0.5542231119925827,-0.25096874449481366,0.05199283998888044,-0.5767172890848447,0.06549801157632978,0.0777138299163315,0.6237193046343417,-0.2718125806633391,-0.507903357280539,-0.0706913391674102,-0.3115335170192967,0.49386168648684786,0.08273843080170766,-0.28478228673895006,-0.24143256773097171,0.20376480605547184,0.3802218960615844,0.21341693193210612,-0.14925007830921452
obl:arg,0.16508153751270194,-0.23648527914007522,0.6194013255662162,0.7224789833272296,-0.3008792915960082,-0.005859754848359592,-0.15223006433323286,0.5544956897006059,0.09823635202729725,0.053099192800583214,0.4153514767633924,-0.47690391763090234,0.045396105151174544,-0.2005877818407314,0.656254882627953,1.0,0.09215815896937384,0.4622902512146,-0.4068451963324741,-0.23714881404510033,0.4386231383878775,0.5760940017121726,-0.37035452210609165,0.3660853113822882,0.7271239839836664,-0.23910032921032978,-0.4299938307452651,-0.06133733141318037,0.008633063695359471,0.0277085230570234,0.6260327894967384,-0.4744425419680067,-0.1953053018820485,-0.18759734095826297,-0.311324452737245,-0.22879954281206355,0.06704118072769669,0.5698649748505217,0.061608201749228486,-0.6659186351077503,0.6114627984573222,-0.4102576773163315,0.15438883335521125,-0.1422610158815404,-0.642771550270238,-0.17279014018855302,-0.3106225977601885,0.4296442796515037,-0.10703159649069666,-0.1294039561830576
aux,-0.2566904724347571,0.32952473142331346,0.1658689845047629,0.18943186034404297,0.005711221836845324,-0.7849703487838404,-0.6018543628337297,0.10667876780812205,0.29417598183446336,-0.42676792122303786,0.3500896411217757,-0.27590380677509274,0.8786196595923986,-0.13074956030234697,0.12147881074529784,0.09215815896937384,1.0,-0.4490931473956214,-0.10610847113427399,0.19456240056830632,0.1585526179746335,-0.10039691040322382,-0.1268489130140507,0.051113615057132654,0.6040011426966914,-0.6644022711125528,0.4254541599708959,-0.19543329874319149,-0.5637877726184604,-0.46987488862241217,-0.3570706587696719,-0.33650253805653063,-0.012828881244540725,0.7074202712377993,0.3132934026295781,0.6646636653435991,-0.8003056294421358,0.05361737304782214,-0.31317763688575817,-0.3069228585954167,-0.09441148994972437,-0.4241695914333252,-0.055443470874237004,0.020720363559157202,0.4719572845089823,-0.19543329874319146,-0.07269787388886446,0.22137185174153642,0.5222537303255997,0.3824826915485625
flat,0.8182987216245644,-0.7796383737112534,-0.01253320303856184,0.30099212843194756,-0.362627873122081,0.09066552596198933,0.2343813624090909,-0.03767696692989752,0.5084455012961001,0.1132706452647938,0.52419440834993,-0.2797785693289261,-0.5800918679709737,-0.16522852078612468,0.528736302832905,0.4622902512146,-0.4490931473956214,1.0,-0.2618448289597538,-0.7551209458683477,0.2769707086745962,0.15327016841484303,0.5095474067531989,0.38066165331673685,-0.09366253717314409,0.1382377506099182,-0.6084562663616095,-0.050872716895938024,0.1738801181614825,0.5382820346697714,0.5508672721773791,0.21026176127130328,0.47988801305835754,-0.39132725559792136,-0.4681085562066332,-0.5254108629055467,0.8362625898657913,0.5610844723132348,0.018737127692081926,0.09452625098431534,0.24187154820583537,-0.10142677595835567,0.09450250593911504,0.32342709225799887,-0.18079791231334105,-0.42589846244553187,0.13220504388459675,-0.2025887581379343,0.21033953889725787,-0.7291315507342117
nsubj,-0.4014502679847228,0.3750298673810256,-0.2749161273282622,-0.30242422858198253,-0.4617200778378102,-0.18167673684919938,-0.3465324040003482,-0.1948254791602468,0.14062972545385968,-0.010055607529068731,-0.03730148512775054,0.7821076480245814,-0.11179312478185557,-0.41278843475018373,-0.33773304191658476,-0.4068451963324741,-0.10610847113427399,-0.2618448289597538,1.0,0.4762595941965692,-0.8011893572731433,-0.16119652547464913,-0.05995913259499529,0.12295469076774243,-0.007836874355509367,0.04567325964331358,-0.24358212353629052,-0.40582404651069964,-0.35078543110946636,-0.6436745219970053,0.09063891110071723,0.00674128184412128,-0.05102964594387849,0.49109381841895206,-0.17306766887759448,-0.2169574384521089,-0.06969149348279864,-0.3384903783029668,-0.010686641923283143,0.6570571429886001,-0.5571059597276458,-0.4945586752798563,-0.0359784138993319,0.6076197686056625,0.26948040189747746,0.1272184797149595,0.5332567515977749,-0.46951088718694983,0.2615918277738135,0.328492959683657
root,-0.9742947702481931,0.9672367940387492,0.25226120141475306,-0.3602476520673864,0.2938946639968231,0.13952480919608332,-0.284575438822704,-0.09917098509340985,-0.5920460530908123,0.11872420440637671,-0.5809041418405039,0.5186000895391132,0.5018008146103627,-0.22495837001959956,-0.21783838655961288,-0.23714881404510033,0.19456240056830632,-0.7551209458683477,0.4762595941965692,1.0,-0.6757735832918185,-0.1236982028400449,-0.6199169479155685,0.03283141716051892,0.2891188362197171,-0.3316804593193588,0.41229785432253935,-0.04991955994127699,-0.22757426278591336,-0.7764938528117845,-0.25203641052738573,-0.4183168657417139,-0.6904971099401219,0.23139869512623415,0.02207589841771908,0.303684941378842,-0.6214476501858296,-0.5010627866765003,0.14509446348335311,-0.19618209076497084,-0.2635531725157487,-0.07759330744406273,0.26800011524786854,-0.013248009783669294,-0.06321740007923177,0.7355973903508446,-0.11921428513250039,-0.03036419477144155,-0.26803692725458783,0.927214973228086
advcl,0.5153731879281089,-0.5649237455386491,0.2682775817473273,0.4466626060433513,0.14004987235581662,-0.08478565110432028,0.23847395907411556,0.560613940665118,0.12613549337255744,-0.3428492275827026,0.29965247496928954,-0.883751905466661,0.009179972758250776,0.6034694280434544,0.18278819824880657,0.4386231383878775,0.1585526179746335,0.2769707086745962,-0.8011893572731433,-0.6757735832918185,1.0,0.4841506812920544,0.15015068127124312,-0.11857995949761316,0.0645821290277937,0.028059059303845987,-0.13749561678138256,0.36323874654959454,0.10918214945539814,0.6979910957559439,-0.05354343234475208,-0.06171417542573223,0.2063794044077902,-0.2902754710433259,0.43532324942952694,-0.10141533441739604,0.043986398894387484,0.22198054287211677,-0.3109903908036455,-0.38009741155931226,0.547719378102193,0.16218713006553592,-0.0563392285147336,-0.6262490824217047,-0.22381070435480765,-0.5896310285003815,-0.39972856349418684,0.555671452889226,-0.15238192750268914,-0.4596203373087489
mark,-0.025377869843584477,-0.15532978583641902,0.7748183800903964,0.5350385051361775,0.0047589723243081725,0.2015834131487294,-0.18062066028695056,0.9473517030745442,-0.06192208668889842,-0.5243705465236619,-0.03637838849461008,-0.3564312353786222,-0.006400984141746376,0.27162015286647084,0.37710643689791684,0.5760940017121726,-0.10039691040322382,0.15327016841484303,-0.16119652547464913,-0.1236982028400449,0.4841506812920544,1.0,-0.18880575948420034,0.45969452740446176,0.374595848670573,-0.13876823406421274,-0.6755750013871907,0.5293862343388417,-0.05654037418898571,0.21710300655266915,0.2990431340245878,-0.7082952678024661,-0.45555537802935864,-0.153830264400605,0.14527408827907187,-0.5176141025219466,-0.07682988307006985,-0.044616832686541916,-0.5356643107597124,-0.34651747720548953,0.20432316968071865,-0.30669911699623514,0.47967216710642596,-0.5238211314235676,-0.6507321179253291,-0.4175411411604213,-0.11574993771678664,0.6767717660006158,-0.40196800445502195,0.018873122252249696
det,0.6941116189283556,-0.5667015580883308,-0.33668505594160575,-0.22141533980683326,0.03228322321239693,-0.2257403287037225,0.10950695313330858,-0.31601279262146464,0.6388266625033842,-0.3994479300216206,0.30880319180332877,-0.14700628637265123,-0.23706761054446762,0.12675326310635324,0.11723539580236209,-0.37035452210609165,-0.1268489130140507,0.5095474067531989,-0.05995913259499529,-0.6199169479155685,0.15015068127124312,-0.18880575948420034,1.0,0.25856374209645094,-0.5428098564652578,-0.023360572467286837,-0.19703739877025167,0.1832943851876572,-0.13228304219791545,0.5300228929726462,-0.2369645239815204,0.36608588225948785,0.6604820145470341,0.02410878609271798,0.06959089466968185,-0.16346231178277298,0.48116596378513293,0.005105301015102664,-0.47552492601864665,0.5616236915955574,-0.4024678093123935,0.0910281008929857,0.15161536963374145,0.33207093841072854,0.5902110506302191,-0.5944378730860764,0.39679661710917563,-0.3734218118085637,0.51850457246124,-0.5278932343252009
csubj,0.01868260398813508,-0.006752849285833952,0.6360773956108488,0.2893575224290356,-0.007263907902251534,-0.043044934167938566,-0.5497067408084685,0.27096941624042215,0.3631973556256137,-0.5015398905756798,0.11361358174494322,0.026601724043321697,0.22083974871244005,-0.41965074723098345,0.7965739224695408,0.3660853113822882,0.051113615057132654,0.38066165331673685,0.12295469076774243,0.03283141716051892,-0.11857995949761316,0.45969452740446176,0.25856374209645094,1.0,0.3979446927142003,-0.6131249329488558,-0.5264162146246796,0.3210545871421965,-0.32011910313455905,-0.14145639354310588,0.27885714096049385,-0.6858672283801338,-0.29022749259856656,0.18203636755243394,-0.3756748220177509,-0.2108177618654749,0.025718509978756465,0.13049137679768558,-0.5796624430847647,-0.15550987101081606,-0.37980495901727035,-0.5161005058122987,0.7947296090031477,0.24931682376061565,-0.1076762338370892,-0.27734900535289797,0.32525457110095446,0.12652155336492618,0.2524257915843549,0.14633134302814135
xcomp,-0.356205578098274,0.32958467925698703,0.6225147932572506,0.5100744852999978,-0.28387760134780765,-0.41630572679258315,-0.5874619315410097,0.44837761340586174,0.11235089057240408,-0.15935535415268495,0.3715452722577753,-0.2197806038489489,0.5930655451139182,-0.38668412234479255,0.473037742001464,0.7271239839836664,0.6040011426966914,-0.09366253717314409,-0.007836874355509367,0.2891188362197171,0.0645821290277937,0.374595848670573,-0.5428098564652578,0.3979446927142003,1.0,-0.6413531714847694,-0.11312844922618989,-0.26523448193674987,-0.4621095838494016,-0.5823036757039369,0.2877995873462598,-0.6933656394511919,-0.362311255324568,0.37459412332466585,-0.12602885952447795,0.1400305272950883,-0.5234842360068829,0.2614109494947043,-0.09144362265354557,-0.5967750806132839,0.2603910656100107,-0.7207281241891429,0.19810674255904998,0.048993175169489665,-0.24905169318841203,-0.02275936042397619,-0.21123822174769824,0.3273074051203502,0.1689674115390276,0.43034177621379605
obl,0.34127464976304767,-0.4685989300397448,-0.5985585509459043,0.04222963455112346,-0.24383061519345908,0.46713574522169427,0.48305074328239933,-0.09889365391581,-0.16705273928865358,0.5050799859623691,-0.19665500772842062,0.29684615679390536,-0.8295854689092688,0.1566922504719379,-0.44130630370937435,-0.23910032921032978,-0.6644022711125528,0.1382377506099182,0.04567325964331358,-0.3316804593193588,0.028059059303845987,-0.13876823406421274,-0.023360572467286837,-0.6131249329488558,-0.6413531714847694,1.0,-0.15702846381673694,-0.049108681206007435,0.7476031885173332,0.40558395585876017,0.3364429633447902,0.6522276261339472,0.20565111691488946,-0.3442497430715434,-0.1692629863256132,-0.24435765063487086,0.5224274187889677,0.17634160966282117,0.4974600414995421,0.39742051866121253,0.1273245310929706,0.4667383983816895,-0.6477497700099046,-0.1138887414557225,-0.23881205266072877,0.05708951558492153,0.207674738441464,-0.02740011688544121,-0.3331239918036301,-0.6007720862479126
nmod,-0.384282076275794,0.5200570424773484,-0.2623943938272183,-0.46847128072273747,0.5408427336754328,-0.0823287310354417,0.16019095077120685,-0.5348220316425436,-0.41548555201757037,0.2861453719395434,-0.31476264145737254,-0.0163238118537367,0.5156472969412503,0.12607479678142816,-0.3670762379723071,-0.4299938307452651,0.4254541599708959,-0.6084562663616095,-0.24358212353629052,0.41229785432253935,-0.13749561678138256,-0.6755750013871907,-0.19703739877025167,-0.5264162146246796,-0.11312844922618989,-0.15702846381673694,1.0,-0.10927312048649257,0.01580078522298837,-0.21099330475182299,-0.6473301045012154,0.25063555681503813,-0.032072549866059695,0.051869704372388754,0.2962221653582463,0.7777760380176709,-0.470401645473575,-0.22047913010094025,0.3433274199697239,-0.2453395820797796,0.024056346219034023,0.5044027562673226,-0.22485744375706715,-0.15393404709977956,0.3888419975432234,0.5696123147118907,-0.3787784146907575,-0.12976011699509302,-0.029054343592431375,0.40857029668611705
advcl:cmpr,-0.007113494217212349,-0.08251835140871468,0.5175973964944551,0.1224656351592147,0.7145724638545784,0.5297713152329485,0.007177485896984588,0.4524270894127937,-0.2976722995691286,-0.4977414776630031,-0.6022693031730216,-0.1889251172559538,0.07553073259589978,0.41462936910240167,0.2921269106360466,-0.06133733141318037,-0.19543329874319149,-0.050872716895938024,-0.40582404651069964,-0.04991955994127699,0.36323874654959454,0.5293862343388417,0.1832943851876572,0.3210545871421965,-0.26523448193674987,-0.049108681206007435,-0.10927312048649257,1.0,0.31757284294567417,0.4905765692840391,-0.18902326352058038,-0.4404295301234326,-0.4915490497130866,-0.2907994862013502,0.19633494271617635,-0.02908121149901607,-0.0783092785772798,-0.2180375137457716,-0.5555733834132544,-0.28718122036674576,-0.2279440593780284,0.4328611784095503,0.5887752271315543,-0.6918858911923481,-0.3160839372480342,-0.14285714285714277,0.0031894021246504857,0.6250558832970466,-0.47833655749005916,0.01760079689012523
