,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.23111572380885534,0.09984320140162341,0.3066247711204099,-0.3144460514262382,0.500166629801165,-0.16046542941238212,-0.33624250907284087,0.3654567799545088,-0.15167437254259622,-0.06425500205350425,1.0,0.527665754193988,0.19765658025211721,-0.07540159838644422,-0.23448115949308312,0.2082750753344908,0.05014247465537859,0.20541228000682862,-0.2315390110589078,0.20629809340378175,-0.07075750479309899,0.12105220538786524,-0.3418283890875711,0.06617221081185148,0.09546358750028738,-0.20491320463916218,-0.1892150718790886,0.23774971679351398,0.46195559622781046,0.0899767550534461,0.4994907141856381,0.422789764803174,-0.04878771341259147,0.12172709571424828,-0.24597562273883922,-0.22436947536897442,0.27871613286123764,-0.15431044891734844,-0.38474164068217725,-0.016901367812706094,-0.023880145301963095,0.1373971632699853,0.773847197737044,0.18885351928138722,-0.12558716007546863,0.4527274702210756,-0.008656228703755365,-0.22257030557567753,-0.21594676966986623,-0.40046318065187314,0.09747231202034914
PRON,0.10933661462968206,-0.23581679110158882,0.48564276035351067,0.04649536243660232,0.2751210845276583,0.15970522780391264,-0.5402341963908435,0.22909096092219186,0.10987381080245741,-0.24258812214909606,0.527665754193988,1.0,0.17208056145428685,-0.24136555262581322,0.052002311816752224,0.2987837567397257,0.12912592482454555,0.2553963912692948,0.47415395522952103,-0.14387541694933426,0.06454978223591064,0.13079626131817082,-0.44902110463325395,0.02190597483379979,0.04191837160624106,-0.05522225374409494,-0.3163897152832214,-0.24057072897924558,0.12018610341684924,0.21826352609488706,-0.1765050089036734,-0.009489437638977742,-0.3787230524457878,0.02348216723895127,-0.19582319509357407,-0.17966853022954954,0.2904291518190113,0.07456209109854642,-0.4353935958247966,-0.200543869617565,-0.010465374944609612,-0.034045420688856,0.38456322696081785,0.5971634589712496,0.15337538678079546,0.2548574588643827,0.13928900236525343,0.10447012507266114,0.024034394394832514,-0.6088409978852886,-0.23180902060915498
NUM,0.07270167800195809,-0.049582509622023874,0.22657717569983235,-0.02550632097089771,-0.22425280521672125,0.03641119811714131,-0.3267974039289284,0.1809614654282379,0.2595316016339399,0.3222886436700753,0.19765658025211721,0.17208056145428685,1.0,-0.4223203364030243,0.23240488008483876,0.08018085501518428,0.17946063282246827,0.08861974683922424,-0.21733798649152114,-0.07817652031854475,0.09396058262457635,0.007300424861307038,-0.2199546848075559,-0.007490113635563261,0.19142346388621448,0.08361429715004105,0.06116955041404126,-0.1607539192798933,-0.4319429901482613,0.023827284032138605,-0.1293368163833883,-0.12968333029451992,-0.09343731788570307,0.5848602505414388,0.29561262113059267,-0.4501677322253852,0.8073939136237164,-0.04426534204357057,0.2581942687056208,0.39521268173741214,-0.190057843562382,-0.16991000397344772,-0.22299150265369272,0.4291514546810383,0.1962740818906733,0.08893726922004393,0.04670666451374034,-0.38658311995396094,-0.16318516063849584,0.18948099347808753,-0.07201554240240485
ADJ,-0.38976877712628605,0.3655013327749617,0.13900900674408134,0.05887526932943552,-0.21542854439572337,-0.27610171593989413,0.016284742722460607,-0.2333936368192072,-0.09989765344495162,-0.3078330399740507,-0.07540159838644422,-0.24136555262581322,-0.4223203364030243,1.0,0.458135469800745,-0.11491358892397008,0.11969277271696045,0.20917618540209745,0.033843436078044464,0.3661915668150329,-0.30240563447106256,-0.059619115924131195,-0.18501119302959718,-0.23654127577973705,-0.21535253418730896,0.14545632275269602,-0.3966236706696294,-0.0033853935677514192,0.2216030819926661,-0.2690392214555707,0.07383186116245416,-0.01475423705567985,0.21319863132764105,0.0271215198145579,-0.0690159422258776,0.9174322141775212,-0.2538118678757145,-0.18396128051686386,-0.10434860237242673,-0.37571362465134567,0.6242388226044981,0.20552875345312058,0.1418465419743366,-0.09127777380505589,-0.025933750101459405,-0.06660723852873851,-0.20629677805494664,0.45196362337857676,-0.2855624801082201,-0.050268135709027086,0.3989404705178345
advmod:emph,-0.12766525197084808,0.08177466452701199,0.023615345364534537,0.5331374365702954,-0.503280759741049,-0.20683778535208988,-0.3650254041035688,-0.06762751626380233,0.13925126868110319,0.2471173987417957,-0.23448115949308312,0.052002311816752224,0.23240488008483876,0.458135469800745,1.0,0.17858116938424354,-0.16866451385573653,0.2744385662332034,0.06786283017784084,0.09919705918970541,0.24939894057872528,-0.02210811981390237,-0.26856434722312966,-0.18683950233839997,-0.01835433400933199,0.15916064555895462,-0.1362104627717425,-0.3542513042708339,-0.16915667123710254,-0.32058126338319004,-0.43684132625872,-0.3009683946624798,-0.3221700203679604,0.2337041861516087,0.41569658013544775,0.3805953635871039,0.2568376988699225,-0.15863957942422016,-0.0011679886721022033,0.2181479732463022,0.2942656321350953,-0.293160406197689,-0.24860391409267307,0.3385542070334372,0.022622588692780582,-0.35389586982362425,-0.07491279141045462,0.23661362385721912,-0.12119017409459493,0.24995398340641123,0.14752278677212616
obl:arg,0.05887188748075838,-0.23148456529630074,0.07611543827323514,0.37476090694050473,-0.16780611553933095,-0.07175547739891797,-0.5378770445596884,0.48316296190594493,0.317516617128252,0.1607545925131138,0.2082750753344908,0.2987837567397257,0.08018085501518428,-0.11491358892397008,0.17858116938424354,1.0,-0.1964936934800741,0.14975198317830568,-0.011784360140419845,-0.08466839702832624,0.4655897752734531,0.1075092664409475,-0.2307749927666024,-0.24462131199218526,0.41084506393282333,-0.012976584588007122,-0.07011947796274308,-0.47189886865886466,0.15355797876646468,0.0949503479743883,0.019834015269755555,0.10020581178973119,-0.41902337937354933,0.18217845911902927,0.4326020349967005,-0.22341010917950757,0.29326984698975866,-0.10785686505836191,-0.01784499232244166,0.30151568607326507,-0.12262978239037606,-0.0021147467572282196,0.11257794826841196,0.08453572030926959,-0.4298143506287086,-0.15561888120880837,-0.2584740323613991,0.014409478374223567,0.1222620561574084,0.32903811304026287,-0.15726517588614594
aux,0.0530625380151865,0.02188136569541171,0.6495053000332212,-0.1479161856975682,-0.11729260086115607,0.04214673232062326,-0.009695576122515906,-0.06988378979427237,0.15417920719400094,-0.36079475882056466,0.05014247465537859,0.12912592482454555,0.17946063282246827,0.11969277271696045,-0.16866451385573653,-0.1964936934800741,1.0,-0.07942504141388622,0.32186851312207543,-0.08530300158715337,-0.41549676711052286,0.05330344875036684,-0.3997523549569412,-0.10750947855799559,0.16911428879966564,-0.21051754062010078,-0.46736101020589593,0.1118071289910743,-0.10716117339878332,-0.04464794838579552,-0.04908692873335239,-0.28945962841526346,0.3383434282918804,0.26808149853002744,-0.1336201045483093,0.232993352110527,0.2149330724148584,0.06500713912268236,-0.1863496686938798,-0.3769208438344328,0.469411460329842,0.3901809400141542,-0.05885303985317513,0.18079087658095647,0.15667896121002797,0.4105330450934926,0.16569376325221297,0.3670632558989182,0.0700709774273029,-0.1453548346459069,-0.015574296290912209
flat,-0.12787582215735813,0.08395882587132746,0.11094884769689119,-0.21676282585485981,-0.01894196597593295,0.03413207632395284,-0.20216457655018913,0.39135721821028185,0.20933405027164423,-0.028832468915194392,0.20541228000682862,0.2553963912692948,0.08861974683922424,0.20917618540209745,0.2744385662332034,0.14975198317830568,-0.07942504141388622,1.0,-0.16129750958766798,0.10390267038268518,0.09427564673652698,0.45931194286553384,-0.642183709504757,-0.27785306557679534,-0.1911027436182393,0.19938791776614428,0.12401462066101072,-0.05687428824937611,-0.05891120255517684,0.02023126439952212,-0.033759278072762966,-0.09514312397968698,0.0014510232942573215,0.09231146651031641,-0.39101527269350705,0.2180866483434231,0.08909837152422331,-0.11022468072650256,0.047461127490521546,-0.08267272309196698,0.2974345883633176,0.31332491522463907,0.16559215492819113,-0.11787279005306046,-0.1685043722654911,0.08955759972959342,-0.010349946349587138,0.42761153638003985,-0.3155722361194315,-0.2233839510292277,0.06375347034396986
nsubj,0.23375854481419697,-0.19025561153921666,0.42358910144585976,0.07795848365605121,0.06386969588273916,0.053298901758964616,-0.010133744913257938,-0.3219385756350826,-0.04659557026742276,-0.3254551842531079,-0.2315390110589078,0.47415395522952103,-0.21733798649152114,0.033843436078044464,0.06786283017784084,-0.011784360140419845,0.32186851312207543,-0.16129750958766798,1.0,-0.2727474357636227,-0.003667687180140201,-0.1267705085877405,-0.09171032319687222,-0.05123368630139821,-0.17689565526964302,0.07970192786305358,-0.30044246069927905,-0.1781246635967545,-0.20016724892025295,-0.08720728139905207,-0.44136880053128535,-0.2766744985756669,-0.28625637455149633,-0.053004866582511787,-0.08330082299912786,0.2181974198171451,0.023872987097933982,-0.0860878529005224,-0.32806096373567817,-0.33473884191304004,0.2265176128595512,-0.16322164018998678,-0.11299424321678954,0.5477954673570528,0.22781430004901743,-0.20812611717239346,0.12145820267163954,0.3670030724562674,0.16706911257844215,-0.43234835102670105,-0.18668346919369933
root,-0.9881187368491191,0.9473319527782863,-0.10392016864867955,-0.20621734377386233,0.09029089884269398,-0.42898211146317566,0.25989502186010977,-0.23631022810026045,-0.5955192440425607,0.02012154513488883,0.20629809340378175,-0.14387541694933426,-0.07817652031854475,0.3661915668150329,0.09919705918970541,-0.08466839702832624,-0.08530300158715337,0.10390267038268518,-0.2727474357636227,1.0,-0.4568396287870098,-0.42304670936333444,-0.12212808701019628,-0.25317033099971364,0.10169035287215644,-0.06511943323601543,0.10747396278166124,-0.08030852947716625,0.28869835947793365,-0.357214833254808,0.45830092196671623,0.16333395910267692,-0.004780915014110401,-0.23101235823586766,0.20452535199532826,0.1810544776787617,-0.05791770673179984,-0.19763366392655338,0.04326002506838202,0.06595281830333398,0.14841310575400954,-0.13326016364001722,0.17582528514877716,0.00660966259234612,0.1931732735839002,-0.3581489528179739,0.23089832379566033,-0.28783398083425715,-0.20042094066790186,0.02373355512713617,0.9577326569316265
advcl,0.4263605039541621,-0.4861191226691014,-0.3505510159659859,0.25111700847049445,0.06337870823948577,-0.2294366064632715,-0.21008609828252142,0.5516542308792854,0.19265841593222952,0.3901190557516345,-0.07075750479309899,0.06454978223591064,0.09396058262457635,-0.30240563447106256,0.24939894057872528,0.4655897752734531,-0.41549676711052286,0.09427564673652698,-0.003667687180140201,-0.4568396287870098,1.0,0.5070496152246657,0.1794477396162759,0.3779964447201904,0.08995238057352378,-0.14735182660385923,0.30132469003245976,-0.09845505548454027,-0.32918967395238563,-0.24431455451779774,-0.3002492344523976,0.0689060894021441,-0.42253939645544647,-0.13174992084690043,0.2546770118223476,-0.33905063289097404,0.0020384764222672173,-0.4129761137370756,-0.15955237205534414,0.3846418183552819,-0.23650082540475723,-0.43556377071264424,-0.09210515112044207,0.04095214080745633,-0.2311388855274686,-0.15201196523383703,-0.3823571877077318,-0.008944878370129911,0.215000132097466,0.2278457338963231,-0.4245500938979731
mark,0.3495460669817395,-0.41527212977362143,0.08068999843634808,-0.15857203540497816,0.2824203026380642,-0.018225997884955797,-0.28975079963347966,0.8076264503734941,0.33437979214910235,-0.1547972909603743,0.12105220538786524,0.13079626131817082,0.007300424861307038,-0.059619115924131195,-0.02210811981390237,0.1075092664409475,0.05330344875036684,0.45931194286553384,-0.1267705085877405,-0.42304670936333444,0.5070496152246657,1.0,-0.10544316224349748,0.21284795967296508,0.06988509472485119,-0.2963140168862842,0.13446981340356978,0.06055856003929337,-0.31783991267689987,-0.06681707200565412,-0.10496532040705002,-0.11545386786050077,0.21169959398531157,-0.036134688850722636,-0.2615714037311107,-0.05382806198519437,-0.1536690445936318,-0.2711261274557541,-0.2876278020842505,-0.24069830295589123,0.08060275100161719,0.13267883148172716,0.2575790301291468,-0.07054918119019055,-0.19055759052153035,0.42276568236745765,-0.39578961183759637,0.40897147482603746,0.104054964392575,-0.29967782774246776,-0.45786192236266887
det,0.14582365603220565,-0.09556271317024354,-0.4835164223314438,0.08449308873612431,0.1443493669561343,-0.1460781827200497,0.3592194349351293,-0.10085420304068164,-0.27970166708324634,-0.04629188102254704,-0.3418283890875711,-0.44902110463325395,-0.2199546848075559,-0.18501119302959718,-0.26856434722312966,-0.2307749927666024,-0.3997523549569412,-0.642183709504757,-0.09171032319687222,-0.12212808701019628,0.1794477396162759,-0.10544316224349748,1.0,0.4267982557375415,-0.11262324547593006,0.10446631866475602,0.2825282793561958,0.022691793274801426,-0.12020814213160487,-0.10261965942551436,-0.03735565537716729,0.31077402323187725,0.25285738718225625,-0.4135465862016489,0.2132301811813371,-0.18552783560711916,-0.3525701478509107,-0.10894672107998551,-0.012953518806636137,-0.027928020503320012,-0.5845291665306889,-0.3148465304136521,-0.28872700966661585,-0.23397137885402217,0.211175148116049,-0.23690716359991706,-0.10783816371939414,-0.538723972834693,0.23727943415566105,0.1374168624305267,-0.11852137561168404
advcl:pred,0.26554728762432744,-0.2877406146304352,-0.22380528710074651,0.005960420418818946,0.29185876921898185,-0.29161934492047953,0.15721824485231703,0.17769470803820164,-0.15717968961831924,0.0691881803648839,0.06617221081185148,0.02190597483379979,-0.007490113635563261,-0.23654127577973705,-0.18683950233839997,-0.24462131199218526,-0.10750947855799559,-0.27785306557679534,-0.05123368630139821,-0.25317033099971364,0.3779964447201904,0.21284795967296508,0.4267982557375415,1.0,0.10835002589951878,-0.059043899722559516,-0.002412396577967406,0.3355968745085558,-0.19585431185402427,-0.22576532122941517,-0.03589546750966535,0.3971474428237161,0.056592496442018386,-0.5174541640691468,-0.022212168659823957,-0.2024204007247369,-0.28413773876201553,-0.3212301811322591,-0.19327857178760746,0.05814892412535581,-0.08298896078758948,-0.3433135980558339,-0.0407094752349479,0.04813480117114563,0.15282557389798918,0.3365690444199151,-0.2770957607871012,-0.2995371822870228,0.15241589658998989,-0.12232449168332585,-0.3093160722980078
csubj,-0.1347945032716423,-0.03915234052377031,0.31755447182356406,0.4247396156363109,0.10272454087396195,-0.13666334656720341,-0.4316530175896571,0.3807788552869763,0.11981478150040632,0.0647676798397398,0.09546358750028738,0.04191837160624106,0.19142346388621448,-0.21535253418730896,-0.01835433400933199,0.41084506393282333,0.16911428879966564,-0.1911027436182393,-0.17689565526964302,0.10169035287215644,0.08995238057352378,0.06988509472485119,-0.11262324547593006,0.10835002589951878,1.0,-0.3169686176318484,-0.20348237422652546,-0.2778471101405227,-0.13229645212094718,-0.1225948411809807,0.24242719906148721,-0.3028416181904007,0.08769896789953079,-0.038873244822367765,0.6568976279633018,-0.4260678201185946,0.007327874733409179,-0.0992598846048952,0.05589107850014501,0.2304573483447339,0.04976836124644283,0.08988230760870272,-0.06781717340372449,0.2025114860548312,-0.196032476663622,0.06857673066584304,-0.0839674239473993,-0.13127122650939307,0.6197237200146495,0.25975841052555415,-0.06301190373061598
xcomp,0.09055693659177208,0.021402628488101885,0.07225987348627741,-0.008104301182955768,-0.43860651107553056,0.2060137283267106,0.12257354115703116,-0.16321982525803932,0.0378484446062003,-0.24604420646760447,-0.20491320463916218,-0.05522225374409494,0.08361429715004105,0.14545632275269602,0.15916064555895462,-0.012976584588007122,-0.21051754062010078,0.19938791776614428,0.07970192786305358,-0.06511943323601543,-0.14735182660385923,-0.2963140168862842,0.10446631866475602,-0.059043899722559516,-0.3169686176318484,1.0,-0.22440810822473162,-0.05694952183496104,-0.0723418522322843,0.3112387583896776,-0.3170170941416942,0.1201396411076649,0.10036290818407928,0.15186604267941095,-0.12292745435278922,0.2527774056306116,0.23036123835491168,0.12293477568683017,0.34524127714706365,-0.17707013272613373,-0.14409839924909995,0.156565036695713,-0.36206245409748306,-0.08464425984775335,0.06360148649580147,-0.11348608541075118,0.009997604716536497,-0.12736530215629932,-0.39679743835037434,0.08942491130166069,-0.07057581951546316
obl,-0.07091209618632549,0.125592682715834,-0.6718399774190442,-0.18803747230804616,0.16753482040946968,-0.285293080389084,0.3592304760258767,0.02125620119895195,-0.15427728647037242,0.6268206883295686,-0.1892150718790886,-0.3163897152832214,0.06116955041404126,-0.3966236706696294,-0.1362104627717425,-0.07011947796274308,-0.46736101020589593,0.12401462066101072,-0.30044246069927905,0.10747396278166124,0.30132469003245976,0.13446981340356978,0.2825282793561958,-0.002412396577967406,-0.20348237422652546,-0.22440810822473162,1.0,0.054804062922105407,-0.15276500907604582,-0.34080374618409326,0.06799401114258222,0.21948057285793318,-0.07759054079286767,-0.23793019983184832,0.06350453301487718,-0.40081935526388335,-0.034366154641735314,-0.2743138107046177,0.18898665390527866,0.552644577959592,-0.3548326665235891,-0.3843660743753134,-0.16496523435513757,-0.3058082891670159,-0.0598343939995797,-0.4117238523834873,0.04331047093495685,-0.22343776715699562,0.021475887676804698,0.19828508465978206,0.1522103214249359
nmod,0.06358793373309198,0.04827606710384436,-0.06302156553125436,-0.4346441307645851,0.17439091817253072,-0.1293820006830659,0.5814669113154224,-0.09367650232571505,-0.44140682078093485,0.1469053270131213,0.23774971679351398,-0.24057072897924558,-0.1607539192798933,-0.0033853935677514192,-0.3542513042708339,-0.47189886865886466,0.1118071289910743,-0.05687428824937611,-0.1781246635967545,-0.08030852947716625,-0.09845505548454027,0.06055856003929337,0.022691793274801426,0.3355968745085558,-0.2778471101405227,-0.05694952183496104,0.054804062922105407,1.0,0.3296841951452703,-0.0787186205599054,0.33038964191637465,0.38971309276025257,0.17558084158320572,-0.11558693574323578,-0.5263507078542898,0.09960704816787802,-0.11563379699704951,-0.10372136984332646,-0.2918500001806,0.03516834080017725,0.2735892519107634,0.10589560665412157,0.3383814777870873,-0.2735469211495876,-0.41894132469999446,0.3494016831241775,0.17983226258872212,0.0042078282862267995,-0.3390044101759486,-0.10256105090556704,0.0024182085558803676
