,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.13132436626756774,0.023845577142456532,-0.10644714802163478,-0.23017930855506677,-0.2638716977792819,-0.2961068835390808,0.12054043134839586,-0.26457251744131627,-0.04285764437132426,0.3633615221053858,1.0,0.08617033962609344,0.6294009640663523,-0.15422482578894783,0.27429357597697634,0.0343733251141993,0.43523144607137126,0.0755876949882772,0.13550082993625895,-0.11166224972024041,0.2898302865475994,-0.09064765948575344,-0.7154038626944564,0.5303190164140309,-0.5257784570999688,-0.39194804199300415,0.2313683607990427,0.022189872472204022,0.2512010296858084,-0.15875007556326542,-0.11130740022300102,0.2380679931020627,0.11168478218615284,-0.1023783099656014,-0.19244775628058428,0.08195318452056548,0.15213674183802384,0.118321091108383,0.008307289241399129,0.20584663051341245,0.27933512085130063,-0.12907837084184304,0.19511537736022483,0.10504445906172447,0.31885952949511914,0.630514320030723,-0.32358628297579023,0.14551722290980307,-0.3506712206542988,0.45664864271352174,-0.07252354813130943
PRON,0.6107642595072533,-0.5797535006495977,-0.14909018129969157,0.018569620512460524,-0.1812617846345527,-0.13253547659156117,-0.32481857931626673,-0.22773166747426632,0.29293965742792977,0.22357474296423352,0.08617033962609344,1.0,-0.23730959516195066,-0.5949073111970637,0.6889089695418842,0.4668125164146639,-0.046875587181979976,-0.3618441221485778,0.0697843265167505,-0.6162747422451661,-0.17991788622411944,-0.13110035099546735,0.013489099761629774,-0.31668742562453067,-0.5377167732392635,0.5991788077452572,0.19667634476127985,-0.2776891053214025,-0.03108820037993847,-0.12928668725227369,0.29713937628337256,0.3009285772566399,-0.3780381953422651,0.13576988329536388,0.06793797582143953,-0.43256119512954627,-0.13374014023315292,0.007317050475276136,0.2657680532619396,0.16746452728032013,0.5810517725831817,-0.6046324537180625,-0.3746430431875142,0.19488745860547044,-0.06454769749190953,0.5024567684186891,-0.055115773753131175,0.4845257833998794,-0.2841472087595681,-0.09754190606935562,-0.4397099148215725
NUM,0.02038005642515392,0.16104941709144494,-0.4015214900814323,-0.41220020350552633,-0.35314282656008494,-0.13632528898213783,0.24256874078545884,-0.136964846495117,-0.12422147599229592,0.4150372597449415,0.6294009640663523,-0.23730959516195066,1.0,0.3321985012341144,-0.38480033106577,-0.1626332066061147,-0.09197581188240164,0.303091912128458,0.2500335237244477,-0.012192127770800563,0.1208906106933062,-0.008428742008693748,-0.3622762572004269,0.6142592388213259,-0.1637700684034395,-0.6804251000688716,-0.009613995238120815,0.11762407677862102,0.003526221753371257,-0.07659731913747742,-0.13519961780754503,-0.16414272186197795,0.09158222977957406,-0.12702110481955178,-0.14597257813898268,0.4525614052740072,0.7842169024865228,0.03845643155317211,-0.06789956978217217,0.3956529043965881,0.20189835327914404,-0.09853108576696686,0.19438860846258124,-0.2686918611347338,0.43002056587236365,0.3648349064964508,-0.5146762898681226,-0.08646644756381004,-0.3199796184541221,0.2098954786355928,0.07973487388344427
ADJ,-0.2829206644195592,0.3127772938460498,0.03459466434378803,-0.21819696846785697,-0.37816537380355386,0.20741779886356543,0.05135309630678381,0.2595402095493483,-0.38608226326576384,0.18267416736260794,-0.15422482578894783,-0.5949073111970637,0.3321985012341144,1.0,-0.4600160975665631,-0.03760298962241177,0.19542566885699933,-0.07400682322377089,-0.5132030572409082,0.1904857755763014,0.4430805477952658,0.30047995279496614,0.19934254481084202,0.2849755983686853,0.3963711861335663,-0.2830832302608432,-0.28584252679232475,0.5980709124919793,0.2259745717897554,0.18618294798311968,-0.09172486070124063,-0.4856524700416567,0.5022772766379776,-0.4188786361938299,-0.1299580453251704,0.7111223718514978,0.1436691833518048,-0.15668723384966446,-0.3314959267855314,0.20959133835898683,0.13813647737809515,0.3004986329715639,-0.12118916340860234,-0.10557853356071899,-0.09466262444474961,-0.3161292963478348,-0.16811378987536302,-0.45661753936739874,-0.11032893161619338,-0.17956398902299392,0.4293094992289682
advmod:emph,0.11716698691700039,-0.16773076774415396,0.18319002195482237,-0.23892639211627995,-0.11527222841852884,0.0012706621177768706,-0.22426760283854102,-0.27468653476982435,0.20241870505519782,0.09791786419350137,0.27429357597697634,0.6889089695418842,-0.38480033106577,-0.4600160975665631,1.0,0.4063629615405751,0.47169004071740334,-0.21374642974436067,-0.3096727619934863,-0.16406492716827045,0.134798282736312,-0.19147714973203406,-0.1384218867347393,0.04823010731172731,-0.5660531472621625,0.6863980622685195,0.1078435811057915,0.08638676594530363,0.4295864722562784,0.05975374642180168,0.3176729811741888,0.27305945762628164,-0.0665948599306418,0.2415721639423595,-0.07911748753540412,-0.46231981968513675,-0.589014431599018,0.16751291002719418,0.23142753713009848,-0.06715304403597502,0.48138940544941095,-0.3077169732934931,0.027481756046951758,0.4966770763539124,-0.2610283911134028,0.22908961858128282,-0.11017736046579639,0.25423729951051716,-0.47658060494077525,0.17795131115197776,-0.06915727942187336
obl:arg,0.41265919247256627,-0.4670482118633349,0.35805961232558264,-0.18300560817466918,-0.7806167359581264,0.002021139473096632,-0.13267392736780184,-0.012450019314471952,-0.0309385553751644,0.7293588225436886,0.0343733251141993,0.4668125164146639,-0.1626332066061147,-0.03760298962241177,0.4063629615405751,1.0,0.31094882324222034,-0.07184723469508233,-0.5085037117639891,-0.5091455015102215,0.12862547501418953,0.042200778659944274,0.009250467397779254,0.040911089620008806,-0.19334471023816965,0.3596215877173868,0.4822386278333254,-0.20934304141323928,0.12188859607330083,-0.1288333111718117,0.6780106261137141,0.31020174893260094,0.1585332679557738,0.13800592841590406,-0.14290412490144083,-0.11458905383343136,-0.14899759247933644,-0.1597911370901253,0.6308280597834376,0.6842804004690473,0.6621030340219692,0.3031802365416729,-0.4714152244566792,0.28824623870953986,-0.5905088722623854,-0.10582276989302164,-0.14619980459058918,0.4990985239565798,-0.5721689422302835,-0.4974191126338476,-0.46790571102110273
flat,0.08913981674306985,-0.17285038462552524,0.1540062469140777,-0.11885709682283804,-0.33882144383725804,0.003091017963917499,0.18781789985500302,-0.027458899437858782,-0.24267603829041204,0.2979497858778093,0.43523144607137126,-0.046875587181979976,-0.09197581188240164,0.19542566885699933,0.47169004071740334,0.31094882324222034,1.0,-0.22628489414943173,-0.6381816342562587,-0.19984111094595028,0.5920252377374586,0.05679190103044351,-0.16381235917331902,0.23390519398437049,-0.25982505990751537,0.11198262369951825,-0.09940012105018012,0.4588188809786609,0.23856445072330162,0.07132439890424917,0.0963288448362201,0.34216228395725656,0.3499042499398037,-0.1247685629848143,-0.5783317838393738,0.26491752255160717,-0.5689441056579044,0.12000892598226756,0.06268959549196294,0.1322146681098017,0.18159604087155518,0.24010290881297822,-0.09467668780546953,0.1390516149774267,-0.009207151917548534,0.1127467714317906,-0.1951159104150632,-0.2677029260910948,-0.3054381162395456,-0.1128247897710406,-0.1138786560552564
conj:expl,-0.34027910895727953,0.2548266100518233,0.01543534887267671,-0.5668702850878632,0.09154396768689158,0.3751147843553737,0.30995834595657196,0.0636169631737592,-0.1376113790593029,0.022426156397273245,0.0755876949882772,-0.3618441221485778,0.303091912128458,-0.07400682322377089,-0.21374642974436067,-0.07184723469508233,-0.22628489414943173,1.0,0.07726848659774314,0.3750517789981813,-0.3310368174403616,-0.026286342044691907,0.16373685210350322,0.6900345434172125,0.1788511294551553,-0.2749247370542566,-0.1510340622162367,0.0015785392776867723,-0.16616912076581064,0.3428952893938125,0.30540187076461456,-0.06495225711752169,-0.2585973571017796,0.5506778891579465,-0.20235161701443072,-0.27790589876529387,0.41307229300953296,0.24190549839326247,0.6172717821907527,0.027055589037467034,-0.3225696688295924,0.49287164511161347,0.770795239408602,-0.19276706667035906,-0.108203878426803,-0.48232732956946145,-0.3119492653881455,-0.016156130886710193,-0.3017144167070231,-0.0135504387657112,-0.02698601722085736
nsubj,0.08383170548928387,0.03821023157203025,-0.45723698212413355,0.23932548802215986,0.47003291063891556,-0.571732424980769,0.005824430514459128,-0.12576666910744866,0.5624301730640453,-0.19644816515120428,0.13550082993625895,0.0697843265167505,0.2500335237244477,-0.5132030572409082,-0.3096727619934863,-0.5085037117639891,-0.6381816342562587,0.07726848659774314,1.0,0.0800228943405129,-0.22874664872981737,-0.20919160199786374,-0.3947826190801079,-0.28976474029792115,0.0009728791714439713,-0.22345405541798283,0.2423191364586249,-0.6658905118869466,-0.2983264965266655,-0.5196906872740569,-0.1970869211126873,-0.07407101826169568,-0.16591618236613673,0.11022435845514,0.3997361454973918,-0.14709189973303763,0.48580664738004325,-0.20237056778825796,-0.20148800402733044,-0.10463095505735567,-0.40774327529063714,-0.40125310974706524,0.18276734388624638,-0.3480100696965711,0.4832914666514166,0.33825819074091756,0.016806837639828754,0.07061196799438334,0.4016142347102739,0.33665585178620594,-0.09522900421717014
root,-0.9675870472238086,0.9563429894390089,0.36610904150180307,-0.23086807125020156,0.39445956793451303,0.1214637157479604,0.048697529400986754,-0.10786372878656701,0.087872526692463,-0.48405170254231955,-0.11166224972024041,-0.6162747422451661,-0.012192127770800563,0.1904857755763014,-0.16406492716827045,-0.5091455015102215,-0.19984111094595028,0.3750517789981813,0.0800228943405129,1.0,-0.027229553565227493,-0.20448239705251256,-0.19073242460204234,0.33264488343415705,0.23582157974439874,-0.15901754114163605,0.007612124682013606,0.13772340742030342,0.5463350333467185,0.13251154775203414,-0.22085461681451854,-0.43356820157399456,0.3027524135224993,0.1812602498823244,0.39130940360288424,-0.08818592870096716,-0.05200366238196094,0.11625136178088741,-0.32015436435874106,-0.46600380545802705,-0.35588100206624657,0.22856466557796365,0.6529177239993882,0.3423998772865326,-0.20954592400375907,-0.5190476686298405,0.11397428685403845,-0.17017748041842698,0.0727769490055305,0.6160197009099097,0.8411845112969166
advcl,0.03119961779779586,0.022007522639780848,-0.11134413680358808,-0.14956035183630376,-0.2948353860894974,-0.5322378977581566,-0.18827806707822017,0.29419606284000127,0.25189033959770535,0.4042699980754045,0.2898302865475994,-0.17991788622411944,0.1208906106933062,0.4430805477952658,0.134798282736312,0.12862547501418953,0.5920252377374586,-0.3310368174403616,-0.22874664872981737,-0.027229553565227493,1.0,0.29399174140952156,-0.3702378917305955,0.04663102149521521,0.223487890713975,0.19269260498369284,0.10837091393283212,0.13878706602916713,0.37063690902227137,-0.43293725149519907,0.2886704152879625,-0.36632184991844896,0.7909162854513465,-0.3588399939395389,-0.05658458824138265,0.4393426530796475,-0.2643773009440292,-0.6108504063892355,-0.24035942047308156,0.3235086315055595,0.11564765970971555,0.13988379914659696,-0.07588452438649895,-0.1700435818083977,-0.07032583182920545,0.007480782326722773,-0.30190253601867784,-0.4270956528761694,-0.169575180023822,-0.02628136059467582,0.08499077799393187
mark,0.33730975701272586,-0.2160056955187512,0.10696126102757754,0.27736557105232,0.12877980410197512,0.1913985372942269,-0.6812894283857875,0.9555176839784988,-0.45318525935351095,-0.1116322962251733,-0.09064765948575344,-0.13110035099546735,-0.008428742008693748,0.30047995279496614,-0.19147714973203406,0.042200778659944274,0.05679190103044351,-0.026286342044691907,-0.20919160199786374,-0.20448239705251256,0.29399174140952156,1.0,0.28628317449072277,-0.0021384138081685902,0.7036066546555804,-0.019899600522413855,-0.21775539882755407,0.17047980129136306,-0.12611223591237636,0.30426302420224666,0.05132837345303172,-0.5325007112081034,-0.08381219307353761,-0.7092867865711033,0.1858690597789343,-0.17825393825461378,-0.1962180719604,-0.5789087425356022,0.005548347490212327,-0.14528888267219667,-0.0640336077896846,0.3255802567860899,-0.005075764586717396,-0.2861956929670445,-0.3179548993421236,-0.04389870827333664,0.39152391642524553,0.04592526938901919,0.33526303687583847,-0.15167153329571334,-0.18358664984953216
det,0.13645743510156821,-0.3064089793739091,-0.12831247264793458,-0.03391604481572157,0.16993311297078453,0.7078828907696876,0.015731031244398296,0.3489594233427503,-0.3961570508517109,-0.27171462413883385,-0.7154038626944564,0.013489099761629774,-0.3622762572004269,0.19934254481084202,-0.1384218867347393,0.009250467397779254,-0.16381235917331902,0.16373685210350322,-0.3947826190801079,-0.19073242460204234,-0.3702378917305955,0.28628317449072277,1.0,-0.11804926161545781,0.3466675160872173,0.27000335537959347,-0.7074008699170604,0.4280889262832552,-0.4941407192117932,0.6425373578277034,0.10902043332742353,-0.07898979598171572,-0.5198914806601809,0.09239119444365987,-0.3249809729863933,-0.08947287885845533,-0.06855053085549623,0.20433277674120293,0.27500737473594894,-0.20658458224776519,-0.1642686595290875,0.10169078122240534,-0.02151660684687863,-0.3099678142983718,-0.10064318430891812,-0.4111680560219765,0.07794039839308653,-0.2568848004702913,0.09998601546625283,-0.6105143188951919,-0.18462762315232004
advcl:pred,-0.3760386592594641,0.40055427492331647,0.09836543301241298,-0.7480280795720414,-0.2952235108093802,0.38382799508580384,0.24067836494342834,-0.09937354619779397,-0.3658354237223123,0.24796460014086424,0.5303190164140309,-0.31668742562453067,0.6142592388213259,0.2849755983686853,0.04823010731172731,0.040911089620008806,0.23390519398437049,0.6900345434172125,-0.28976474029792115,0.33264488343415705,0.04663102149521521,-0.0021384138081685902,-0.11804926161545781,1.0,-0.15564205366079026,-0.3778108907657244,-0.16072056508500143,0.4457352333371896,0.31405264138783723,0.4269602623195636,0.12440023898975362,-0.10886151880243286,0.023148987318972514,0.20680982236547238,-0.30337388087157735,0.03831764863977946,0.30099811134674864,0.3348979041796072,0.31834901241264385,0.13613303120280865,0.19544247018265629,0.3116989678888349,0.6250779026717296,0.12341183125730076,-0.07522945020043686,-0.13279673311551374,-0.4676871906049079,-0.037193931086250714,-0.6277103762908385,0.2515945629117451,0.25897109442161736
csubj,-0.10954496068826787,0.11605169597242923,0.09855420565871761,0.22816663750545416,0.31674824449921735,0.05683619508153708,-0.3930678536633474,0.8549469923657179,-0.11361561893829254,-0.24910753526045715,-0.5257784570999688,-0.5377167732392635,-0.1637700684034395,0.3963711861335663,-0.5660531472621625,-0.19334471023816965,-0.25982505990751537,0.1788511294551553,0.0009728791714439713,0.23582157974439874,0.223487890713975,0.7036066546555804,0.3466675160872173,-0.15564205366079026,1.0,-0.024378021481616035,-0.15314977139211863,-0.04533063817078763,-0.18193633984258611,0.06582958448140389,0.129934418430141,-0.6708894595457632,0.17527656515483814,-0.3594644033152448,0.30925853685278076,-0.02612265370634053,-0.04570324547485343,-0.6371639392229043,-0.0550095437420409,-0.15482110716145925,-0.5047491791134548,0.5398756711163635,0.1568211267577947,-0.41769943635721446,-0.33990233774356715,-0.5792685612966278,0.33317747152258925,-0.23682455390931856,0.4893427140161215,-0.23580748098940632,0.052714356114650786
xcomp,0.14209489529660457,-0.26700811616035497,0.0011025250397132945,-0.1428922364629777,0.028105024018984247,-0.09303796204351895,-0.3649107746550085,0.06290624872155284,0.4774862276740176,0.024301905745407196,-0.39194804199300415,0.5991788077452572,-0.6804251000688716,-0.2830832302608432,0.6863980622685195,0.3596215877173868,0.11198262369951825,-0.2749247370542566,-0.22345405541798283,-0.15901754114163605,0.19269260498369284,-0.019899600522413855,0.27000335537959347,-0.3778108907657244,-0.024378021481616035,1.0,-0.004845245670983693,-0.08002219184184904,0.17495079196799432,-0.10717779512987528,0.581145485209274,-0.09650783404579809,0.04179419719769265,0.26822917074835295,0.09282409214156695,-0.3828582737122834,-0.534201126870092,-0.24463753194455484,0.2154572359363419,-0.00818552818209621,0.22082698273041876,-0.23227160753244253,-0.10113236753732473,0.12648214330464708,-0.4026940860850901,-0.2050070528789759,-0.07506866348625608,-0.00911360639791131,-0.2346741070339108,-0.23746506647932586,-0.11990781499257755
obl,0.02828802163817413,0.07145455403837711,0.449710223825651,0.16800610415084036,-0.3771838647743982,-0.5790011667616619,-0.20065014468102663,-0.21494250891394737,0.4046936471469608,0.4187947668957788,0.2313683607990427,0.19667634476127985,-0.009613995238120815,-0.28584252679232475,0.1078435811057915,0.4822386278333254,-0.09940012105018012,-0.1510340622162367,0.2423191364586249,0.007612124682013606,0.10837091393283212,-0.21775539882755407,-0.7074008699170604,-0.16072056508500143,-0.15314977139211863,-0.004845245670983693,1.0,-0.7605020234067149,0.37330958615347803,-0.6683751490238672,0.2533178079915004,0.14561676142418079,0.44131407244155363,0.03997107340423101,0.5130702757629579,-0.15760563266121383,0.02494936843502425,-0.3678547012393832,0.09690196380201142,0.43659256943342284,0.32060812950856044,0.15582371635660483,-0.30962629819220494,0.4448915719136614,-0.4073929069383996,0.05966870297897768,0.14860213356363045,0.6567050445937873,-0.11525481635643053,0.19681573430722035,-0.0680812864446025
nmod,-0.2565743096445943,0.2075457874026644,-0.025973304148355584,-0.3107586848921654,-0.03622515662717224,0.6428351668452343,0.14672549155572975,0.05315692751433227,-0.6135680900640939,-0.20130515496771487,0.022189872472204022,-0.2776891053214025,0.11762407677862102,0.5980709124919793,0.08638676594530363,-0.20934304141323928,0.4588188809786609,0.0015785392776867723,-0.6658905118869466,0.13772340742030342,0.13878706602916713,0.17047980129136306,0.4280889262832552,0.4457352333371896,-0.04533063817078763,-0.08002219184184904,-0.7605020234067149,1.0,0.1771747272712468,0.7193757470517563,-0.2965030552520719,-0.14344883920595972,-0.06866555858132085,-0.21442216026419825,-0.4698085654980845,0.3250065573180008,-0.20540205277407314,0.43769087817585695,-0.22299225737084954,-0.2948887066257614,0.11767678104450933,-0.014046001842889093,0.1822474220903714,0.055769508924637466,0.11859695459879789,-0.05449799378073662,-0.14619952754223375,-0.48888897739709153,-0.194583205598251,0.015870122235566067,0.3910580317914704
