,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,compound,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
10,1193,0.04358759430008382,0.025146689019279127,0.0,0.10645431684828165,0.010058675607711651,0.06370494551550712,0.1969823973176865,0.05113160100586756,0.20368818105616093,0.06705783738474434,0.008382229673093043,0.10729253981559095,0.008382229673093043,0.05951383067896061,0.01592623637887678,0.026823134953897737,0.0,0.0008382229673093043,0.07376362112321877,0.041911148365465216,0.04610226320201174,0.056160938809723386,0.04777870913663034,0.0075440067057837385,0.02933780385582565,0.07795473595976529,0.037720033528918694,0.0008382229673093043,0.06454316848281642,0.015088013411567477,0.0016764459346186086,0.002514668901927913,0.025146689019279127,0.002514668901927913,0.03101424979044426,0.005029337803855826,0.04610226320201174,0.0,0.06202849958088852,0.0008382229673093043,0.010896898575020955,0.0,0.0008382229673093043,0.014249790444258172,0.06538139145012574,0.03269069572506287,0.0,0.0008382229673093043,0.020955574182732608,0.09052808046940486,0.0008382229673093043,0.04358759430008382
11,1007,0.0506454816285998,0.029791459781529295,0.0009930486593843098,0.09831181727904667,0.010923535253227408,0.06951340615690169,0.20655412115193644,0.04667328699106256,0.20556107249255212,0.05263157894736842,0.010923535253227408,0.09632571996027806,0.016881827209533268,0.07547169811320754,0.026812313803376366,0.01787487586891758,0.0,0.003972194637537239,0.07646474677259185,0.04568023833167825,0.06554121151936444,0.05858987090367428,0.033763654419066536,0.006951340615690168,0.025819265143992055,0.07149950347567031,0.047666335650446874,0.0,0.06951340615690169,0.016881827209533268,0.0029791459781529296,0.0,0.019860973187686197,0.0009930486593843098,0.03574975173783516,0.011916583912611719,0.06752730883813307,0.0,0.04568023833167825,0.0019860973187686196,0.00893743793445879,0.0,0.0009930486593843098,0.015888778550148957,0.05858987090367428,0.018867924528301886,0.0,0.0,0.020854021847070508,0.07149950347567031,0.0019860973187686196,0.04865938430983118
12,1104,0.04891304347826087,0.025362318840579712,0.0,0.08786231884057971,0.017210144927536232,0.06340579710144928,0.20471014492753623,0.051630434782608696,0.18568840579710144,0.07065217391304347,0.008152173913043478,0.09601449275362318,0.016304347826086956,0.08152173913043478,0.018115942028985508,0.024456521739130436,0.0009057971014492754,0.0009057971014492754,0.06974637681159421,0.04528985507246377,0.07155797101449275,0.059782608695652176,0.041666666666666664,0.005434782608695652,0.025362318840579712,0.0769927536231884,0.044384057971014496,0.0,0.0625,0.015398550724637682,0.0036231884057971015,0.0009057971014492754,0.017210144927536232,0.0,0.043478260869565216,0.010869565217391304,0.04528985507246377,0.0,0.06431159420289854,0.0036231884057971015,0.007246376811594203,0.0,0.004528985507246377,0.015398550724637682,0.057065217391304345,0.020833333333333332,0.0,0.0009057971014492754,0.016304347826086956,0.0769927536231884,0.0009057971014492754,0.04800724637681159
13,1175,0.04,0.02893617021276596,0.0,0.09361702127659574,0.011914893617021277,0.07659574468085106,0.19148936170212766,0.05191489361702128,0.17361702127659576,0.06382978723404255,0.022127659574468085,0.1072340425531915,0.011914893617021277,0.08851063829787234,0.011063829787234043,0.017872340425531916,0.0,0.002553191489361702,0.06893617021276596,0.03914893617021276,0.05446808510638298,0.06042553191489362,0.04595744680851064,0.006808510638297872,0.02297872340425532,0.08085106382978724,0.04680851063829787,0.000851063829787234,0.08170212765957446,0.017872340425531916,0.005106382978723404,0.000851063829787234,0.01702127659574468,0.0,0.04765957446808511,0.007659574468085106,0.06553191489361702,0.0,0.05361702127659575,0.001702127659574468,0.009361702127659575,0.0,0.003404255319148936,0.01957446808510638,0.05191489361702128,0.017872340425531916,0.0,0.0,0.01702127659574468,0.07914893617021276,0.00425531914893617,0.04
14,1215,0.04609053497942387,0.02551440329218107,0.0008230452674897119,0.08559670781893004,0.012345679012345678,0.07078189300411522,0.21728395061728395,0.0345679012345679,0.1925925925925926,0.07736625514403292,0.010699588477366255,0.0962962962962963,0.012345679012345678,0.08641975308641975,0.019753086419753086,0.03292181069958848,0.0,0.0032921810699588477,0.07160493827160494,0.040329218106995884,0.050205761316872426,0.04279835390946502,0.03209876543209877,0.005761316872427984,0.024691358024691357,0.08641975308641975,0.04609053497942387,0.0016460905349794238,0.07160493827160494,0.014814814814814815,0.0024691358024691358,0.0,0.01810699588477366,0.0016460905349794238,0.047736625514403296,0.00823045267489712,0.060905349794238686,0.0,0.06995884773662552,0.0016460905349794238,0.011522633744855968,0.0,0.0008230452674897119,0.01728395061728395,0.044444444444444446,0.027160493827160494,0.0,0.0,0.02551440329218107,0.07242798353909465,0.0008230452674897119,0.04526748971193416
15,1443,0.037422037422037424,0.028413028413028413,0.0,0.10256410256410256,0.014553014553014554,0.06791406791406791,0.2176022176022176,0.042966042966042964,0.19196119196119196,0.06444906444906445,0.009702009702009701,0.10602910602910603,0.015246015246015246,0.058905058905058906,0.021483021483021482,0.029106029106029108,0.0,0.002079002079002079,0.06444906444906445,0.035343035343035345,0.05474705474705475,0.05336105336105336,0.04504504504504504,0.005544005544005544,0.02286902286902287,0.06999306999306999,0.0492030492030492,0.000693000693000693,0.06999306999306999,0.02564102564102564,0.002079002079002079,0.0,0.02286902286902287,0.001386001386001386,0.036729036729036726,0.01178101178101178,0.06306306306306306,0.000693000693000693,0.056133056133056136,0.003465003465003465,0.01178101178101178,0.0,0.001386001386001386,0.015246015246015246,0.060984060984060985,0.021483021483021482,0.0,0.001386001386001386,0.022176022176022176,0.08316008316008316,0.0,0.03465003465003465
16,1106,0.042495479204339964,0.020795660036166366,0.0,0.09674502712477397,0.006329113924050633,0.06329113924050633,0.2206148282097649,0.0406871609403255,0.19529837251356238,0.06962025316455696,0.013562386980108499,0.0922242314647378,0.019891500904159132,0.0759493670886076,0.026220614828209764,0.02802893309222423,0.0,0.0045207956600361665,0.06871609403254973,0.0433996383363472,0.054249547920433995,0.04792043399638336,0.048824593128390596,0.0054249547920434,0.02531645569620253,0.09674502712477397,0.039783001808318265,0.0018083182640144665,0.06238698010849909,0.0162748643761302,0.0054249547920434,0.0045207956600361665,0.0216998191681736,0.0,0.04430379746835443,0.011754068716094032,0.056962025316455694,0.0,0.0650994575045208,0.0045207956600361665,0.011754068716094032,0.0,0.0045207956600361665,0.0081374321880651,0.048824593128390596,0.0189873417721519,0.0,0.0009041591320072332,0.019891500904159132,0.059674502712477394,0.0018083182640144665,0.04159132007233273
17,1106,0.048824593128390596,0.03164556962025317,0.0,0.0922242314647378,0.014466546112115732,0.07504520795660036,0.19439421338155516,0.0352622061482821,0.20162748643761302,0.056962025316455694,0.0216998191681736,0.09945750452079566,0.018083182640144666,0.07233273056057866,0.019891500904159132,0.023508137432188065,0.0,0.0027124773960217,0.08227848101265822,0.0461121157323689,0.04701627486437613,0.039783001808318265,0.039783001808318265,0.006329113924050633,0.0216998191681736,0.07142857142857142,0.042495479204339964,0.0,0.07504520795660036,0.017179023508137433,0.0054249547920434,0.0027124773960217,0.019891500904159132,0.0,0.03616636528028933,0.009945750452079566,0.06690777576853527,0.0009041591320072332,0.051537070524412296,0.003616636528028933,0.009041591320072333,0.0,0.0009041591320072332,0.020795660036166366,0.056962025316455694,0.028933092224231464,0.0,0.0009041591320072332,0.022603978300180832,0.07956600361663653,0.0,0.04792043399638336
18,1117,0.043867502238137866,0.03222918531781558,0.0,0.08952551477170993,0.010743061772605193,0.07788719785138765,0.19964189794091317,0.03401969561324977,0.1692032229185318,0.06803939122649955,0.017009847806624886,0.11101163831692032,0.019695613249776187,0.09579230080572963,0.018800358102059087,0.03133393017009848,0.0,0.0026857654431512983,0.08683974932855863,0.04207699194270367,0.04118173679498657,0.04207699194270367,0.03670546105640107,0.0026857654431512983,0.024171888988361683,0.09042076991942703,0.04207699194270367,0.0,0.07699194270367055,0.017009847806624886,0.004476275738585497,0.0008952551477170994,0.01342882721575649,0.0,0.051924798567591766,0.011638316920322292,0.06714413607878246,0.0,0.05998209489704566,0.0008952551477170994,0.007162041181736795,0.0,0.0008952551477170994,0.023276633840644583,0.046553267681289166,0.020590868397493287,0.0,0.0017905102954341987,0.01611459265890779,0.07341092211280215,0.0,0.044762757385854966
19,1126,0.04440497335701599,0.037300177619893425,0.0,0.07371225577264653,0.015985790408525755,0.07282415630550622,0.20959147424511546,0.041740674955595025,0.1802841918294849,0.06660746003552398,0.010657193605683837,0.09857904085257549,0.015985790408525755,0.09502664298401421,0.016873889875666074,0.021314387211367674,0.0,0.003552397868561279,0.0674955595026643,0.04440497335701599,0.0452930728241563,0.046181172291296625,0.03907637655417407,0.006216696269982238,0.028419182948490232,0.08436944937833037,0.043516873889875664,0.0,0.0719360568383659,0.015985790408525755,0.003552397868561279,0.003552397868561279,0.015097690941385435,0.0008880994671403197,0.04884547069271759,0.009769094138543518,0.06927175843694494,0.0008880994671403197,0.06039076376554174,0.004440497335701598,0.012433392539964476,0.0,0.0008880994671403197,0.022202486678507993,0.056838365896980464,0.023978685612788632,0.0,0.0,0.017761989342806393,0.06927175843694494,0.0008880994671403197,0.04440497335701599
20,1115,0.04663677130044843,0.030493273542600896,0.0,0.10493273542600896,0.012556053811659192,0.08071748878923767,0.18475336322869956,0.04394618834080718,0.17219730941704037,0.06726457399103139,0.017040358744394617,0.10852017937219731,0.011659192825112108,0.09058295964125561,0.01883408071748879,0.02780269058295964,0.0,0.0,0.06188340807174888,0.04125560538116592,0.04304932735426009,0.059192825112107626,0.033183856502242155,0.004484304932735426,0.01883408071748879,0.07802690582959641,0.05022421524663677,0.0,0.07713004484304933,0.02062780269058296,0.0017937219730941704,0.0008968609865470852,0.013452914798206279,0.0,0.0484304932735426,0.008968609865470852,0.08071748878923767,0.0,0.059192825112107626,0.004484304932735426,0.009865470852017937,0.0,0.0017937219730941704,0.017040358744394617,0.04663677130044843,0.021524663677130046,0.0,0.0008968609865470852,0.0242152466367713,0.08340807174887892,0.0,0.042152466367713005
21,1209,0.04052936311000827,0.028949545078577336,0.0,0.08519437551695616,0.005789909015715467,0.05955334987593052,0.21836228287841192,0.043010752688172046,0.2076095947063689,0.07196029776674938,0.008271298593879239,0.10339123242349049,0.009925558312655087,0.08933002481389578,0.017369727047146403,0.019851116625310174,0.0,0.0024813895781637717,0.06782464846980976,0.04052936311000827,0.053763440860215055,0.05459057071960298,0.02977667493796526,0.010752688172043012,0.02729528535980149,0.09594706368899918,0.0413564929693962,0.0,0.05707196029776675,0.021505376344086023,0.0041356492969396195,0.0033085194375516956,0.023986765922249794,0.0,0.05293631100082713,0.004962779156327543,0.06617038875103391,0.0,0.060380479735318446,0.0016542597187758478,0.013234077750206782,0.0,0.0008271298593879239,0.017369727047146403,0.05624483043837883,0.028122415219189414,0.0,0.0024813895781637717,0.014061207609594707,0.06782464846980976,0.0024813895781637717,0.03970223325062035
