,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.7040661740811118,-0.03742060383894576,0.4580272265559481,0.6732068042395247,-0.5250936422833953,-0.08905609436109993,-0.3231073124600354,-0.1128054657250844,-0.2949331002774805,0.12527762030353376,1.0,-0.0792271333184092,0.797423045324687,-0.4303278436940451,0.07355067749970685,0.6189523470013516,0.15526756970475256,0.3129355786336999,-0.6595503701372448,-0.06690676250979502,-0.03343701129284644,-0.5634424519926797,0.07137261231998823,-0.44762117226265336,-0.14776485142190826,0.420072324943887,-0.01483949244893205,-0.6190763586805138,0.40543773286438894,-0.679304004063954,-0.11738809794460199,-0.1416568056555536,-0.6314453385282041,0.7359856239756638,0.16027462603727163,0.553869670578447,0.05302327036511513,-0.9170821675902567,-0.4266627547744985,-0.3959888914067006,0.5145084623520846,0.02068333122836306,-0.03495001403335544,-0.3674612376208703,0.37140924072394554,0.5917476335412756,-0.8431338205704466,-0.22024676436492252
PRON,-0.17604144226684093,-0.01317996298798727,-0.6651229361861875,0.3519492784048541,-0.4452124258847884,0.028953543538298807,-0.37546904833074185,-0.3212584842975223,0.6306514203936805,-0.09510115042929192,-0.0792271333184092,1.0,-0.37096762805792,-0.7590511348243423,0.13513135342683985,-0.1542679899081051,-0.2597246068654909,0.32652624359336857,0.17765551834336962,0.41796197437429133,-0.23342161350504118,-0.036519637500030275,0.10384664367761992,0.0684375465374531,-0.18870900069622285,-0.36682744937158474,0.07062262033966266,0.4249126367615951,-0.8048339293664833,-0.11863020549786378,-0.3020632248915762,0.698978516872014,-0.466588640908553,-0.5975393689695101,-0.004938000311926098,-0.08739805081688083,0.01970471288258305,0.032792995085891744,0.25777982446067904,-0.3154185626566488,-0.48551399900693837,0.57262744362564,-0.15881684043546854,-0.4447225303774812,0.47698263519201267,0.5170673550608849,-0.3997261475988757,0.00960676923434825
NUM,0.2927693973961357,0.47172068558081104,0.6050896399153944,0.2272817710671473,-0.34080356605991136,-0.37613837123058713,0.26323756681645644,-0.38339823798382666,-0.7568108359702523,-0.3031924044944953,0.797423045324687,-0.37096762805792,1.0,-0.16492844210518315,-0.0038822770215831883,0.7930063425986051,-0.2380095943049316,0.5019676827666628,-0.2236694112751892,-0.620890555508638,-0.4021999494279256,-0.31485959051056217,0.12955596346000606,-0.03984183204153522,-0.24116131412471922,0.8560091649144138,-0.3349884364570876,-0.4081776198426898,0.32555273439286,-0.7439215555596818,0.4102759142288192,-0.37051278688331774,-0.4866169762346345,0.9466971575736859,0.11621044975193327,0.34050098707623133,-0.2643328205915197,-0.6643919067332794,-0.847493896680126,-0.3104191073239941,0.8966261335030555,-0.5220471358465543,-0.47040600048923303,0.10175866943510764,0.16609039593872188,0.11285795199059362,-0.5497586815394212,0.3162706168865079
ADJ,-0.03338584431036064,0.01928343539556437,0.04261272076827074,-0.3623346452277147,0.36114358479187614,0.010308904729860355,0.2963346306191919,0.4091722640080082,-0.2636715979929642,-0.0971041095678683,-0.4303278436940451,-0.7590511348243423,-0.16492844210518315,1.0,0.25965741587919156,-0.4468893051072949,0.1525948263154933,-0.32063147405825454,-0.03287823348257735,-0.2920256943142232,0.32289566564344113,0.10648057345729244,-0.5046347924617437,0.036758498627171406,0.5955507447677091,0.07149855926799818,0.07211530028874762,-0.004485866732617614,0.4408407014560757,0.6506948124333326,0.18350064475721378,-0.24871213149728236,0.7153881087112759,0.06263338002661291,-0.20586132622363854,-0.06294123396363546,-0.2967100850236259,0.5081925672870209,0.0986696183108137,0.2021468643517091,0.0013303276602827222,-0.5097164680156867,0.33224173943960755,0.6308252488987458,-0.2911196377579469,-0.4783384869346748,0.8406740192462441,0.07667176411786818
advmod:emph,0.2661226527272921,0.23567322742396912,-0.6705887150872798,0.6122882383650528,-0.7487787655696323,-0.2554700702259072,-0.23202352981798594,-0.07852011282862982,0.08301175649663348,-0.5026303725559212,0.07355067749970685,0.13513135342683985,-0.0038822770215831883,0.25965741587919156,1.0,-0.4392345165800385,-0.17323308056854278,0.520089644145301,-0.36258651157428173,-0.17919314801789873,-0.023375291685029147,-0.4237075459680003,-0.8909824477706902,-0.21848793303320405,0.7271844275522433,0.183570607043914,0.07231475454022401,0.23171276467504065,-0.21533598156843156,0.29378255955477095,-0.06976448397337003,0.6065611711603054,-0.07804523562592755,-0.02838553575397106,-0.3870217626938958,0.3770491051444682,-0.765436298712675,0.12859906734855114,0.011655946987288472,-0.6851423399627767,-0.1807702759199164,-0.23691624879311907,0.183371891303862,0.22465445585930519,0.8042857628660759,0.5794216331589104,0.12280915883062228,0.1896673846970967
obl:arg,-0.06511687139508907,0.3241125928912464,0.6781838623299282,-0.06624643106501946,0.023508141498594964,-0.5044734203477106,0.4257456156100019,-0.6002392134770427,-0.7055941027928796,-0.07700367059131262,0.6189523470013516,-0.1542679899081051,0.7930063425986051,-0.4468893051072949,-0.4392345165800385,1.0,-0.08168515626511492,0.38709934047780503,0.10969230367446636,-0.4657344254927453,-0.5920285245244346,0.19228916892631626,0.4424694535836943,-0.09922423141591488,-0.7762957315467974,0.6369364585799981,-0.6293204001675016,-0.14615292456674564,0.15238758402836516,-0.9538708174693538,0.548343897660569,-0.6153006062730709,-0.3093872551354721,0.7606259876979873,-0.05159528238557162,0.3422358109359286,0.14733186093440503,-0.7209280438042994,-0.6293947199303148,0.17238340798861523,0.678772849278667,-0.33593573516065994,-0.5030470430824994,-0.2837133338755447,-0.017344357238766858,-0.0665500646806347,-0.5858254244822372,0.24400418977904278
flat,0.47312273029140334,-0.8849545264787021,0.2672429626124141,0.17992033500666277,0.35653465237745047,0.2070042883532831,-0.42626284539261705,0.4996890651468407,0.20237470174138786,0.8587300916835832,0.15526756970475256,-0.2597246068654909,-0.2380095943049316,0.1525948263154933,-0.17323308056854278,-0.08168515626511492,1.0,-0.6136943298264376,-0.5771467977836922,0.5787156144459222,0.609940117564357,0.10831434117410586,-0.1514055752268098,-0.8286102954957147,-0.00391766235408837,-0.5384352826751333,0.13536121393678627,-0.35382892698800306,0.652872755287051,0.137623068721576,-0.39569858271391956,-0.40830588149228103,0.4638674229360036,2.0408368613827476e-07,-0.2538938717174061,0.5174614139347362,0.6892662296640953,-0.39009426224178123,0.6902179723952774,0.5265664103370145,-0.45867886847438316,0.4117995809271283,0.8859732427130174,-0.6266314370444473,-0.12256650678765325,0.18716057468936276,0.001712704578193286,-0.8693571631260636
nsubj,-0.20921092074291622,0.7701706203759147,-0.31572077908709334,0.32560547319332883,-0.6999395446698747,-0.7452449951269794,0.32156156607060904,-0.8442835014346953,-0.41792155845533985,-0.8135512620076707,0.3129355786336999,0.32652624359336857,0.5019676827666628,-0.32063147405825454,0.520089644145301,0.38709934047780503,-0.6136943298264376,1.0,0.1812971880143403,-0.6398562524063027,-0.8164138260509034,-0.057820348978910786,-0.3143002116861482,0.07749804493548931,-0.11975917522372943,0.7092255051608184,-0.5677879222875545,0.45512832640296147,-0.5495939016321119,-0.5406750734914384,0.5369453190407443,0.27135042256685565,-0.43047211494994525,0.3439211628616753,-0.3795037763799583,0.34836972676494715,-0.7305921973320085,-0.20837002485122008,-0.5942081729827381,-0.5453993453924368,0.3439819313634735,-0.5049477224543361,-0.5962250657603674,0.07817703834768003,0.7488238859336749,0.36241393353848295,-0.320521654842098,0.7070823069662421
root,-0.9767949721518915,0.5581939512668375,-0.13075145718986683,-0.7931879124697638,0.4232624323868317,-0.33567254835211785,0.7549846588573992,-0.527507486508615,-0.1997037347929532,-0.46426198682796305,-0.6595503701372448,0.17765551834336962,-0.2236694112751892,-0.03287823348257735,-0.36258651157428173,0.10969230367446636,-0.5771467977836922,0.1812971880143403,1.0,-0.4034971313825497,-0.6315346925384339,0.7116559851500917,0.3445573800193679,0.6840496931525768,-0.4668525562391479,0.15098358356722835,-0.4887505844000624,0.7072844472881191,-0.6235360698827181,-0.06023816900509095,0.6229907805863277,-0.10442206474461416,0.2290560747025899,-0.288456377998484,-0.11316962761556366,-0.5223803825852632,-0.14308854427853013,0.5600142633745927,-0.20807720017243692,0.35683956748216916,0.05298366126020052,-0.3236707614676437,-0.6506508880427808,0.3164850080760727,-0.3300943442593038,-0.6874474373749887,0.39955751085295627,0.691153539782662
advcl,0.4032162038496358,-0.8813176180846192,-0.19960690035458822,0.3055631882296509,0.09214597196788893,0.7166196263018194,-0.8269156003287129,0.6303966086285211,0.8842087322712071,0.7937679814407835,-0.06690676250979502,0.41796197437429133,-0.620890555508638,-0.2920256943142232,-0.17919314801789873,-0.4657344254927453,0.5787156144459222,-0.6398562524063027,-0.4034971313825497,1.0,0.7236564650964007,-0.2050639659495156,0.16922902481047164,-0.33526405264005615,0.11276441498016074,-0.9288230571033307,0.6595737701395916,-0.2912605613029082,0.08891548584670131,0.36535346733496127,-0.886209149596006,0.31422469361584976,-0.03904544751079956,-0.6208143834941388,0.2803142332823041,-0.09080559233719854,0.6876745525256168,-0.04157333217618341,0.8008963796397282,0.11643704463803534,-0.7068089403345124,0.9658737575723512,0.6580163030082716,-0.5700401056634389,-0.10398655000073964,0.3685079421892779,-0.18112304552816086,-0.8573939584943563
mark,0.6480879524204359,-0.8052758360860737,0.07105654992051504,0.21408608575081856,0.18281824436248326,0.837231605510984,-0.713865873672667,0.9815754825801108,0.5798065139786628,0.7223838961950286,-0.03343701129284644,-0.23342161350504118,-0.4021999494279256,0.32289566564344113,-0.023375291685029147,-0.5920285245244346,0.609940117564357,-0.8164138260509034,-0.6315346925384339,0.7236564650964007,1.0,-0.4470965320493818,-0.04927489992679011,-0.2679393160124658,0.5567695837361799,-0.6767543769191946,0.8426007000406893,-0.6365641782547742,0.5875622813695419,0.6478547240653522,-0.8314069820833548,0.11323389029291074,0.15973318819917745,-0.29125591238184967,0.41164082393615353,-0.1428330749424554,0.45142386390297123,0.08616334280788836,0.5904268854067355,0.03855779360286523,-0.37743329021942795,0.5805417948497895,0.7720008533702849,-0.05716334453954868,-0.32145944751403394,0.12687879005659972,0.1416545044762391,-0.8190590258542813
det,-0.8081233189374635,0.08332939680192458,0.039374514768442156,-0.7274195462654373,0.6824744903754645,-0.5092531133526921,0.678712531916438,-0.4320537154619855,-0.26921074942628115,-0.007213312720051007,-0.5634424519926797,-0.036519637500030275,-0.31485959051056217,0.10648057345729244,-0.4237075459680003,0.19228916892631626,0.10831434117410586,-0.057820348978910786,0.7116559851500917,-0.2050639659495156,-0.4470965320493818,1.0,0.10834890541090945,0.01592598229653226,-0.5920729520088103,-0.060734238821301384,-0.7055806366934056,0.6737119707367141,-0.23513379612042545,-0.10076707582094736,0.6194715305016333,-0.5194085056172145,0.6839613375990371,-0.1785029328013579,-0.5787423479860504,0.03161083415733386,0.23226471087057018,0.23959661780752803,0.21449820385736268,0.8222020309402579,-0.24452649947859595,-0.25079201549918184,-0.09413536354755689,-0.16070870798821713,-0.2949006046354529,-0.5901513957114884,0.45778216432759206,0.24425614658841174
csubj,-0.18099386562981867,-0.046452319764251605,0.5500384978401224,-0.412288265158065,0.41947947697380816,0.37353812667922315,0.08934520207746517,0.01753744613804091,0.031525293443429074,0.3066304406221616,0.07137261231998823,0.10384664367761992,0.12955596346000606,-0.5046347924617437,-0.8909824477706902,0.4424694535836943,-0.1514055752268098,-0.3143002116861482,0.3445573800193679,0.16922902481047164,-0.04927489992679011,0.10834890541090945,1.0,0.4499135002274133,-0.6553627801352356,-0.08320150806394376,0.10400505219276546,-0.3069687833800656,0.004776286214259309,-0.37594324623973013,-0.05690279124075027,-0.2821479330079796,-0.3482826335862603,0.010126652788762762,0.6658416775048198,-0.5515894480369304,0.584928907939707,-0.1375468353920844,-0.23469810272335248,0.29111029485067424,0.3293774265668693,0.3209674355734486,-0.43973265562154884,-0.12077932126917754,-0.6578265904811622,-0.3935516783961728,-0.373018608367157,-0.05150267353577625
xcomp,-0.5387073660396889,0.6065948664628295,-0.0653906977356795,-0.5477230541363158,0.12406583271473519,0.1897444689797538,0.4136824386203974,-0.10417775593640706,-0.0351769691284182,-0.5197111695105383,-0.44762117226265336,0.0684375465374531,-0.03984183204153522,0.036758498627171406,-0.21848793303320405,-0.09922423141591488,-0.8286102954957147,0.07749804493548931,0.6840496931525768,-0.33526405264005615,-0.2679393160124658,0.01592598229653226,0.4499135002274133,1.0,-0.005774875593628834,0.214478738861065,0.1272573059648445,0.18110345093324345,-0.44359067534817437,0.15434299414159341,0.2192810931356778,0.23078009318069667,-0.2221492987506692,-0.21467757078230304,0.534187021527584,-0.8889596497544564,-0.32847359797975095,0.6357260699173761,-0.47266443653171786,-0.1845438667824231,0.3590611280457804,-0.219258412529144,-0.7391654989075795,0.7233282471209761,-0.4187977993958914,-0.5723220131585056,0.2520447272663022,0.6438239477524387
obl,0.4414376540852176,-0.0945784488492184,-0.44531538842436796,0.36506767061642126,-0.365759334943762,0.36691603187648325,-0.41397077141100785,0.5739362560412872,0.31769812940371017,-0.1378846540372121,-0.14776485142190826,-0.18870900069622285,-0.24116131412471922,0.5955507447677091,0.7271844275522433,-0.7762957315467974,-0.00391766235408837,-0.11975917522372943,-0.4668525562391479,0.11276441498016074,0.5567695837361799,-0.5920729520088103,-0.6553627801352356,-0.005774875593628834,1.0,-0.14893126834170717,0.6141537061264023,-0.1841352792364564,0.16203778626666687,0.760381435313887,-0.43962565935028974,0.5372431510747494,0.08011128972845497,-0.20593630412099845,0.09913900184545142,-0.08078031541454778,-0.4813385792613868,0.4177018413183472,0.19455188527817294,-0.5354614955316849,-0.20550301816798763,-0.019509145200899993,0.4189805873202388,0.4972059063311241,0.23088334122924703,0.248938277631011,0.3954246182803851,-0.12376665617099646
nmod,-0.11821741548100045,0.8213900221333499,0.329285461454293,-0.030551553427459455,-0.3051004098598958,-0.642592308285758,0.6195562578034709,-0.6130305887607255,-0.8799260252667832,-0.7067655170451149,0.420072324943887,-0.36682744937158474,0.8560091649144138,0.07149855926799818,0.183570607043914,0.6369364585799981,-0.5384352826751333,0.7092255051608184,0.15098358356722835,-0.9288230571033307,-0.6767543769191946,-0.060734238821301384,-0.08320150806394376,0.214478738861065,-0.14893126834170717,1.0,-0.5623173261601817,0.030704040294066762,0.02143641192979164,-0.576383765256568,0.7387429301699793,-0.28105217215631256,-0.26058523698275676,0.8066745732974269,-0.12617418066261785,0.21429407385509483,-0.6261395912082364,-0.26795705483763227,-0.9183496413155476,-0.30348150353693537,0.8527162201447521,-0.848565382811569,-0.6669681846918712,0.41980805298990065,0.22130985338706108,-0.1190010400719153,-0.16683226131960655,0.7290422533018411
cc,0.5846447985484332,-0.5019615993826988,-0.12737889115517825,0.31118702014308935,-0.12814967963918844,0.9439905608242136,-0.768451548765692,0.8578551309217728,0.7103625871781933,0.41275023481176715,-0.01483949244893205,0.07062262033966266,-0.3349884364570876,0.07211530028874762,0.07231475454022401,-0.6293204001675016,0.13536121393678627,-0.5677879222875545,-0.4887505844000624,0.6595737701395916,0.8426007000406893,-0.7055806366934056,0.10400505219276546,0.1272573059648445,0.6141537061264023,-0.5623173261601817,1.0,-0.5969825552642243,0.2340811157911147,0.6022725870056276,-0.8978499520372198,0.504399539878113,-0.273694296194274,-0.3985180014739647,0.7187722310850668,-0.45564372602663883,0.19911211347046948,0.2180376196987914,0.3250878629835189,-0.37077640636128373,-0.22701570437022214,0.629848637539436,0.3907429296544445,0.14729549254317736,-0.20900561750430077,0.22286737667491624,-0.038157942360377985,-0.548153083895549
nsubj:pass,-0.8194311757119793,0.42958580569786353,-0.6376228409239802,-0.322516631194409,0.027024740186493017,-0.6205751812191126,0.5034569821367042,-0.642954717359945,-0.023498272830002262,-0.5376470679238321,-0.6190763586805138,0.4249126367615951,-0.4081776198426898,-0.004485866732617614,0.23171276467504065,-0.14615292456674564,-0.35382892698800306,0.45512832640296147,0.7072844472881191,-0.2912605613029082,-0.6365641782547742,0.6737119707367141,-0.3069687833800656,0.18110345093324345,-0.1841352792364564,0.030704040294066762,-0.5969825552642243,1.0,-0.7806318563478335,0.05687434803329842,0.5315696827546089,0.1979303832016252,0.3557795337366582,-0.42780197849376594,-0.663928327379335,0.009990797358514053,-0.3772334987027173,0.47892892619743543,0.13435966858875892,0.16702337935915487,-0.3895984844514856,-0.27833887619203296,-0.2658423176356344,0.03792152348809142,0.30706035358506517,-0.1615615845688225,0.4241055543141973,0.5677855825410238
discourse,0.6292759686886396,-0.4813944590808752,0.7306376854783423,0.046556771503484404,0.32274124818414524,0.285438567951819,-0.16530804546895583,0.5912326625564155,-0.2815172765057517,0.5766903851380712,0.40543773286438894,-0.8048339293664833,0.32555273439286,0.4408407014560757,-0.21533598156843156,0.15238758402836516,0.652872755287051,-0.5495939016321119,-0.6235360698827181,0.08891548584670131,0.5875622813695419,-0.23513379612042545,0.004776286214259309,-0.44359067534817437,0.16203778626666687,0.02143641192979164,0.2340811157911147,-0.7806318563478335,1.0,0.04539750875928201,-0.18898927374382518,-0.6134727737157815,0.2453380980771842,0.5393821401885713,0.16821741160920492,0.27612084111603097,0.3855043147550728,-0.40735376784245075,0.03222766770949653,0.2718493555224039,0.2784883350971305,-0.05543262654193151,0.5103135820503428,-0.028671971766097017,-0.3900563353272053,-0.10706762933441653,-0.0015765435122727229,-0.5533301061907754
csubj:pass,0.02496137092603529,-0.32463225969775994,-0.46482390796589673,-0.14548037813155087,0.20612769945016093,0.5275337729359796,-0.268635866161693,0.6937526265817845,0.5440250734361988,0.1297520411744242,-0.679304004063954,-0.11863020549786378,-0.7439215555596818,0.6506948124333326,0.29378255955477095,-0.9538708174693538,0.137623068721576,-0.5406750734914384,-0.06023816900509095,0.36535346733496127,0.6478547240653522,-0.10076707582094736,-0.37594324623973013,0.15434299414159341,0.760381435313887,-0.576383765256568,0.6022725870056276,0.05687434803329842,0.04539750875928201,1.0,-0.4438976268881078,0.38123431212302455,0.47734967631736547,-0.6488305580501657,0.0902394311665958,-0.4104955952655239,-0.08877301295150804,0.7717348008678208,0.5739104643066556,0.002113133848270466,-0.5547526141013432,0.19753016622844793,0.5096751264718852,0.41943658588970995,-0.22179885589413093,-0.18076372288067466,0.7396241466639375,-0.23327865006364665
