,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.9444406518858807,0.8039166773187935,-0.7154649448977838,-0.37794231284522045,-0.6574497648228981,-0.20519169379163357,0.2437763964170644,-0.2730242332389988,-0.23397553479350702,0.5167417452026457,1.0,-0.15904458905726918,0.49741236454567556,0.7159292839808695,0.34640878254293384,-0.33197954671817426,0.5365391600075824,-0.29124194295425126,0.6061915180047256,0.8745242237745227,-0.13742714485445715,-0.006768105817997814,-0.16994114204122313,-0.2572862495736464,-0.8950943674865202,0.03147547168392209,-0.16486425806358868,0.3405861849160404,0.42592632932428703,-0.32515723933857044,0.30607594993276144,0.8449833476358364,-0.7149037397265849,0.37750379946262,0.42592632932428703,-0.06290348204589552,0.6239621550706627,-0.6472352052732784,0.5365391600075824,0.46968717378069114,-0.10351362029354394,-0.5307660620704826,-0.021403936147763116,-0.7044072007172002,0.27215200746785057,0.3798017056659279,-0.033529764989334444,0.5623057586865132,-0.6821207477600993,-0.8195542117298872,0.835454764673072
PRON,0.18085998985252433,-0.1754514426878461,0.5590862526995783,0.19090218599988207,0.34337557262121976,-0.18868734211922608,-0.7295276527474527,0.3201001100086357,-0.5420159801040287,0.22285745821233835,-0.15904458905726918,1.0,-0.5311747798539558,-0.05787363280534418,0.6749412739226165,0.9797685098258405,0.4762438531845216,-0.8193234521463196,0.1506702502994886,0.0152870541754562,0.9009149661233704,-0.14762371745098807,0.983454431720254,0.47640738964787693,0.23032187619644318,-0.336179834202929,0.5214078678939279,-0.6233898508386078,-0.9575806189709247,-0.03419381313804207,0.3009096921495969,0.36556806037483247,0.23743837412144245,-0.8076818488880438,-0.9575806189709247,-0.6211409088061977,-0.5133916570913268,-0.07527122168848052,0.4762438531845216,0.4448179653788967,-0.0804511588661634,0.36435747476494124,0.7476845152761977,0.3976544520450423,-0.6551358331667898,-0.9731755714493654,0.43266049569955733,-0.5979198192198688,-0.12180240955109219,0.4225968469281019,-0.048146654111443095
NUM,-0.24289339640427962,-0.014829172305173203,-0.1692724113939574,-0.9238110326751706,-0.9635962665205964,-0.7013944536145682,0.9364807358410624,0.4139630506755049,-0.4189788580640359,0.7038719694953678,0.49741236454567556,-0.5311747798539558,1.0,0.8428769176524851,-0.5916136548297303,-0.5282566976004885,-0.4528818960821742,0.5385341603517969,-0.3693115611176694,0.025135324106958023,-0.15631110398903048,0.7940052868449106,-0.39501912491430635,-0.9634693739454587,-0.1641187381223239,-0.5244955470481687,0.31408878217311176,0.9806445937135555,0.6826941442301202,-0.8157259583325231,0.6412458666186311,0.3151058947854005,-0.9198535451191165,0.14184917791147764,0.6826941442301199,0.8261347808050632,0.9882512156964356,-0.7849918339427232,-0.4528818960821742,0.5149888959174854,0.7227513568948585,0.1946425793862522,-0.8396919691800057,-0.9604347958607626,-0.12323937812777191,0.5891941907104162,0.44889933540156546,0.9922220845466958,-0.7431374559267576,-0.18170201868678257,-0.023693638371583097
ADJ,-0.44669612406733533,0.16031485098156573,-0.11536336953868617,-0.9006895916188545,-0.953550468952313,-0.8225691530495773,0.6021898554429116,0.4608207460432023,-0.7402665833753838,0.9430828888690741,0.7159292839808695,-0.05787363280534418,0.8428769176524851,1.0,-0.11174812695651584,-0.12134011930902239,-0.01738822817434627,0.008011958546090601,-0.07713639465544665,0.3155054427381065,0.25408298107550326,0.6745236923327154,0.05897408159172198,-0.7574783964392444,-0.3317585635862135,-0.6516711119918106,0.5013866075303811,0.727945338385658,0.30871486840827034,-0.8929849640752912,0.8541499297555408,0.7533047076691524,-0.983397541991505,-0.14353049528080628,0.30871486840827034,0.45201773534552564,0.881716819390679,-0.9889769004775564,-0.01738822817434627,0.8593807979739715,0.6090727278154113,0.19186238380004866,-0.4295217403438109,-0.9389316666263853,-0.3525382182763555,0.19769715670980012,0.6274118726110679,0.8235505096974796,-0.9838402196300104,-0.22855229738538504,0.22526603473372914
advmod:emph,-0.49308831920214563,0.5850229517132463,-0.22231745491911875,0.4959740336486171,0.36305453744554916,0.313101418226158,-0.8205983668032849,-0.41858564528290554,-0.06735801563708665,-0.05342681003613056,0.34640878254293384,0.6749412739226165,-0.5916136548297303,-0.11174812695651584,1.0,0.526950233106914,0.9663050568472163,-0.9701029382266643,0.8308250924776671,0.6835728975944858,0.36029133619480935,-0.684369837877626,0.5532036906233763,0.7333576677860505,-0.4963782994835711,0.30636127810127506,-0.1764612049307574,-0.7370686323451494,-0.564468474807752,0.3665854941888285,-0.1422551159082292,0.5679251427672144,0.24211725713947443,-0.12156419791270853,-0.5644684748077521,-0.9369079936200381,-0.47463737363016295,0.06983310755632374,0.9663050568472163,0.14262149690364492,-0.6797912971835041,-0.43522758640029124,0.9290992355079332,0.344064274961222,0.0609292549512771,-0.53401311496384,-0.21156939566811628,-0.5595114740587717,-0.00871927799307922,-0.348218018642364,0.6662096845402323
obl:arg,0.37234961614879003,-0.3658858145396189,0.7093768515449722,0.16678723089403694,0.3806817807107488,-0.2287321757690293,-0.6769705525273083,0.4371951736507982,-0.5434692533532581,0.19093963365364006,-0.33197954671817426,0.9797685098258405,-0.5282566976004885,-0.12134011930902239,0.526950233106914,1.0,0.29944306023061584,-0.6918765448768096,-0.03470037368113936,-0.18512817312958524,0.9209702638961429,-0.049550359175959784,0.9823784490467182,0.4216279374709466,0.42041355857686535,-0.41076028014217786,0.6026582947323605,-0.5870824209192406,-0.9805065456967589,-0.05912210349654609,0.31097111275263717,0.21054176684197362,0.2926476521409152,-0.8846637507673235,-0.9805065456967585,-0.5098737516086308,-0.5412421525555398,-0.021755080038509823,0.29944306023061584,0.40241267976683565,0.03192576164429652,0.5148408742168202,0.6554037888082108,0.4467226602327996,-0.738968338515284,-0.9969915071011196,0.4991986347446404,-0.6116089244502845,-0.05539001263052687,0.5944910812768501,-0.24598548690424563
aux,-0.6930389463379316,0.773427922013758,-0.4599089610997404,0.4437572006723886,0.2296810291942748,0.3562639204416878,-0.6858299529270154,-0.560743846242059,0.02400819697122887,-0.04471144991265649,0.5365391600075824,0.4762438531845216,-0.4528818960821742,-0.01738822817434627,0.9663050568472163,0.29944306023061584,1.0,-0.893508106909853,0.938182994080133,0.8443319671101305,0.16222708041265613,-0.7055350630087572,0.34726528945779667,0.6488151509173279,-0.7019080688071467,0.41299218859772263,-0.33254554268050146,-0.6081759640504139,-0.3333333333333333,0.36302569990499234,-0.18522373826272237,0.6342477466890489,0.11652266620442618,0.10399664592417991,-0.33333333333333337,-0.8751218601722263,-0.31482292061097406,0.011720183376683081,1.0,0.10945239762269549,-0.7283563757533865,-0.6213479657714663,0.8266715953881508,0.19065463502084115,0.2523583900403508,-0.30260412014719495,-0.33333333333333326,-0.3945458015350806,-0.06665743092771571,-0.5771699004889038,0.8354382166823389
flat,0.37303406641746617,-0.41867348583227104,0.017045562547150332,-0.3566736624742475,-0.29365236829260105,-0.1081972270053959,0.7994311427560815,0.18590839450987584,0.2859337630444231,-0.11591337139058823,-0.29124194295425126,-0.8193234521463196,0.5385341603517969,0.008011958546090601,-0.9701029382266643,-0.6918765448768096,-0.893508106909853,1.0,-0.6848239922939502,-0.5674510638649144,-0.5746379567191818,0.5122717189881079,-0.7308026974949603,-0.6407925286497347,0.34972657752111697,-0.07529121557484744,-0.06682654097812765,0.6904975776373339,0.6964113132872478,-0.18929076883518575,-0.061499478305030456,-0.6243311128922516,-0.16488026221885768,0.3501361396890109,0.6964113132872478,0.872077955369397,0.4383518223197382,0.06340576687278877,-0.893508106909853,-0.32696170781657435,0.49491705109457834,0.21154630990766496,-0.9060173760202886,-0.296505294729288,0.18248447685687277,0.6880491642025006,-0.02507260851764394,0.5353561007723424,0.13801994773249016,0.1668532546278893,-0.526255501684645
nsubj,-0.8117597142613865,0.922765878624343,-0.7236148047060164,0.49578054365273366,0.20071745279697686,0.5387209838796303,-0.5343286364922404,-0.7901054233323663,0.2965984701947708,-0.21218700363790352,0.6061915180047256,0.1506702502994886,-0.3693115611176694,-0.07713639465544665,0.8308250924776671,-0.03470037368113936,0.938182994080133,-0.6848239922939502,1.0,0.9158314345258493,-0.18807096596150136,-0.7880838638332525,0.003065793399735432,0.6034952133087563,-0.850111798850629,0.64590893167423,-0.6155338372738849,-0.49849762305120016,-0.02693224690594575,0.49198034317056244,-0.39296299572659593,0.5091690836928243,0.11730359737314633,0.4416356669051082,-0.026932246905945725,-0.7766867388398777,-0.224472471914669,0.12157468375362086,0.938182994080133,-0.11871811133053546,-0.834511055263152,-0.853716861177268,0.6714246944155448,0.13470527293857953,0.5655756483010788,0.022479929785636538,-0.5920652777867276,-0.2764252054001415,0.05131242841990605,-0.7930964135456057,0.9377047697740801
root,-0.9712991608234646,0.9676442752740567,-0.8001086550060066,0.1108539524555076,-0.20952311250290795,0.22287093619355394,-0.20453473181840734,-0.6174319839655695,0.05955654773721214,0.13366445521872586,0.8745242237745227,0.0152870541754562,0.025135324106958023,0.3155054427381065,0.6835728975944858,-0.18512817312958524,0.8443319671101305,-0.5674510638649144,0.9158314345258493,1.0,-0.180178057859864,-0.4833054051748094,-0.08006447696863617,0.23868348083289553,-0.9694163128237787,0.4073165423385331,-0.4556309001608144,-0.13325687754167823,0.19533096710699102,0.13433035610778157,-0.0826541299775069,0.7392147480261937,-0.2898004752576009,0.4563833243257825,0.195330967106991,-0.5068112676206018,0.1773952815835854,-0.2542466517281654,0.8443319671101305,0.1676073568361051,-0.5602621175604073,-0.7864894033142585,0.4006271253509343,-0.27322395508380537,0.47903228108171686,0.20194910120949644,-0.3752057993558389,0.11421190696216332,-0.3148429808200423,-0.8956659892510512,0.993242768822486
advcl,0.29943123467649047,-0.4106446593508008,0.7314601888461213,-0.22773632932088742,-0.003948755645442962,-0.584834959658126,-0.3650304638566217,0.6864094730385072,-0.8266669170090817,0.5505832339748014,-0.13742714485445715,0.9009149661233704,-0.15631110398903048,0.25408298107550326,0.36029133619480935,0.9209702638961429,0.16222708041265613,-0.5746379567191818,-0.18807096596150136,-0.180178057859864,1.0,0.29581631270301084,0.9643157261804105,0.0550028239840737,0.39192879719296053,-0.7115852380955777,0.8377932136344142,-0.2378786323196819,-0.8268187627043334,-0.4414257204967973,0.6567093119973559,0.40938176676887683,-0.08867529611292281,-0.9574242254421802,-0.8268187627043335,-0.2279860852086409,-0.1731494794569172,-0.39316670376423923,0.16222708041265613,0.711606981297195,0.3563378892961264,0.6720034673495685,0.3892219166532149,0.07312616030337668,-0.908650178231982,-0.8889788107397137,0.7809300960063839,-0.25512026356278006,-0.4146972689833243,0.5891069349506824,-0.27395869224846536
mark,0.3251878629893627,-0.5841891785791666,0.46435979263302624,-0.9232231712143179,-0.737442501263557,-0.9066585281038542,0.767653872872458,0.8694015420916203,-0.6764572205733734,0.7392822394323926,-0.006768105817997814,-0.14762371745098807,0.7940052868449106,0.6745236923327154,-0.684369837877626,-0.049550359175959784,-0.7055350630087572,0.5122717189881079,-0.7880838638332525,-0.4833054051748094,0.29581631270301084,1.0,0.03381045521150183,-0.9146544973402504,0.42452904629328664,-0.8804610682808043,0.7651245353551365,0.8187290450291869,0.21085994890504312,-0.9155772262099273,0.8181979463090959,0.08796766952642292,-0.6940738702467671,-0.41533521367578397,0.2108599489050431,0.8543468669997031,0.7107384523200747,-0.7005760365500607,-0.7055350630087572,0.6183255458515301,0.9939437511893079,0.7504325782467531,-0.7625633824458444,-0.6795590943623447,-0.6361923952893055,0.10573849111645475,0.8255848898989545,0.7133217145710921,-0.6453662173677367,0.44596851993461695,-0.5551924387026039
det,0.24968289444389707,-0.2903976016818629,0.6549105322798814,0.027049958522949592,0.21715571318706653,-0.3543940403902774,-0.597914690654848,0.4841235326256681,-0.6686463438890736,0.355734543420791,-0.16994114204122313,0.983454431720254,-0.39501912491430635,0.05897408159172198,0.5532036906233763,0.9823784490467182,0.34726528945779667,-0.7308026974949603,0.003065793399735432,-0.08006447696863617,0.9643157261804105,0.03381045521150183,1.0,0.3157352344831275,0.31734313397500724,-0.5003879893085729,0.6673259889594992,-0.48227050188928244,-0.931283950266535,-0.1991358923829298,0.4506481087061758,0.37804093818413925,0.11864818071210102,-0.8940418877164644,-0.9312839502665349,-0.4701805896271509,-0.3933275515278294,-0.19865800300520545,0.34726528945779667,0.5580044969652733,0.1012833955906631,0.5091617734680736,0.6153419561922746,0.28289204119081035,-0.7795955386171366,-0.965850921050721,0.5877384784103343,-0.4776487510324083,-0.2352391089394088,0.5146697637897059,-0.15689179847820883
advcl:pred,-0.024646291017050362,0.28156790618399735,-0.07570700321230035,0.9434999150568488,0.8894091897654203,0.7730293745837084,-0.9487749511527709,-0.5973852965094782,0.4679720131042447,-0.6831519929071965,-0.2572862495736464,0.47640738964787693,-0.9634693739454587,-0.7574783964392444,0.7333576677860505,0.4216279374709466,0.6488151509173279,-0.6407925286497347,0.6034952133087563,0.23868348083289553,0.0550028239840737,-0.9146544973402504,0.3157352344831275,1.0,-0.10603138428891966,0.6534554654938963,-0.46652250750391333,-0.9804995787965649,-0.5749851277864315,0.8548918409227797,-0.6823533599377101,-0.14184566799300702,0.8306650788160073,0.027042834553616363,-0.5749851277864316,-0.9247405044135661,-0.9124465519200907,0.7236688448440675,0.6488151509173279,-0.49820105220129624,-0.8676603340580021,-0.4250584852723933,0.902637355967937,0.8661276434430154,0.2895066028897435,-0.478621936985367,-0.5749851277864315,-0.9280977829849016,0.6684738275406289,-0.08038994766491728,0.28961113140884376
csubj,0.9910836517879618,-0.9828548278237188,0.9136940312708731,-0.05022058417206813,0.2982631086880915,-0.2525279921544689,0.012871411222933348,0.6714084135874355,-0.18154528803544692,-0.0861765906122079,-0.8950943674865202,0.23032187619644318,-0.1641187381223239,-0.3317585635862135,-0.4963782994835711,0.42041355857686535,-0.7019080688071467,0.34972657752111697,-0.850111798850629,-0.9694163128237787,0.39192879719296053,0.42452904629328664,0.31734313397500724,-0.10603138428891966,1.0,-0.4694018629773556,0.5632863901089017,-0.03175902095721115,-0.42708116709009747,-0.12809768163671373,0.14365831507720664,-0.6361098786433298,0.3505407353503418,-0.6382018444915457,-0.4270811670900974,0.3341729425384228,-0.3078356980244483,0.2396930114258341,-0.7019080688071467,-0.06383847470251398,0.5163244153414759,0.8492788276869487,-0.2005620225700483,0.37311520209707655,-0.620412397286724,-0.4360056273388743,0.4621429555102591,-0.26656350692491687,0.28700255495405963,0.9742947478711483,-0.9773128508350052
xcomp,-0.34822291939969324,0.5996016786121978,-0.6761728783571705,0.8063945434597557,0.5700603624585268,0.9657416639101127,-0.3899640205583926,-0.969077805393744,0.9193819065011897,-0.8391411829090396,0.03147547168392209,-0.336179834202929,-0.5244955470481687,-0.6516711119918106,0.30636127810127506,-0.41076028014217786,0.41299218859772263,-0.07529121557484744,0.64590893167423,0.4073165423385331,-0.7115852380955777,-0.8804610682808043,-0.5003879893085729,0.6534554654938963,-0.4694018629773556,1.0,-0.9730473910863409,-0.49513881779379365,0.24146656478794448,0.9055483985780562,-0.9411833895151087,-0.30514703587424596,0.5831363906920367,0.7676807517898829,0.24146656478794448,-0.5091237295713623,-0.46041201363424,0.7374881475094628,0.41299218859772263,-0.8291531794887165,-0.9022340864629252,-0.863804038142858,0.36471874308302193,0.4910492998966347,0.9095252887085465,0.35155506061078745,-0.994427455841202,-0.41865695983135365,0.709294135844726,-0.5870249152686668,0.5085892509441936
obl,0.44916582358160706,-0.6601459039849843,0.797305644318406,-0.6494235314475073,-0.37633206621661175,-0.8877050735870672,0.1792435483826347,0.9671358458363952,-0.9141028407521994,0.7478687398542977,-0.16486425806358868,0.5214078678939279,0.31408878217311176,0.5013866075303811,-0.1764612049307574,0.6026582947323605,-0.33254554268050146,-0.06682654097812765,-0.6155338372738849,-0.4556309001608144,0.8377932136344142,0.7651245353551365,0.6673259889594992,-0.46652250750391333,0.5632863901089017,-0.9730473910863409,1.0,0.285396531578893,-0.45529283249928104,-0.7897437447553805,0.8776401134862191,0.26069958824102485,-0.4034810650938625,-0.8946661144044001,-0.455292832499281,0.3405946597015457,0.2466563527656172,-0.6128037991689935,-0.33254554268050146,0.7885128629526702,0.808405271608563,0.9080121503171893,-0.17603158905643715,-0.28922031669112935,-0.980860908206424,-0.5529197491098546,0.9876828524214831,0.19839310054256276,-0.5931094641152082,0.7002510167418118,-0.5556854097235506
nmod,-0.09654855547014163,-0.13865505120909116,-0.10746794474672806,-0.8856264803569636,-0.8933744166824238,-0.6481914727043189,0.9852104244977458,0.42891343895855666,-0.31720319981358036,0.5908434495027345,0.3405861849160404,-0.6233898508386078,0.9806445937135555,0.727945338385658,-0.7370686323451494,-0.5870824209192406,-0.6081759640504139,0.6904975776373339,-0.49849762305120016,-0.13325687754167823,-0.2378786323196819,0.8187290450291869,-0.48227050188928244,-0.9804995787965649,-0.03175902095721115,-0.49513881779379365,0.285396531578893,1.0,0.7233164984229113,-0.7599209378234325,0.556400079611399,0.1235032616948532,-0.8266390462438896,0.16939088740366365,0.7233164984229112,0.9163498981722028,0.9440388638202726,-0.666404788408302,-0.6081759640504139,0.3830355629307634,0.7564298587938972,0.24890909566945477,-0.929641512781465,-0.8880920234927979,-0.0966872324665202,0.6391610650183909,0.4080690255426347,0.968945428503778,-0.612541018749724,-0.0854294605910232,-0.16807757972239004
