,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PRON,-0.34656989029459134,0.07080972161841072,0.5397886722595946,0.1262205465147813,-0.11596493755027058,0.07270572628986721,-0.573383733084735,0.10756976187628968,-0.3778604877450142,-0.043561909660059954,-0.4427032840149037,1.0,-0.3586478083318498,-0.09279525239916481,-0.23264139963499733,0.012499641933579103,0.1811366959959158,-0.06991692937785375,0.3970674150326506,0.32253326015920436,0.034412832888681195,0.2523610345580621,-0.46840779922746845,-0.028454570588427385,0.5284460218743309,0.29258133111071827,-0.3870769742025117,0.2513553031797231,-0.12181812512061846,-0.03508341504473473,-0.14571563091284825,-0.35686196271421794,-0.3812408554623592,-0.16080056655673106,0.3325797317632072,-0.30129714596172386,-0.39773903813044137,-0.054269829932873666,0.39514110406026726,-0.010058761350445223,-0.005613666677361313,-0.3422080490830565,-0.26206601690297815,0.7599179104024709,-0.2173189248284183,-0.7269597635045364,-0.6072525090929557,0.5351852904369954,0.3620185654391979,0.4877201525622333,-0.06921444114802412
NUM,0.4012608093756083,-0.3239343816089145,0.31095394404327725,-0.030989643765527028,-0.41426991344345526,-0.6255771664582982,0.13190485617771533,0.23025875876933816,-0.17437691347281015,0.2979843325500647,0.38346104309694135,-0.3586478083318498,1.0,0.09639082644655907,0.45962381817167025,-0.16734009005249612,-0.16246091380309957,0.4301205659127189,0.1943291840930059,-0.36365266975563465,0.04432116056268495,0.13059510048008746,-0.06003858463288602,0.4047844899017657,-0.5260253291635559,-0.2530788162177379,0.17952868248197795,0.02687309294757347,0.3180771989357327,-0.5912282507817186,-0.34704989462625246,-0.18042483056431247,0.7535981889100568,-0.013944268501631713,0.3379502276812469,0.4132269943661079,0.9823995785612786,-0.24731062621936048,-0.44868105191885155,0.19989132443322713,0.3027827499901413,0.3679141390293045,-0.08631091502242459,-0.2222855477731553,-0.08657887308456205,0.12126800706226704,0.35178609907560826,-0.3496585594982074,-0.2773583533181254,0.44346497335178925,-0.04897016715829676
ADJ,0.2279936027351918,-0.32351813782823313,-0.11559708105936801,-0.5730484014288131,-0.46376895840098753,0.27827586477337946,0.3669708821456424,-0.5724037786969329,-0.6766360169390473,0.37284803854126686,0.23678006621466566,-0.09279525239916481,0.09639082644655907,1.0,-0.12177959871483206,-0.18680451540099172,0.5450373971688804,0.17858325334544495,-0.47898913686711936,-0.1703201099485047,-0.6709677787694386,-0.6103522235137974,0.27886999239367477,0.17294373568386684,0.3014167018610225,0.006878436909292543,0.5158827585113689,0.25108920664991896,-0.2689717531232201,0.23496449520576537,0.4256538799942557,0.003752979264589902,-0.1983203485739949,0.14169975190816086,-0.45198124335352174,0.7000702851156752,0.016028880482257216,0.0016062920822026792,-0.3572204819709323,0.41119131841659345,0.2757377020254711,0.014473480459240216,-0.4726055659007938,-0.22745736893250396,0.3334907440153578,-0.11450719720971825,0.3085504736318766,0.02065992550843575,-0.6242250039343138,-0.2255189320680105,-0.3200962478431409
advmod:emph,0.3378518876868269,-0.3326192320086742,0.62670388699956,0.5669324884692601,-0.1433168069869546,-0.18280170732204706,-0.04875356704886808,0.20746421331527398,-0.08376181788131902,-0.4604448303898426,-0.2428765453167911,-0.23264139963499733,0.45962381817167025,-0.12177959871483206,1.0,-0.30820754937583045,-0.02440383085451273,0.25346534866017545,0.36832703525149774,-0.3456983871744415,0.02419489892671543,0.18628681769869412,0.006119331426511667,0.7145501994842633,-0.3787710606167341,0.3518742985654003,0.01305740891434588,-0.029073686819553878,-0.17489156780572515,-0.029950326190270802,-0.26713132334782924,-0.16795450160394618,0.4851672641331385,-0.17625311297123356,0.12337742925382236,-0.25043321796812823,0.45515084515393134,0.40105162925215454,-0.21743252919118577,-0.519495012757627,-0.19659782516099128,0.4756114601756348,-0.07397953680494918,0.22458375291523072,-0.1722536366213776,0.3347227215525337,-0.14606240147494023,-0.7762673353611785,0.3268495607131737,-0.1317791022342741,-0.2744387811287986
obl:arg,-0.40047433983868586,0.46363803106653834,-0.28111730845533883,-0.3065690177667279,0.397540902751252,-0.15693779286094311,0.2631776002705442,-0.24621803794326072,0.16363089332681505,0.16212752011931866,-0.5207179744485794,0.012499641933579103,-0.16734009005249612,-0.18680451540099172,-0.30820754937583045,1.0,-0.04051749370132849,0.3498562428295387,-0.2526355526711315,0.4406037865325443,-0.23531819032328885,-0.21563077600672242,0.45286836588926555,-0.724523000106892,0.4574208128840509,-0.7826496024854737,-0.2137782877641021,0.34662467262738017,-0.3731989801314547,-0.14031932727042448,0.15799422019071083,0.28954737334889086,-0.4804923621139803,0.04751921079154409,-0.22882369056061927,-0.01713625698591429,-0.1942480854293893,-0.5447356418412853,-0.016055090715478896,0.21258654518858522,0.5070028198805026,0.4732190289102771,0.28021240432820177,-0.3133410375811055,-0.2711368309560828,0.4865445160844362,-0.15738301022500964,0.1361852123609905,-0.3167564338794773,0.0765201707542068,0.46765612532667955
aux,-0.49288019692133184,0.3724017179344494,0.1972144447115777,-0.26853741689592714,-0.45409727382424003,0.7139094895530438,-0.13923664501963662,-0.2802457875192196,-0.31039291546749204,-0.12556172844753238,-0.27409409068512786,0.1811366959959158,-0.16246091380309957,0.5450373971688804,-0.02440383085451273,-0.04051749370132849,1.0,0.0355640625908929,-0.3147378656080104,0.5189935355238288,-0.31788874966400577,-0.21887576488431995,-0.04883529869218864,0.24215936578586555,0.34848062285960246,0.045321094544934916,0.2496238807314326,-0.1338594566841347,-0.1436536208231761,0.7133798756679044,0.6644205582569114,0.01599335115405569,-0.28504436198990846,-0.33209883684034047,-0.1813975252113959,0.14061129825217356,-0.2643894265905622,0.11462910120741705,-0.10000000000000006,-0.059446263402997586,0.04588552128253915,0.18559039226294938,-0.27897426567800043,0.04961817809443023,-0.12221427530050245,-0.10897674156332635,0.008110991123321752,0.24643057580979663,-0.3873151419957692,-0.3638165490243057,0.3073909141914974
flat,0.20847791330572532,0.01250724657574083,0.15374219483604057,-0.021499930628931237,-0.4914075297487908,-0.5079554037078964,0.4085356653342071,-0.4138662482250933,-0.4179243084155701,0.404089429996529,-0.34804904145886645,-0.06991692937785375,0.4301205659127189,0.17858325334544495,0.25346534866017545,0.3498562428295387,0.0355640625908929,1.0,-0.09564517102131018,-0.15643811657749238,-0.6869445086528918,-0.4042583877132684,0.3541545820145081,-0.11865746433111352,0.38943171740556026,-0.49386338091171,0.2507911355879446,0.5216398576638949,-0.2772530280473858,-0.4565886909897091,0.23482852659574585,-0.13016069737533473,-0.034473267213132194,0.4337062124171379,-0.29133153571568987,0.36050541477003184,0.43951333976090146,-0.4324457893790761,-0.30442580100628136,0.46143870256244907,0.22468530544759144,0.6483671945790299,-0.21760928799135495,-0.25976579196917454,-0.41646190290545687,0.21287459730450692,-0.02545150583834491,-0.13966206389671817,-0.24965621803123442,0.16275573108072533,-0.1440839430646147
nsubj,0.1918847082533238,-0.40359895052854056,0.6993444185988036,0.49064027045476716,0.059963731906020126,-0.31558264166815997,-0.6431009483031401,0.773775615262234,-0.1497044397645221,-0.05093727573551979,-0.09142330531815912,0.3970674150326506,0.1943291840930059,-0.47898913686711936,0.36832703525149774,-0.2526355526711315,-0.3147378656080104,-0.09564517102131018,1.0,-0.2576147873198199,0.3904505713659531,0.8168021514816913,-0.7595519497048017,0.2775437751696109,-0.36730153370090224,0.4602214892866464,-0.15959312390767932,-0.3081775053843197,-0.0883566630851906,-0.3319921720190896,-0.48998797077926765,-0.4946620928618703,0.4855149173875612,-0.27892662209841185,0.8056459653001348,-0.2232078156976393,0.18675542659112002,-0.027539526187377043,0.3431143870015998,-0.12306822488737418,-0.19518382737176487,-0.007800853745324032,0.020854811288695842,0.6341106379620765,-0.5407906600459211,-0.36885213065911404,-0.05438008947260675,-0.27485930985200446,0.502050413982357,0.4029988533178366,-0.25613182466021445
root,-0.9945026325799919,0.7543485137688842,-0.03018592806244102,0.02056754590160715,0.12269999433307671,0.42778015968846167,-0.43042564962151214,0.07325664837098783,0.30657579142867597,-0.30578878536836324,-0.38420094599799565,0.32253326015920436,-0.36365266975563465,-0.1703201099485047,-0.3456983871744415,0.4406037865325443,0.5189935355238288,-0.15643811657749238,-0.2576147873198199,1.0,0.2481938834672454,0.1458485622807124,-0.05045161187893121,-0.35237964095639734,0.29656932442886175,-0.2678116193398365,-0.5207239121986967,-0.16215677963296438,0.2083436805842925,0.42500421012418865,0.23732698251574513,0.4716001564340898,-0.49132330376507133,-0.5748211571250396,-0.06848788991818482,-0.4294891555099543,-0.44349358259852945,-0.042173849617627206,0.09587049858406364,-0.2712277254105309,0.22922450499438665,0.1376483456313435,0.4275601360631764,-0.018285909204090706,-0.07326226646971708,0.0817452148916128,-0.26378655243095733,0.5085201216110036,0.01637585042095868,-0.10096469230356142,0.7281356532890328
advcl,-0.3051506547661144,0.12268266048383712,0.11421419139938331,0.39582041081342423,0.3924154455189184,-0.022185582404860564,-0.6058302763725479,0.7915409745110624,0.661790831262713,-0.4223154390652729,0.29562548500435215,0.034412832888681195,0.04432116056268495,-0.6709677787694386,0.02419489892671543,-0.23531819032328885,-0.31788874966400577,-0.6869445086528918,0.3904505713659531,0.2481938834672454,1.0,0.7721927723627715,-0.5151930937042315,0.1378509422599395,-0.675165989454203,0.26137365286695086,-0.5497735722996301,-0.5745009516904059,0.6453172973458194,-0.019785978234113582,-0.5920020792787352,0.13403166039562867,0.4127132568088935,-0.5538469476709044,0.6079772144296856,-0.5748979525878872,0.05316897678446855,0.22226773960145613,0.19109333286725189,-0.5389263174333502,-0.12210913047302806,-0.32589503668841113,0.5038656703327749,0.21454109472787394,0.1397113301147076,-0.08258084356132882,-0.054256600803218494,0.06361021891930589,0.48146207872932134,0.21569661835266052,0.3456213557352989
mark,-0.21961345803227134,-0.12791532446745632,0.47930370869745426,0.5217041535279299,0.20986734530540863,-0.13532375631581017,-0.8482458766984547,0.982568140297818,0.25538810880867224,-0.20845858966722952,0.09748160228475206,0.2523610345580621,0.13059510048008746,-0.6103522235137974,0.18628681769869412,-0.21563077600672242,-0.21887576488431995,-0.4042583877132684,0.8168021514816913,0.1458485622807124,0.7721927723627715,1.0,-0.8193050885102762,0.1488727613434975,-0.5946120299328336,0.3813375203386,-0.40945539618951854,-0.6547594423864034,0.2987091798640569,-0.1347900152735459,-0.5157739804561461,-0.09897464864113292,0.4830653208943493,-0.6363346551487806,0.7963401812692406,-0.41035375208565217,0.09283997972992124,0.029305462382901076,0.26631511646517214,-0.31776303846657067,-0.08264421937028099,-0.029139583682866673,0.43391663962076205,0.402085318846575,-0.33455341871929145,-0.21829115321461307,0.05843232506662463,-0.11799105545153903,0.5115669385983527,0.2579407165111265,0.10696591136424313
det,0.12528320997987274,0.16746569805275432,-0.5285409188119441,-0.2584814090011052,0.23109554182792985,-0.007137503248966331,0.8053940777892616,-0.7569145783830553,0.036035171091604375,-0.08617290773909175,-0.18364177107341445,-0.46840779922746845,-0.06003858463288602,0.27886999239367477,0.006119331426511667,0.45286836588926555,-0.04883529869218864,0.3541545820145081,-0.7595519497048017,-0.05045161187893121,-0.5151930937042315,-0.8193050885102762,1.0,-0.28491981583697984,0.36247604930309607,-0.5275549812119347,0.042005613290027874,0.6266909892048812,-0.29214636238400393,0.045009171090106395,0.2712553231051937,0.45980985223645354,-0.4552442358156475,0.38499658365455103,-0.7845943089278118,0.10386194790014407,-0.020006989189092914,0.10065225693453002,-0.20575665139388818,-0.00038916992824232743,0.13276985261984406,0.24666540528763126,0.028475508523811234,-0.483567642500628,0.3306563092624824,0.658487702943634,-0.05754725556245422,-0.20444682417751278,-0.31862648699038304,-0.3197540938098834,0.08151863882621156
advcl:pred,0.3401257971192723,-0.33454563224263817,0.6343015947809408,0.22600567197657256,-0.44203130393543044,0.10895235026887592,-0.1336222786225808,0.15260483235751146,-0.1826861028955972,-0.3406118034080259,0.10365543181661772,-0.028454570588427385,0.4047844899017657,0.17294373568386684,0.7145501994842633,-0.724523000106892,0.24215936578586555,-0.11865746433111352,0.2775437751696109,-0.35237964095639734,0.1378509422599395,0.1488727613434975,-0.28491981583697984,1.0,-0.3984053012674954,0.6009780267697458,0.23536040343982945,-0.15417248641015438,0.11695675501964374,0.17334533116846917,-0.20923017336495142,-0.46865159402697065,0.5794326972085275,-0.14402949271780413,0.30897165577359864,-0.05141392819643201,0.3924617216317599,0.45266121386692526,-0.2243848666876171,-0.41678724143911106,-0.26332965628949695,-0.06081894086308203,-0.4839923014706986,0.38944440652101064,0.10540895625889077,-0.2082803526276828,-0.1246073067542231,-0.34076135833946836,0.14058863854888973,0.020385155294291378,-0.28163072265291533
csubj,-0.26064581122188696,0.32310773766112655,-0.06343117007726273,-0.275374431856937,-0.14068698017289408,0.20106806737482114,0.2327474648113763,-0.7104998881495158,-0.4056041404342689,0.14236476318326013,-0.6290606164799523,0.5284460218743309,-0.5260253291635559,0.3014167018610225,-0.3787710606167341,0.4574208128840509,0.34848062285960246,0.38943171740556026,-0.36730153370090224,0.29656932442886175,-0.675165989454203,-0.5946120299328336,0.36247604930309607,-0.3984053012674954,1.0,-0.2364934039340585,0.0044325189769490935,0.6576919682577395,-0.4949361270126867,0.14634026612038617,0.4695556768623293,-0.05766507963889474,-0.8380997319490547,0.35695024386172886,-0.4924545632281094,0.03840156369059896,-0.5330987103099583,-0.18902409030148248,0.13494455222216165,0.28330593781786295,0.09912253412118678,-0.0004731792739672982,-0.3602363816799293,0.1393120736623679,-0.10768894877471602,-0.18487507084908905,-0.4901883789780903,0.47441456035325835,-0.1394283081688994,0.0028199236374192517,-0.01863213000839716
xcomp,0.19653856157000696,-0.4847780347866763,0.4512957967679391,0.5011558148492234,-0.08159118075372394,0.2957542612397706,-0.5086541512927688,0.3383774187541632,-0.13793317296879867,-0.3889381066378029,0.08417815553908707,0.29258133111071827,-0.2530788162177379,0.006878436909292543,0.3518742985654003,-0.7826496024854737,0.045321094544934916,-0.49386338091171,0.4602214892866464,-0.2678116193398365,0.26137365286695086,0.3813375203386,-0.5275549812119347,0.6009780267697458,-0.2364934039340585,1.0,-0.0379180757931788,-0.35209494372378,-0.02041151286088914,0.3155238298427878,-0.2479145225897512,-0.2716508329707187,0.17946011285834507,-0.2328292081494431,0.20906239212234007,-0.3336227903350488,-0.2633661246896026,0.597946446189013,0.15421706739564245,-0.44078167025830794,-0.4589013741824235,-0.38896905168760726,-0.1688545009660437,0.5838996275021775,0.17855087668454397,-0.43763571790985945,-0.1943215369126053,-0.2035058495758809,0.6069782935730323,-0.2061957664325099,-0.5657192362988634
obl,0.5343828752850573,-0.18045409591945125,-0.17567963567488898,-0.5433311490110605,-0.5052545845275114,0.12065154783396495,0.5401232811473871,-0.3885996340997271,-0.28939594599533136,0.5307964046887625,0.24635103560066793,-0.3870769742025117,0.17952868248197795,0.5158827585113689,0.01305740891434588,-0.2137782877641021,0.2496238807314326,0.2507911355879446,-0.15959312390767932,-0.5207239121986967,-0.5497735722996301,-0.40945539618951854,0.042005613290027874,0.23536040343982945,0.0044325189769490935,-0.0379180757931788,1.0,-0.10794901740389388,-0.261239559021505,0.1258014401227497,0.5357298741980668,-0.5081372960368497,0.2943603670473811,0.560091719183309,-0.11830692631052644,0.7657429152117341,0.20498659739091937,-0.27979320119797674,-0.2748259132694214,0.5560413254932867,-0.09137371723330043,0.09084853431188407,-0.6335479819490458,-0.316685644704332,-0.15541231517457987,-0.07240233485735746,0.46650770801968583,-0.09394334438496763,-0.6380982596365552,-0.23987220991158065,-0.2638652234953486
