,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.06320070663759278,-0.054986799055216994,-0.44611289056873454,-0.24945263256685068,0.44919813505507367,0.22709340143461368,0.12182412971305773,-0.00861012495719023,0.006951384131166219,0.5812906107682465,1.0,0.035568847033420156,0.7715029311484128,-0.7471746366850271,-0.22480438377948717,0.5261428146178245,-0.5409633027814126,-0.15006668037729684,0.4002987951392942,-0.026171514845466363,-0.19818099919252297,-0.02649177170464791,-0.42782346972322416,0.16856512893621814,-0.21985111595365683,0.10906700170845803,0.23687914016019201,0.20600460295962356,-0.3840919668991119,0.20211623156940167,-0.12584101268671125,-0.10595330253367224,0.058222922620607305,0.1073780565807183,-0.09995861625808541,-0.3043836129281031,0.6496213006559753,-0.4622816745696143,-0.5254428762572296,0.5830764750069795,0.4141917353044366,-0.33476269316807555,0.4241265529447189,-0.20799463509948013,-0.4506163173191735,-0.07971199300428485,-0.02414846140420817,0.2007504761582282,-0.05649824924405522,-0.5627114442740067,-0.11728734109954976
PRON,-0.28843036828078444,0.398450960425208,0.4026559460921136,-0.005311237474495716,0.2691460965979783,-0.5533650807371764,-0.603007685204033,-0.15724499119721458,0.6418263950357235,-0.32809001111715597,0.035568847033420156,1.0,0.16098888120938454,-0.5072512806868196,0.1618912946899596,0.12160340604459173,-0.4041053647916264,-0.2666393339386653,0.37859980180138003,0.2263112161770497,-0.013142899638183853,-0.2153818028144562,-0.3727373038088841,0.7328971439163887,0.3070928154195915,0.17422383069387867,0.37049356533232825,-0.2709153847138702,-0.22480173038965245,-0.5773220105365988,0.23956687132197174,-0.2140875388787696,-0.42767148132561816,-0.021320425327698237,0.4645758012568535,-0.7364408521801066,0.0329794150706797,-0.5605172010594978,0.2249873023985908,-0.10981927716468569,0.489419839799377,0.15669106452337175,0.12583277690481565,-0.044023603206354484,0.7224835830248095,0.6533663952113472,0.5336797893619869,0.8465610986337655,-0.06543615556604686,0.13756141153883497,0.30899480048641476
NUM,0.3793405527058483,-0.4241437247589037,0.03668361525684728,-0.17340778922267838,0.5428694772754177,0.12956582526657084,-0.011728898564192198,-0.15093928642851837,-0.21705749769041932,0.49508005428026464,0.7715029311484128,0.16098888120938454,1.0,-0.5425169493379174,0.060384641552691166,0.17257834913821288,-0.43396820773394473,-0.035094037490079916,0.1555941123948581,-0.3595703657208358,-0.5132163296830407,-0.23908291908073648,-0.35000954314260224,0.35354495804832536,-0.0008986281930721334,0.08147459108916696,0.5663065111475118,0.3822087186642278,-0.17095982701757267,0.13370778725615767,0.04975849183386865,0.010198945929382329,0.29258541542867544,0.03369502176322823,-0.06564348760113796,-0.3442080751734695,0.8078006915282554,-0.39135641814237687,-0.43196938647862365,0.6528568786417925,0.23436851996271768,-0.016206224488016212,0.552109732756064,0.21488718190298198,-0.3580204992887714,0.16840039848723662,-0.1551147838181472,0.18626830435137798,-0.1298054584484101,-0.4350272895774645,-0.46334555640409475
ADJ,0.40086349142128685,-0.40798517399392364,0.2597003955828276,0.47569833316283266,-0.5395394152207031,-0.0321744491111978,-0.059153627450205956,0.2562541758255269,-0.19438558348193188,-0.29619782045074744,-0.7471746366850271,-0.5072512806868196,-0.5425169493379174,1.0,0.2846196582122519,-0.5437709152882418,0.6243729548045521,0.28016602567722215,-0.639265198288362,-0.39627272126730084,0.22677145053551767,0.27238815097284,0.4163001979289269,-0.33438185625676103,0.21224637529367396,-0.10699045125017795,-0.31666067164262324,-0.12016007646751628,0.6688330663787222,-0.013353366839223894,-0.04744912810093638,0.3426400943789555,0.5282098941101455,-0.06994449360916453,-0.03459803078998554,0.6727385450558013,-0.41847505510234956,0.6064805571515062,0.21424255824212757,-0.37740140907730085,-0.7541233462021555,0.3115990615282033,-0.46194661434038425,0.2920727248657566,-0.04046595503222474,-0.3256493596830482,-0.466086436550634,-0.5532087300321462,0.31917445050778487,0.2978550408170896,-0.32920381635992846
advmod:emph,-0.07596606804172061,0.033759196121149214,0.2890700330581992,0.47196789542186945,0.08893950592795084,-0.28213523292251974,-0.5948621686500347,0.051606375186134666,0.03762164902534756,0.20115237984612566,-0.22480438377948717,0.1618912946899596,0.060384641552691166,0.2846196582122519,1.0,-0.39279314173593827,0.3039020535004063,0.22949195760327035,-0.3718143456766458,0.11789607213247619,-0.059434024735470985,-0.07738160007375934,-0.1824089216017222,0.005044273881367945,0.732614044846469,0.4347181679710664,0.45292212621508826,-0.3409627375368039,0.10184281325800168,-0.19192898145492418,-0.11037470850308621,0.1885118565014458,0.21429472765370525,-0.4217943203277355,0.5927358107106689,-0.17794386028610173,-0.18964409180705172,-0.031628245356613884,0.317851960739855,0.2890271611847513,-0.2671068604490319,-0.3416349637762909,0.37807447098715513,0.4864067883935114,0.3409212659473238,0.03669290922661503,-0.2949552444115977,-0.20048416403816413,-0.109811954629074,0.3837355783999736,0.12854211723884545
obl:arg,-0.23757310942216117,0.29509398767191075,-0.36651311672568393,-0.04532239028483197,0.07221774369554361,-0.27925155189343215,0.15571616435217098,0.5225610347865803,0.36812817551675475,-0.060107670293015864,0.5261428146178245,0.12160340604459173,0.17257834913821288,-0.5437709152882418,-0.39279314173593827,1.0,-0.3357931685855285,-0.24482676153283758,0.2050918471903766,0.26919695106656044,0.4412559709502413,0.4575827472586641,-0.5413401671731448,0.3406900463184419,-0.07154216535191521,0.06727108134852254,-0.09046145379792689,-0.0034598558430980245,-0.1100695305439912,-0.3328239837481754,-0.45695846816336994,0.25847580463944975,-0.13586072389736825,-0.12166833909791636,-0.38164222419505256,0.0756839590411938,0.18090193425490436,-0.7265744994201968,-0.4538173001278179,-0.19373316972725937,0.407462109600074,-0.18585242619902848,0.14247500355680076,-0.34855998535701,-0.18132294375703967,0.0014580240243519677,0.628815884067137,0.11923821689068635,0.038522542366660514,-0.5220033626557796,0.25521112657200434
flat,0.051619124429167176,0.02779125305517762,0.120005433309946,0.27329035243319383,-0.45517183326537103,0.022719346831504932,0.1705320204357252,0.11424868360295516,-0.42539931828232536,-0.21947044583732814,-0.5409633027814126,-0.4041053647916264,-0.43396820773394473,0.6243729548045521,0.3039020535004063,-0.3357931685855285,1.0,-0.03473581244241984,-0.5404954029697218,0.032791444053685774,0.30812099954902844,0.10112989346685969,0.48474503632977134,-0.49149161691665716,0.028048455699175648,-0.38009396053111133,-0.030067593597375614,-0.3297867799241638,0.4313070096544847,0.050410247083675495,0.16365112883295982,0.5174724897384064,0.31582249918919103,-0.55130442451553,0.2713674342218184,0.4991617239310548,-0.12773810801883126,0.5864626522771917,0.6367085210327157,-0.2420530523801481,-0.05379245709332229,0.00891829367716946,-0.10686315424783413,-0.0450971552737852,0.0005442570171718266,-0.24396088282553427,-0.17921049731640964,-0.6097558976380811,-0.11371934207298853,0.6142015306239945,0.09834197698500276
conj:expl,-0.15949563848473153,-0.029006130750592145,0.2025614076168794,0.5116248499795529,-0.09538749448989442,-0.21834706785522026,-0.2073861389892379,0.1602581640504637,-0.08950243743089428,0.4351154747925904,-0.15006668037729684,-0.2666393339386653,-0.035094037490079916,0.28016602567722215,0.22949195760327035,-0.24482676153283758,-0.03473581244241984,1.0,-0.596365166670236,0.08007426142913278,-0.23634404169112946,0.22300422439109777,-0.1756575364941654,-0.19272418298559416,0.39926830233201643,0.38471070114507366,0.030793249243784498,-0.04377926770495599,-0.1405347759034083,-0.12108212910798662,0.19828464692407186,-0.16427695040881432,0.22333858543895072,-0.018988186214320437,-0.19270560682596874,0.05902958025151603,-0.28709017582019913,0.051058497622746876,-0.09999999999999996,0.2095509757761645,-0.32083969913639676,0.05626156478257448,0.032011583493122595,0.4085063264359427,0.08867217319335542,-0.3699174301642216,-0.2243943356898359,-0.474781309417932,0.4282408190618301,0.2142664354685109,0.016986343863353077
nsubj,-0.1450028120284747,0.22934497699393072,-0.35191168099874426,-0.7454108698768143,0.13253060152451066,0.4464253304829067,0.15282993693545893,-0.4271025511811732,0.20427778509304084,-0.1241881503107731,0.4002987951392942,0.37859980180138003,0.1555941123948581,-0.639265198288362,-0.3718143456766458,0.2050918471903766,-0.5404954029697218,-0.596365166670236,1.0,0.15120438626530483,-0.11840202212308105,-0.41552961781187825,0.12893861919798585,0.2636168372211943,-0.5944752516410026,-0.08976915606268403,-0.16060598041225552,0.15399663226030322,-0.5976147396609827,0.3739115872774959,0.023553273759884863,-0.6271066354713543,-0.5164065800581787,0.25193173599979196,-0.008191970107464865,-0.38220584869796437,0.06315906581731817,-0.08804345626873118,-0.011860032815141976,0.037693192553737424,0.37901390345628133,-0.16182929612250738,-0.0884063117380689,-0.4847739351936976,-0.11384647208739589,0.5763966033342002,0.321461312675997,0.6439707926321924,-0.4721497736936892,-0.19796891986996315,0.1428819161844617
root,-0.9849263012988259,0.9238029603158697,-0.3194428044604199,-0.05101900364534945,0.06554429653129194,-0.177673840004003,0.0036088608473675747,-0.11216599024601093,0.18749504543706802,0.1727036200764113,-0.026171514845466363,0.2263112161770497,-0.3595703657208358,-0.39627272126730084,0.11789607213247619,0.26919695106656044,0.032791444053685774,0.08007426142913278,0.15120438626530483,1.0,0.12358561711335261,-0.10208473000922598,-0.15688636850663437,-0.25731768060190224,0.13459016102534416,0.33071056690102074,-0.013053417166160248,-0.30834702284378884,-0.6025435990052196,-0.11872599566353488,-0.021814457665698388,-0.25096815116200966,-0.7277654123566215,-0.34370064423265306,0.2539280280317387,-0.3595069848998444,-0.396388364019705,-0.24034873705193954,0.35069094044900334,0.06540537194821153,0.48639373537401553,-0.6511724254821991,0.2527926926527302,-0.2919332805472058,0.4589852822418009,-0.011433193139421345,0.47117085863672376,-0.012828224533317193,-0.2676947305629021,0.36929000198694173,0.963371281620159
advcl,-0.10728406449715194,0.3525796438348555,0.05959411123230484,0.27773203009186515,-0.3624742520583031,-0.3743198475725361,-0.2502887531666201,0.7963267710455717,0.5404955277689444,-0.5365089253442853,-0.19818099919252297,-0.013142899638183853,-0.5132163296830407,0.22677145053551767,-0.059434024735470985,0.4412559709502413,0.30812099954902844,-0.23634404169112946,-0.11840202212308105,0.12358561711335261,1.0,0.809543356374979,-0.25151935781870527,0.2019566926755023,0.06740908222172279,-0.3308317456081651,-0.1863147947510243,-0.708119749871137,0.3771114466446967,-0.43671388047687754,-0.38002945081076794,0.5023569900911599,0.07240976508668201,-0.07407456959935269,0.08055658451283788,0.3511479176864678,-0.4299286145860464,-0.1276610328063001,0.06259740896302382,-0.73696311854469,0.0460202433703697,0.09649319694659869,-0.24287510157077385,-0.19892457994488075,0.06688887757678993,-0.11147923476734865,0.39565375075455,-0.039550247190250104,0.13741581294386035,-0.01239076682581,0.32438088349205235
mark,0.07544413015215969,0.062206476532048534,0.16980650443045522,0.46508363359283417,-0.21031132851296291,-0.4313753243325898,-0.28794625858476447,0.9683136845496045,0.44301713591656283,-0.21568065596426622,-0.02649177170464791,-0.2153818028144562,-0.23908291908073648,0.27238815097284,-0.07738160007375934,0.4575827472586641,0.10112989346685969,0.22300422439109777,-0.41552961781187825,-0.10208473000922598,0.809543356374979,1.0,-0.5052011196536393,0.23183835459810145,0.22729983589251995,-0.19483335035413812,-0.06079226022184265,-0.532332639615074,0.4260488504700779,-0.4625974598737392,-0.42872741854430124,0.5465007883278247,0.3405935060877248,0.10837766057445743,-0.20400576016914262,0.4045515861074012,-0.3092176914954943,-0.25151848851666697,-0.3402349583055975,-0.5274220392509671,-0.17525365223637218,0.22087688630772215,-0.10350377458152661,0.1374991167327516,-0.1252162395974165,-0.3542789690025045,0.1993919461559221,-0.2406382591046167,0.40570548973518133,-0.26433276289868557,0.04485964497601067
det,0.20556019478198426,-0.21255289028010713,-0.20549382889803663,-0.28208164330966085,-0.5784043936919111,0.5907222903140191,0.5520247826951218,-0.5491099697925826,-0.5692216615506903,-0.24581950563500019,-0.42782346972322416,-0.3727373038088841,-0.35000954314260224,0.4163001979289269,-0.1824089216017222,-0.5413401671731448,0.48474503632977134,-0.1756575364941654,0.12893861919798585,-0.15688636850663437,-0.25151935781870527,-0.5052011196536393,1.0,-0.5112046591467085,-0.582542021963322,-0.2964595969571659,-0.5270565279413594,0.2918987942032067,-0.012404715477384603,0.5737449496409036,0.46437956520377827,-0.29446775699339695,0.09112744819368099,-0.21534900149965164,-0.09056567993299311,0.4310053813435598,-0.05408449386560029,0.8595708958826571,0.5606937472358678,-0.1155565800170592,-0.1413393931319607,0.14647857109955473,-0.5656080701080273,-0.40083723822988054,-0.21737570161935263,0.11433283008798843,-0.2580568550418274,-0.26263409323185766,-0.19706085053465505,0.49554910051202655,-0.1976973771688697
advcl:pred,0.19104048372255283,-0.03752555917763483,0.5247433854747122,0.03488408157663477,0.13608401471060852,-0.5018370591079098,-0.560949606368484,0.316657027975617,0.6330848567077123,-0.4553718084155244,0.16856512893621814,0.7328971439163887,0.35354495804832536,-0.33438185625676103,0.005044273881367945,0.3406900463184419,-0.49149161691665716,-0.19272418298559416,0.2636168372211943,-0.25731768060190224,0.2019566926755023,0.23183835459810145,-0.5112046591467085,1.0,0.19385041292103194,-0.04476692797388191,0.32260902110372686,-0.18779620189382407,0.04509315944059601,-0.5645419771197867,-0.026649242997188575,0.035651341291323496,0.043279213488105955,0.1281577617096747,0.0026064542757334146,-0.3197277667070045,0.10144675631007084,-0.6109698775821913,-0.19272418298559418,-0.33031104113273746,0.19801899885336827,0.49271754051994626,0.026349574469508568,0.13626535596318418,0.2378732639890122,0.6568246822001047,0.5304317543482333,0.6684277215769546,0.04069898584983398,-0.24941055323474726,-0.1439111372112837
csubj,-0.16136519929445037,0.08375935115633464,0.3766563365849575,0.7455894627421943,0.23120707761542397,-0.7605531552138609,-0.7083855561174422,0.3218372687567408,0.37923048394257186,0.14370379373584227,-0.21985111595365683,0.3070928154195915,-0.0008986281930721334,0.21224637529367396,0.732614044846469,-0.07154216535191521,0.028048455699175648,0.39926830233201643,-0.5944752516410026,0.13459016102534416,0.06740908222172279,0.22729983589251995,-0.582542021963322,0.19385041292103194,1.0,0.5985352101620944,0.4011724079040909,-0.3008432546018409,0.3160042420281466,-0.6832103728640953,-0.23212419085820765,0.36392809592691006,0.1223176138227041,-0.18796869439048508,0.4087094807554871,-0.24015814002594835,-0.17264673283245804,-0.4660842555403782,-0.043070665878923345,0.12057601256347471,-0.2600558733861446,-0.1464023384450992,0.3316892723296809,0.558029970144002,0.589128709681844,-0.20098888809076385,-0.10965162924237964,-0.03564273627469321,0.3744774835356725,0.08246350485021749,0.15458225749452562
xcomp,-0.33076390132953143,0.11657573857806722,-0.3229285903280038,0.43006047583331547,0.08173865804495266,-0.31490008287220883,-0.2789307725748952,-0.10621096285708578,0.24881669044202817,0.42753498233041953,0.10906700170845803,0.17422383069387867,0.08147459108916696,-0.10699045125017795,0.4347181679710664,0.06727108134852254,-0.38009396053111133,0.38471070114507366,-0.08976915606268403,0.33071056690102074,-0.3308317456081651,-0.19483335035413812,-0.2964595969571659,-0.04476692797388191,0.5985352101620944,1.0,-0.12559119445043523,0.2083473957243786,-0.2476539885069693,-0.24465785560378459,-0.18608459372033076,-0.2746079304754523,-0.088391176566842,-0.22299376735598503,0.06859965390723652,-0.21427829240995647,-0.11291784078817053,-0.42717112166151067,-0.16643911153928254,0.4307087858686711,-0.24426165486326282,-0.5110376326317471,0.09020864745453416,0.07401898048451663,0.3188165763216074,-0.14575110702168434,-0.1376672088111398,-0.010567561071960406,0.3284361554195444,-0.043195132238687144,0.18447570414784312
obl,-0.001525012914010542,0.012651147203480756,0.5761975436941879,-0.04688053847776734,0.7355520641536804,-0.2161070320947806,-0.40584126946724147,0.0004332826106142301,-0.0640047604634013,0.2845394125571644,0.23687914016019201,0.37049356533232825,0.5663065111475118,-0.31666067164262324,0.45292212621508826,-0.09046145379792689,-0.030067593597375614,0.030793249243784498,-0.16060598041225552,-0.013053417166160248,-0.1863147947510243,-0.06079226022184265,-0.5270565279413594,0.32260902110372686,0.4011724079040909,-0.12559119445043523,1.0,-0.2086462386570715,-0.006679150093525331,-0.161662728022458,-0.003530014520892787,0.29582712285618024,-0.038057586957490126,0.04710521710689661,0.424537134315001,-0.5988087004832078,0.33195165567185925,-0.3397539985871853,-0.051347323000579516,0.38631609412347506,0.2914194546872947,-0.02790885741614854,0.8517593976936113,0.6280015754676602,0.19287792730509962,0.1702333432912257,0.002627757734922413,0.17452134179576267,-0.35016089699284075,-0.04078654408038763,0.020502504942596964
nmod,0.32893229588672723,-0.5697973371609941,-0.3299585594580859,-0.39126544702020344,0.1739098146138254,0.4429495599387145,0.650685783313163,-0.47892241225915977,-0.5541007325581686,0.25074500905966135,0.20600460295962356,-0.2709153847138702,0.3822087186642278,-0.12016007646751628,-0.3409627375368039,-0.0034598558430980245,-0.3297867799241638,-0.04377926770495599,0.15399663226030322,-0.30834702284378884,-0.708119749871137,-0.532332639615074,0.2918987942032067,-0.18779620189382407,-0.3008432546018409,0.2083473957243786,-0.2086462386570715,1.0,-0.07469254700867348,0.44614699046769185,-0.06903903334494868,-0.2138307071703912,0.0328518525263786,0.1333031264568588,-0.6137124161708991,0.16241082651338443,0.4563422441859605,0.02485681845021541,-0.42470093928844777,0.3806669920616383,-0.24276620260103995,-0.011240984419478297,0.00513033303299897,0.03151211003011911,-0.4358020644422489,0.028579322032813843,-0.22656178599287402,-0.09361722011903725,-0.08072070395098825,-0.43060546251676923,-0.5267603705889051
