,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.11298930755259186,0.2941704236439259,0.09262453326817954,0.6686135715487361,0.054655514731605695,-0.08256074933579244,0.15607716463377863,0.47647306009345997,-0.3748402751753993,-0.3147781844420608,1.0,-0.3600075316971802,-0.34192735325203305,0.1868972134684508,0.18378769025880082,-0.41306239938348954,0.29859350870106816,0.5190960739659624,-0.21183539338838872,0.10304832073409728,-0.24672958193627906,0.46388504492221366,-0.6441604173063864,-0.0071876926743204075,0.28288302268811877,-0.019396111254351023,-0.41971976802682237,-0.07111716247581085,0.3190931672899505,-0.13816242221388506,0.3172601819440979,0.43241552114524723,0.10837499313776308,-0.37538406534227026,0.28586378606589674,0.6339732610988843,-0.09812879567156337,-0.017464483569079026,-0.21799085918417846,-0.18670625504532043,0.2674705358387559,0.32466354506573813,-0.2389760429559055,-0.09888371657153784,0.5292533079088414,0.09169402404042941,0.24719906044681492,-0.39706499606876533,0.4614180166675207,0.4947907972429681,0.22105236312765725
PRON,-0.17543757784152095,0.0932697408283025,0.044248648363824375,-0.3106063203370865,0.10473942817722365,-0.47030924675442987,-0.33365725289101217,-0.1652529789344392,-0.07697008256902726,0.1280103777224151,-0.3600075316971802,1.0,-0.1887226330165001,-0.2111725980383947,-0.07674342489996226,0.59236223698432,0.19269996980050572,-0.46039437942050876,0.35986305584164835,0.06450555023478242,0.3987569699154771,-0.18155729371408888,0.33110776547094506,0.3817002304628381,0.4092974915094963,0.06885916897698277,0.06543476396034284,-0.0910742798184641,-0.11083025734330365,-0.5245785031482872,-0.07836612671334278,-0.2344292204976583,-0.32613605901119547,-0.4267734427425401,0.4359799699911057,-0.36802231480106506,-0.3650413185573032,-0.364667685038444,0.26249926505986865,-0.2939488545323688,-0.28843208312842833,-0.15859420969696808,0.3533424700312521,0.022286985034148315,-0.4155361870805926,0.05933078383505886,-0.17025642592500248,0.736450644660836,-0.1343397038559126,0.155780740728149,0.06684999321746234
NUM,0.4367140289792425,-0.23307266518548272,-0.2295217309281203,-0.19817633571547114,-0.0772529578426666,0.175482183981352,0.38151090134159804,-0.4887368813752025,-0.22921340103270588,0.14481704265957077,-0.34192735325203305,-0.1887226330165001,1.0,0.19779639910274455,0.016566042841562982,0.3704960071172397,-0.1929868479152812,-0.08193415980011891,-0.217129162434891,-0.3333120282476434,-0.4463066830758592,-0.440282075055852,0.27351752774352883,-0.09911550364074923,-0.1938161225606073,0.2602689310741834,0.11656468330717094,0.8191429407651027,-0.5832331298185728,0.2823988837592797,-0.1501508279051635,0.21013440628893257,-0.21621009668897576,0.4516440768863984,-0.2580824893217985,-0.37062946379149475,0.8896443636196951,0.5011339992740833,0.06600641027744189,0.3982978430602557,-0.3249401889443135,0.01168802112021415,0.13802536594689918,-0.23563433760155506,-0.150405253531488,-0.25757734912911895,-0.05366284692182959,0.03143162656059151,-0.2831137486492941,-0.42355586442020887,-0.3259360422453379
ADJ,0.010804409937017824,0.5024051194368533,0.34087608076718995,0.5609800843212208,-0.17203589024257987,0.5947402784952239,-0.3365674488048718,-0.14591966301650444,-0.4188235912693739,0.16704409790212313,0.1868972134684508,-0.2111725980383947,0.19779639910274455,1.0,0.3972762645802863,0.03192190657601511,0.22743985374854583,0.38731222974467583,-0.37516040435995707,0.3563241411257133,-0.7870051449036204,-0.2193702758818451,-0.6995934164562461,-0.16743831940627285,0.058681614466114126,-0.14516370875193838,-0.23615563086068256,0.11153605942278548,-0.6900832950478389,0.5438167542539128,0.3774515347215084,0.2033352451122252,0.02844454918311641,0.18946741538256395,-0.30507469179362784,0.4364866603711669,0.2759294343126596,0.48524420527860984,0.37661698943905453,0.09193066116863824,0.2180667548401257,-0.07709113031583677,0.3421532230932313,-0.6357631910665762,-0.5749129952305126,0.34599981901731997,-0.15840519749470053,0.08935780734293212,0.33801831610145805,-0.09783665042094583,0.3807128991255356
advmod:emph,-0.6181700878475112,0.8120026741524596,0.34038215626832596,0.7971619221320736,0.2989423137092483,-0.3329244562492433,-0.33486491459794493,-0.42414247561348706,0.11998667778819842,-0.2945697574807037,0.18378769025880082,-0.07674342489996226,0.016566042841562982,0.3972762645802863,1.0,-0.2246579105856885,-0.3376098700420053,0.8628484925650471,-0.3176001351279961,0.696518654702077,-0.4268806623974573,-0.41588985711025284,-0.3514870657878069,-0.39121095402774747,0.18987143133959145,0.35003295586102345,0.2475606386970135,0.029409388455219676,-0.12737722469978413,-0.3498882840134502,-0.094314649756595,-0.08381084595399683,-0.03889193087232225,0.07093843283212842,0.14542013086021496,-0.02559175297527847,-0.12262495939746057,-0.375692284239264,-0.19516212431519062,0.17396210055493116,0.303783159473568,0.002873674125852415,0.20835272813869446,-0.012963249779850972,-0.012338669680436806,0.18235310624375567,-0.27746282858182103,-0.06749111416523257,0.7134596395345586,-0.24230336929178664,0.7713623599125157
obl:arg,0.3769187189827275,-0.15808073621834842,-0.11411985841576867,-0.396008700790596,-0.08517206631105112,0.025829867856904637,0.11983698623892823,-0.20018817026364163,-0.5390219241374505,0.4823695484774034,-0.41306239938348954,0.59236223698432,0.3704960071172397,0.03192190657601511,-0.2246579105856885,1.0,0.5654699471990443,-0.5257445352336506,0.3286931060817748,-0.3564755506545897,0.07329934223676084,-0.13895000436747748,0.23892992542271393,0.04768470441022435,0.34235270111508465,0.3488456972835424,0.08419519397543976,0.17287825971890436,-0.3461460705507606,0.00907667060126352,-0.3998406468401233,-0.1281321515669177,-0.616842090806092,-0.16085164712049124,-0.019065828438639625,-0.3942224411217206,0.276165158353624,0.04875742302543425,0.5864491423829097,-0.33098907510066006,-0.7123370643406387,-0.5710391945535199,0.5373590270102165,-0.06545563446289941,-0.33331011818756956,-0.27403295869397826,-0.4277991469654514,0.34733102682411027,-0.31632641268119777,-0.18359805826790934,-0.3659835636794444
aux,0.4164604977271589,-0.1502283984074908,0.12652398766654027,0.02054174213323465,-0.06655675379269345,0.3035493594933296,0.021272808099370186,0.4867292743282313,-0.6979894028032739,0.2893441849474578,0.29859350870106816,0.19269996980050572,-0.1929868479152812,0.22743985374854583,-0.3376098700420053,0.5654699471990443,1.0,-0.32524833647569434,0.2942015449292572,-0.3933751579955169,0.005534426149854665,0.4746921314856648,-0.3905912546412822,-0.11111111111111116,0.5312602344545209,-0.06263030866770387,-0.21572414770589177,-0.24623232680826035,0.06259486952587714,0.21698627361507966,-0.06110359826389361,0.25075028218733114,-0.32990362903679793,-0.4572098997319523,-0.14410676866666858,0.214723495001417,0.059782245905182704,0.13721472883104863,0.4831136440748673,-0.464086215561472,-0.37730290893824947,-0.434251407297628,0.36847877245657645,-0.2893045755722886,-0.06620809553961085,-0.11111111111111108,-0.33042603241915885,0.04456551597106611,0.03602779155875666,0.2170900637053983,-0.37255174011676756
flat,-0.5299746503818775,0.7663491038097154,0.23048775861965037,0.8720135350433926,0.10414921297275091,-0.14950290414737716,-0.06927612922157264,-0.20035362112796187,0.04377266592536634,-0.2767648116310592,0.5190960739659624,-0.46039437942050876,-0.08193415980011891,0.38731222974467583,0.8628484925650471,-0.5257445352336506,-0.32524833647569434,1.0,-0.47243557711463785,0.6583036899881894,-0.48852517735995943,-0.17441345941068795,-0.5329714191953311,-0.32524833647569446,0.004500126919854901,0.31928631061508367,0.015095720491653272,-0.013002255208309395,0.014925827036417412,-0.16903455923971403,0.058790044529533646,-0.02608088778738862,0.13352217240134265,0.0906868561052339,0.17487514862884762,0.3555553284746972,-0.11494105344934875,-0.21473291854786172,-0.23490003390203,0.08340115246363983,0.4453145441609978,0.11174961758932961,-0.10465092790524126,0.10410606078734824,0.2911277718151247,0.1972029511681874,-0.0349145216758377,-0.46186305770711295,0.6522638399868377,-0.05994606520946388,0.7495797396066574
nsubj,0.08991937694422898,-0.3267217882206672,-0.560752644767422,-0.26172520706431346,0.6036522196316427,-0.20857400462967055,-0.2324908600485933,0.42197963674266703,0.24840433933180428,-0.02256836689374247,-0.21183539338838872,0.35986305584164835,-0.217129162434891,-0.37516040435995707,-0.3176001351279961,0.3286931060817748,0.2942015449292572,-0.47243557711463785,1.0,-0.3180525940469813,0.6915648088150268,0.4997921585850846,0.22423402940510098,0.10190195049241882,-0.11298283219530414,0.1326855557058062,-0.2515815385624664,-0.533727708358595,0.190138365587863,-0.19879841759786288,-0.6650306073599855,-0.21734500086590808,-0.3492604220224001,0.1966381744606901,-0.22561125900826023,-0.44045705728898704,-0.2946217325784682,-0.5262550001857925,-0.15479335640822886,-0.0569927663799003,-0.6669859895865371,0.018348945045411423,0.11380714520119566,0.04643008166050008,-0.004382799685352337,-0.17749147692981748,0.21607628023761438,0.32240312123328624,0.11935386695299582,-0.4230114881125001,-0.37909552875971725
root,-0.8687481869244078,0.9020289907416106,0.23722539589181077,0.546481775766619,-0.15057119306936165,-0.0988708785092819,-0.2774217371425829,-0.4922075997628919,0.12069800195507245,-0.16929096832732524,0.10304832073409728,0.06450555023478242,-0.3333120282476434,0.3563241411257133,0.696518654702077,-0.3564755506545897,-0.3933751579955169,0.6583036899881894,-0.3180525940469813,1.0,-0.334726572744095,-0.49517751834037654,-0.2074918810332107,0.20551513431500287,-0.06761714404882584,0.1570133054547557,0.035796874764837484,-0.22626412284655162,-0.19866880551845925,-0.15008773536984665,0.19726873313228804,-0.4677054090231557,-0.08265439389919328,0.12403402236634811,0.24787029635239916,0.2663563596585449,-0.5611380772566265,-0.355003179051199,-0.020961202578843752,-0.26343085178103703,0.3308168231863559,0.09511636433167421,0.18425338513907702,0.22369988435138594,-0.14680564606685786,0.17463090877721116,0.09462786834476787,-0.09407288196332275,0.31381813641284173,0.1024294287506676,0.9663712416573547
advcl,0.1032756205979307,-0.41930623856446697,-0.4171139329127309,-0.5110764887783887,0.35377916572490964,-0.46001979686812133,-0.13215928515740633,0.4660301861900725,0.5040845983868977,0.1252260714642241,-0.24672958193627906,0.3987569699154771,-0.4463066830758592,-0.7870051449036204,-0.4268806623974573,0.07329934223676084,0.005534426149854665,-0.48852517735995943,0.6915648088150268,-0.334726572744095,1.0,0.5307724245354523,0.37315054198169517,0.12680850172687058,-0.1506238418395175,0.10399502498445283,-0.09669109479625776,-0.5461392779127044,0.5250310453527164,-0.4677381045595937,-0.459732159576219,-0.34847958590504285,0.12697101156977275,-0.1668831429807232,0.25241693748127786,-0.2841643285322339,-0.4987370009331623,-0.5357797020143199,-0.1066118663936411,-0.06816521258155651,-0.22100947624157546,-0.09693142148231791,-0.3905800666263131,0.43780989382422,0.20486605253465084,0.0870790757837759,0.13513073052216942,0.19386934759526792,-0.1223238956834354,-0.1234575830682258,-0.32620403174792895
mark,0.4407081419684872,-0.36991739730027245,-0.3227072353365952,0.017087919492653154,0.3366905110620278,0.02833763095493211,-0.08268356711705922,0.9732546596857004,0.04903543353186623,0.11804201183965438,0.46388504492221366,-0.18155729371408888,-0.440282075055852,-0.2193702758818451,-0.41588985711025284,-0.13895000436747748,0.4746921314856648,-0.17441345941068795,0.4997921585850846,-0.49517751834037654,0.5307724245354523,1.0,-0.4088275748702446,-0.12835455829383666,-0.06834836725414652,-0.08225778199483344,-0.5552939036738043,-0.5430095775650393,0.45059084322054066,-0.015369719527773102,-0.1702305555072574,0.19330342718588395,0.30958806915568415,-0.1992407125644714,-0.0036352088048816644,0.332855281347285,-0.17011646124659174,-0.08210033980953696,-0.041863491413205056,0.0015524677503846046,-0.04845841511735836,0.010510505053301884,-0.49638315504285313,-0.05239916908369968,0.32468032558006277,0.2647796973887848,0.21594489933117061,-0.12455860264377074,0.24060896375242516,-0.00011661099225849383,-0.4061902675881111
det,-0.08390811279091354,-0.45276221533191235,-0.2762026462219751,-0.7278623651596858,-0.05225516525154753,-0.32628825842399173,0.3657821030805022,-0.45552434189585117,0.29072860037345316,-0.15476413561568939,-0.6441604173063864,0.33110776547094506,0.27351752774352883,-0.6995934164562461,-0.3514870657878069,0.23892992542271393,-0.3905912546412822,-0.5329714191953311,0.22423402940510098,-0.2074918810332107,0.37315054198169517,-0.4088275748702446,1.0,0.34188171372950515,-0.13753662848486506,0.06945085591246332,0.4590328818631667,0.2904430806283356,0.1417451031618364,-0.22853288051460088,-0.28299050351572924,-0.2636610569401531,-0.35270626344562067,0.171671630147846,0.003080852398363313,-0.7245282629753682,0.027517619429183432,-0.21652492799980377,-0.25753392742532943,-0.03305657921952695,-0.4162466160647212,0.11006751295454041,0.13579437015131546,0.4228535149474228,0.12112086672147565,-0.5922368683432729,0.11943044996229267,0.14684400069657683,-0.6240008020367557,-0.0476221343174195,-0.3442521399254676
advcl:pred,-0.21270145052629436,0.0635326203496031,-0.45465868106050134,-0.3496913034683318,-0.39050328059515477,-0.04066626580847768,0.263308199596817,-0.16242238266184672,-0.16920836113503762,0.07121877691766915,-0.0071876926743204075,0.3817002304628381,-0.09911550364074923,-0.16743831940627285,-0.39121095402774747,0.04768470441022435,-0.11111111111111116,-0.32524833647569446,0.10190195049241882,0.20551513431500287,0.12680850172687058,-0.12835455829383666,0.34188171372950515,1.0,-0.2801129939066257,0.009649810823267265,-0.477129621850051,0.07144342615289198,-0.25485008863247255,-0.046146055665665695,0.27934250921332393,-0.3204832436709246,-0.26438836048925424,0.05672341141703849,0.4042660039176392,0.18190887491786042,-0.30226786392097305,0.007787523150650762,0.090472687462522,-0.46408621556147195,-0.24451457472925642,0.3899607132010934,-0.07778699326397326,0.24003308216804875,-0.06892431467466162,-0.11111111111111109,0.7129187947975689,0.1625665074087842,-0.535330526825602,0.42352668515659225,0.1345775335116045
csubj,-0.11056435023303497,0.11223201569259679,0.6794801796644185,0.26792146143840884,0.11630460800687643,-0.3152694197530246,-0.130910435108269,0.02890348659954473,-0.45179898672280383,-0.29441640828649235,0.28288302268811877,0.4092974915094963,-0.1938161225606073,0.058681614466114126,0.18987143133959145,0.34235270111508465,0.5312602344545209,0.004500126919854901,-0.11298283219530414,-0.06761714404882584,-0.1506238418395175,-0.06834836725414652,-0.13753662848486506,-0.2801129939066257,1.0,-0.1745493648713938,0.42986561295991665,0.1150423633503576,0.30465110014203983,-0.37947514399821564,0.16471944526431292,0.47817890880918157,-0.26130432726924485,-0.791645846020741,0.16994786927583896,-0.14307012693846863,-0.00964185639344641,-0.15122560242874353,0.026466169446432795,-0.2158001271907543,0.03954891621752901,-0.18415778051789425,0.5410020420772155,-0.27106211018383075,0.03234428280162165,-0.1837400831850825,-0.6161980479930163,0.24896462646746975,0.27633269183836123,0.4730669182393112,-0.016324335159238326
xcomp,-0.08571762535199275,0.36748376775035757,-0.5029360864725241,0.09153359249769505,0.02343002869078111,-0.33376772842677704,0.3752801405621266,-0.2921996949571424,-0.16615854090783572,0.36052606542807875,-0.019396111254351023,0.06885916897698277,0.2602689310741834,-0.14516370875193838,0.35003295586102345,0.3488456972835424,-0.06263030866770387,0.31928631061508367,0.1326855557058062,0.1570133054547557,0.10399502498445283,-0.08225778199483344,0.06945085591246332,0.009649810823267265,-0.1745493648713938,1.0,-0.12361817756211359,0.01788796542178925,-0.12524045538269432,-0.32621515168631743,-0.6811873748091962,-0.563452254354558,-0.42493569990210184,0.16179598209024817,0.37818280454260983,-0.10029375038070167,-0.013386220973628331,-0.3913437558847574,0.22735967628914988,-0.3148528689492021,-0.4717813285467529,-0.3840805758145236,-0.07901225088286588,0.6002214476855434,0.3309260385113152,-0.1443241139129823,-0.03540285329974605,-0.3576810387774346,0.03224222012094004,-0.4008303262890832,0.23402135292034693
obl,-0.24525260353208803,-0.09252678848499823,0.6007070299756143,-0.10919193221576232,0.011202120919265061,-0.2102753787285968,0.02161055709941004,-0.4960189528533385,0.20144448916982977,-0.32451018930728875,-0.41971976802682237,0.06543476396034284,0.11656468330717094,-0.23615563086068256,0.2475606386970135,0.08419519397543976,-0.21572414770589177,0.015095720491653272,-0.2515815385624664,0.035796874764837484,-0.09669109479625776,-0.5552939036738043,0.4590328818631667,-0.477129621850051,0.42986561295991665,-0.12361817756211359,1.0,0.22099782251543298,0.3230278238575833,-0.1684443255000962,-0.1082643326391138,0.06604300133864163,-0.13606243301520063,-0.16501284686419188,-0.21320559051250265,-0.5903850445949199,0.0924197286630586,-0.17859806797208871,-0.2118760698303509,0.11942622466558626,0.11408477937314833,-0.2560774663021253,0.4501508991952175,0.12744031962088698,0.058898960793527536,-0.4247482057627121,-0.6683304852450772,-0.01474588021535898,-0.05073928114148596,-0.006149048148784364,-0.04606943201113843
nmod,0.24360336986438078,-0.1579319651253377,0.07646956265798195,-0.11290365835616989,-0.23211484889646253,-0.02839475660270585,0.4507122426080028,-0.5181019784555105,-0.3335488103777192,-0.1250908501035642,-0.07111716247581085,-0.0910742798184641,0.8191429407651027,0.11153605942278548,0.029409388455219676,0.17287825971890436,-0.24623232680826035,-0.013002255208309395,-0.533727708358595,-0.22626412284655162,-0.5461392779127044,-0.5430095775650393,0.2904430806283356,0.07144342615289198,0.1150423633503576,0.01788796542178925,0.22099782251543298,1.0,-0.3832753673042368,0.058144878868082825,0.2853085295072428,0.4567554276075122,-0.10737906615847924,0.045122187220573366,0.06256306768813717,-0.22223692006564458,0.7857460755382987,0.5311675929699052,-0.08073615862154013,0.30507933351801236,-0.01531267534197218,0.24936579432649583,0.10186903157810512,-0.24749958025896163,-0.009575187155127004,-0.26166287029867574,-0.018738867669652506,0.0641361945921508,-0.32032072716286153,0.11713009456480482,-0.19254668385012966
