,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,-0.17855950015404531,-0.019195550817376807,0.7476869363733663,-0.5855897717540094,0.8188792972770124,0.06039371735679816,0.31524256428567415,-0.8813515007622236,0.5454210757128238,0.20403085902368157,1.0,-0.19606719155181324,0.7641479263356576,-0.4627629468981229,0.29567038960295194,-0.8274973056104301,9.442681143988334e-05,-0.8066289852851038,0.8911300880956367,0.119388505318507,0.24177302592344319,0.6576973296236295,-0.854276640275316,0.4654083499338273,0.8188318974822458,-0.4120557871616853,-0.9451453702404846,0.45251864691858174,0.0631739638758021,-0.474482178500276,-0.12837192359608554,-0.5715055971135992,-0.5855897717540094,0.7525882925509068,-0.5542783779561982,-0.21115095743741127,0.6649933550619266,0.978050305827297,0.8767561723974628,-0.06413642819245348,0.5332392361610585,0.869685054620288,-0.9150746865457823,0.8227375561515297,0.19668235379306867,-0.9565023473272595,0.4892970548695184,-0.5855897717540094,0.11671111135429493
PROPN,0.9704801938661141,-0.9721810740797088,-0.4400056080649363,-0.05239895263006713,0.35855899618286036,-0.5812957678719455,0.5336106836798913,-0.2500133222661431,-0.14222851946313203,-0.9778542584747527,-0.19606719155181324,1.0,0.2609284589123538,0.674441974758349,0.6161897826728601,0.6308513741167847,0.157981465687254,-0.13687258019809445,0.25964194717600386,-0.9929894934806474,0.7178284787302721,-0.22860892891543855,0.6490869720885103,0.2895067092510627,-0.6283211830591697,0.9234695264290687,0.09540149140505548,-0.25790299875983674,-0.831345723693804,0.7862267310346907,-0.3496497974220341,-0.674156090361445,-0.05239895263006713,0.3838578567553237,0.22853239675942488,0.7093831194239408,-0.7983891519660943,0.008238208021138052,-0.018061921222658112,-0.6679977584875394,0.520219690921306,0.18377109353681698,0.5327573327539542,-0.7141779119104061,0.9207735647901801,0.16754647609192086,-0.12449469583753169,-0.05239895263006713,-0.995632985132643
PRON,0.38132307386393377,-0.38481345887697094,0.7367990955864971,-0.13018101973336685,0.9562826282597905,0.20112895411982035,0.13748452596863042,-0.9488328797580516,-0.009052755910704558,-0.3471917552699902,0.7641479263356576,0.2609284589123538,1.0,0.21795027537261072,0.18857390241875613,-0.287571748300795,-0.41655001072833725,-0.4928553815381696,0.8182609323391684,-0.36702737033312344,0.794511659867901,0.09388193692039529,-0.5306163224294601,0.12813919979547236,0.2692622737421495,0.1936504189955021,-0.9144264798988306,-0.15564124112281533,-0.033564745543092696,-0.3237553417764831,0.1906728992427663,-0.6868356079237529,-0.13018101973336685,0.6186120792882346,0.03150207995509853,-0.21985409525239227,0.0726366601731217,0.811897535751052,0.9586941679973663,0.012007926075761845,0.9473456834855287,0.6509382264380819,-0.45948043631973345,0.3570761900504875,0.5283256423469124,-0.8821978221280697,0.7892521548082686,-0.13018101973336685,-0.3027919083528548
NUM,0.8087400468300969,-0.5209493089760583,-0.13469421106589,0.6900521121429488,0.08186105017315666,0.15967187610770964,-0.2635306562343109,0.02432362880276736,-0.8239004840215076,-0.800968347083211,-0.4627629468981229,0.674441974758349,0.21795027537261072,1.0,-0.16327248754819693,0.8610201878737355,-0.5524431814845008,0.5283814348924053,-0.21330937934026448,-0.7028559299087802,0.731462904662547,-0.8551577210958291,0.5757931693770891,-0.5067152570433621,-0.8726330429107063,0.9011637490204772,0.17685019346989891,-0.8868306058607328,-0.16748372008665857,0.2958111200260747,0.4330011354380769,-0.0979894527766429,0.6900521121429488,-0.27139230422515004,0.8700853850235757,0.04273745349476139,-0.9143360933567888,-0.35920156573865075,-0.013699310728158593,0.08758170647195061,0.4980752659577514,-0.4083151695535692,0.7569201751122956,-0.7638166022017105,0.4487946236065018,0.23933348131062737,0.32880515853790687,0.6900521121429488,-0.6129658168527067
ADJ,0.4433068696213469,-0.7531408834552105,-0.3778375449442911,-0.815991186819773,0.4589828041610871,-0.9198681503010955,0.9944017779761615,-0.4289394972126406,0.6919309397334849,-0.45865154743222464,0.29567038960295194,0.6161897826728601,0.18857390241875613,-0.16327248754819693,1.0,-0.11161615655645912,0.7653987554241668,-0.7827791805152465,0.6332505394700279,-0.5848876414315193,0.22551335143305043,0.6196465263936932,0.19803235750592457,0.932103943205674,0.12592054134331648,0.2681180672791048,-0.13454501525553852,0.5954742837350743,-0.9178790978316457,0.6936212866528939,-0.9076994569727495,-0.8361159016816649,-0.815991186819773,0.8431977414743659,-0.6259187985623558,0.8708348205696074,-0.06868856181894499,0.4576821769702608,0.06555475608896508,-0.9717269411387743,0.22658104905283027,0.7286028799538956,-0.14294426249286435,-0.0964335114218947,0.7737183168354488,-0.10380969743726035,-0.45347184198428925,-0.815991186819773,-0.6793528863169286
advmod:emph,0.6746510598402244,-0.43164001262068885,-0.5869660546591424,0.6366634358640173,-0.3592672461836086,-0.08820007042705848,-0.18566019363691363,0.46633599684401755,-0.7153524075729342,-0.6874640510031019,-0.8274973056104301,0.6308513741167847,-0.287571748300795,0.8610201878737355,-0.11161615655645912,1.0,-0.21397641947079682,0.6736596919395621,-0.554713383829874,-0.5977957887303765,0.34283709102995263,-0.8128088063101501,0.8914091102251617,-0.434001735455084,-0.9996607202167929,0.8409091246448471,0.6458791196860676,-0.7147839098937697,-0.2903516249639391,0.575849867075525,0.19328890886692213,0.14127990857937012,0.6366634358640173,-0.4740370171313724,0.7597443485799563,0.29364857568276775,-0.9660566737987649,-0.7244314067838995,-0.5165393538983338,-0.0672421696149567,0.027255499666865857,-0.6461327035793748,0.9827983034076767,-0.9715467781180003,0.2856779451692736,0.6959846520329483,-0.16189758860191034,0.6366634358640173,-0.5564835524738945
obl:arg,-0.0840404516950161,-0.2544332894726418,-0.633213879605181,-0.8096451116684344,-0.13349901263995978,-0.8948128908138004,0.8176687602627134,0.12104341472218216,0.8207004538605378,0.05209548513458338,9.442681143988334e-05,0.157981465687254,-0.41655001072833725,-0.5524431814845008,0.7653987554241668,-0.21397641947079682,1.0,-0.5506591964871017,0.16852224573790814,-0.07062336434195025,-0.4433769450284906,0.7203294941111971,0.24714706745868723,0.8475917606606801,0.23834239000916393,-0.16045674045036554,0.29455778656120923,0.8357182750446008,-0.6737760870929582,0.6315379476928674,-0.9647476234944347,-0.30172516389057674,-0.8096451116684344,0.45656004670114747,-0.7929079314767081,0.8015628411726403,0.1924227066009034,0.07503325427518609,-0.4233247631428625,-0.8195361764877853,-0.446535888280731,0.3902211730621191,-0.12075937843500371,-0.019448714069143926,0.22158017862917195,0.28383347584309937,-0.8648882828968886,-0.8096451116684344,-0.20722519214640878
flat,-0.02044002570812682,0.36341468515151976,-0.2114838682993588,0.9268290384961575,-0.7069791614570208,0.5390392165183735,-0.8080203903898403,0.7423994842829843,-0.855149124514778,0.01689122319751523,-0.8066289852851038,-0.13687258019809445,-0.4928553815381696,0.5283814348924053,-0.7827791805152465,0.6736596919395621,-0.5506591964871017,1.0,-0.9021189996267271,0.15547020402461934,-0.13642522613138983,-0.879671886835256,0.4546713340824574,-0.8968860410851786,-0.6794153425536744,0.22789585168554516,0.6304652143480672,-0.7582181299285787,0.4782742244848216,-0.096813657801591,0.684112501462357,0.7911319993752193,0.9268290384961575,-0.9604111259673682,0.8291826494873367,-0.3912570540094276,-0.48718637989034935,-0.87197881421392,-0.5231260771724479,0.6253598271743664,-0.33868868728342677,-0.9813189114961949,0.7218479820867995,-0.5307770314147049,-0.4859476790607446,0.629623710867633,0.05752614414363743,0.9268290384961575,0.2287501689271463
nsubj,0.2397682730480026,-0.4673421155063724,0.47544142058074834,-0.6753113032199991,0.9424154978251248,-0.2832664148041864,0.6216200133744916,-0.9574037141681926,0.5524571759334241,-0.22128973111080896,0.8911300880956367,0.25964194717600386,0.8182609323391684,-0.21330937934026448,0.6332505394700279,-0.554713383829874,0.16852224573790814,-0.9021189996267271,1.0,-0.3227596282663289,0.5044126541409378,0.6144843580602489,-0.5269719699970102,0.6649639753228042,0.5497814418567278,-0.016317379291279153,-0.8520282022987783,0.41287704261145464,-0.36738510461854634,-0.05810075429777781,-0.3737132395748952,-0.8816277556705259,-0.6753113032199991,0.9474983063620275,-0.520763798522449,0.1825258959024499,0.3209454572286598,0.9661097176694663,0.8060857746099498,-0.43511213623893047,0.7026787616217685,0.9681214317959489,-0.6736472795486466,0.49052770717801686,0.6149999546316162,-0.8327781252707251,0.3374012241187921,-0.6753113032199991,-0.34013756622652325
root,-0.9862398435509655,0.9732320717843879,0.33185287284594667,0.027486975094396716,-0.4456093842480287,0.5084650047031636,-0.49721534354817415,0.33847627474864633,0.17594684110969228,0.9888075333798085,0.119388505318507,-0.9929894934806474,-0.36702737033312344,-0.7028559299087802,-0.5848876414315193,-0.5977957887303765,-0.07062336434195025,0.15547020402461934,-0.3227596282663289,1.0,-0.7945715763562491,0.24607863174714184,-0.5722962085036825,-0.25690005864024035,0.5981292151572982,-0.9261179792660013,0.005993274489466999,0.30323339887752176,0.7842413396269142,-0.7084949984492581,0.2803915833132859,0.708834644307444,0.027486975094396716,-0.41238782345100267,-0.2610118816004341,-0.6357776027790849,0.7804801611579439,-0.08107169322572204,-0.09130208986076481,0.6141602540525076,-0.6163286803431643,-0.2231929037765226,-0.48181223095849063,0.6621982341253944,-0.9380396836255536,-0.06788664716188976,0.008891462767958453,0.027486975094396716,0.9904853934390627
advcl,0.8402127064912525,-0.7263582044631505,0.2891321261462953,0.18234406142244955,0.7389986042332348,0.02959216817156628,0.12947981491750665,-0.6609470004887851,-0.3791177214088933,-0.8175097909522312,0.24177302592344319,0.7178284787302721,0.794511659867901,0.731462904662547,0.22551335143305043,0.34283709102995263,-0.4433769450284906,-0.13642522613138983,0.5044126541409378,-0.7945715763562491,1.0,-0.3507230492995831,0.07850253891855441,-0.04313326217794598,-0.35842862822383337,0.7456424701318033,-0.48086145786269374,-0.5297669831525893,-0.3214073100638466,0.134461355761584,0.19838988119394607,-0.6630763399930274,0.18234406142244955,0.38916092848102596,0.4361565740478041,0.07630911073878811,-0.547373011752757,0.37104655825174565,0.5965786570496936,-0.14360711890921354,0.9470614209645194,0.2982713629960637,0.16439301543617654,-0.28274149603141546,0.7736641330968638,-0.4149858480961817,0.5982182598673892,0.18234406142244955,-0.7182269532937633
mark,-0.39418554255521,0.01738120803125601,0.07968373025237788,-0.9593054393256696,0.3192430814602237,-0.5072260548291846,0.6899942425403504,-0.39169325748885325,0.9874027118216132,0.38731933973524957,0.6576973296236295,-0.22860892891543855,0.09388193692039529,-0.8551577210958291,0.6196465263936932,-0.8128088063101501,0.7203294941111971,-0.879671886835256,0.6144843580602489,0.24607863174714184,-0.3507230492995831,1.0,-0.48464189575905864,0.8603005349640831,0.8253481979196535,-0.5843825731353361,-0.37829336892065124,0.9681799688393523,-0.2813681885455215,0.007600062926824258,-0.7286124192225085,-0.42484032362036256,-0.9593054393256696,0.7190929240014847,-0.9914823095939062,0.31510569607484723,0.7350863887641715,0.6543549137292912,0.22136496005373946,-0.5068653819624662,-0.12942381198854105,0.7862973037956262,-0.7736340807989744,0.652348176886836,0.07827781447627832,-0.40980757340924534,-0.32581173420588116,-0.9593054393256696,0.14173119848643265
det,0.5800375786102071,-0.4886323722895213,-0.8866524523055376,0.28153442761864245,-0.477325975915162,-0.4750764257690827,0.15312797545744616,0.5740451701240094,-0.3409910946338441,-0.6084349771586668,-0.854276640275316,0.6490869720885103,-0.5306163224294601,0.5757931693770891,0.19803235750592457,0.8914091102251617,0.24714706745868723,0.4546713340824574,-0.5269719699970102,-0.5722962085036825,0.07850253891855441,-0.48464189575905864,1.0,-0.07141859947644835,-0.8794086382501661,0.7224813533173023,0.8157825664268786,-0.32229475458777423,-0.5571942991942563,0.8418612292824423,-0.2339214036577878,0.06468840276593579,0.28153442761864245,-0.3130525681668614,0.3933111303342113,0.634328367067773,-0.8505166370705116,-0.7280941656665679,-0.7493735780911933,-0.4082024116660216,-0.23740668248800995,-0.5082267524808632,0.927851357696443,-0.9674378834523043,0.3234898740016237,0.8566695518427163,-0.5807548569660426,0.28153442761864245,-0.5950799893200536
csubj,0.09573128281455066,-0.4711982960300378,-0.23971776111445675,-0.96906189258286,0.4102793442656642,-0.8431153487073861,0.9625833299392726,-0.4240080210398422,0.9059085957335994,-0.1102505304094568,0.4654083499338273,0.2895067092510627,0.12813919979547236,-0.5067152570433621,0.932103943205674,-0.434001735455084,0.8475917606606801,-0.8968860410851786,0.6649639753228042,-0.25690005864024035,-0.04313326217794598,0.8603005349640831,-0.07141859947644835,1.0,0.44982518577660024,-0.09896225606229883,-0.22611728227626796,0.8394935573073253,-0.7294454086677498,0.47086478255576214,-0.9360174963837621,-0.7163128260170897,-0.96906189258286,0.8582061731545203,-0.8653437664837763,0.7237803000512223,0.288460087886916,0.56829988918836,0.10736887815703543,-0.8696832521224114,0.05292990747671522,0.8125489427929805,-0.4300090345265045,0.2214609620776285,0.5229349208802606,-0.2216174148958935,-0.476859921598292,-0.96906189258286,-0.3690692158453256
xcomp,-0.6782090867556366,0.42862269824816773,0.5656791244352994,-0.6511895008394322,0.347175298911646,0.06725261408861048,0.20134899703542297,-0.45432277921096104,0.7311543525215075,0.6900143049316293,0.8188318974822458,-0.6283211830591697,0.2692622737421495,-0.8726330429107063,0.12592054134331648,-0.9996607202167929,0.23834239000916393,-0.6794153425536744,0.5497814418567278,0.5981292151572982,-0.35842862822383337,0.8253481979196535,-0.8794086382501661,0.44982518577660024,1.0,-0.8440451178834791,-0.6300696036089519,0.732196238111077,0.275682777866398,-0.5582612674237345,-0.21496722460091564,-0.14129790930549538,-0.6511895008394322,0.47715835010825336,-0.7750507238506285,-0.2740316556629715,0.9672324581489202,0.7171758030083893,0.49791334891626754,0.04960484579408274,-0.04499925042293502,0.6471597279438271,-0.9790095385864245,0.9657136411137517,-0.28496276841160484,-0.6805688304954688,0.1362335333191129,-0.6511895008394322,0.5534522851855113
obl,0.9663431738621023,-0.8185129627106021,-0.3856931120924426,0.3347466686578301,0.18467361255194775,-0.27807437179574995,0.17103782692166417,-0.06586443059073525,-0.5092662441114675,-0.9692414548712968,-0.4120557871616853,0.9234695264290687,0.1936504189955021,0.9011637490204772,0.2681180672791048,0.8409091246448471,-0.16045674045036554,0.22789585168554516,-0.016317379291279153,-0.9261179792660013,0.7456424701318033,-0.5843825731353361,0.7224813533173023,-0.09896225606229883,-0.8440451178834791,1.0,0.21571193635963448,-0.5996836157931503,-0.578283563965576,0.6441585409744954,0.0015474691815426883,-0.40059042791222776,0.3347466686578301,0.04232813518970204,0.5827635577524057,0.46011965588115183,-0.9521406543829994,-0.24064744222946755,-0.08877126322148346,-0.35284652406773936,0.4963413918877996,-0.14972301083801368,0.7415632104503466,-0.8454124041291022,0.7400723616377414,0.288481560575484,0.0373191816833908,0.3347466686578301,-0.8860349569179061
nmod,0.005771977339031053,0.07951611572518774,-0.8650965500442231,0.320650172418073,-0.8920295688618045,-0.25836483308316655,-0.12496672526953485,0.933089235957305,-0.24966640251027236,-0.039648007708812626,-0.9451453702404846,0.09540149140505548,-0.9144264798988306,0.17685019346989891,-0.13454501525553852,0.6458791196860676,0.29455778656120923,0.6304652143480672,-0.8520282022987783,0.005993274489466999,-0.48086145786269374,-0.37829336892065124,0.8157825664268786,-0.22611728227626796,-0.6300696036089519,0.21571193635963448,1.0,-0.13757848352148952,-0.15442263796295444,0.5480874015768342,-0.1305232187167044,0.5588778244690271,0.320650172418073,-0.6437223263547597,0.25454518286345346,0.35687832642589934,-0.4700781673446568,-0.9297342899954502,-0.9855802906237386,-0.10055870122419652,-0.7368858921843497,-0.7496649347819129,0.7750616850076824,-0.7032551296640696,-0.25528879235246277,0.9971402468161978,-0.733057754483782,0.320650172418073,-0.034408515931772306
cc,-0.45614199092762486,0.0796340594566776,-0.12869531092395406,-0.9289059408129188,0.08519299085090881,-0.582777129748597,0.675990143176475,-0.15546918048745326,0.9856592482644686,0.44011266002697913,0.45251864691858174,-0.25790299875983674,-0.15564124112281533,-0.8868306058607328,0.5954742837350743,-0.7147839098937697,0.8357182750446008,-0.7582181299285787,0.41287704261145464,0.30323339887752176,-0.5297669831525893,0.9681799688393523,-0.32229475458777423,0.8394935573073253,0.732196238111077,-0.5996836157931503,-0.13757848352148952,1.0,-0.3053297742791758,0.1222422499921768,-0.7927738809900632,-0.2731943101676679,-0.9289059408129188,0.5743256003359009,-0.9922262928959241,0.40021647869659543,0.6862826931240235,0.44469822786233487,-0.028074355973070547,-0.5366504166005238,-0.3555242626685614,0.6254612404214887,-0.6347009119668046,0.5328000748533217,-0.023115454002841818,-0.1747100094406714,-0.5361543583489596,-0.9289059408129188,0.1819449540699187
nsubj:pass,-0.6764134891884795,0.882074563633691,0.6210184891894678,0.5383890711700283,-0.2692319274386135,0.9323793344089907,-0.8856758339932445,0.19892061207073858,-0.3929970790384436,0.6975187494389088,0.0631739638758021,-0.831345723693804,-0.033564745543092696,-0.16748372008665857,-0.9178790978316457,-0.2903516249639391,-0.6737760870929582,0.4782742244848216,-0.36738510461854634,0.7842413396269142,-0.3214073100638466,-0.2813681885455215,-0.5571942991942563,-0.7294454086677498,0.275682777866398,-0.578283563965576,-0.15442263796295444,-0.3053297742791758,1.0,-0.9069503987564391,0.8110929587738721,0.7289955862554013,0.5383890711700283,-0.609429546724577,0.31271805515341417,-0.965243811804592,0.44369957166823926,-0.1318477239546144,0.17274771678967327,0.9673654810845984,-0.19437568781351097,-0.4305538749426141,-0.25980595427404285,0.48337102537789794,-0.8400312767269857,-0.20239330433133534,0.5314524320229734,0.5383890711700283,0.8621032092522082
