,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
NUM,0.15511397666079846,0.27792554032366673,-0.185366325091021,0.4903940075967475,-0.6540158100453728,0.2646926245459024,0.1410998752154856,0.684937981579533,-0.6382765571445762,-0.852999289167827,-0.24961982359991072,0.03797415024372685,-0.4451345432558577,1.0,-0.05045649564652112,-0.2829295732262846,-0.2763694430801895,0.22557251911227497,0.2813111269067716,-0.05130322910821748,0.12623718922701,-0.761208903244365,-0.7283921436722609,0.23188256675992136,0.5746447468013025,-0.5725682826211198,0.2629531258192829,0.6770872735374177,-0.0034428623068012048,-0.7152487526191246,-0.09381328043823935,0.3757377213542811,-0.16826091481904645,-0.2856215249510626,0.35140210293345014,0.8832137461831282,0.6627440883917513,-0.08820133687250954,-0.16345214278983822,0.2578381541167426,-0.08013945239414345,0.6149081714633348,0.06396105285906582,-0.1649281229745924,-0.019559162744955137,-0.3452208872878009,-0.49600677683094,-0.4724126718351135,0.22557251911227497,0.07103981944209417
ADJ,0.12963029709063384,-0.19086279025644245,-0.11407791472058462,0.2441882376492873,-0.4544114971498626,0.06466292702398,-0.8452395905985635,0.16503624894285673,-0.1851640028461031,0.011308673913057277,0.09970472414033546,-0.12366603059722528,-0.07450291562922919,-0.05045649564652112,1.0,-0.07409595864703288,0.10843022147501592,0.06717238621036282,0.3051473042996832,-0.1861490331618426,-0.3462015397615644,-0.31186084507407835,0.02347184257160372,0.4371168157320134,0.19253837188593673,0.4468709715087807,0.12930685272876527,0.15863094176789883,-0.9017838578657084,-0.25394140575796953,-0.3748904718462129,-0.34840724220672337,0.11610443716690351,0.8219345929752706,0.7758063808176181,-0.22378250221985022,-0.467793863069564,0.09499054980617734,0.06611733638943332,-0.8776652698736898,0.15326695235778315,-0.5608114080471389,0.44281035874062913,0.11419547566192313,0.08582563115785104,-0.3871628812523715,-0.1378223539571474,-0.26193170236698526,0.06717238621036282,-0.20393516979689869
advmod:emph,-0.24259067341028304,0.2453118993607683,-0.441603060984801,-0.2041198006433297,0.545457265129798,-0.3014089953904544,-0.09001827366768743,0.26618483292330336,-0.2523630859429485,0.052210708993359146,-0.1885762650570113,0.9252791275598896,-0.5489651342571554,-0.2829295732262846,-0.07409595864703288,1.0,-0.36205332859565215,0.11954636645305572,0.24494378943800613,-0.23405771102229672,0.22709524988323102,-0.12303877951267121,-0.26876863532090184,-0.04719578131509167,-0.4100137600927939,0.27060130538301014,0.2808078539976698,0.2645975523804135,-0.16067694490158757,0.31536496951467474,-0.3432263080806469,0.024892437099635324,-0.2804704447108409,-0.009962248770605104,-0.42889902276100156,-0.04354082161516624,-0.006556426709110654,0.25901042358105353,-0.0858995242039771,-0.23645462980716767,0.5373883368448474,-0.4928796194306847,-0.5316935779606157,0.44450170526678945,-0.7354865606347096,-0.6479211496867107,0.4477463645235612,0.26763519820900683,0.11954636645305572,0.2822972936266875
obl:arg,-0.5428654698728822,0.39097499185549134,0.374824862594499,-0.42892374504642256,-0.05210588817997987,0.5010142826533825,-0.3966354095627514,-0.6584001922533209,0.25434597346145416,0.7188541775693195,-0.4520349224732949,-0.4387798742631747,0.8435636109652052,-0.2763694430801895,0.10843022147501592,-0.36205332859565215,1.0,-0.13361133047855447,-0.17302094107617252,-0.22798786275819324,0.5025355023650132,0.5748571377518475,0.264010615967013,0.3343622411802829,-0.13256133044179821,0.37090882415457405,-0.6470821280282565,-0.3247518664598998,-0.2236992324910624,-0.1340927498882762,-0.5043492502487443,-0.00013013051357372663,0.6258453193477571,0.4755310050499454,0.08352439685026065,-0.1085706482305002,-0.5642162848351822,-0.33182530894199724,-0.6299413877685717,0.1324499374038962,-0.4054901515612257,-0.0412327019529123,0.46920339773970426,-0.19908455175311343,0.8238339300784981,0.48532110901213915,-0.19898097796028863,0.1911463431045079,-0.13361133047855447,0.5497852023977993
aux,0.5466697372635253,-0.29511630436236985,0.17650422881892,0.4264485658147876,-0.37326068580126814,0.31330255938092233,0.21390750968611563,0.29381420606698383,-0.7796392731180777,-0.17548278989759927,-0.17108306413672644,0.13470471195505287,-0.16312992410891122,0.22557251911227497,0.06717238621036282,0.11954636645305572,-0.13361133047855447,1.0,0.9401482839986669,0.49545792841026315,-0.3033993093202959,-0.4985225742450001,-0.23587870820232917,0.6410120993671401,-0.09076323771759852,-0.387426445368022,-0.04534474506136312,0.022032573209408105,-0.14387296367475708,-0.38575441859889165,-0.1851794573068049,-0.42700370089781187,0.6322710001792232,-0.3387980704852258,0.36602007868630126,0.3390576900372624,0.1836807660871278,0.5965212670510354,-0.2217172242606328,-0.008277161205724179,-0.2856227488722186,0.31151859773416585,0.4210064944325821,-0.3814810935620103,-0.07374928378214517,-0.4661124465972506,0.2057812371798614,-0.15298709914684858,1.0,-0.26761644752067343
flat,0.42479730184597864,-0.16338030150275612,0.08006062572627917,0.5208943347678909,-0.39693308570574687,0.3592418041663177,-0.04440506763093561,0.41104036892626783,-0.8793274473963986,-0.2463096338231999,-0.28140022214165394,0.2602828610203487,-0.3062684066641044,0.2813111269067716,0.3051473042996832,0.24494378943800613,-0.17302094107617252,0.9401482839986669,1.0,0.36375469871787997,-0.2464563118930708,-0.6352021672178433,-0.42001483484212104,0.7625646112105603,0.04999335244914502,-0.18269360967325862,0.005669833977714886,0.2723224610685096,-0.3953527214375714,-0.5126638729578464,-0.3851049111600521,-0.32284674292481785,0.4926868581869113,-0.09978855753432014,0.46123399088365524,0.35037628204792526,0.17461964809948768,0.6393948690546377,-0.2905630938898577,-0.27358268128430624,-0.18368220583189296,0.07970462218698669,0.44287691126192064,-0.31209561306836103,-0.20703727647341297,-0.6900202355420625,0.21893219877063844,-0.13262470906579663,0.9401482839986669,-0.17844807309869534
nsubj,0.5120644581771117,-0.5447943089004986,0.7707806491479132,0.6768944254719382,0.11343536013342827,0.39307982301619465,0.5984950516969624,-0.2841062053375843,-0.06877155459470762,-0.0033102851879884465,0.052625765840399644,-0.4128697383552003,0.2092031099899698,-0.05130322910821748,-0.1861490331618426,-0.23405771102229672,-0.22798786275819324,0.49545792841026315,0.36375469871787997,1.0,-0.519299985305412,0.04261809204425248,0.030180473848046195,0.3123282260820889,0.33729900812989155,-0.11804517114222876,-0.46634286890763055,-0.15156493775735172,0.45426618355432913,-0.23138204113528718,0.4643124670753929,-0.03806512125265655,0.2471311483537199,-0.4876852913745172,-0.07362100593772195,-0.24676429945573122,0.4543344306552574,0.8053921404287755,0.0741527831624655,0.006848793432287879,-0.7207223164028234,0.1766496324393323,0.5272535993519518,-0.8162940029757788,-0.16376606218676976,0.18254228514994336,0.6480973840757837,0.41466831054094844,0.49545792841026315,-0.595660907063496
root,-0.9010788984955013,0.9656530139247252,-0.07529086667442351,-0.4211761320814546,0.2724186128609942,0.3510088036290594,-0.15221087938693362,-0.1614049890435994,-0.020545368495102936,0.22036611879478932,-0.7762544000616896,0.30482773044424594,0.179667965669899,0.12623718922701,-0.3462015397615644,0.22709524988323102,0.5025355023650132,-0.3033993093202959,-0.2464563118930708,-0.519299985305412,1.0,0.24876627464756507,-0.4209614399587663,0.09106756482002572,-0.008196215018769737,0.24046888143488743,-0.3153968367279777,0.3501752002489467,0.027624716442109093,-0.18601515058832957,-0.6333358649980302,0.6336359954002615,-0.04694975129276877,0.12150371420154889,-0.45173453625871274,0.38508840196022437,0.04152810205194979,-0.3741307726769051,-0.7620604120930671,0.38164503644645714,-0.02414728342312854,0.019623691027145566,-0.19112616850217304,0.08528190335840638,0.16429089651541526,0.03179941258052318,-0.1419072590726106,0.30304420835320967,-0.3033993093202959,0.9839414006784406
advcl,-0.4571247550816641,0.054981362210064895,0.4438921002918549,-0.5391160887608641,0.6494750939794162,0.03558104938282171,0.07806903483396267,-0.929800622057724,0.8411918743601913,0.8619563842347457,-0.003119350851122485,-0.3695261104913698,0.7865515762214409,-0.761208903244365,-0.31186084507407835,-0.12303877951267121,0.5748571377518475,-0.4985225742450001,-0.6352021672178433,0.04261809204425248,0.24876627464756507,1.0,0.6305062478299245,-0.30269859311057234,-0.3029598968683381,0.46434721163427445,-0.584717553265627,-0.6286425210109197,0.36733516454527987,0.5092437172079388,0.1521973258663993,0.06673785115916034,0.14646336254839604,0.12817714890780174,-0.5591680633146544,-0.6713846754292507,-0.43337500875021023,-0.1798080505050166,-0.09683868928240993,0.20560184984065907,-0.26734765314682435,-0.25130291779924674,0.011204888979862411,-0.0972728975373403,0.3646375736654653,0.7920142144315847,0.29548195435654606,0.5905885321810638,-0.4985225742450001,0.21958397986100814
mark,0.2557951733501502,-0.5973260535416381,0.07671280810610687,-0.5280762731038265,0.15053967999634152,-0.47056173275936825,0.01200717496094829,-0.5283561832753063,0.7074797661419455,0.5958771339867714,0.6774951361963714,-0.4293136722619125,0.5063622647100049,-0.7283921436722609,0.02347184257160372,-0.26876863532090184,0.264010615967013,-0.23587870820232917,-0.42001483484212104,0.030180473848046195,-0.4209614399587663,0.6305062478299245,1.0,-0.47286101578248846,-0.5912424176007085,0.0452108387439033,-0.000548391927516967,-0.9509655904692778,0.12410901720228405,0.7441500075682239,0.4694833663287618,-0.6536039728106119,0.28630583243927976,0.1123995984639987,0.007213826209338237,-0.6945266413900673,-0.6986992597474274,-0.2835616092500355,0.515804947828395,0.029970882144365316,0.09757171708687744,-0.10573847979130485,-0.04871917677027753,0.2261891087227702,0.4250959662900656,0.6335544084197631,-0.04254725050640491,-0.08761644082548249,-0.23587870820232917,-0.3943860576716341
det,-0.04098110454031242,0.1824773529871412,0.45840841475034755,0.5330810657816364,-0.3395077922632473,0.8237126482372035,-0.31701014169287506,-0.021786353634284356,-0.6417151331542779,0.06195267117460573,-0.6591445345494342,-0.10363873534901089,0.17078030687755755,0.23188256675992136,0.4371168157320134,-0.04719578131509167,0.3343622411802829,0.6410120993671401,0.7625646112105603,0.3123282260820889,0.09106756482002572,-0.30269859311057234,-0.47286101578248846,1.0,0.38331361761603683,0.24597183911933695,-0.5083068929737649,0.36545818611099345,-0.48946349590962324,-0.7916922395739778,-0.6452864212376918,0.03757095112934435,0.5675047853475432,0.2765365479654197,0.4419950688040317,0.2270621135806945,0.07496504983210837,0.5567563133469011,-0.6922200102743038,-0.35140241188802795,-0.561880908222128,-0.09096556118717947,0.8089322973506319,-0.6059272708015357,0.13458995376404218,-0.38349203488649947,0.22399414353519195,0.19070329971026592,0.6410120993671401,0.15657318687528846
csubj,-0.05764412915408173,0.17070153088331735,0.4314228715124769,0.797870508689225,-0.2278145928041858,0.5916487179632645,-0.004239455949225606,0.0803298696075579,-0.1688878102687738,-0.45401199254652735,-0.32280526231982926,-0.3715583346945141,-0.03810857023461648,0.5746447468013025,0.19253837188593673,-0.4100137600927939,-0.13256133044179821,-0.09076323771759852,0.04999335244914502,0.33729900812989155,-0.008196215018769737,-0.3029598968683381,-0.5912424176007085,0.38331361761603683,1.0,0.13406480391524028,-0.3064069974619653,0.6624738580409659,0.020966874740484313,-0.7688808275906832,0.01771250610049301,0.6506064803382431,-0.3194009903091357,0.06668025016085916,0.17886492458774608,0.19999231068048198,0.6308612995282741,0.32249938159895175,-0.19124522450216208,-0.21638790893205304,-0.5143765159014487,0.03968391357850971,0.47489165291231766,-0.6085089003659794,-0.11087684146823111,-0.042345202725714556,0.08204448046787943,0.20442261118812347,-0.09076323771759852,-0.07408894882151125
xcomp,-0.6076715843991914,0.27766443882727015,0.27008925521995825,-0.06290174032209238,0.5030195447640758,0.26299587171964345,-0.6092074046488908,-0.5298257177581777,0.35646938578970655,0.6065458456176208,-0.3299729526158975,-0.002740147824361843,0.31998416428210863,-0.5725682826211198,0.4468709715087807,0.27060130538301014,0.37090882415457405,-0.387426445368022,-0.18269360967325862,-0.11804517114222876,0.24046888143488743,0.46434721163427445,0.0452108387439033,0.24597183911933695,0.13406480391524028,1.0,-0.46973727728355863,0.10581212711689761,-0.4047174039356117,0.02992108302762843,-0.4273973655733503,0.2417500672796275,-0.11123653700472547,0.7422432458444315,-0.16911561619355434,-0.6262858756682317,-0.3891821772491683,0.20197759896518808,-0.30612327215912494,-0.6521338298721898,-0.08396180437271407,-0.9009552048360668,0.2380365803835152,-0.05275691677610635,-0.09913497140486419,0.00682099998537332,0.474217383173404,0.6557770706690128,-0.387426445368022,0.314600724996808
obl,0.4131627947303778,-0.23651323529653204,-0.9030227758274403,-0.1650364242509978,-0.3103772505172166,-0.8171406439129961,-0.07133045897511324,0.8111028795978461,-0.21357413861227517,-0.6092279544930141,0.5929212615888765,0.5055622240339537,-0.8001114177709284,0.2629531258192829,0.12930685272876527,0.2808078539976698,-0.6470821280282565,-0.04534474506136312,0.005669833977714886,-0.46634286890763055,-0.3153968367279777,-0.584717553265627,-0.000548391927516967,-0.5083068929737649,-0.3064069974619653,-0.46973727728355863,1.0,0.10821147398476841,-0.1952623123378348,0.3485276527753965,0.21624354563914594,-0.3500671424173923,-0.4376883569503354,-0.09903014751657647,0.25676523361334846,0.27709910273708366,-0.02286589967849909,-0.36463783540567263,0.6497269259180558,-0.07070850291799077,0.8698435678927281,0.09504803544603635,-0.6757438072260512,0.783443078250147,-0.35856026345942876,-0.4757271231544819,-0.4792116525846608,-0.7533330286260834,-0.04534474506136312,-0.28012792806460013
nmod,-0.2906333121257621,0.567299513379924,-0.17732093247085917,0.5243334226214686,-0.13980941335290428,0.34493155703366285,-0.1914722588510471,0.554373787400216,-0.5732988674478345,-0.6215051434679342,-0.550549005481919,0.4129818916143146,-0.5708995675258371,0.6770872735374177,0.15863094176789883,0.2645975523804135,-0.3247518664598998,0.022032573209408105,0.2723224610685096,-0.15156493775735172,0.3501752002489467,-0.6286425210109197,-0.9509655904692778,0.36545818611099345,0.6624738580409659,0.10581212711689761,0.10821147398476841,1.0,-0.2475967307959024,-0.6755542071208639,-0.43273545945448133,0.67341868374431,-0.4839332435760937,0.08733903715133393,0.05371964130664693,0.5577301527194419,0.6129607118977709,0.20475890210680198,-0.36456966386763545,-0.23302067555742706,0.04688857144841259,-0.09064480973840162,-0.011243019176973438,-0.09016687843522264,-0.48472904300377945,-0.6477438511332116,-0.001054004751911489,0.05556985266197628,0.022032573209408105,0.33942645731747945
