,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,0.19974782033951874,-0.12582579985665504,0.047597222360180796,0.42297043198922585,-0.17888507854884111,-0.08889731947893667,-0.28808207328317026,0.13863835073696346,-0.09972684002490648,-0.28263104395016986,1.0,0.15973502486422314,0.07375490466595952,-0.43783090105384903,-0.20079156534914022,-0.2739580807924759,0.04778772945270962,0.5488222875314741,0.22337855212704658,-0.1509385453537977,-0.5372434217024369,-0.09257674936460934,-0.032552748260722596,-0.003483179009810505,0.13463606930587366,-0.2913627875042576,-0.08972193616621903,0.3123676970354112,0.19631925004225573,0.0068193660040477295,-0.38198585414505165,-0.07088162489857618,0.1897785663611658,0.5551875196415774,-0.01683658968516703,0.040313761717874784,-0.15209830715029216,-0.2740146850218703,-0.08052733418727102,-0.14573589485692387,0.9744259920698138,0.4848182938495685,0.3978627619268902,0.3236815490241553,-0.3658243704003568,0.17664628865997875,-0.0749065555616899,-0.4490572958409392,0.20222317819650745,-0.14471578101678353,0.055406449979456096,-0.1495296011964649
PROPN,0.0971113315350295,0.0020418406313287784,0.030079395105966914,-0.24958944367343727,-0.21719641656928654,0.4555985933661942,-0.2154286044544833,0.01775306242120631,-0.648936976056572,0.12318990324996214,0.15973502486422314,1.0,-0.01759894633479925,-0.1404299999652412,0.18867946013936723,-0.33992316431750647,-0.3265189315860726,0.04821969051984997,0.4237598127893831,0.42164794445330106,0.062344434370899385,0.026818050129021755,-0.46029782895644233,-0.6256812446706485,0.011766046610456576,-0.31983454907762965,-0.12857027714757402,0.6264153836273506,-0.029255067930739904,-0.2835546721849558,-0.22210222727605317,0.016490269348125364,-0.2356440166745474,-0.03258684146045323,-0.11897260479681952,0.06070877990306594,-0.01350213199794717,-0.13413412294628074,0.21413162958843276,0.12728898398531535,0.16590087967000527,0.3573774732476763,0.010026036851192093,0.2829791004671668,0.12171464955228059,0.18982491001770563,0.35190451649169957,-0.021132534185113478,0.4584459808086576,0.03021300493123217,0.1019230853999471,-0.09248830243411298
PRON,0.032454383256595595,0.022378712645792834,-0.16422016481323828,0.24261040850491974,0.17875841758872232,0.1731303332336249,-0.275190747394349,-0.7527427856581229,0.1559165082633974,0.5016861718722692,0.07375490466595952,-0.01759894633479925,1.0,-0.260734331408607,-0.7686547490000575,-0.0374534693460754,0.19978756922275903,0.23915687512882006,-0.2978536624297654,0.07031511794334437,-0.17663702606333012,-0.036647126983567306,0.06707571300066609,0.1483968050730992,-0.3322034177515781,0.1002855143264495,0.339853240635533,-0.10701196604333116,-0.4920240718174807,-0.21672911575603826,-0.3172829664028151,0.06506160101482583,-0.3421622964784407,0.07755517650055158,-0.536823072765724,0.012272158848920633,-0.5771027024307236,-0.13227398658723807,0.09301289537958035,-0.4089277045765381,0.0617202673731904,-0.10934178191377267,-0.02456601465966639,-0.08833242936544859,-0.2223495113379429,0.546029909043535,0.15772117863091117,-0.024697469334550904,0.4961055326875101,0.4257965425388049,0.20994760240160415,-0.00315589233507827
NUM,0.22314416655797759,-0.20019982480929774,0.2007032970733723,-0.2960105676495773,-0.2624797569953483,0.08296776990523483,-0.1162051653607583,0.44292533787364463,0.059379660222383494,-0.19859603954527255,-0.43783090105384903,-0.1404299999652412,-0.260734331408607,1.0,0.34461132167393393,-0.2394708857599452,0.2191795993945699,-0.13244754472176376,-0.11597300851269943,-0.008883588606274084,0.5373130827325644,-0.15594112622712372,0.2730604555119148,-0.017599768007165457,-0.016503102801594758,0.06493098376339791,-0.3483301808560536,-0.003544437222247569,0.3018058098323838,0.16765597533143273,0.03869318967954389,0.04131383096148046,0.1088465725161436,-0.3598026988483624,0.4410317499865395,0.0043763890369501865,0.2608368021981094,0.7107431198679136,0.07257095616167819,-0.23936023481286814,-0.40402883162996844,0.07267051945058309,-0.13196839744801817,0.05395368384246297,0.3717482835940855,-0.20961842268250397,-0.11082139191413802,0.24156488503978074,-0.3677132524906131,-0.32767245878068046,-0.03767161261877101,-0.17040107835507576
ADJ,-0.12005142457835291,0.0639336844815673,0.533980714157957,-0.3543834997104002,-0.32895626323352817,-0.17465958288164815,0.33746505901874735,0.5987813909458664,-0.3175753555504267,-0.5647202095930848,-0.20079156534914022,0.18867946013936723,-0.7686547490000575,0.34461132167393393,1.0,-0.30233499528778035,-0.3746054442449532,-0.38040080024478573,0.38724072740147797,-0.04105526140011503,0.04015562146138284,0.10052924284796427,-0.026318244495074642,-0.2873902958626112,0.1387179596884172,-0.20818916407308202,-0.49612776762279004,0.2759058026207145,0.48029420465099676,0.12685258654372567,0.38377270916181744,0.1186632328816644,0.0416684225248991,-0.019257047121054388,0.35158841963919046,-0.22322832394566344,0.4548186542170411,0.0395111657028961,0.18400324145956407,0.3867579934479272,-0.22079956882142265,0.0994860027352139,0.1822002332493934,0.18239137422073654,0.5893208142366887,-0.32074168905267547,-0.16903438658967393,0.028673831608648576,-0.4119140740353571,-0.5031843943182962,-0.2304120882503996,0.14440684752103855
advmod:emph,-0.034852232934312374,0.04408255440318695,-0.30447444920776884,0.12607526484630383,0.8116793875288282,-0.09941554733940713,0.062088211330761076,-0.3984801233164055,0.3495477631958395,0.3370443814718063,-0.2739580807924759,-0.33992316431750647,-0.0374534693460754,-0.2394708857599452,-0.30233499528778035,1.0,-0.1926694316315185,-0.25648579064664156,-0.3116267233660316,0.036899202880589246,0.04081497308363496,-0.0014748563218924993,0.028249797435214268,0.3947328660892956,0.08787694542768518,0.4529430165735817,0.5657302315654892,-0.446290244178525,-0.3122009279890556,0.039115164074080826,-0.00031711229543699733,-0.005181353109101812,0.00150489921451643,-0.323451916319017,-0.17099038276907172,-0.11444346549149635,-0.25124281190921066,0.015882098197946004,-0.4349948788313293,-0.09617811153072296,-0.3195083075805666,-0.41901368273746353,-0.22147353499803366,-0.29752119654697196,-0.18243649586160607,-0.22786447070420895,0.018246389952739583,0.22484282734948832,-0.02620480588301777,0.5840160309063871,0.0769523850432129,0.09436647114893433
obl:arg,0.20509720305691165,-0.33345758305519163,0.0033002141966786943,-0.16174454678188904,-0.13003222279064883,0.2863511169360148,-0.41367447087155934,0.18139305024763033,0.3121183222586313,-0.09419272313548215,0.04778772945270962,-0.3265189315860726,0.19978756922275903,0.2191795993945699,-0.3746054442449532,-0.1926694316315185,1.0,0.5235246163515415,-0.2743452165156521,0.05623381680330674,0.2848626710419673,-0.22632264308816724,0.32478962475462836,0.08053932719815746,0.12671371873019613,-0.05531957087436916,-0.2915091288097478,-0.31491495738530634,0.1813096743881459,0.13537095471019206,-0.3209659047778808,0.11192123065672727,0.16637380693787143,-0.012506508356615384,0.13788875676179285,0.2668782330274484,0.10580627932945982,-0.006974568151277312,-0.39900724541194293,-0.1662047478066617,0.19515137382885359,0.08339302135894143,0.06486456096094756,0.21579555466883807,-0.12889012668259203,-0.09514988814617666,0.14487512392279023,0.05579104148438234,-0.18677228640263827,0.01731831213768939,0.12314222062850744,-0.4000112037356967
aux,0.43675014230758086,-0.473293168339122,0.20993155532958782,-0.1215624435343167,0.03835146282541128,0.1753506796155181,-0.44535035821213714,-0.04380580292683828,0.2010175213274585,0.06970803477885149,0.5488222875314741,0.04821969051984997,0.23915687512882006,-0.13244754472176376,-0.38040080024478573,-0.25648579064664156,0.5235246163515415,1.0,-0.09429786593079796,-0.10894241507171744,-0.22069599774035342,-0.46872206025046875,0.13759766793113856,0.06413356574170624,-0.10569553834011883,0.07312081469882406,-0.1621898262251393,0.27787107704190517,-0.04206462341088493,-0.08562717592650683,-0.3970593555498179,-0.15361054557298431,0.3074314634692279,0.49674149119781436,-0.025094286915591662,0.3613483452695542,-0.3270536702339813,-0.1726016179269042,-0.06950064235972277,-0.12467342039322805,0.6597641133163135,0.619209388733076,0.3126275344810085,0.4417964864848692,-0.07710730937038653,0.178302425597756,0.2451862307696063,-0.10849324481494493,-0.06697654103741338,0.18374405437452065,0.45153159879876753,-0.5026546049180605
flat,0.017053935253702555,-0.024096197462838146,0.12808452497829598,-0.21522458989532942,-0.243325570544452,0.07948320417003087,-0.03432421492766591,0.330402506313928,-0.23271517634921246,-0.3238184757575796,0.22337855212704658,0.4237598127893831,-0.2978536624297654,-0.11597300851269943,0.38724072740147797,-0.3116267233660316,-0.2743452165156521,-0.09429786593079796,1.0,-0.19288100768884361,-0.1302686307888284,-0.04175287672180292,0.0343185692746125,-0.09198263428233294,-0.02834718071076175,-0.47034705945196154,-0.07634306152106357,0.4430957155825287,0.29434939250805614,0.39083879198396493,-0.038849306990581874,0.15623496310256177,-0.01795921353495315,0.07757686164151663,0.11212221571662594,-0.09874105152185976,0.20009660194237966,-0.20582161357725068,-0.07994844896365737,0.31896088601087264,0.13370869413129718,0.39255567915317907,0.16207955360927165,0.33412548268089026,0.08671861450309017,-0.18656306167112993,0.06875043096244897,-0.5662052079368466,-0.09899158214282204,-0.2216591485848784,-0.23865613213557121,0.009156107932917039
conj:expl,-0.2763330373746331,0.29532787368066205,0.011984345201302052,-0.10624885461940077,0.019601425489502746,0.0477681898897035,0.07493379458959122,-0.14307519141801794,-0.6359051170597412,0.22806872645985699,-0.1509385453537977,0.42164794445330106,0.07031511794334437,-0.008883588606274084,-0.04105526140011503,0.036899202880589246,0.05623381680330674,-0.10894241507171744,-0.19288100768884361,1.0,0.13978299858933996,0.3585253895009025,-0.7481459448467636,-0.7050988684821763,0.1747750682877504,0.13130340655563927,-0.2733893318678467,-0.2259811683381811,-0.23338453260749684,-0.07484046142850855,0.10689133701757826,0.3280913951661345,-0.15059671671551686,-0.33325885837810404,0.012308728338009901,-0.1086492403249345,0.231644613848319,-0.061713945456368095,0.06505205876731208,-0.10896793230817296,-0.08874385455038056,-0.09351054461980164,0.19130514306241758,0.01959153883257628,-0.0312096193693723,0.19732043052746165,0.22339821587520617,0.35664826029137486,0.3086346605662151,0.026489401433600325,-0.0770139580882432,0.2179374415223348
nsubj,0.3457121687812821,-0.31118965480607835,-0.29429911300793216,-0.4198596047725491,-0.2377912625907289,0.39645011183009815,-0.20464161253236302,0.3859919117546453,-0.014029017684676483,0.18352099793601676,-0.5372434217024369,0.062344434370899385,-0.17663702606333012,0.5373130827325644,0.04015562146138284,0.04081497308363496,0.2848626710419673,-0.22069599774035342,-0.1302686307888284,0.13978299858933996,1.0,-0.23893257230553458,0.10204656376125637,-0.18424842327956187,0.12778103721431558,0.10198376984777878,0.045077056352561894,-0.15845418316193308,0.3461225333119546,-0.1577758993594964,-0.09235381837144001,-0.015504482715203986,0.04111700603259176,-0.5271542871556222,0.09922606667662738,0.3111963042415645,0.36592031718138257,0.4306839679174413,-0.20879073588355412,-0.12876083356004622,-0.46292056002328225,-0.24095040008309163,-0.3801981895371304,-0.25618730367885634,-0.019346315024979136,-0.30963754112167163,0.18818665505190982,0.35209240140038317,0.07123789642024285,-0.1023754271453529,-0.11104410590111134,-0.35354082328619013
root,-0.9112654900637784,0.9760451418220767,-0.18320564994855892,0.47066782245154953,-0.14584367587154598,-0.18457283871276137,0.48174493895622283,-0.14347724530919181,-0.5423631572477539,-0.0223686434183093,-0.09257674936460934,0.026818050129021755,-0.036647126983567306,-0.15594112622712372,0.10052924284796427,-0.0014748563218924993,-0.22632264308816724,-0.46872206025046875,-0.04175287672180292,0.3585253895009025,-0.23893257230553458,1.0,-0.42770979312237556,-0.4235590234539901,-0.21519585552511036,-0.07153352272920033,-0.2433908177547577,-0.40743380700404636,-0.36325244862991046,0.21953793179809095,0.4259029457874708,0.24012697548856288,-0.49548377328750126,-0.023479534231686625,-0.1620028241738942,-0.2991508974472245,0.04018496398078132,0.08134014804582429,0.32466523643790685,0.014829715884292428,-0.1588641836852071,-0.45229327505936984,-0.15256718102080102,-0.038079609967173286,-0.04040900551827737,0.3675694003257482,-0.5429887640583663,-0.12157027928523167,0.11217188222214351,-0.11970366369639338,-0.5814355933269768,0.8995068306369159
advcl,0.34150221207178355,-0.4346392081131252,0.09051992019288964,-0.14961829869415125,0.11471793452646292,0.23155863667460605,-0.4664934056317939,0.10670684160786596,0.7126390730272048,-0.19658629172790937,-0.032552748260722596,-0.46029782895644233,0.06707571300066609,0.2730604555119148,-0.026318244495074642,0.028249797435214268,0.32478962475462836,0.13759766793113856,0.0343185692746125,-0.7481459448467636,0.10204656376125637,-0.42770979312237556,1.0,0.6647663998479807,-0.08627923417541875,-0.012982197343138496,0.025164972226708267,0.042241574720011055,0.31859327284009115,0.13167820214651577,-0.4483483924039055,-0.12992880194907333,-0.02674011137528413,-0.007944328310720648,-0.11563330798588621,0.03287519552046127,-0.26283670820472493,0.16002040605641485,-0.4506192554590275,-0.2210816825793168,-0.0507241794973838,0.05719088808189413,-0.18806729787225562,0.2491265636232777,0.20555996832376916,-0.18409970357368247,-0.1393047276191218,-0.14324864877812366,-0.25251758205969316,0.15114945212051198,-0.008254143269179821,-0.317141465309776
mark,0.2362073123671356,-0.3424990673957819,-0.1231658066199608,0.09493390163219696,0.45812560995191187,-0.21814076286565665,-0.1667188997979182,-0.2266615539246319,0.9263239083582904,0.07506290113742366,-0.003483179009810505,-0.6256812446706485,0.1483968050730992,-0.017599768007165457,-0.2873902958626112,0.3947328660892956,0.08053932719815746,0.06413356574170624,-0.09198263428233294,-0.7050988684821763,-0.18424842327956187,-0.4235590234539901,0.6647663998479807,1.0,-0.16218227249563158,0.10583813355994226,0.5203080123813958,0.006612330238715482,-0.056785578854285174,0.07378907792248639,-0.20433703251857457,-0.3117878240071087,0.0782390964802968,-0.06473456280759685,0.161496856161619,-0.21961829448072248,-0.3096602858167535,-0.039119547502800216,-0.4117233137612506,-0.012778659883149954,-0.06850328584760378,0.05263411966778118,-0.22761438341488843,-0.19164748167299886,-0.08884804487789745,-0.26550612478207125,0.04818006373983122,-0.12252942872921214,-0.3305592381416102,0.29856337680064315,0.3125645078828838,-0.2068746708391899
det,0.2870510477756351,-0.29601908876593863,-0.03412019826861621,0.060147321204273727,-0.09859815802660116,0.06656499606301318,-0.11385843729449564,0.4494147733563922,-0.11695982902311086,-0.448342128740905,0.13463606930587366,0.011766046610456576,-0.3322034177515781,-0.016503102801594758,0.1387179596884172,0.08787694542768518,0.12671371873019613,-0.10569553834011883,-0.02834718071076175,0.1747750682877504,0.12778103721431558,-0.21519585552511036,-0.08627923417541875,-0.16218227249563158,1.0,-0.23608188416977272,-0.224891079723453,-0.10019038738422247,0.4879988541012269,-0.0647139277716802,-0.14530594004175176,-0.018869744936808673,0.648928917228056,-0.1062896651409031,0.15274415332336927,0.3462464696730786,0.5915459134869593,-0.05213096682531082,-0.20495533370670466,0.07416069697195762,0.20981566606227017,-0.051820736719372915,0.14471465609270512,-0.08401846009295749,-0.16466185446272733,-0.3697293455313825,0.18740713312506757,0.059668736447349977,0.029032970241937423,-0.30203161284372143,-0.047669473868061064,-0.37745111979458645
csubj,-0.02658461144637723,0.00782599266377584,-0.0750925158700547,-0.08724774747597361,0.462052276798871,-0.05837357127720586,-0.0500197724097276,-0.3374330780130775,0.2613133815072738,0.44303485711619733,-0.2913627875042576,-0.31983454907762965,0.1002855143264495,0.06493098376339791,-0.20818916407308202,0.4529430165735817,-0.05531957087436916,0.07312081469882406,-0.47034705945196154,0.13130340655563927,0.10198376984777878,-0.07153352272920033,-0.012982197343138496,0.10583813355994226,-0.23608188416977272,1.0,0.17025630461928926,-0.2141586232489167,-0.36583629121852485,-0.18668735625223648,0.0010035856740007656,-0.29482371449075223,-0.03234217223714677,-0.005604667737793199,-0.12125880004851888,0.1204443434021061,-0.1969977176669976,0.03934863840603243,-0.07403428379642552,-0.17740724325426588,-0.2879308021255572,-0.034874075642603496,-0.15007346769252813,0.012739086323459608,0.025100925034527016,0.3755185421569152,-0.24631485448278323,0.5777170796312097,-0.04280760114913489,0.4177754990378572,-0.07994017426154677,0.12463701379534799
xcomp,0.241212206761111,-0.15486879152396527,-0.3965153297142816,0.20236384118106818,0.45518684774370266,0.01488909596475588,0.044847362672929596,-0.4730949181880869,0.4382538442324867,0.4189402766485705,-0.08972193616621903,-0.12857027714757402,0.339853240635533,-0.3483301808560536,-0.49612776762279004,0.5657302315654892,-0.2915091288097478,-0.1621898262251393,-0.07634306152106357,-0.2733893318678467,0.045077056352561894,-0.2433908177547577,0.025164972226708267,0.5203080123813958,-0.224891079723453,0.17025630461928926,1.0,-0.04490411616432263,-0.30658436956709334,-0.13779983723760764,-0.03484212451117176,-0.10100108271172885,-0.12206840001774306,-0.029688736609336037,-0.12406407765157261,-0.051645064940058584,-0.405811048113978,-0.16118176173413046,-0.1728872682929299,0.054616016812853434,-0.17617378307391085,-0.27485119254160106,-0.2274670297780262,-0.4932576877559646,-0.38872370161001574,-0.1275996152227423,0.1547821950946915,0.08274286396242578,0.19507007135641843,0.485810119898845,0.39022559762060366,-0.14688232014786048
