,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.31919287755433057,0.3915914664767482,-0.083713700027829,-0.19853972497841177,-0.18425746500543458,-0.2277699734488794,0.3341311925750401,-0.3918175368913246,0.10319048176355548,0.40978259642444587,1.0,-0.22459052847668654,-0.41271712535960337,-0.5390326773294564,-0.12245986183118082,-0.31858627949269747,0.4023334641253228,-0.03866851171295796,0.34751597952759955,-0.5087111485170087,-0.2891507946835397,-0.013216832289414221,0.2648642601101308,-0.13672946951597142,0.319305363412382,0.019860718201183125,0.6380682957285649,0.44482158143035394,-0.0012071648972248365,-0.18175452371035053,-0.026534271525242705,-0.17998737197120623,-0.3052568346059151,-0.5671217390316861,-0.48846990012380015,-0.21883165168981036,0.5711333663055488,0.3444399751903628,-0.5930071409858478,-0.22707688925465758,-0.30722777263541146,0.28996871180819067,0.2900008733144998,0.4049089102143031,0.19374152213847798,-0.07841008042992058,-0.12924276378648242,-0.22114377552097692,0.3319764427140518
PRON,0.37811239167947985,-0.5493158261113648,0.3054600967940257,-0.22652394903275405,-0.021063566836954924,-0.5987543277009308,-0.14618359053290153,-0.3983054666224051,-0.3291297172648196,0.07153752858644673,-0.22459052847668654,1.0,0.24357405189304124,0.4693736809278546,0.12985216802177038,-0.2982825282824898,0.008055178023331014,0.5608931242271632,-0.3774375065523673,0.26433060782271345,-0.30032116964696937,-0.864324202502946,0.07056025630284618,-0.186839919804789,-0.1877132847038188,0.6808681423512989,0.19186881501892664,0.06601975070804857,-0.4176059939131897,0.6029480469573145,-0.41530019011536523,-0.09929353058940904,0.003114849894746298,0.24691522564762292,0.3081954770646986,0.06260186272499416,-0.5399478514684446,0.0915559152351,-0.11314888337330865,0.5259985828561157,0.3004257067048203,-0.03702603943295831,-0.07561298855166476,0.3050166207558743,-0.6957762544628526,0.6207536174443221,-0.34338614583858906,-0.3435896363965978,-0.5421133027499984
NUM,-0.07290505353920694,0.1249743165564532,-0.34947833592189254,-0.5491230843956498,-0.21545687445148304,0.37103358121966296,0.2868982516755228,-0.20618832219271754,-0.5823092530213076,0.44419921049092936,-0.41271712535960337,0.24357405189304124,1.0,0.29283168718851943,-0.6476325421486755,0.3664580402485114,0.20149221099967596,0.628779565510705,-0.0638252181011794,-0.366965539327322,-0.04713486275177008,-0.03597565285078587,-0.46261291125623616,-0.40472610216015376,-0.3648192932581676,0.1828768835903266,0.25587139416571847,-0.13188339026794368,0.4578373168698247,0.06783476506778413,-0.13812409233514458,-0.6369623428841863,-0.2668005273081236,0.22594001259335666,0.8068006170191833,0.8573926638977699,0.14453980390428853,0.4451812950509545,-0.1916258295751846,-0.34956675943903454,0.16689636852412748,-0.16521991879244383,-0.7681762708540727,-0.3179759370620286,0.11471473782730017,0.34390881976500426,-0.5409434269910408,-0.3900054212413284,0.053655926420675994
ADJ,-0.25915832789037035,0.06741672782532773,-0.2679305419883165,-0.416753772807615,-0.356973601789177,-0.5087841341485057,0.04906717410158787,-0.13988929367635825,-0.4916011272679738,0.15321074755783995,-0.5390326773294564,0.4693736809278546,0.29283168718851943,1.0,-0.1026298824264463,0.38045784515674624,0.06598422744647144,0.3767953917157845,0.34477335889057986,0.05711416091277243,-0.1579216791403263,-0.3249190276489353,-0.2341085400958871,0.26860880824250966,-0.2885095093811161,0.6569332637104853,-0.45920842863900924,-0.1652267104487937,-0.4062312830462943,-0.011025768612422281,-0.12637467191409157,-0.3509741685439442,-0.06415957517112889,-0.27124995569611154,0.740568156122175,0.4216116214752686,-0.5197834571467276,0.1446934567376789,0.11969753997251326,-0.1103116426809443,-0.2151519037632625,-0.41138055468306756,0.2688052056548522,-0.2679794397612465,-0.3251060262815309,0.16076513478090182,-0.5790288627202675,-0.2800055805552821,0.2081476775103839
advmod:emph,0.5525932300329239,-0.4994914951310246,0.6206135746951505,0.635112445272013,0.7192664877479323,-0.24248314617389052,-0.49042725721677966,0.45781327059255644,0.3626787012109016,-0.8197421585721169,-0.12245986183118082,0.12985216802177038,-0.6476325421486755,-0.1026298824264463,1.0,-0.36380054094201947,-0.17659509986626903,-0.3042529441151072,-0.4304063401117872,0.6739883321686052,-0.04236905119442174,-0.07731067948631573,0.6210950098105745,0.03281385281722642,0.08232560063516678,-0.09736614103295999,-0.245110275020155,-0.515278047852206,-0.3867328857867356,0.18586570459782892,0.27493549196880174,0.7751852136523286,0.1377217523938204,0.31068826357236384,-0.48378715764347807,-0.707052202478006,-0.4570481363034621,-0.6446606428966879,0.19013670951623668,0.5750561456079566,0.31451853340263186,0.2937806958236476,0.48407136484286795,-0.11732302328841905,-0.050120907667271106,-0.1457526264947103,0.5465623473945336,0.3997487817405903,-0.5072684481651266
obl:arg,-0.2017436636604599,0.22234806084426698,-0.07388352685241652,-0.2668045494001681,-0.5413137409970514,0.150018340579527,0.24232415261617543,0.0593864209548053,-0.6014761368047247,0.3974918568623268,-0.31858627949269747,-0.2982825282824898,0.3664580402485114,0.38045784515674624,-0.36380054094201947,1.0,-0.11701071725450851,-0.18706330593970624,0.28824797245020684,-0.07850299523000555,-0.18526373255725662,0.6408891607534818,-0.36083459858435835,0.4398668316120025,-0.7384818691061792,0.29006410979145414,-0.19524381683485428,-0.2964248365460788,-0.16013820005927296,-0.7737026035705,0.32925240581795473,-0.15773950777793014,-0.515118343377266,-0.22093335557403124,0.4156548995107007,0.3997252084098002,0.044697611488029254,0.5211115554758561,-0.11171639619690996,-0.4349755089533062,0.17231136631240596,0.2665267464362389,0.041760238207014716,-0.48196337332742495,0.17642159735237567,-0.6781909872877603,-0.3561062618722919,0.1239928047948195,0.38214456746439546
flat,-0.614337374665336,0.6404163338212039,-0.5557691377801541,-0.37371465788656427,-0.014838725632518979,-0.2004475989734244,0.08641913822446391,0.04577844250174779,-0.12132355691073038,0.23427911088001557,0.4023334641253228,0.008055178023331014,0.20149221099967596,0.06598422744647144,-0.17659509986626903,-0.11701071725450851,1.0,0.47326772770010117,0.5310534378602914,-0.5514241454585888,-0.011348433116105379,-0.12839128860922683,0.4767216808278995,-0.35451900225447847,0.35341560569410724,0.21786324649187958,0.39786702264404655,-0.09723787307499648,0.1751653737606607,-0.20620640754740338,0.401059910736465,-0.6654614511952256,-0.5377788150410895,-0.49212794525592324,0.34546632709177344,0.34476051508801964,0.18079350955638052,0.16423233773496326,-0.4712601282990731,-0.6778275239695046,-0.4937514288701024,-0.041145619528219476,0.08330604886157277,-0.17425932301369895,0.5361574455304206,0.2789432557783528,-0.49555034438053785,-0.8409913459780235,0.5504125336166181
nsubj,-0.11781930822411843,0.21396970269643775,-0.39117755765450046,-0.7606715946442312,0.046773774745709255,-0.12243094206393845,0.48650269748746344,-0.5428471498525693,-0.5538121049941748,0.3678893870738357,-0.03866851171295796,0.5608931242271632,0.628779565510705,0.3767953917157845,-0.3042529441151072,-0.18706330593970624,0.47326772770010117,1.0,0.08327394445478943,-0.5423965342390062,-0.42547204645158626,-0.5434846262543017,-0.23579346524318706,-0.7370115910415607,-0.03016050760547347,0.3825217452636152,0.4482188071450862,-0.11626974565189375,0.32899189877516277,0.4551894266864282,-0.44983751441259123,-0.6994907634490689,-0.21896345146502713,-0.09070016399822937,0.7125997226554021,0.7305809629220639,0.1859925678657391,0.36537951864059276,-0.4986487015328133,-0.20346614385851033,-0.12572292471394955,-0.3411773094601848,-0.3626651388190025,-0.23517418824767952,0.042466472822085766,0.7114307131774088,-0.7311736043673551,-0.5317910446444143,0.05939752728430748
root,-0.9544261540803923,0.8892023763274742,-0.7803892309236582,-0.48348508269622203,-0.5262899325612084,-0.2542404410158672,0.37577555334085844,-0.13451394134848535,-0.13303420385010664,0.45321977142405395,0.34751597952759955,-0.3774375065523673,-0.0638252181011794,0.34477335889057986,-0.4304063401117872,0.28824797245020684,0.5310534378602914,0.08327394445478943,1.0,-0.6262752875988318,-0.011987169047882046,0.1696799538778396,-0.08827528669481953,0.24573383244207186,0.25533155709076677,0.17883514773427212,-0.14464394727652577,0.21436769442569184,-0.002215923499156571,-0.510435504542743,0.14220571620947495,-0.6262565565677624,-0.23832737113541017,-0.9258008920015154,0.3110398965570847,0.35245014828199367,0.2740516704311143,0.3025997966294884,-0.1836749019595416,-0.7964967494795758,-0.8537690437340215,-0.37268730121358007,0.4546738755664898,-0.15341484357245982,0.351309260383405,-0.14460565776429168,-0.5205264903562515,-0.42581376218712164,0.9643424692779654
advcl,0.6477309377336746,-0.8272336648896532,0.7317908952960321,0.797578770244752,0.30375986446666725,-0.17391295373907265,-0.8068179474434566,0.5357022994536741,0.3778711880686236,-0.695141904937017,-0.5087111485170087,0.26433060782271345,-0.366965539327322,0.05711416091277243,0.6739883321686052,-0.07850299523000555,-0.5514241454585888,-0.5423965342390062,-0.6262752875988318,1.0,0.3223376615409477,-0.10012475741972186,0.3706186841438214,0.4764665152186569,-0.1365432046220627,-0.007668134906615514,-0.5059018557298178,-0.19165133814143695,-0.5587656698383112,0.15854164202489163,0.24124173065655208,0.8155899974508215,0.3447817080839123,0.6139197557700719,-0.3820725607478126,-0.6962475950742905,-0.8104950326025285,-0.6085982372182178,0.6247536999472606,0.7482876704764612,0.5302923211529237,0.2577364433050775,0.1915627766118015,0.20650870257991583,-0.5006175489559114,-0.1690123672514555,0.6566513513092562,0.3990539969541511,-0.7030978627219757
mark,-0.20576067060142778,-0.0032706283941590247,-0.25220055959907484,0.6224531120486951,0.11142177179727672,0.3156021239630284,-0.7023820986727888,0.7027927802481518,0.7652244285180508,-0.4582477911752407,-0.2891507946835397,-0.30032116964696937,-0.04713486275177008,-0.1579216791403263,-0.04236905119442174,-0.18526373255725662,-0.011348433116105379,-0.42547204645158626,-0.011987169047882046,0.3223376615409477,1.0,0.0755412121700183,0.22429552128652067,0.31493309944824066,0.5938832018050142,-0.5558334432451608,-0.5331497456279705,0.2499525281393601,0.20627301450619986,0.05363230429502898,0.359914495773564,0.11493827835383079,0.5550016340073511,0.3044232707996792,-0.13956460418968417,-0.2404922227829149,-0.3393052694647911,-0.6785556865604194,0.8157134787864931,-0.06167534612949281,-0.2902393879813707,-0.3784297075515295,-0.20821994674678823,0.2440808281653488,0.05856745059907336,0.14543072016373804,0.5864152430474598,-0.13581133951975935,0.027452668367421787
det,-0.12112728992627414,0.33369674935604055,-0.033053226967047176,0.18094288120355434,-0.020204627193425695,0.6130419797723273,0.15500801393843977,0.41215797334664656,-0.024011272393099123,-0.019461393845426903,-0.013216832289414221,-0.864324202502946,-0.03597565285078587,-0.3249190276489353,-0.07731067948631573,0.6408891607534818,-0.12839128860922683,-0.5434846262543017,0.1696799538778396,-0.10012475741972186,0.0755412121700183,1.0,-0.11320483198672944,0.22957567416996755,-0.2977375364823267,-0.44278759541573975,-0.13853539433160636,-0.36909535182541103,0.25637667836499173,-0.766879343209664,0.53267447650465,0.19435940624050543,-0.29552775582879726,-0.07892610460779827,-0.1526536200080113,0.030163674041617104,0.41895886872579896,0.10536638504643366,-0.016601329206065437,-0.4450205958609936,0.10513940432968916,0.35382212531158397,0.008699494927169347,-0.5208016290801633,0.6471741725918232,-0.8335553993721255,0.22986956555451343,0.449139340833397,0.36693155364914676
advcl:pred,0.05650056569633874,-0.1270938199182472,0.28311167451312624,0.5266102275447707,0.3911856633176675,-0.35056620486277673,-0.6501166232475886,0.550713681911369,0.4180111069071187,-0.4813844889252293,0.2648642601101308,0.07056025630284618,-0.46261291125623616,-0.2341085400958871,0.6210950098105745,-0.36083459858435835,0.4767216808278995,-0.23579346524318706,-0.08827528669481953,0.3706186841438214,0.22429552128652067,-0.11320483198672944,1.0,0.06705949216508167,0.3461071258188274,0.04981130938650833,0.08966828636906755,-0.2180122695051694,-0.35521328323666135,-0.11566938296911969,0.6841627418763974,0.29815795937293116,-0.24042337516565382,0.019520198477887732,-0.39996151222945386,-0.5916353823517043,-0.38897596806711165,-0.44776586435744875,-0.010204914618858784,0.09000438835842649,0.02072001242381843,0.4134016576510913,0.4101648313545439,0.14032161650590064,0.16922234564737146,-0.034413736274243684,0.31797685537022596,-0.3199328752368944,-0.13050654423211158
csubj,-0.18195197854644685,-0.11962634810263194,0.1622463138345458,0.37651319572705244,-0.541614002007095,-0.3431985899270904,-0.42249134120728,0.28626698755208646,0.19046008431411177,-0.0228329736634468,-0.13672946951597142,-0.186839919804789,-0.40472610216015376,0.26860880824250966,0.03281385281722642,0.4398668316120025,-0.35451900225447847,-0.7370115910415607,0.24573383244207186,0.4764665152186569,0.31493309944824066,0.22957567416996755,0.06705949216508167,1.0,-0.13973290089138762,0.19368820767795564,-0.6144667563855758,0.2772413685203128,-0.6817192005598505,-0.5072739247908035,0.31140758110497835,0.3167977164167223,0.11000493930726161,-0.2232292174897959,-0.2387355681536704,-0.4353932822278957,-0.495652482225608,-0.08958915426295802,0.4922584132836369,0.07746069218548333,-0.08898309870642879,0.09951399287207038,0.5374670999465748,0.2988896338645228,-0.3817377124309817,-0.560700868867205,0.2258798699919363,0.16843380904215446,0.15706169162136382
xcomp,-0.3973112784837541,0.30529674985718347,-0.45095632917773204,0.2800192841664422,0.29652398551890374,-0.003753486246774456,-0.2884764096048301,0.24608394105160772,0.7887993410386682,-0.3394474626383798,0.319305363412382,-0.1877132847038188,-0.3648192932581676,-0.2885095093811161,0.08232560063516678,-0.7384818691061792,0.35341560569410724,-0.03016050760547347,0.25533155709076677,-0.1365432046220627,0.5938832018050142,-0.2977375364823267,0.3461071258188274,-0.13973290089138762,1.0,-0.4960298896193666,-0.14117730056995506,0.39511103264849223,0.3070977689591406,0.35853693656737906,0.005035913331981195,-0.10212757870890801,0.5363245849859152,-0.1331080960320351,-0.28045947219569695,-0.2547186257331592,0.03492350872804566,-0.5957831968139101,0.3474601732761613,-0.11316653420540082,-0.6878785020427012,-0.5469788041709582,0.07832761051012703,0.3457365657919775,0.16922260130933242,0.484493757436,0.34080035706181067,-0.30817593037149504,0.2069671604556706
obl,-0.06777099460926685,-0.10485630471325406,0.13097796656489635,-0.5102477591704616,-0.5302570915198961,-0.7876542503928967,0.12860352114547152,-0.47103033513507836,-0.6893186102204255,0.49797367147201055,0.019860718201183125,0.6808681423512989,0.1828768835903266,0.6569332637104853,-0.09736614103295999,0.29006410979145414,0.21786324649187958,0.3825217452636152,0.17883514773427212,-0.007668134906615514,-0.5558334432451608,-0.44278759541573975,0.04981130938650833,0.19368820767795564,-0.4960298896193666,1.0,0.20463639969546302,0.024474015469545283,-0.6853124481608648,-0.12201467976392048,-0.09436553918026537,-0.31973480889916517,-0.5320261148214926,-0.3595365354674553,0.4147126146540821,0.200593778031422,-0.36282787511191744,0.5617549063793581,-0.4332163382777873,0.03446073184748735,0.10881060882840543,0.21841546713624754,0.335334011238684,0.10653659063427814,-0.4672987556439495,0.06077288717155188,-0.7149498694435292,-0.4368434137251267,0.029040495994624205
nmod,0.11216494316185883,0.07868312680740408,0.11172307118579837,-0.4390084213459185,-0.027771923438893394,0.019899759021183717,0.4413242751791018,-0.536033052185582,-0.3745343766369359,0.521469182723766,0.6380682957285649,0.19186881501892664,0.25587139416571847,-0.45920842863900924,-0.245110275020155,-0.19524381683485428,0.39786702264404655,0.4482188071450862,-0.14464394727652577,-0.5059018557298178,-0.5331497456279705,-0.13853539433160636,0.08966828636906755,-0.6144667563855758,-0.14117730056995506,0.20463639969546302,1.0,0.10508070263001497,0.22573208423691934,0.061067268629605514,-0.15097805392331617,-0.32571616839517537,-0.563084472233215,-0.06902039369378651,-0.0643401474739283,0.20575182572359613,0.5647223235244233,0.5932028574976074,-0.8432566224146456,-0.10143923223898743,0.2551696963334763,0.4807077054139365,-0.32050622016243535,0.15486255871501747,0.16314596877013296,0.18393860709566395,-0.37421789348999984,-0.3128283544646952,-0.07692081749536242
advcl:cmpr,-0.3163085864501171,0.06111020733114767,-0.20595178873288073,-0.08833190420525845,-0.5803509718191839,-0.22499978167933468,0.017495164226798636,-0.43048787994835264,0.29413417676527653,0.4466841029224802,0.44482158143035394,0.06601975070804857,-0.13188339026794368,-0.1652267104487937,-0.515278047852206,-0.2964248365460788,-0.09723787307499648,-0.11626974565189375,0.21436769442569184,-0.19165133814143695,0.2499525281393601,-0.36909535182541103,-0.2180122695051694,0.2772413685203128,0.39511103264849223,0.024474015469545283,0.10508070263001497,1.0,-0.07787666326882621,0.19162331408250566,-0.44052386151111705,-0.2360389120911507,0.3776113844035931,-0.24689084786499882,-0.25936856693367616,-0.1319113394675363,0.09854320977893476,0.16431045081330406,0.14680251214187562,0.06516562010385378,-0.3778062124240225,-0.28264275665083033,-0.04789976065161019,0.8649211840234571,-0.49241694240309786,0.2809397668665483,-0.00629588176241129,-0.23882279314210275,0.12176511534837528
cc,-0.1478887086275366,0.4144195417827467,-0.5131682459897559,-0.19181751296513086,0.33962101300978254,0.8256699135792177,0.37244155309562454,0.01924383982490472,0.1106764522027294,0.021538865695423622,-0.0012071648972248365,-0.4176059939131897,0.4578373168698247,-0.4062312830462943,-0.3867328857867356,-0.16013820005927296,0.1751653737606607,0.32899189877516277,-0.002215923499156571,-0.5587656698383112,0.20627301450619986,0.25637667836499173,-0.35521328323666135,-0.6817192005598505,0.3070977689591406,-0.6853124481608648,0.22573208423691934,-0.07787666326882621,1.0,0.20824431529623835,-0.15543748880386754,-0.3510856427831773,0.1713661962750905,0.19722120272053187,0.20761192338838727,0.5138834576791792,0.6689781689848482,-0.039311632518306876,-0.05697686727825121,-0.4057977553854021,-0.18327663297108823,-0.36459503649896124,-0.7074296939944411,-0.3431780361378196,0.6146206874615088,0.29706792888752614,0.038257861617170305,-0.0017561232390716733,0.18711384340997256
