,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,0.2880989483337387,-0.31875097207975495,0.16610147780779777,0.00970153487605181,-0.5890199143122451,-0.21570756936731902,0.13663319445288674,0.2337545606222497,0.2572252371314963,-0.394208813520827,1.0,-0.03510973085596343,-0.2999506346458,-0.23807877923935597,-0.0005541660295999356,-0.682097844347067,0.26161518136834705,0.12963518339166152,0.5106075058198852,-0.20127901044241728,-0.31514224340228136,0.2814980313472015,0.12669982735704363,0.3971481538393816,-0.6288823726310635,-0.3534389013350674,0.23396620602650653,0.18909886136199738,0.3381443697703856,0.2155797675614192,-0.12590218712690746,-0.2848252757219674,-0.16527354815758502,0.032499581734235616,-0.33009389926892974,-0.036381421452397505,0.2064374972532816,0.4970816284761279,0.9460564792831948,-0.4237421039890945,-0.047868188413866156,-0.24978634899299734,0.27215513096151295,-0.3491235437368669,-0.1720520143428392,-0.13297520505358026,0.014714464139441883,-0.44666901973605433,0.1854777403526868,-0.29679760737552
PROPN,-0.40874590612168055,0.31496308083765995,0.2469707450179307,0.02465214684430937,-0.006076551992391062,-0.3496718356378389,-0.5229378474511568,0.1357345153145732,-0.39884807237370357,-0.5545712811254703,-0.03510973085596343,1.0,0.047998188275088415,0.6177874886898859,-0.03762179442815686,-0.024696970318690722,0.3661465401287532,-0.2355504479725535,-0.4298738885184907,-0.05135588501157476,0.6033436072501843,-0.5684340761031637,-0.510890882517976,-0.4241171898461059,0.054884238003711776,-0.15909498948774944,0.20233706621950961,0.36582360893393684,-0.4561665985460433,0.022556464220267296,-0.4106844173519489,0.43389234316963227,0.053470902010835424,-0.13078394457739592,0.16236777385754847,0.7146793609875352,-0.38780793790864576,0.17848681930212254,0.223453482501882,0.057735029506456245,-0.07349398670256911,-0.5774641000792576,0.2052244696843629,-0.15238417816759547,-0.15286669285368001,-0.6204430066209162,0.3216237349994249,0.0385201681797733,0.46999467259742417,0.1259492642556022
PRON,-0.25893920722922664,0.16235387300228682,-0.11683751247623966,-0.6829064461269518,-0.15278722400976577,-0.430276481952488,-0.08812254776649732,-0.257845443112397,0.12945138710545417,0.5215962466745059,-0.2999506346458,0.047998188275088415,1.0,0.08794776611709577,-0.6674922685397969,0.2762999984744823,0.4615995234003443,-0.2813582038312756,-0.15108645210634486,-0.3278069132533836,0.2102723867306089,0.231388855787361,0.23223833061478544,-0.15805988092748346,0.10948424873600972,-0.23097534741073428,-0.033221210041727726,0.02700565208482064,-0.10908393802141389,-0.3054058567063884,-0.21563239163743894,0.19788415903545348,0.44780954279016155,-0.09056504754367745,-0.6530308100573349,-0.04522434094952429,-0.5736690272190325,0.2147795487228063,-0.3048467660756792,0.6111607514773404,-0.2896460814568156,-0.040131502291589384,-0.16819347418996455,0.6310813844471997,0.49346100319564934,-0.19591344724721968,-0.12623302123311206,-0.30363766886977667,0.1022673864808151,0.30053272709635476
NUM,-0.3754178932209499,0.2612750266047619,0.02744519333450919,0.07887874078952478,-0.06053838457790026,-0.26433808875190995,-0.7820859336878835,0.38905871605676556,-0.3395312687883233,-0.41824924581601486,-0.23807877923935597,0.6177874886898859,0.08794776611709577,1.0,-0.13062346956707338,-0.33889806752290613,0.2268693753171058,-0.09073123184427434,-0.5259742871645673,0.19104077561708296,0.6248439670466387,-0.4687271665551123,-0.42692135626598127,-0.6225311850215438,0.4678146231229759,-0.07296541396243007,0.23312286824399778,0.4156637309669095,-0.771790528547663,0.15096033579364262,0.04366531326976606,0.09877615178455669,0.44658528148267895,0.14907447787064435,0.19119077998243686,0.9452839982397306,-0.2857453890689615,0.0271259111526253,-0.12502065719272928,0.3340891372991413,-0.2974813316432984,-0.36209511446679327,0.18000469627935034,-0.3498113743187933,-0.25990868392128286,-0.11394422047522708,0.4282651548685889,-0.0008945874829867802,0.33938553206081845,0.20139925897965594
ADJ,-0.06326160606559982,0.12130529542530688,0.4300514765003669,0.6778655292711897,-0.0917045349168438,0.3213409212414118,0.3913258378400394,-0.15940002218827232,-0.09981868671284888,-0.47074573108509105,-0.0005541660295999356,-0.03762179442815686,-0.6674922685397969,-0.13062346956707338,1.0,0.08260259423165106,-0.38259654128063747,-0.12881285656279626,0.47541101283788934,0.5947022456825776,0.03881371976786656,-0.465936111976097,-0.0122302662970263,0.09205979107364971,-0.1632844327838422,0.3573556769465182,0.05629973640847995,-0.4335505383234027,0.31575654791532737,0.0016039291379050084,0.2317325542520152,-0.029479852838357683,-0.570553497381896,0.2164813318945593,0.8091322968510664,0.01629668088384791,0.3394215971824598,-0.6106279033558164,-0.06572730062934226,-0.30614028150843225,0.3131727680064062,-0.25171284659569143,0.4057389950262307,-0.6098718204593558,-0.04417816303202385,0.10903403375290413,0.024549633414983105,0.01800551646403558,0.002505746413129178,-0.12860479881901016
advmod:emph,-0.15758915637150808,0.2308360174586676,-0.17952487111672527,-0.1375263322744791,0.4839497860468414,0.33247991664226545,0.30126465517415035,-0.46430877106317014,-0.12898390878447147,0.41843400607721154,-0.682097844347067,-0.024696970318690722,0.2762999984744823,-0.33889806752290613,0.08260259423165106,1.0,-0.36833324204027096,-0.11722292447259068,-0.055476955488289646,0.05408442307042572,0.026789417490494967,-0.03712842119712124,0.010519377215690063,0.08146257806296683,0.2011516317895839,0.28631338263517814,-0.11035654355042454,-0.37792977058250693,0.19228634921982793,-0.412406759794097,-0.16919602120820323,0.19406902559387879,-0.08893485236121354,-0.41230020894051983,0.2344313916596465,-0.40990091009883295,-0.25788127994484045,-0.2573322815484066,-0.63237400185338,0.2037296641046404,0.1814475693876209,0.20655728350324526,-0.36279903463928076,0.46322773709086124,0.22054403231024372,-0.22084501061640546,-0.012393239357597997,0.32880284126671283,-0.34525979954073044,0.13706516799973567
obl:arg,-0.2952893125474968,0.06378900945238247,0.5518034703998613,-0.36263124573736494,-0.4919109285459056,-0.5221806280476637,-0.2780192436002541,-0.19074376257206432,0.40992399176454963,0.11025073190633915,0.26161518136834705,0.3661465401287532,0.4615995234003443,0.2268693753171058,-0.38259654128063747,-0.36833324204027096,1.0,-0.14933602105533683,-0.05520391604074529,-0.5786137552608743,0.37112502276012255,0.05011449762812576,0.3290475516191052,-0.3972147935395996,-0.15630961569639093,-0.5893440085503515,-0.024183098636759933,-0.032548505173473054,-0.28105808091165585,0.30436376411741184,-0.23150296508919985,0.3406803853842657,0.23153894227825586,0.31896783215484065,-0.46699416150324313,0.17699649196582276,-0.41295116911004887,0.18704024661991128,0.312763308549781,0.1463734496263399,-0.2606432214023647,-0.12109410190488691,0.4972532560651047,0.16595616610989486,0.5086273264324277,-0.3017726969293064,-0.124173806437155,-0.44627016539083453,0.7632397563533752,0.1449277900565703
aux,-0.002941375792021983,0.06242176490920296,-0.1725984773262483,-0.19687550798835482,0.1713621922258591,0.08771700185093383,-0.3563670121348071,0.26692309877295994,0.21681177628915066,0.027486106927121664,0.12963518339166152,-0.2355504479725535,-0.2813582038312756,-0.09073123184427434,-0.12881285656279626,-0.11722292447259068,-0.14933602105533683,1.0,-0.05183711465126721,-0.19163545445296548,-0.0826708002682993,0.0733799226389531,0.14206007835615456,-0.07029526515282601,0.41186433010550444,-0.16317095462050882,0.5187212417593923,0.09385555619506572,-0.35143820656023816,0.03138648654667609,-0.03398548603550438,-0.25088172758532307,0.28891695139671153,-0.25403862431178137,0.05050441523793335,-0.1950549485124326,-0.20898422937671154,-0.0909090909090909,0.0722871319182262,-0.21254432091936465,-0.34505285791155765,0.49245583600117443,0.007005593411325736,-0.06866639195498692,-0.12246415640936198,0.0018908823458530632,0.08569769226668957,0.12395506016916374,0.0750800598101933,0.07435883231634854
flat,0.15672829350391823,-0.17898814355932383,0.26014497742160364,0.10144831640341348,-0.6729216210270869,0.10320404828708472,0.6036134970244927,-0.19756485471063961,0.35009424748759166,-0.10436663674977366,0.5106075058198852,-0.4298738885184907,-0.15108645210634486,-0.5259742871645673,0.47541101283788934,-0.055476955488289646,-0.05520391604074529,-0.05183711465126721,1.0,0.15769314809924656,-0.3267316989849807,0.23860291222133284,0.4444548683270792,0.5555574307471922,-0.48675155867387127,-0.09631737699490238,0.26299586208248443,-0.4649246446441615,0.6532900073095678,0.0130058382202164,0.013285500784342732,-0.443257887578307,-0.3309807249627109,0.0470553342417256,0.06631804055171818,-0.38283322606864983,0.09984949459512399,-0.08115601932859821,0.3121117301346511,-0.11459029971442238,-0.03371784439378392,-0.15543313901992142,0.358954699662912,-0.3011785209066121,0.27130504234497294,-0.05854165422194502,0.027016575927846856,-0.5957082020223123,0.008084636606198138,-0.2556677756503815
nsubj,0.2562093799628985,-0.1894906459776543,-0.28292915226182835,0.7374719042243427,-0.033320195822002074,-0.06019439885759631,0.29587355179702307,0.30050182677242776,-0.3424934124415215,-0.42262464647861814,-0.20127901044241728,-0.05135588501157476,-0.3278069132533836,0.19104077561708296,0.5947022456825776,0.05408442307042572,-0.5786137552608743,-0.19163545445296548,0.15769314809924656,1.0,-0.19957780817298548,-0.22618484575790926,-0.17110147098067646,0.016406982392362615,0.1991852317074222,0.8135336024972973,0.289002251467937,-0.1448066348697186,0.23351947943281154,-0.17747349426459166,0.5466173344729547,-0.31714195468502604,-0.16761054547532864,0.33277386982542845,0.6398918368819521,0.27275370651042113,0.28071369607886726,-0.28082958918324674,-0.24105323869417744,0.033565040988533225,0.04192669999281297,-0.49904642569673363,-0.16179342343749725,-0.5671970142509718,-0.35205206666752575,0.05328008363021938,-0.15386232978899442,-0.11592382311999205,-0.371068738708286,-0.3852596672100182
root,-0.9440020123043895,0.8548899924581266,0.5796536150031246,-0.3345778301046527,0.05602326114350404,0.00889305282371774,-0.6467837605578604,-0.3018464082531702,-0.05625766175696026,-0.2218058681790494,-0.31514224340228136,0.6033436072501843,0.2102723867306089,0.6248439670466387,0.03881371976786656,0.026789417490494967,0.37112502276012255,-0.0826708002682993,-0.3267316989849807,-0.19957780817298548,1.0,-0.6703072376091163,-0.13325275957108404,-0.6831281123293603,0.21602444086256573,-0.42394005683848746,0.02165426573999562,0.1356914876979189,-0.6689179485811096,-0.22709334905749465,-0.2710813723036737,0.6385349467402684,0.3332889193407331,-0.1383603218551298,0.12423385917534349,0.5799615534626971,-0.5617070674933853,-0.29689669514274686,-0.257805416802343,0.27006602119149525,0.062264133695167784,-0.13886234537623227,0.43169472051924257,-0.12133534473435581,0.09804921006732531,-0.11461661369590416,0.4474054998738478,0.1933252985031792,0.5171458344655586,0.7813168605983833
advcl,0.5644006967440175,-0.6339647308219662,-0.4214241473236263,-0.12261992528242244,-0.12120747892994778,0.10525308739176709,0.41484938304712055,-0.072839291509177,0.5909999703814559,0.6290980057008839,0.2814980313472015,-0.5684340761031637,0.231388855787361,-0.4687271665551123,-0.465936111976097,-0.03712842119712124,0.05011449762812576,0.0733799226389531,0.23860291222133284,-0.22618484575790926,-0.6703072376091163,1.0,0.5642391854575844,0.2790589804418353,-0.1828437080041485,0.05971080953957732,-0.12338207658429116,-0.2973324192440191,0.4481178475196408,0.1243504423055108,0.355613584205753,-0.4104131768345882,0.30743429069354067,0.134852857202603,-0.46921352648686837,-0.5584170809991028,0.14708628575845822,0.5689713106704771,0.16603152117884223,-0.05142602481547829,0.024809450814721454,0.3938893711798214,-0.45581884115611193,0.200696743790225,-0.06291930787130297,0.053512281732191795,-0.33004513959096415,-0.19580784290794195,-0.41745045049982427,-0.40705063861702734
mark,-0.0633480431301502,-0.08571155849738649,0.29076074525712003,-0.1498307122932774,-0.28330305384217697,0.08670530712801107,0.3944923867996637,-0.5324311080816025,0.9477886619423228,0.5597879440336445,0.12669982735704363,-0.510890882517976,0.23223833061478544,-0.42692135626598127,-0.0122302662970263,0.010519377215690063,0.3290475516191052,0.14206007835615456,0.4444548683270792,-0.17110147098067646,-0.13325275957108404,0.5642391854575844,1.0,-0.2048566113529693,-0.08081924727625486,-0.060677979621652035,-0.026839244878734892,-0.7055123480928364,0.28667302644223014,-0.0795582198195894,0.4512735472355656,0.05824467773350735,0.34317139843166067,0.4288051780116417,-0.18024589108859812,-0.5549814175302467,-0.20882249987417004,-0.10431273022660828,-0.08333679155257356,0.04369204307268156,0.16399386916517594,0.34800164406831596,0.06439016062574394,-0.03295979789649124,0.32476661637502663,0.05505773558612085,-0.4682428382441252,-0.3050955604397503,0.06430792468765958,0.04972482814880852
det,0.5908204136528191,-0.43450781276812556,-0.33129051507222845,0.013987790801333274,-0.21257205808497107,0.09455948800359541,0.5318534978379298,0.19662684782520326,-0.2732707375377141,-0.04465559029651035,0.3971481538393816,-0.4241171898461059,-0.15805988092748346,-0.6225311850215438,0.09205979107364971,0.08146257806296683,-0.3972147935395996,-0.07029526515282601,0.5555574307471922,0.016406982392362615,-0.6831281123293603,0.2790589804418353,-0.2048566113529693,1.0,-0.4743229607454006,-0.010333619821081745,0.005056943411877308,0.0992048147851002,0.6580660062735665,0.09624087198346405,-0.33526434097081703,-0.584349186940612,-0.6134127425049788,-0.37469673093101774,-0.1850782656197659,-0.4541109051632934,0.43729942426991236,0.21536486732825144,0.3489239088169662,-0.18867522834082037,-0.12183105052084395,-0.027559851065854537,-0.10479689233940702,0.22201727560304263,0.09449371937471067,0.0643907332565719,0.09068418215944195,-0.22628883040529416,-0.35190869559871707,-0.44189420177779837
csubj,-0.13077191910037103,0.05944840704369718,-0.3559764846964635,-0.012395467962406469,0.2671607957157253,-0.025560679356733042,-0.5431835995758505,0.3819203438542169,-0.131653329600602,0.09779939242469977,-0.6288823726310635,0.054884238003711776,0.10948424873600972,0.4678146231229759,-0.1632844327838422,0.2011516317895839,-0.15630961569639093,0.41186433010550444,-0.48675155867387127,0.1991852317074222,0.21602444086256573,-0.1828437080041485,-0.08081924727625486,-0.4743229607454006,1.0,0.1477214772455619,0.33722408616775595,0.13800313586884283,-0.6995097524357677,0.1318253665873679,0.1259565012351679,-0.043297238276134735,0.4890910500169414,0.12678067565465587,0.3149628265839,0.23877626631613785,-0.4583821198602509,-0.39258467414379633,-0.5674307571911894,0.5795847292259407,-0.35668108549746647,0.18423217844337642,-0.27370491182002893,0.04766458558373633,-0.016810892247437356,-0.13518330476655702,0.13574361987456915,0.10881908316261417,0.13257187089377503,0.07140112191357371
xcomp,0.44608324004592975,-0.3326870397405581,-0.44825300203848173,0.7033869315303841,0.3541703316182711,0.004702016621995749,0.48113559583740717,0.09848445554225925,-0.2220646694284513,-0.014171221661274052,-0.3534389013350674,-0.15909498948774944,-0.23097534741073428,-0.07296541396243007,0.3573556769465182,0.28631338263517814,-0.5893440085503515,-0.16317095462050882,-0.09631737699490238,0.8135336024972973,-0.42394005683848746,0.05971080953957732,-0.060677979621652035,-0.010333619821081745,0.1477214772455619,1.0,-0.005263632079578852,-0.2943809082283913,0.3786310322046198,-0.2532639754439207,0.6614562920879837,-0.17851793204812305,-0.1600906548331297,0.30097562378494097,0.48384989943742507,-0.06087863055160763,0.4229365495106764,-0.11766988605252057,-0.3557683815539571,-0.18219519076259727,0.21019056599236813,-0.18314071558273284,-0.45783517177498495,-0.23024265166959612,-0.3624786291382166,0.1320985040325464,-0.5112616257245844,0.18132280048310698,-0.6284804996581849,-0.45554994726492265
obl,-0.01884807708921915,-0.026662050864908627,-0.1908020003758605,-0.0018561783425986643,-0.42988063022150486,-0.41252944361430827,-0.26978824287195174,0.4806081428480425,-0.06693814477743765,-0.46102171703049566,0.23396620602650653,0.20233706621950961,-0.033221210041727726,0.23312286824399778,0.05629973640847995,-0.11035654355042454,-0.024183098636759933,0.5187212417593923,0.26299586208248443,0.289002251467937,0.02165426573999562,-0.12338207658429116,-0.026839244878734892,0.005056943411877308,0.33722408616775595,-0.005263632079578852,1.0,0.12895779383472764,-0.20622539306724155,-0.04513521705563651,-0.14048557007921866,-0.44884516902998683,0.2409563262892424,-0.1421060440693275,0.18756147836284717,0.2760580433864134,-0.4912487299458878,0.048975488525017444,0.2342364006779309,0.14374044777541534,-0.6452449866358476,-0.3765307905252651,0.14252564630642528,-0.3668869796043781,-0.06121979713459194,-0.5683841906283309,0.23542229292742656,-0.526093506086037,0.2514128945184545,-0.21413996600752586
nmod,-0.0032789032690350734,0.07665856788698851,-0.3444209438508822,-0.28701102367826276,0.07337286630726175,-0.32309111562813025,-0.6081261366798478,0.6687878381169444,-0.6033423556292558,-0.45203964442778405,0.18909886136199738,0.36582360893393684,0.02700565208482064,0.4156637309669095,-0.4335505383234027,-0.37792977058250693,-0.032548505173473054,0.09385555619506572,-0.4649246446441615,-0.1448066348697186,0.1356914876979189,-0.2973324192440191,-0.7055123480928364,0.0992048147851002,0.13800313586884283,-0.2943809082283913,0.12895779383472764,1.0,-0.4505930311922653,0.02686290666512029,-0.4774712259690969,0.03451879067907757,0.07440824513832964,-0.3258679654704981,-0.34751591626833234,0.49019723893550554,-0.08012308332465129,0.29902070091935956,0.33794936054976055,0.19681828733275025,-0.22199531107173842,-0.28119009606426193,-0.20313614769740235,0.1303272093331026,-0.3260729213397686,-0.07110304133700741,0.360996299573513,0.0877729525838137,0.11963822509223214,0.13946066141604774
