,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,0.27122668788638543,-0.36279071090796167,0.703219347148524,-0.8135246132484665,-0.24909929123009264,-0.8125598314559227,0.6362531379813436,-0.4567648750504963,0.8215671405352292,-0.20581444430281223,1.0,0.08356413050938559,0.12867897760446612,-0.36105859542502755,0.8943282189413346,-0.8090245195785911,-0.7046256904119129,0.5039245849477574,-0.18330583613364532,-0.7401653090895244,-0.469049190942055,0.6583367726262888,0.8916929885130296,-0.3655936107660131,-0.5689538014219703,-0.7042030161160121,0.8395510265564173,-0.21911460699578614,0.45581012119545916,0.7915426006994305,-0.026039979349200264,0.4591387455150736,0.08518045736927916,-0.8135246132484665,-0.988821820540869,0.9701020457654124,0.6776183911964085,-0.8309659950719014,0.9807725114790284,0.7892409835525721,0.7880420325586731,-0.8825921550614917,-0.11937353368544898,-0.6320334999717835,0.1463031172286804,0.5911871852251299,-0.6375376610522944,0.12940409154328547,-0.8135246132484665,-0.3642330842550964
PROPN,0.9731663629116604,-0.9336698288625624,-0.31186096341571756,0.137258123393603,-0.33583508992622724,-0.30390252480321467,0.7958674600281609,0.7422079785808188,0.1536721132421254,-0.5610479330950945,0.08356413050938559,1.0,-0.9470700639120384,0.8171946345085302,0.367120912805756,0.44899192578095276,-0.24930850622721815,-0.7069036637785252,-0.169283304007409,-0.262271470374844,-0.9185470398335656,-0.216694844509079,0.30389671558398546,0.08995324663931809,0.5247108929217009,0.09035814417087334,0.43626158297010664,0.6147318689022477,0.8648393246139254,0.26358775425241504,-0.9547577018495277,0.27574398183098286,-0.8987909039508829,0.137258123393603,-0.01909263849496397,0.31789674219121583,0.781561973620846,0.4805615659854829,-0.030654719586075473,-0.43115617519207705,0.3144289654498831,0.3866294091994442,-0.9926676484990948,-0.08518828882042903,-0.7111134420222581,0.811839660527782,-0.7091943812415378,-0.6326413025577734,0.137258123393603,-0.9319637505688758
PRON,-0.8504400176180072,0.8773373331995081,0.5958628766152435,-0.43537799924624765,0.04838032064585051,-0.006907369817515586,-0.6831336649098282,-0.708498845566361,-0.11386172539847882,0.2998466773739133,0.12867897760446612,-0.9470700639120384,1.0,-0.9572282257392927,-0.2493784317262895,-0.6699978679303898,-0.07377424006423859,0.6834520033538012,0.36186415762348995,0.25467262279666225,0.7790413551878056,0.17555888386014964,-0.20163128779141376,0.06196258299178968,-0.7688527503208017,-0.40391784612340464,-0.14741879865374347,-0.45806029760156397,-0.8174704435233371,0.05250120438581976,0.8440936839211934,0.03899251669778673,0.7852348865001069,-0.43537799924624765,-0.15563134154626984,-0.09160273476250343,-0.638339339498164,-0.6544634108091394,0.1959944126962456,0.6684497481792956,-0.0010008894127197282,-0.578897607271258,0.9043833599602162,-0.239069858949272,0.8805579679628128,-0.7216129701255596,0.6483473132121381,0.4536375355416734,-0.43537799924624765,0.8766586081798562
NUM,0.6637896680953393,-0.7225039412578276,-0.8021352181234841,0.6770625009337193,0.17157922506372103,0.2958886238617232,0.48031791553390124,0.6692753678075486,-0.008287868192091234,-0.07880713436519464,-0.36105859542502755,0.8171946345085302,-0.9572282257392927,1.0,0.05590281495564627,0.838974849310878,0.35352619057461976,-0.6581852238317354,-0.4368634534986332,-0.14941968360541275,-0.5672339590091553,-0.20095917558978182,0.022988567864713712,-0.11847780142347346,0.919098733214705,0.6472736000928054,-0.1439373777024099,0.335796041530551,0.6643204145898657,-0.3386244024178168,-0.69150006669154,-0.29085388398046785,-0.6476714810593167,0.6770625009337193,0.3596424500865611,-0.16699741227023937,0.41518537660467497,0.7960662331700308,-0.38930081778673137,-0.8462528537896803,-0.28787572241241427,0.7448725677486719,-0.7513464478637402,0.49698555796782024,-0.9273604323766568,0.5348305488907011,-0.48279417651528733,-0.30770631991675534,0.6770625009337193,-0.7224146086205592
ADJ,0.47887738482762193,-0.6633513717040301,0.31511785666029624,-0.4834373133333294,-0.006330600728186227,-0.6162917992029764,0.8550017022236085,-0.3212624088330463,0.9501795334564795,-0.06984026542610836,0.8943282189413346,0.367120912805756,-0.2493784317262895,0.05590281495564627,1.0,-0.4778632748408588,-0.4554200296490576,0.373868348683535,-0.5371854702289013,-0.9376877416097376,-0.6662413277398431,0.7457442371273536,0.9966471714236854,-0.6031982344382728,-0.14150790503254013,-0.3514364788011806,0.7234497906169736,-0.25970103054319293,0.7599564726566247,0.5707715840819272,-0.2049887867412299,0.19144412115099835,-0.052818058295887184,-0.4834373133333294,-0.9111476143186844,0.9207116080284775,0.8558501430729647,-0.5576467660508875,0.8977150806910491,0.43851237261803555,0.5878592513400799,-0.6243468947688783,-0.3571897614580039,-0.31325904067930677,-0.30914610145190885,0.8393890624634172,-0.8985276928492064,0.18044925665340622,-0.4834373133333294,-0.6658593717032393
advmod:emph,0.23932935087093524,-0.2362394654180478,-0.9295760343921087,0.9155767181392135,0.2912207494925201,0.6821354325298195,-0.07317726288341066,0.6586114466548312,-0.46429526811825345,0.1085832197492968,-0.8090245195785911,0.44899192578095276,-0.6699978679303898,0.838974849310878,-0.4778632748408588,1.0,0.660286175269393,-0.6794686387227249,-0.20072222596307263,0.31681143715459853,-0.06801897481976192,-0.4796160014455796,-0.49411100362800087,0.10282315254831392,0.9210597641440833,0.839585804735899,-0.59962079258942,0.3014604604096595,0.1506324893296838,-0.6977967093113931,-0.39348463239355996,-0.485030772829102,-0.4272324792737814,0.9155767181392135,0.795700523398074,-0.6752526572326745,-0.14123714860756134,0.9777248651403095,-0.807980717254937,-0.9963236098196623,-0.6641297211338554,0.9776738541245411,-0.3827346223760989,0.7089603425864915,-0.6808338109026887,-0.010966488006570508,0.06365361227696528,-0.2309823398315848,0.9155767181392135,-0.23556228769152235
obl:arg,-0.4615114000189116,0.28135157171104963,-0.8385048151525654,0.9055101787360516,0.861503829387139,0.9817638612443349,-0.45458501978766075,-0.11618975278210783,-0.20999480546794447,0.8043919165079043,-0.7046256904119129,-0.24930850622721815,-0.07377424006423859,0.35352619057461976,-0.4554200296490576,0.660286175269393,1.0,0.0793629137777642,-0.5047476818166554,0.12149874836423209,0.5237392674138346,0.06767375834849175,-0.4059640307617621,-0.39616796342315,0.6934244008108392,0.9418627113867749,-0.9352735072591923,-0.47307340932260894,-0.2594301446872395,-0.9906580268429059,0.40087332452256,-0.9538855143797117,0.3923790354140507,0.9055101787360516,0.5924603154446063,-0.7625828029817331,-0.5428741779077941,0.5277261969603003,-0.5607553655617271,-0.7055113864319782,-0.9875527715937343,0.5931409308646423,0.35129609238942716,0.9806556963501266,-0.42365422018560805,-0.38841900091415954,0.30141525862155155,0.5464660968889645,0.9055101787360516,0.27846515416788725
aux,-0.6351447600475361,0.40670247859486935,0.3760699008637184,-0.3333333333333333,0.5016481880281265,-0.0048109355077998635,-0.15478952662609705,-0.9983864313690722,0.5897594298253005,0.652163683818772,0.5039245849477574,-0.7069036637785252,0.6834520033538012,-0.6581852238317354,0.373868348683535,-0.6794686387227249,0.0793629137777642,1.0,-0.38937995345861653,-0.49486561603234513,0.4422348889895671,0.8352644155389585,0.4421806587281469,-0.667859914384267,-0.4678488978668052,-0.17206156981542178,-0.023390938538411673,-0.90305430712222,-0.2567277263287003,0.003938317383801262,0.8298456813086892,-0.31187692503575964,0.8997745548787023,-0.3333333333333333,-0.6035729668861801,0.2892926033518575,-0.1594976266607524,-0.8039086922529491,0.6468840656867108,0.6202824931325159,-0.029890866882503257,-0.7549466657578927,0.7301015016961399,0.03540786964245019,0.3333208644382036,-0.16860133877173314,0.0031015787317339545,0.8707973108425366,-0.3333333333333333,0.4023856263441904
flat,-0.07189516222772685,0.41613293747040747,0.5168226445806843,-0.4106755460392404,-0.7942312117503257,-0.3315255776435244,-0.42522241413172973,0.37243789318685466,-0.7110335869395443,-0.6665365226130849,-0.18330583613364532,-0.169283304007409,0.36186415762348995,-0.4368634534986332,-0.5371854702289013,-0.20072222596307263,-0.5047476818166554,-0.38937995345861653,1.0,0.7896821087612359,0.1873650979695931,-0.7596931269965564,-0.577392107976377,0.9443042962745543,-0.5559218807193508,-0.5678416039904545,0.17789329700053375,0.6609765805166762,-0.5246969027443698,0.3855363098441608,-0.13145568503069285,0.7099064786736521,-0.27106406441310027,-0.4106755460392404,0.30225636029409003,-0.1667997575488908,-0.341189969512625,-0.0006902885209032505,-0.3167868850579117,0.2800720470062941,0.36341169359496867,0.005830482476065744,0.06238912645677606,-0.6308062497623037,0.7378188360990785,-0.47428679163757254,0.6072510765388728,-0.6545437647840484,-0.4106755460392404,0.42116103136250993
nsubj,-0.3098480266559994,0.5893552646439119,-0.05690390660660791,0.21177084552181052,-0.33942442079089213,0.3073249537040256,-0.7486782497391286,0.45135960624526134,-0.9869431528662042,-0.2590874328433717,-0.7401653090895244,-0.262271470374844,0.25467262279666225,-0.14941968360541275,-0.9376877416097376,0.31681143715459853,0.12149874836423209,-0.49486561603234513,0.7896821087612359,1.0,0.5015499421117736,-0.8826179812821138,-0.9563698743583159,0.8384408201532292,-0.07208298178871413,0.045793010344460934,-0.43849743382930717,0.5095886866014845,-0.7110763372842952,-0.25478741695029616,0.02388255714392114,0.16138945659655454,-0.141871191492855,0.21177084552181052,0.8055492856566923,-0.7342794169682293,-0.7169808659777703,0.4592789769097249,-0.8052942292707232,-0.25405792688766904,-0.27232344652544915,0.504450129595276,0.21276420271173754,-0.02245461392187171,0.46893997200293525,-0.7551702258527719,0.8611568284709756,-0.44877035019647266,0.21177084552181052,0.5933897776208374
root,-0.9735642831409237,0.9623454708310832,-0.0234604835595423,0.21941770367582666,0.42876167571657753,0.6092950216185942,-0.9489462186737168,-0.4920011696968272,-0.4403459163705017,0.607381528653617,-0.469049190942055,-0.9185470398335656,0.7790413551878056,-0.5672339590091553,-0.6662413277398431,-0.06801897481976192,0.5237392674138346,0.4422348889895671,0.1873650979695931,0.5015499421117736,1.0,-0.04292311761194714,-0.6073416523832088,0.03154147197082902,-0.21868935575020085,0.22316970466782815,-0.7324002462077286,-0.4844700637499419,-0.9343064777530422,-0.5669305459546196,0.866288614573223,-0.4563790706718501,0.7769436503371734,0.21941770367582666,0.4026885187045475,-0.6665185149347682,-0.9559152154571328,-0.0947686613964339,-0.3545797842490481,0.057119804289316047,-0.6100190065158242,0.00943095179321969,0.9303490393226624,0.3530003531539483,0.5477195802048055,-0.9432742841893724,0.8654603009870855,0.5362008412511248,0.21941770367582666,0.9612173100936482
advcl,-0.17199299050900937,-0.14311416869899818,0.1392406524659336,-0.2101726770158806,0.5644743136942286,-0.09669229532187831,0.3554466682236608,-0.810316991824371,0.9130936146565604,0.5832066764488539,0.6583367726262888,-0.216694844509079,0.17555888386014964,-0.20095917558978182,0.7457442371273536,-0.4796160014455796,0.06767375834849175,0.8352644155389585,-0.7596931269965564,-0.8826179812821138,-0.04292311761194714,1.0,0.7977136138123267,-0.9211561526075057,-0.11814131574040182,-0.017492577824248977,0.1717359029093989,-0.8370430541491,0.30003034932146877,0.061478463944303244,0.44868779492224625,-0.3631376771022994,0.5900665513277413,-0.2101726770158806,-0.762925948499914,0.5393475290834763,0.32332108440553825,-0.6485956289026384,0.7881205873284906,0.404351823675769,0.055905933066050476,-0.6458935732617588,0.27113211934347586,0.1359907690498505,-0.1773007239144554,0.35959344139400645,-0.52113888128037,0.7892344379155466,-0.2101726770158806,-0.148210825288494
mark,0.41115375434704077,-0.6162994881398103,0.30528704252849936,-0.46604997205470294,0.06189150268133907,-0.5714957876388403,0.8165587523303247,-0.39150504384543594,0.97191765582405,0.007424835904147618,0.8916929885130296,0.30389671558398546,-0.20163128779141376,0.022988567864713712,0.9966471714236854,-0.49411100362800087,-0.4059640307617621,0.4421806587281469,-0.577392107976377,-0.9563698743583159,-0.6073416523832088,0.7977136138123267,1.0,-0.6578464785626275,-0.14572178914933415,-0.32297571924143953,0.6772078954596701,-0.33777809640835776,0.7230547457895026,0.5261122096245812,-0.12928170316096108,0.13069235992775577,0.02562979572919445,-0.46604997205470294,-0.9195782272727863,0.900572858687233,0.8136679543516929,-0.5867266966048242,0.9105447822014805,0.4493600863085324,0.5407591781276675,-0.6467033675838407,-0.28853796496956585,-0.26929813901983246,-0.2985688012917796,0.8027176276620902,-0.8760399735837072,0.2600458024648552,-0.46604997205470294,-0.6191897673535823
det,0.13519775604014034,0.22222774109046123,0.2571378971484371,-0.17957352341913532,-0.7919973478790587,-0.22309725827792687,-0.3263673842005673,0.651159697294198,-0.8102657076410317,-0.7403880653265019,-0.3655936107660131,0.08995324663931809,0.06196258299178968,-0.11847780142347346,-0.6031982344382728,0.10282315254831392,-0.39616796342315,-0.667859914384267,0.9443042962745543,0.8384408201532292,0.03154147197082902,-0.9211561526075057,-0.6578464785626275,1.0,-0.26581021514146913,-0.3649534798081831,0.10685295114096921,0.8403791864203506,-0.3638144469859369,0.2680994691368742,-0.37597799742138643,0.6507825061701411,-0.5174289417473801,-0.17957352341913532,0.49360507766526374,-0.2805358680186365,-0.25917386410242593,0.30615005230671194,-0.5190661225349252,-0.018369753300551597,0.26147919144572884,0.29814293082419,-0.18194109447553436,-0.4874144183380837,0.47899097933527085,-0.35908089184588593,0.5229723667281,-0.8198970972927577,-0.17957352341913532,0.22777435392628803
csubj,0.31752812213948706,-0.44124109897377445,-0.9703668037763244,0.9012645091324909,0.499058764393439,0.6398204167238393,0.1832926701563745,0.46117380355462684,-0.08662017282339855,0.28183767350719574,-0.5689538014219703,0.5247108929217009,-0.7688527503208017,0.919098733214705,-0.14150790503254013,0.9210597641440833,0.6934244008108392,-0.4678488978668052,-0.5559218807193508,-0.07208298178871413,-0.21868935575020085,-0.11814131574040182,-0.14572178914933415,-0.26581021514146913,1.0,0.895186320714079,-0.5022796376676826,0.05354197952985843,0.40686143453194784,-0.676870761883705,-0.36198365524993487,-0.6282219111157666,-0.33046625504625776,0.9012645091324909,0.519869687544438,-0.4444124555030757,0.09564227275641587,0.8308049821310209,-0.5292521610629374,-0.9463187122430158,-0.6364149336462188,0.818742167915541,-0.4305639678598897,0.7967127472892946,-0.8957094316146303,0.2532104771273988,-0.2509380541245922,-0.0014522119667588584,0.9012645091324909,-0.44242793867028546
xcomp,-0.13768231265054878,-0.03006931797364738,-0.971432849020347,0.9811641204680362,0.7634218613370644,0.9063851081748076,-0.19817260860363078,0.14601932313476634,-0.17455588408665937,0.6269634034084602,-0.7042030161160121,0.09035814417087334,-0.40391784612340464,0.6472736000928054,-0.3514364788011806,0.839585804735899,0.9418627113867749,-0.17206156981542178,-0.5678416039904545,0.045793010344460934,0.22316970466782815,-0.017492577824248977,-0.32297571924143953,-0.3649534798081831,0.895186320714079,1.0,-0.8139731793059134,-0.26455375769592315,0.02696626109772783,-0.9289613970649198,0.07818065750460372,-0.8816343266805333,0.08692695090229666,0.9811641204680362,0.6123355126137717,-0.6816965775611222,-0.29349575554971635,0.7162302685088904,-0.5971589852064516,-0.8790190882483918,-0.9082058278872743,0.7511570700708533,0.016374743650857834,0.9775764171249468,-0.6781585784100029,-0.12467851647393312,0.07253737226104459,0.3344748838983109,0.9811641204680362,-0.032387068388971506
obl,0.6297506125390341,-0.5512361302435108,0.6962546888111381,-0.8249836815732804,-0.691649534623254,-0.9823515103795776,0.7282408737445732,0.07313110988012057,0.49548969552373584,-0.6983885696198223,0.8395510265564173,0.43626158297010664,-0.14741879865374347,-0.1439373777024099,0.7234497906169736,-0.59962079258942,-0.9352735072591923,-0.023390938538411673,0.17789329700053375,-0.43849743382930717,-0.7324002462077286,0.1717359029093989,0.6772078954596701,0.10685295114096921,-0.5022796376676826,-0.8139731793059134,1.0,0.34582089426255086,0.5584663988799248,0.9687036072507448,-0.4901060722949892,0.8155098496172418,-0.42568857358461987,-0.8249836815732804,-0.7527988117753253,0.9214479290396729,0.793053043629688,-0.5227875686060077,0.7182130060154311,0.6226589489458398,0.9784997423327376,-0.6061119905918162,-0.508631529585392,-0.8524362690749117,0.12513189438192218,0.6753123284095425,-0.616834989699653,-0.42976927312343466,-0.8249836815732804,-0.5496930795758557
nmod,0.6420088319941673,-0.3365300074151449,0.05837230446182752,-0.0936493473940476,-0.8241730039934697,-0.3668246249848269,0.18649750436639598,0.9100950275068735,-0.543265966519661,-0.9031405527036072,-0.21911460699578614,0.6147318689022477,-0.45806029760156397,0.335796041530551,-0.25970103054319293,0.3014604604096595,-0.47307340932260894,-0.90305430712222,0.6609765805166762,0.5095886866014845,-0.4844700637499419,-0.8370430541491,-0.33777809640835776,0.8403791864203506,0.05354197952985843,-0.26455375769592315,0.34582089426255086,1.0,0.1884472929538749,0.3805495095188427,-0.8181382433207914,0.6845163294630296,-0.8981769430678274,-0.0936493473940476,0.35698363119915083,-0.025164551113771652,0.2338940434278998,0.48103033254419986,-0.4045183250553028,-0.22463440914449054,0.40259539684075435,0.4223675487692622,-0.6856288807045019,-0.4555353593033491,0.00453689809432653,0.16756154205158,0.018042205692079708,-0.9958497120782603,-0.0936493473940476,-0.33119970524011244
