,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.1054815803823055,-0.4022154834382972,-0.9997618699051838,0.2519051443045395,-0.5054047259659629,0.8429250076833701,0.9483269589515179,-0.21471898758973113,-0.9988172926487151,0.8934742219328106,1.0,-0.39613059555129193,0.9828225850430412,0.7422243821630736,-0.961632158118314,0.4035345329339445,-0.35179545608387497,-0.1272174882958663,-0.16065108483496401,-0.9184134883263961,0.3345149117669519,-0.9438688886920987,0.053717098579641374,0.33500308536496776,-0.3522167018352765,0.6131953945070477,0.6504150272622943,0.5141572493159912,-0.7636297542438819,-0.01845642235827301,-0.512905143589151,-0.7778779729480831,0.7716729194907564,-0.39430952397322583,0.9590426337252996,-0.15528467563707615,0.9443378422015348,0.8782815985804812,0.9484225687298015,0.7733059545706844,-0.8230584678749973,-0.5863375221280761,-0.3310136233329267,-0.7636297542438819,0.1376004919140355,-0.8698942660097866,0.9331626485851591,-0.3665382500977999
PRON,0.8712873288121525,-0.6813182600886685,0.3759993516112135,-0.9883715242825305,0.9924998865923963,0.16010861082892047,-0.6669995453942136,-0.8117213392866016,0.4403057428794116,-0.7663067756739417,-0.39613059555129193,1.0,-0.21987071368586614,0.3213113746358536,0.6328312466738683,-0.999967375166277,-0.7201434148503032,0.9611284500449824,-0.8426291848539844,0.0005539832679682953,-0.9978090238288395,0.07059713986191875,-0.9381474718286408,0.7324332216268892,0.9988787096144963,0.4824048356624031,0.4397917457626061,0.5838580011633648,-0.2903389985910768,0.925348933145504,-0.585042047506365,0.8851485865459613,0.27830622264452326,-0.6876019017767265,-0.11981682707747285,-0.8455432558516952,-0.676146120207733,-0.7869430093334816,-0.08462348688991965,0.27583530209710194,-0.19545585094781118,0.9760649034276964,-0.7353072543540817,-0.2903389985910768,0.8549523785265171,0.7974802189850846,-0.03960533069426608,-0.709093588493807
NUM,0.2871929885926268,-0.5642729355447829,-0.9866158744704308,0.06897665714809127,-0.3374757424851467,0.9277409195838118,0.8734794866665813,-0.39127901735255477,-0.9726870207882274,0.7952412730348634,0.9828225850430412,-0.21987071368586614,1.0,0.853153267649913,-0.894483176677035,0.22774353290978205,-0.51850820885762,0.058021140954631706,-0.3400472874341674,-0.9756506752083816,0.15484793528325969,-0.9886172302307488,-0.13149204602576844,0.5031374670177045,-0.1734400770192642,0.7484463750162953,0.7794250764158722,0.6636156144011336,-0.8696699486788128,0.16638205778940007,-0.6625233113458235,-0.6485401751173846,0.8757968200491602,-0.5571362874884287,0.9948455353278864,-0.3349314984102993,0.8674028571003269,0.7749521862721205,0.9906360235275289,0.8770351829446665,-0.9137384881163378,-0.4267655862730294,-0.49947655842237265,-0.8696699486788128,0.31803425155530346,-0.7639231915752507,0.983471673527684,-0.5319506226445206
ADJ,0.7447038484942179,-0.9120879695566133,-0.7566717394959477,-0.46157021954545485,0.2031381918283663,0.9862017944405146,0.49123583256816256,-0.8138904192453332,-0.7087630159507425,0.3621836332160926,0.7422243821630736,0.3213113746358536,0.853153267649913,1.0,-0.5298960725290408,-0.31365156042695364,-0.8884244552780374,0.5702824452318428,-0.7806861802065239,-0.9467954543191761,-0.3832592080541701,-0.9219271515664466,-0.6293137416967529,0.8800755677560376,0.36578330071526766,0.9845021578251653,0.9917868758014464,0.956406223949857,-0.9994708521728451,0.6563384939969524,-0.9559790586472617,-0.1562265358117546,0.9989838995129009,-0.9085203763569063,0.9016531079903549,-0.7772784272438908,0.4804459813018752,0.33145329774964083,0.916386317027593,0.9988646982792061,-0.9915110368715243,0.10767347296643777,-0.8780586980500679,-0.9994708521728451,0.7659072835774627,-0.31511240908820576,0.9335049630556455,-0.895564534924658
advmod:emph,0.17137714453130126,0.13561078901150125,0.9554164471861201,-0.5077351925343832,0.7227384185714645,-0.662979216331312,-0.9989890197389913,-0.061462634216666756,0.9738336565954574,-0.9824045572133143,-0.961632158118314,0.6328312466738683,-0.894483176677035,-0.5298960725290408,1.0,-0.639065050556919,0.08149251405184585,0.3944494644728504,-0.11629150094427884,0.7746402067049111,-0.5802176815410157,0.8170339003877592,-0.3256021012121609,-0.06365993315047037,0.5954647553413027,-0.37295700097019224,-0.4170754956057489,-0.25912803307966675,0.5572007403797528,0.2920436678578994,0.2577183896443822,0.920433267531462,-0.5675785425107098,0.127066440720729,-0.8445356081353645,-0.12168753602667828,-0.9983579532446569,-0.9757587901367317,-0.8250647565500749,-0.5696939119129865,0.6356650653204116,0.7860764658791043,0.0594370053269696,0.5572007403797528,0.13941145659603404,0.9718343203605706,-0.7987457315047837,0.09722625233855509
obl:arg,-0.8672946033294165,0.6753832870002539,-0.38347200609550525,0.9871110033754555,-0.99345496454923,-0.15212993321038917,0.6729961113946574,0.8069771402994261,-0.4475438887176951,0.7714714688704439,0.4035345329339445,-0.999967375166277,0.22774353290978205,-0.31365156042695364,-0.639065050556919,1.0,0.7145154353974336,-0.9588668382024057,0.8382519203571942,-0.008631624697048383,0.9972420520520405,-0.07865234288702418,0.9353200885221516,-0.7269097406497396,-0.9984637037558525,-0.47531348339694196,-0.43252285226970677,-0.5772810571966142,0.2825998200658416,-0.9222563689876294,0.5784719538274714,-0.8888783127465792,-0.27053861121453066,0.6817143772308565,0.12783238747102357,0.8412029511512354,0.6820754193753973,0.7919014596282176,0.09266941223137909,-0.2680620158196497,0.18752761136152768,-0.9777897845603315,0.7298087605446765,0.2825998200658416,-0.8507345507365015,-0.8023278182911111,0.04767536159534376,0.7033747797223904
flat,-0.9679627051510444,0.9985181316725342,0.3721388345403106,0.8172711386830871,-0.6299252078862225,-0.8001756412613337,-0.036604799719255926,0.989780882560255,0.30586625288589586,0.10608551596443798,-0.35179545608387497,-0.7201434148503032,-0.51850820885762,-0.8884244552780374,0.08149251405184585,0.7145154353974336,1.0,-0.8837165939861673,0.9804347599616932,0.6934261849684026,0.7644691089690235,0.6412540164762229,0.9158279527044237,-0.9998401575223049,-0.7521834282025089,-0.9551557636589064,-0.9398374261081592,-0.9837475367248852,0.8730236407447396,-0.9294245654940341,0.9840085009926002,-0.31459115985612734,-0.8668342609286973,0.9989500856185715,-0.6025416334079816,0.9793505060767259,-0.024265746059058426,0.13860383045847322,-0.6303954404964052,-0.8655492052065832,0.8211993294432246,-0.5520139922991368,0.9997555634224634,0.8730236407447396,-0.9755799848561276,-0.15568407545219948,-0.6647593462205985,0.999875228363689
nsubj,0.9729223296145858,-0.8569372439160524,0.10554241473447305,-0.9919355366779105,0.9201676830326115,0.42642468175199316,-0.4353604872981772,-0.94142421879991,0.17529311964056538,-0.5591309006304643,-0.1272174882958663,0.9611284500449824,0.058021140954631706,0.5702824452318428,0.3944494644728504,-0.9588668382024057,-0.8837165939861673,1.0,-0.9585540150699655,-0.27556912483594204,-0.9772895367296736,-0.2075597980625192,-0.9972765261495752,0.891943121314693,0.9731221193029584,0.705503777085505,0.670663160637839,0.7853172333353197,-0.5432612949638087,0.9940538756917731,-0.7862197846561724,0.7222690661894255,0.5326815318979677,-0.8613477902222976,0.1589532231589914,-0.9600882433423339,-0.4464405608778697,-0.5859915249978702,0.193777198840827,0.5305033866235085,-0.45863448580912414,0.8780773244858934,-0.8938481473901981,-0.5432612949638087,0.9649347567459678,0.5998963716713321,0.2378191771529084,-0.8762132404289884
root,-0.9984507088680107,0.9682696097056471,0.18215147464004328,0.9147132179902395,-0.7704808433311329,-0.6664595408759513,0.16082376846789587,0.998484920801408,0.1124714623155418,0.2997434445787993,-0.16065108483496401,-0.8426291848539844,-0.3400472874341674,-0.7806861802065239,-0.11629150094427884,0.8382519203571942,0.9804347599616932,-0.9585540150699655,1.0,0.5380273644806932,0.8764098098473857,0.4776634471092258,0.9769564982241343,-0.9837974284271218,-0.8671780804023721,-0.8781815621100589,-0.8542029289736235,-0.9291554695507381,0.75994610737732,-0.9838780946810075,0.9296939344540393,-0.4952860922499579,-0.7517285785664378,0.9703875837017619,-0.433653789901762,0.9999852323127701,0.17299536464979423,0.33083636147056383,-0.4652564506327772,-0.750030194455809,0.6928048468358939,-0.7053493492249802,0.9845471612372744,0.75994610737732,-0.9997282918807883,-0.34708224417729444,-0.504699140062812,0.9772029890457932
advcl,-0.49029050397096435,0.7316097631798134,0.9268280813377234,0.151510746522085,0.12279536210513209,-0.9870105547158463,-0.745427515122508,0.5835951492849322,0.8980916849384937,-0.6428992668432615,-0.9184134883263961,0.0005539832679682953,-0.9756506752083816,-0.9467954543191761,0.7746402067049111,-0.008631624697048383,0.6934261849684026,-0.27556912483594204,0.5380273644806932,1.0,0.06560726845264375,0.9975438657509406,0.34571616158109086,-0.6804330163524354,-0.04678924864120785,-0.8756810071474577,-0.8978560079940174,-0.8115322244610064,0.9567628660651809,-0.3786038553507516,0.8106787329848428,0.46579876414538146,-0.9603380735300361,0.7257068590943778,-0.992862239450718,0.5334384243093749,-0.7371420115279642,-0.6174615469098635,-0.996459726544304,-0.9610519580601448,0.9806040716031517,0.21802012444548524,0.6773264499202107,0.9567628660651809,-0.518232788499154,0.6037867903531593,-0.9992371884547564,0.7047214414737961
mark,-0.9018479413883532,0.7282538239526928,-0.3138703270971699,0.9962662110050635,-0.982237571354346,-0.22506436071305028,0.6162450840317341,0.8485833171096884,-0.3799393831843232,0.7221216491812646,0.3345149117669519,-0.9978090238288395,0.15484793528325969,-0.3832592080541701,-0.5802176815410157,0.9972420520520405,0.7644691089690235,-0.9772895367296736,0.8764098098473857,0.06560726845264375,1.0,-0.004447490430597265,0.9589989990380541,-0.7758728107198442,-0.9998223800481703,-0.5393006855057171,-0.4982464973819659,-0.6362912007559993,0.35301300110303446,-0.9484038842975866,0.6374162292330402,-0.8524244157924289,-0.3412426835959489,0.734133392158647,0.053870879131667486,0.8790139984411526,0.6259201235546086,0.7443963867276753,0.018515346867139112,-0.33882431685556547,0.25991159810682013,-0.9595379186539639,0.7785351212314674,0.35301300110303446,-0.8873968450603796,-0.7558156184997429,-0.02658958264872376,0.7541903823538058
det,-0.42803834062000684,0.6820618190939528,0.9508524041214576,0.08190270911107317,0.1920081920840305,-0.9733332910266693,-0.79028739537607,0.5252824689133556,0.9266920147573586,-0.6949708778333114,-0.9438688886920987,0.07059713986191875,-0.9886172302307488,-0.9219271515664466,0.8170339003877592,-0.07865234288702418,0.6412540164762229,-0.2075597980625192,0.4776634471092258,0.9975438657509406,-0.004447490430597265,1.0,0.2791415143366691,-0.6274324311601831,0.02329348610145776,-0.8397064133407783,-0.8648109031672317,-0.7686114376919556,0.9340391410345784,-0.3128436230962881,0.7676771396439452,0.5266364496919029,-0.938448258820391,0.6757335076030677,-0.9987776243542926,0.47288184129906763,-0.7826632312111691,-0.671042078895861,-0.9999010346610895,-0.9393334367430617,0.9644669105604146,0.2858441937548415,0.624132305121106,0.9340391410345784,-0.45705508494588704,0.6581395139952675,-0.9995182909909708,0.6532950720101309
csubj,-0.9873193414544867,0.8926173137545615,-0.031913726713132536,0.9798862979181451,-0.8887854564956353,-0.4919747711793558,0.36777804312773843,0.9637316595385836,-0.1022045141815914,0.49646088728348553,0.053717098579641374,-0.9381474718286408,-0.13149204602576844,-0.6293137416967529,-0.3256021012121609,0.9353200885221516,0.9158279527044237,-0.9972765261495752,0.9769564982241343,0.34571616158109086,0.9589989990380541,0.2791415143366691,1.0,-0.9228612586110221,-0.953487251587806,-0.7558516833292768,-0.7235439304804098,-0.8288385566634198,0.6037022212672851,-0.9993775314915571,0.8296540843946533,-0.6692933937674969,-0.5936492604210956,0.8964697037614067,-0.2313358009376217,0.9781020292840555,0.3792293730650365,0.5246321299721329,-0.2656046739475622,-0.5915778711258443,0.5229243200534694,-0.8403936267478657,0.9244824713219238,0.6037022212672851,-0.9816662403823285,-0.5392543005155215,-0.30880863551655874,0.909370290859905
xcomp,0.9722972987539861,-0.9973855490066036,-0.35548445312093485,-0.8274433494266514,0.6437103647482625,0.7893245147075465,0.0187319094970041,-0.992172162082162,-0.2887952022891992,-0.12384668924094634,0.33500308536496776,0.7324332216268892,0.5031374670177045,0.8800755677560376,-0.06365993315047037,-0.7269097406497396,-0.9998401575223049,0.891943121314693,-0.9837974284271218,-0.6804330163524354,-0.7758728107198442,-0.6274324311601831,-0.9228612586110221,1.0,0.7638446461491957,0.9497090428174275,0.9335793325556357,0.9803799852654556,-0.8641648910884842,0.9358735803380347,-0.9806665764668381,0.3315121294124647,0.8577812884011894,-0.9979713397514969,0.5881762990485718,-0.982808560595762,0.0063881105699378285,-0.1562881271006237,0.6164156540209952,0.856456612554811,-0.8108655562677509,0.5668339080804954,-0.9999910495338653,-0.8641648910884842,0.9793510739087433,0.1733202111881066,0.6512964311832973,-0.9994329808348108
obl,0.8935448535787177,-0.7152085002798662,0.3317091339592226,-0.9944621113328332,0.985599581516459,0.2066609525770029,-0.6309786431200264,-0.8384613794443314,0.3973055621004408,-0.735031082127264,-0.3522167018352765,0.9988787096144963,-0.1734400770192642,0.36578330071526766,0.5954647553413027,-0.9984637037558525,-0.7521834282025089,0.9731221193029584,-0.8671780804023721,-0.04678924864120785,-0.9998223800481703,0.02329348610145776,-0.953487251587806,0.7638446461491957,1.0,0.5233336095713955,0.48181700646041437,0.621638705647968,-0.33531672482389746,0.9422597178773657,-0.6227810488580771,0.8621271564191832,0.3234663852366851,-0.7212058020060472,-0.07268091512034168,-0.869871707832813,-0.6405074593463552,-0.7568490062457046,-0.037355799386900174,0.3210319676716182,-0.24166618549899327,0.9646744054605183,-0.7665684586179903,-0.33531672482389746,0.8785506522040738,0.7680220758602859,0.007744551413629705,-0.7416804492020035
nmod,0.8502052636895413,-0.9698543297594773,-0.6302873231318581,-0.609990434932555,0.37170595027802755,0.9418852973379963,0.3308686539422409,-0.9031715032490528,-0.5740627997464345,0.1931047085737125,0.6131953945070477,0.4824048356624031,0.7484463750162953,0.9845021578251653,-0.37295700097019224,-0.47531348339694196,-0.9551557636589064,0.705503777085505,-0.8781815621100589,-0.8756810071474577,-0.5393006855057171,-0.8397064133407783,-0.7558516833292768,0.9497090428174275,0.5233336095713955,1.0,0.9988467200832727,0.9927996976119672,-0.978276843737446,0.7784793224394008,-0.9926238472692499,0.019413748206420705,0.9755980330877987,-0.9677179980020993,0.8118378502025181,-0.8755690627830448,0.3191941889354257,0.16085754257830268,0.8319835791373544,0.9750301761239738,-0.9533423801273971,0.28035767001524003,-0.9483756924892144,-0.978276843737446,0.8667932807529629,-0.1437908456232619,0.8561553145766243,-0.9597139751644287
cc,0.8239483318412262,-0.957035795317215,-0.6668357434415307,-0.5712411743778262,0.32670455358197364,0.9569282057832164,0.3757956440294885,-0.8815189598890788,-0.612714173520641,0.2399911236320476,0.6504150272622943,0.4397917457626061,0.7794250764158722,0.9917868758014464,-0.4170754956057489,-0.43252285226970677,-0.9398374261081592,0.670663160637839,-0.8542029289736235,-0.8978560079940174,-0.4982464973819659,-0.8648109031672317,-0.7235439304804098,0.9335793325556357,0.48181700646041437,0.9988467200832727,1.0,0.9859034444261043,-0.9871018024124424,0.7474453062956753,-0.9856582467084706,-0.02861240105405118,0.9850147937188362,-0.9545010176877032,0.8389354344053409,-0.8513646363846967,0.3643272950850618,0.2080595969518223,0.8576615876242979,0.9845680135348032,-0.9667375546410224,0.2339470551845695,-0.9320547312832917,-0.9871018024124424,0.8418511918964725,-0.19113887873948948,0.8799770374387479,-0.9451165750125122
nsubj:pass,0.907145192467757,-0.9920612617419042,-0.5327515284438441,-0.7005180438968338,0.48023323950793845,0.8948630661854937,0.21544673450144533,-0.9480902515803181,-0.47184699171079775,0.07418258419215933,0.5141572493159912,0.5838580011633648,0.6636156144011336,0.956406223949857,-0.25912803307966675,-0.5772810571966142,-0.9837475367248852,0.7853172333353197,-0.9291554695507381,-0.8115322244610064,-0.6362912007559993,-0.7686114376919556,-0.8288385566634198,0.9803799852654556,0.621638705647968,0.9927996976119672,0.9859034444261043,1.0,-0.9464009266574316,0.8480603401693603,-0.999998935352793,0.13903769936830188,0.9422726356983349,-0.990940534680727,0.7360511866832481,-0.9271326255855046,0.20337568474607226,0.04147290926594669,0.7595355695042251,0.9414084290414189,-0.9103155914826744,0.393321364229951,-0.9795372205257177,-0.9464009266574316,0.9202856634714472,-0.024214003861179376,0.7880949262172029,-0.9864611583601488
discourse,-0.7226013288128044,0.8982693847035681,0.7775374374479901,0.43247102400857096,-0.1711817376845258,-0.9910647412083818,-0.5193079116927163,0.7945608766116917,0.731334146642117,-0.3923107634306617,-0.7636297542438819,-0.2903389985910768,-0.8696699486788128,-0.9994708521728451,0.5572007403797528,0.2825998200658416,0.8730236407447396,-0.5432612949638087,0.75994610737732,0.9567628660651809,0.35301300110303446,0.9340391410345784,0.6037022212672851,-0.8641648910884842,-0.33531672482389746,-0.978276843737446,-0.9871018024124424,-0.9464009266574316,1.0,-0.63145054516403,0.9459286026938241,0.18827162874400932,-0.9999212389053077,0.8944484714172706,-0.9152426934241549,0.7564024536427617,-0.5087188582756281,-0.3619663555594461,-0.9289218710099995,-0.9998856576658619,0.9952156443190029,-0.07527844788528709,0.8620281104693706,1.0,-0.7445886389778689,0.3458157038968214,-0.9446740823867712,0.8806182895596495
csubj:pass,0.9923050602953714,-0.9079656240613002,-0.0033663426828910875,-0.9722363565502585,0.8720634001333971,0.5223820441101003,-0.33474345909331604,-0.9725465649851806,0.06704745865887277,-0.4655283164561832,-0.01845642235827301,0.925348933145504,0.16638205778940007,0.6563384939969524,0.2920436678578994,-0.9222563689876294,-0.9294245654940341,0.9940538756917731,-0.9838780946810075,-0.3786038553507516,-0.9484038842975866,-0.3128436230962881,-0.9993775314915571,0.9358735803380347,0.9422597178773657,0.7784793224394008,0.7474453062956753,0.8480603401693603,-0.63145054516403,1.0,-0.8488326720819306,0.6426651593794934,0.6216689221010093,-0.911543615986561,0.26551301847039666,-0.9848354958022515,-0.3463503252896118,-0.4942722292475952,0.2994503967955118,0.6196525849308335,-0.5526691947288365,0.8207505661614097,-0.9373559161705548,-0.63145054516403,0.9877794846331802,0.5092093652317526,0.3421703364227581,-0.9234795189691899
