,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,0.5441036458748135,-0.47120074700399045,-0.38825574715419986,0.08313811322210787,-0.09410155823347646,-0.5668240138240084,-0.01644615953477275,-0.009294334753298286,-0.08230135353915946,0.1599258709264295,1.0,-0.03545210491380856,0.23252103685193767,0.014173136873079485,-0.3399148749562256,-0.12519218537527937,0.11734878155483368,-0.09633757190675703,-0.05178663143868915,-0.14070896832330848,-0.47229406921835676,-0.00026354044805431017,-0.042154980486661484,0.23624478736517882,0.04603246493937117,-0.5701274069454357,0.03931904036676442,0.6659308661078495,-0.25016625835687806,0.1531616301768664,0.004067649666087468,-0.07367229313674181,-0.305819979113088,-0.10474485374077717,-0.1593280291278839,0.1768523157266685,-0.00984414861642891,0.1583879825383035,-0.25779005951094686,0.04603246493937117,0.9626841700884112,-0.19118678440184148,-0.014519396464297351,0.24694393501909018,-0.21272853969681957,0.27463973258923713,0.2549563764888595,0.358506583925088,0.3714947373711046,-0.22280482975732405,0.06728324261212892,-0.5463652630068955
PROPN,-0.27690852759164775,0.49648831754403516,-0.31412292244964335,0.4864690547629173,0.018385918528919794,0.1166561393522963,-0.15008008689365457,0.2023546314864711,-0.09565075344323481,-0.4351968502850056,-0.03545210491380856,1.0,-0.5346358566900744,0.2945665583078479,0.1282826035377771,0.1762386094749668,-0.13117903344983192,-0.330559508252594,0.29228157314611436,0.2855769898309513,0.3947872841233565,-0.49434337824325697,-0.20150201493319034,-0.2936119783117486,0.6719237927206273,0.48382810654570013,-0.05669085759584911,-0.11515718367062461,0.43771134043285126,-0.1689952722976854,0.004079968152473647,-0.31697708410439585,0.038969818924908875,0.15372559372850927,-0.2896409734277722,0.1929666866505733,-0.09705927731886448,0.08887533899443455,0.15832139013155672,0.6719237927206273,0.024616494338840646,0.16217979858957138,-0.561415225783833,0.5374865147682094,0.1339434005421166,0.23694359710189747,-0.21351915075630112,-0.08958896423138503,-0.45658566747917373,-0.11469035986625604,-0.44632705372773357,0.3833885106766355
PRON,0.7857496636294157,-0.6961820522836893,-0.06001025823481331,-0.3027474753832407,0.2514056134333902,-0.37607813014983515,-0.14798825452679218,-0.4604334359006887,-0.07354173259709279,0.5746110762751142,0.23252103685193767,-0.5346358566900744,1.0,0.021119605907286683,-0.36763917067973517,0.023476276285296357,0.3097962200638259,-0.06664582695399669,-0.5433499174267455,0.07166827459895761,-0.7233558633509194,-0.14631078302942677,0.11207997934287432,-0.0822290414375236,-0.48837461024201356,-0.5353160557791293,0.5505883256544605,0.17141762873934602,0.05195566160439809,-0.24402599371516442,-0.3143249026518528,-0.2424542866040492,0.2528121360382405,-0.22218083623091714,0.13331746412042872,-0.3044729061955353,-0.0646922231435424,0.10297169424395822,0.22019098972595177,-0.48837461024201356,0.1332916447458782,-0.4771554897235029,0.08920729996301811,-0.38949801156721786,-0.01985818304033946,0.2887652684824181,0.24363255380277385,0.19808923408341975,0.7584043297244505,0.07215376984477735,0.18440653243752025,-0.755074735897338
NUM,0.162802756913157,-0.11910855327355745,0.16066889663918485,0.4910217507554311,-0.1969127288330172,-0.1349286464838593,-0.0359869008624863,-0.2466478880623426,-0.3976821058797337,-0.2771788351495174,0.014173136873079485,0.2945665583078479,0.021119605907286683,1.0,0.3287777678848856,0.144117749632385,0.21867110799004677,0.2873625696464782,-0.02257038481720753,-0.4401214690231835,-0.20622372362773464,-0.30987338372775153,-0.26468345309247465,-0.6144167535331065,-0.14260515319637138,0.29725745379827534,0.06858761337556651,0.2670838140396439,0.5601402882537341,-0.644981230341107,-0.03069260615583336,0.18155418391786382,0.299031953987842,0.32417961538885315,-0.6344067379916066,0.23140357166267425,-0.09501239333180665,0.9271701704594162,0.3403612508250521,-0.14260515319637138,0.01735523433092977,-0.042248337735933505,-0.11193843718636735,-0.04933443046552073,0.15156956659856158,-0.028616879130470743,-0.34367474652550883,-0.4055396747971346,0.27973222556279603,-0.34692233740024647,0.1349051127224376,-0.12233241017336331
ADJ,-0.49538805170491185,0.31505763468468706,0.12255984403076162,0.019552633168793465,-0.7819108612472974,0.3080901090146753,0.05915403094520323,0.1255994249412217,0.056671874433551116,-0.6773850723116179,-0.3399148749562256,0.1282826035377771,-0.36763917067973517,0.3287777678848856,1.0,-0.38867139390248356,-0.10666746138381049,0.3162713673671965,-0.06585679818366036,0.001785945861858707,0.28322698695954174,0.05542371623410331,0.11241211082191895,0.17760094625016734,0.1880694429664774,0.25665048373313365,-0.41165693714455454,-0.08025859933843968,0.20832089890751057,-0.44067295535171486,0.13022730525339954,0.30180450549753307,-0.20468537264355682,0.23697606248048736,-0.38867339228204134,-0.20643861217951642,0.33050832219984105,0.3307065400646537,-0.07450767006025676,0.1880694429664774,-0.34855233500028526,-0.10960331393699994,-0.42376468823036406,-0.0542980316427596,0.36127520067516955,-0.2657598518055466,-0.17131518691901965,-0.5804099961807999,0.056807813727748596,-0.5534781656380542,0.5548270527168562,0.39803091679947933
advmod:emph,0.13829562960082445,-0.018935279099927364,0.41807545426871695,0.10316884797743235,0.5816813585635885,-0.218626402929802,0.01698159747396087,-0.4802197040705533,0.31053323148677975,0.2031413353509278,-0.12519218537527937,0.1762386094749668,0.023476276285296357,0.144117749632385,-0.38867139390248356,1.0,-0.11255559042479853,-0.34364602099879016,-0.216336215747049,0.00326564334325194,0.0063981409157352525,-0.04757363891508823,0.32646287161337917,-0.46575514652562233,0.08771488866940444,0.09458228164177071,0.3038716040597829,-0.5381427594712447,0.0716918546739128,0.11312075703577837,-0.05496679948807455,-0.10309128398350927,0.0122083432794488,0.2952944638112509,0.22453989782464512,0.18395951859355447,-0.6554299992839338,0.15325385545257003,0.26715339593278153,0.08771488866940444,-0.22301031239498406,0.3768326415969012,0.21155043749139565,-0.12522877903410354,0.2129837173106775,-0.38434637940245014,-0.28619423513269565,0.09008610351794909,-0.25912602349192854,0.3181028033991341,-0.24414887600415436,-0.039201826910778385
obl:arg,0.41691839220020155,-0.17076258411817336,-0.2993075550454927,-0.270112749761991,0.35103520243206954,0.201262582159838,-0.31221983436499406,-0.31168686320019673,-0.37471275112824415,0.28777523914402897,0.11734878155483368,-0.13117903344983192,0.3097962200638259,0.21867110799004677,-0.10666746138381049,-0.11255559042479853,1.0,0.48790470327192575,0.4160587479248629,-0.06231178817932262,-0.16692500732548313,0.10028386600731705,-0.39806098088201786,-0.039857928111049226,-0.11265442092949476,-0.08450254100722573,-0.04154442891351402,0.0061222155466821825,0.005109094933846672,-0.18988065825255215,-0.2260812330421886,-0.031323703482917416,-0.22097109642996826,0.32150742473093374,0.19835930857643239,-0.37141493551846216,0.38678442419533016,0.05312955550651864,-0.4108192666646131,-0.11265442092949476,0.20014633546735522,-0.10154221957639682,-0.07260354062310136,0.20899549142995805,-0.5108420858540476,-0.01649536360392732,0.36579428965596056,-0.024927277409300543,0.07292913535183904,0.4677000812035702,0.35502385190133223,-0.2947625907161217
aux,0.0628468639631002,-0.11967743239387196,0.2451496673481232,-0.20857352440517996,-0.32346272648368163,0.2395602017640458,-0.1895953834609871,0.20095657331022013,-0.16018784128671493,-0.1591537879395266,-0.09633757190675703,-0.330559508252594,-0.06664582695399669,0.2873625696464782,0.3162713673671965,-0.34364602099879016,0.48790470327192575,1.0,0.4998706653752998,-0.5830987907424571,-0.10693562802088025,0.5758625665538398,-0.24344402728556078,0.005562241385174368,-0.12113850986744625,0.04775412296774084,-0.36330425628911095,0.13114089025502093,0.1727806273017794,-0.17834861475232516,-0.20906157623438223,0.7539176408076556,-0.005009280060962513,0.5694703843295689,-0.2822470724407435,-0.2793936582393376,0.31671871876991275,0.2233906831954194,-0.2554249626670008,-0.12113850986744625,0.038068600314169296,0.08904202279279776,0.11757645142694725,0.14453054563454107,-0.07758577916467184,-0.393541011673953,-0.06355269278446715,-0.27067181553021413,0.01603045330813075,-0.13829122063933258,0.49112521563720113,-0.043413438491681625
flat,-0.15788061332903502,0.24817402123931395,-0.23435757171517635,0.12638213155642194,0.15066452240652303,0.37917157885933767,-0.16672729651663645,0.3519304631345762,-0.1901238992348521,-0.020373302824727095,-0.05178663143868915,0.29228157314611436,-0.5433499174267455,-0.02257038481720753,-0.06585679818366036,-0.216336215747049,0.4160587479248629,0.4998706653752998,1.0,-0.20576729319139836,0.2781668633903426,0.2637788181187236,-0.4219624771802954,0.04273252728460423,0.2566525662932994,0.2881339725597596,-0.30440178112626204,-0.009250983852181626,0.050128899479709985,0.27781904431375515,-0.05299851567562988,0.2500519965358744,-0.03606123268944808,0.4117562770294649,-0.09257646888427437,-0.07055722745507369,0.20299347098714066,-0.21613104179820034,-0.37354441278801226,0.2566525662932994,0.14933815849253904,0.3420771815832878,-0.10897104493438522,0.6032932849623697,-0.35283625660776763,-0.02773016071862403,0.20411526905107116,0.10170725056485692,-0.6529736077647953,0.27775973551510774,-0.1068444928838456,0.21944621034427667
nsubj,-0.14711425294582647,0.27874571617565236,-0.21864548398810318,-0.28474205279822495,0.18189258277518436,0.2348446494899672,-0.07336531070507443,-0.18340891586639332,0.30292879973226294,0.02116648308105539,-0.14070896832330848,0.2855769898309513,0.07166827459895761,-0.4401214690231835,0.001785945861858707,0.00326564334325194,-0.06231178817932262,-0.5830987907424571,-0.20576729319139836,1.0,0.29323368462306715,-0.29272812051857544,0.3042764612012195,0.13929438633053692,0.5163399077795793,-0.055967661678716245,-0.07268537793878595,-0.4665926078041015,-0.2057996965496741,-0.15804466632248246,-0.05181782129753476,-0.6494149035920922,-0.1253458348448652,-0.11792264309346791,0.41539969551981243,-0.42401454410509565,0.1604228170793475,-0.49652361437186,-0.16035994567473805,0.5163399077795793,-0.22902500386973382,-0.4369009746387966,-0.384800945567033,0.33949591628853604,0.1579701328157986,0.24386109261558628,0.27977294440443734,0.33187153106494904,-0.11270252175608976,0.19229019905848307,-0.20891141257550694,0.14479279285526758
root,-0.8804505005449716,0.976302793530482,0.13907532338956188,-0.08775699338372686,0.004929672589714118,0.41505117532597363,0.06867670838570279,0.31064707673555225,-0.1415211629766924,-0.5159320732297296,-0.47229406921835676,0.3947872841233565,-0.7233558633509194,-0.20622372362773464,0.28322698695954174,0.0063981409157352525,-0.16692500732548313,-0.10693562802088025,0.2781668633903426,0.29323368462306715,1.0,-0.020591723775107325,-0.3066665852330099,0.108576510011407,0.42385934933602154,0.6579515612977453,-0.6848128630703502,-0.3589157652047467,-0.1726577633857007,-0.007433820799325474,0.21086778721458527,-0.10920530815705995,-0.2434389187749825,0.046498120799252314,0.2212944150469648,0.03941812976862822,0.19001964990319606,-0.34870223167539016,-0.25698497725267005,0.42385934933602154,-0.3781920097258757,0.1745726989340261,0.1033172203142241,0.2885911165721708,-0.1183569875129899,-0.20108885852259292,-0.25820830043919357,-0.3358183844217874,-0.5512650024246066,0.2204114094212805,-0.19832167037267184,0.9631946211643071
advcl,-0.10715861769750154,-0.08900106848807818,0.26589294267132224,-0.22344161343578028,-0.1434575285927543,0.3168584378989113,-0.34507218463304373,0.3217577677433174,0.5171615771973208,-0.15550308447978647,-0.00026354044805431017,-0.49434337824325697,-0.14631078302942677,-0.30987338372775153,0.05542371623410331,-0.04757363891508823,0.10028386600731705,0.5758625665538398,0.2637788181187236,-0.29272812051857544,-0.020591723775107325,1.0,0.28800758893338935,0.15036057529280145,-0.013982847042102507,-0.44107423028337306,-0.3601372330162706,-0.17661209836371664,-0.17374414878995795,0.38461339160009084,-0.35435228198814916,0.8068621612526616,-0.3944758363375591,0.4373070594824754,0.24725440007940372,-0.23628169910008492,0.30068012193668125,-0.1712838248342317,-0.6239238862172528,-0.013982847042102507,0.060639809429658846,0.07900758936979607,0.31456402126059485,0.10929098121394143,-0.1666481237775662,-0.502955144186121,-0.19422698568972396,0.26862947283052424,-0.19167257443996,0.12914755529912,0.40568407412543783,0.009504469093777319
mark,0.11140718403834457,-0.38111124307590694,0.3065634415374463,-0.14614393509979337,-0.14589729212207078,0.01033136625335951,0.14424296401802025,-0.3179024891655593,0.910724739294972,0.1179319980592714,-0.042154980486661484,-0.20150201493319034,0.11207997934287432,-0.26468345309247465,0.11241211082191895,0.32646287161337917,-0.39806098088201786,-0.24344402728556078,-0.4219624771802954,0.3042764612012195,-0.3066665852330099,0.28800758893338935,1.0,0.07903224700865931,0.19179778673080222,-0.45779623438433026,0.24259642508881676,-0.4938183421158401,-0.184446019322679,0.16726033654275638,0.02399396712259298,0.12437155324498218,-0.15171727597018547,0.17925986421090204,0.17479946366977533,-0.1821678288328333,-0.2610152697877157,-0.0636369487585039,0.046480552516977615,0.19179778673080222,-0.24360501766935236,-0.0009025522579173197,-0.18134750690346582,-0.14133883337045447,0.6014280804327298,-0.38196779549247206,0.08111740137745099,0.37716152267987396,-0.05997432342082189,-0.19499274831399044,0.1515941366406049,-0.30193754079843216
det,-0.07624290447051621,0.027837997500179214,-0.27137211777168163,-0.5059761943030846,-0.29448534786874964,-0.19504878172515897,0.2753992607824402,0.11672069105215041,0.04750141979539264,0.13418642786770418,0.23624478736517882,-0.2936119783117486,-0.0822290414375236,-0.6144167535331065,0.17760094625016734,-0.46575514652562233,-0.039857928111049226,0.005562241385174368,0.04273252728460423,0.13929438633053692,0.108576510011407,0.15036057529280145,0.07903224700865931,1.0,0.06347779704790238,-0.20232529469722582,-0.20668170065602853,0.11976468535146101,-0.5376104735728825,0.40228809762767764,0.2888043906825179,-0.12844002922951922,-0.49678675035044234,-0.20373685431524025,0.11725070208965921,-0.3165155876106449,0.08004357152386556,-0.5121152269428993,-0.3371340847098445,0.06347779704790238,0.22672933762267897,0.04989509393618805,-0.18820561597097088,-0.0552444484223464,-0.030526709057927637,-0.017383435362355065,0.5963939780871097,-0.1282377590759115,0.022964662888146276,-0.1436655320570309,0.43721330924531565,0.05598597803079315
advcl:pred,-0.27384692707057884,0.4402068506286423,-0.05116335344230889,-0.14348143338385128,-0.16920386983380123,0.2214813852335319,-0.11298751207647795,0.2020510384867818,0.33102495029314155,-0.4356030129688454,0.04603246493937117,0.6719237927206273,-0.48837461024201356,-0.14260515319637138,0.1880694429664774,0.08771488866940444,-0.11265442092949476,-0.12113850986744625,0.2566525662932994,0.5163399077795793,0.42385934933602154,-0.013982847042102507,0.19179778673080222,0.06347779704790238,1.0,0.21166756816994148,-0.4192088921244318,-0.3657026960518031,0.030923327094021277,-0.12268918099584263,-0.018378221770393898,-0.09969817315132289,-0.29748421521244234,0.41691727691169556,-0.005139017756279958,-0.19219986178429108,0.053600015723448094,-0.28494918475983394,-0.18326929921676624,1.0,0.0561413435405607,0.07359702617290484,-0.4824393787747015,0.771770056992854,0.34935962962532396,-0.18123491605242234,-0.0667942354315736,0.08071748909365171,-0.49363883812256615,-0.1749556206801043,-0.2295084791411752,0.34861794151398806
csubj,-0.5468310822184791,0.6682878031368658,0.2785898610787956,0.04768120485316536,0.01659560062550793,0.20291479503312582,0.37433947291598063,0.03481153225436049,-0.4865350733176643,-0.2623197117737234,-0.5701274069454357,0.48382810654570013,-0.5353160557791293,0.29725745379827534,0.25665048373313365,0.09458228164177071,-0.08450254100722573,0.04775412296774084,0.2881339725597596,-0.055967661678716245,0.6579515612977453,-0.44107423028337306,-0.45779623438433026,-0.20232529469722582,0.21166756816994148,1.0,-0.28359873214789066,-0.20957161308779604,0.14818715520448256,-0.30243970962437927,0.43401204002369603,-0.16584749255740983,0.283029348662295,0.0677024031312835,-0.19406094903049584,0.24611702286805745,-0.16999466792178952,0.03613271178328317,0.4068136330534627,0.21166756816994148,-0.49143436687634395,0.42628626594676117,0.02462108744662604,0.07690928650367097,0.16879310282894514,-0.1970426633880384,-0.1913589138425588,-0.6456823341206693,-0.42933682462676587,0.0013856718951340938,-0.3537978936678778,0.6839329481126568
xcomp,0.6203830655957496,-0.6295450335634243,-0.27236140593292657,0.2773249562267769,0.3860378565833771,-0.3013854110906817,-0.019861386548684423,-0.33371913101247463,0.1079191987953855,0.6009228815030807,0.03931904036676442,-0.05669085759584911,0.5505883256544605,0.06858761337556651,-0.41165693714455454,0.3038716040597829,-0.04154442891351402,-0.36330425628911095,-0.30440178112626204,-0.07268537793878595,-0.6848128630703502,-0.3601372330162706,0.24259642508881676,-0.20668170065602853,-0.4192088921244318,-0.28359873214789066,1.0,-0.005508948831733188,0.32371450761093107,0.22454365144385816,-0.10705009394774871,-0.3019560811481696,0.3781551205585315,-0.3206301350335846,-0.012114248059905939,0.12221893126803543,-0.4488277080415681,0.10416608153836127,0.5642093359268686,-0.4192088921244318,-0.04417760123620175,0.1363556530634054,-0.22964129651333479,-0.5041864122643794,0.08798228089422915,0.347248405753951,0.20371389848519558,0.20884784926461972,0.1921869392288492,0.1048905049290904,-0.15543670719337335,-0.6394897088604531
