,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,0.5290239290254127,-0.47669600523477945,0.14673967435603869,0.22232027107168356,-0.3869017417845644,0.08395133538613347,-0.0563910109572334,0.24814287189658743,-0.286828008338459,-0.4742021040829298,1.0,-0.4160747654364033,0.14971319371888084,0.10699203143815476,0.30892182552199293,0.24755266627884553,0.001918383750879634,-0.12321512090382047,-0.15121045727860136,0.003434731707253942,0.0447319633418516,-0.4757158806699536,-0.029246714396098005,-0.22282525720854834,0.2235652188808311,0.36801886412043516,-0.07281933500201183,0.5775157600114594,0.013935632931234418,-0.40133275836216575,-0.0607356871648254,-0.08356735404271302,-0.32961726752591464,-0.0629202302111364,0.4486899986913858,0.09535279450226708,0.2452531916473803,-0.20978904443124943,-0.012943184686764085,-0.054889379654900324,0.8921235163645252,0.16819020949082644,-0.03137735220397268,0.1808165231428556,0.1489900583571949,-0.049265416657629436,-0.28768256188564806,0.0959954069589258,0.40676727876378654,-0.29063642768620446,-0.12371939044692204,-0.46966998876300353
PROPN,-0.15033125595980154,0.13212972574996598,0.33888477811923756,-0.270625377733922,0.0964543679948418,0.04907000437912899,0.23479500501834716,-0.3180677471191923,-0.040444264537674184,0.2299558498426271,-0.4160747654364033,1.0,-0.14759742823744418,-0.18715711141437194,-0.12856333705016224,0.07005637616403729,0.11568298562822175,-0.052768287049094253,0.07885557495039446,0.4100741753831833,-0.13032940172340077,0.11302966300695304,-0.024732931199458436,-0.05310461946339548,-0.1378620699340419,-0.3465769806868835,0.029174117415586794,-0.2654516732082159,-0.1353064545547328,-0.11219004000365808,0.2705539802475387,0.20357701960922303,0.08093777467356196,0.09245064511646117,-0.3310047410769465,0.11829901400977257,-0.011910923348700699,-0.20446098198013124,0.32435177406975546,-0.10696249702825027,-0.24743259792210584,-0.13739658739193752,0.36285849131067277,-0.11028029502957283,0.1426094941811362,0.128956044246407,-0.08981860780717624,-0.24154243664286607,-0.03774647349146809,0.08582508634858853,-0.21134958974969825,0.08717410577540623
PRON,0.10330614748364153,-0.2065729707739631,0.28286320331863063,0.4126124322438251,-0.30367870324211993,-0.12385710357768877,-0.05561189893876855,-0.37115380540475285,0.09020080950213574,-0.01834481372380727,0.14971319371888084,-0.14759742823744418,1.0,-0.2652363906012496,-0.09056632807186907,0.35359325661370805,0.3463742855520069,-0.12923161510544096,-0.03703265155552133,-0.3647823552657546,0.2468103292885779,-0.197576979287173,0.12275867019458643,0.06497810004319927,-0.005870812156306451,-0.0014716318769057953,0.010335227200468236,-0.06858102408782049,-0.033207407938300626,-0.4332511708594633,-0.08902739750338311,-0.10877392145852968,0.016758015601565757,-0.2330913160368019,0.5900846016851407,-0.37233651361164144,-0.2060938943790181,-0.3583615642707792,-0.23525904156103647,-0.23626902312839768,0.17706507312241618,-0.09730736844058452,-0.24237976181182913,-0.1321439121605094,0.5947742477882199,0.4572390501003167,-0.3017991033727041,0.18271294778051306,0.21190470050214308,-0.36626970167462647,-0.07702705252938626,-0.14856474247108853
NUM,0.24565187876251626,-0.2321666281648301,0.1522081103076759,0.08802468496921434,-0.08644695189548386,0.058175492251546355,-0.269520087658083,0.18376392100320257,0.10575149712029963,-0.2143079207599726,0.10699203143815476,-0.18715711141437194,-0.2652363906012496,1.0,0.18957652977305264,-0.18669251122918404,-0.206962980707289,0.5200331836465302,-0.31371615018478494,-0.006876141743194654,-0.3432513908720616,-0.19988596278152335,0.17148535881824503,0.05104041180460126,-0.2533281310845488,-0.09232220419794541,0.1530643909691351,0.34964404956519696,0.28235520583421536,0.19720489577945619,-0.24032374870501333,0.2711251205162812,-0.059371982549726844,0.038076187554800064,-0.2676170611241808,0.04677165263280799,-0.05207135432199907,0.7196118784410241,-0.2257148848609106,-0.1770781137482512,0.19329350497195297,0.2043611555032521,0.212931305906891,0.19518740531540008,0.10834618900672406,-0.03482246067596648,0.11104843830179666,0.11125806596121464,0.20138845662519897,-0.03366269384055847,0.06010446406102227,-0.21550452582281762
ADJ,0.43238376395945505,-0.2533489790378543,0.07020123862186002,-0.06802001768181447,-0.27986846981122815,0.5881746878820316,-0.40939484704364826,0.15912485905145102,-0.10239725021531601,-0.5631977350889664,0.30892182552199293,-0.12856333705016224,-0.09056632807186907,0.18957652977305264,1.0,-0.03326685022628945,0.5782521355040101,-0.05223894925971997,0.22753782209077342,-0.17967245817741806,-0.07156162464632403,-0.18788199515371098,0.15641238547103004,-0.13034405165158067,0.19105290351828128,0.27384012430385807,0.02166172341450504,0.18055001970608045,0.10295447622064059,-0.21816634176418084,-0.41894619689625556,0.32162268267035704,-0.1538291525714328,0.016483564182773122,-0.002883638184589983,-0.0038465440824619387,0.5430967131076262,-0.03802599409472057,-0.2612575123586641,0.22952097790740497,0.2602112410764864,0.2395204955026217,-0.04007046782209968,0.42326621163963535,0.08770622185012197,-0.40506484269752335,-0.32204856077319693,0.0511989682189408,0.1794861817114956,-0.0009339826652375257,-0.1234289750248992,-0.3087920081949722
advmod:emph,-0.06040371731958175,-0.1761595043937136,0.21732540246081053,0.09690259459461417,0.22771591302955577,0.12192050736516905,0.10078217089064206,-0.44392476733034336,0.031180035647148576,-0.2900311531314486,0.24755266627884553,0.07005637616403729,0.35359325661370805,-0.18669251122918404,-0.03326685022628945,1.0,0.11315351736623379,-0.1663883826792601,0.152454855989307,-0.26088614255219067,-0.05717529976045286,-0.07924057319770762,0.06561072894504043,0.15816210465709893,0.11922789965885869,0.17981731978781176,-0.021281456078095715,-0.16658696198132106,-0.21036182677297005,-0.4538245573991522,0.0726211755632321,0.21272901398506816,0.0030550697680364683,-0.3232477475031801,0.32926007918936,-0.039643007254238576,0.29225026567386975,-0.6249060623477992,-0.025346664744148158,-0.0611223358756548,0.30426513691646456,0.05590130706040243,-0.0499218369942613,-0.024608637309914406,0.1970459047665754,-0.14863306167844595,-0.37179244456186267,0.022703529094900875,0.050299982072943485,-0.09979093527627646,0.007814855999872323,-0.20068098675196597
obl:arg,0.013948162783176307,-0.03051600281616814,0.20963362127909071,0.2015856016033625,-0.2995341385159982,0.25307039724613284,-0.49143166099475316,-0.05083178166134822,-0.05820563306051261,-0.28742033380541604,0.001918383750879634,0.11568298562822175,0.3463742855520069,-0.206962980707289,0.5782521355040101,0.11315351736623379,1.0,-0.06866185022919154,0.44727301421749094,-0.21324268672495902,0.12837166223773394,0.009643691891441304,0.2184754693815754,-0.11273657201602948,0.40608378676847207,-0.01249053598408256,-0.13418211446311507,-0.22549037808687233,-0.023558783462361003,-0.311655395962711,-0.49523680935417225,0.45045065185389027,-0.005394415486029488,-0.2672340206897444,0.2603440890116677,-0.3449446996041927,0.43671630826596464,-0.3008278317766664,-0.5852596141807913,-0.10380879134068662,-0.015854004177159754,0.14577637939932894,-0.1251475734525668,0.373659412941352,0.29690605202317244,-0.29951332260160046,-0.12922144364189905,-0.0831315676227227,-0.009495988640980934,-0.2112626389872826,-0.19527790487356841,-0.0816713580540525
aux,-0.004250910758515011,-0.12664905724620104,-0.055257783006850664,0.40189824061379975,-0.16133488236818125,-0.15360140404161066,-0.5694945334878835,0.34268987796048395,0.46112002121858015,0.12317899181985253,-0.12321512090382047,-0.052768287049094253,-0.12923161510544096,0.5200331836465302,-0.05223894925971997,-0.1663883826792601,-0.06866185022919154,1.0,-0.18875207397704155,-0.05263157894736846,0.0755082102198386,0.017409611734721896,0.31243183001583424,0.4370303428997157,-0.3634785719359431,-0.050003498076473356,0.19366992502610889,0.05859489364376358,0.3734989895946801,-0.052631578947368425,-0.5340057470746538,0.47309938133913937,0.24411423199763588,-0.03119350466234774,0.0593112369053127,-0.10760799114754215,-0.13414015748580715,0.39578486631203047,-0.18464617952581627,-0.05263157894736841,-0.10310537846563853,0.4195045943780649,0.012196650590115628,0.02843707794804996,0.043234751024896344,-0.22234983006568532,0.007182891072196105,-0.12416720035841206,-0.2225061385685194,-0.1129185742356136,0.058395018652342014,-0.19971772798497164
flat,-0.4435531794777389,0.544760117438378,-0.43978789719699396,-0.012845921709930362,0.2868208695343773,0.23361356001388572,-0.2835915931037831,0.20838047561657158,-0.28041066538502607,-0.37706149486528606,-0.15121045727860136,0.07885557495039446,-0.03703265155552133,-0.31371615018478494,0.22753782209077342,0.152454855989307,0.44727301421749094,-0.18875207397704155,1.0,0.216291524969007,0.06476287167913539,0.5044766820507689,-0.08359772978952422,-0.25194048027367405,0.1797574427837024,0.04419940268626715,-0.27580114885114754,-0.41013950891469936,0.14262520744580134,-0.18875207397704158,-0.28715673167449673,0.15904939342401106,-0.2797290913215836,-0.1922865030855143,0.046653598798750834,0.083613602669166,0.4511582457708365,-0.28376257936811883,-0.48710190544136156,-0.024386555564152312,-0.17800084126029259,-0.217725290242592,-0.3921230134664418,-0.397308391505269,-0.3141790543320363,-0.30401233780243286,-0.3498386717904896,0.06381737652079944,-0.2836497915121066,0.38409269756330594,0.12054935703468928,0.4818370646278145
conj:expl,-0.05969757282610221,0.21171650401835354,-0.10162992751073036,-0.13120996426425577,-0.025547360584770813,0.06566990490571296,0.07762881282522939,0.3915189639915863,-0.24613087538494235,-0.01977654349332243,0.003434731707253942,0.4100741753831833,-0.3647823552657546,-0.006876141743194654,-0.17967245817741806,-0.26088614255219067,-0.21324268672495902,-0.05263157894736846,0.216291524969007,1.0,0.20634199247684454,0.08019654220091312,-0.0683249502627193,-0.19960259018547843,-0.2336649512260592,-0.38642617546346986,-0.024866066973314862,-0.025863950887518746,0.019802213212474242,-0.05263157894736846,0.13893466374350852,-0.15719699335810053,-0.34628181781205897,0.22045667701185637,-0.3769960368349528,0.6738235854065486,-0.05101292536882846,0.20392883497114028,0.1869802714581649,-0.05263157894736844,-0.04015390891598019,-0.15379501477791208,-0.11510140126665538,-0.30821397813856205,-0.033566745933349164,0.179887064714632,-0.07509855178424278,-0.12416720035841196,0.23530426262065854,0.05863087577398324,0.06604738670079066,0.16508125975208424
nsubj,0.21355798764897746,-0.20583418360017572,-0.06012132854516385,0.048928818397664275,-0.22870367624803636,-0.052217154155728765,-0.203748136655104,0.3037676943130252,-0.03744902201076584,0.1604528948162623,0.0447319633418516,-0.13032940172340077,0.2468103292885779,-0.3432513908720616,-0.07156162464632403,-0.05717529976045286,0.12837166223773394,0.0755082102198386,0.06476287167913539,0.20634199247684454,1.0,-0.2892087482601819,0.1402552000675172,0.004236336412224201,0.04423257239313918,-0.11290325216108187,0.30961715105808746,-0.19343623130850138,0.22940859989180878,-0.338831327434952,-0.2077831795703048,-0.3051005424129809,0.03732657841754256,-0.07898890846574431,0.046659596417974215,0.21394269274796954,0.02624215416069523,-0.19655792457829455,-0.09187350343574907,0.38159224637559697,-0.137758073828486,0.39095339897354014,-0.3424572794423661,0.040828451108083016,0.16568729121651152,-0.06336017516861345,-0.13868303596335463,-0.20419134013662707,0.09028714554224888,-0.23301654410900394,0.1427783203299428,-0.16281311732824177
root,-0.9127483688545027,0.9037739229798335,-0.6092293549520206,-0.14271369159956993,0.432063541460432,0.16245613659404567,-0.14770194598417322,0.06001562974289363,-0.27279690126593475,0.18195888726875867,-0.4757158806699536,0.11302966300695304,-0.197576979287173,-0.19988596278152335,-0.18788199515371098,-0.07924057319770762,0.009643691891441304,0.017409611734721896,0.5044766820507689,0.08019654220091312,-0.2892087482601819,1.0,-0.4756945376310374,-0.2019045317051518,-0.24362903189120488,-0.12856878805555882,-0.13400858976346816,-0.31663079024939084,-0.19244663515116686,0.2575574092348829,-0.15927729782893346,0.20027691355516355,-0.3678531017685234,-0.08810993524958666,-0.006320258570165345,-0.13039630517528067,0.014490349044608728,0.030216149343270635,-0.19389454360544328,-0.2625682478491643,-0.5002590392535836,-0.08199071587969581,-0.2847433734289614,-0.39985494345800515,-0.5240270780262276,-0.027280289902546107,0.15295794141971486,-0.13027358343614687,-0.27554854915126326,0.54855268932325,0.1977052311104998,0.8504730274275969
advcl,0.40339226995287963,-0.5977648993855766,0.3517852619985578,0.19082555966330889,-0.17061909153909652,-0.10287014250160093,-0.2349963787728908,0.23760039401069022,0.6162669575870308,-0.30271113597309723,-0.029246714396098005,-0.024732931199458436,0.12275867019458643,0.17148535881824503,0.15641238547103004,0.06561072894504043,0.2184754693815754,0.31243183001583424,-0.08359772978952422,-0.0683249502627193,0.1402552000675172,-0.4756945376310374,1.0,0.5212711531556742,-0.16321960102404226,-0.038622497367692965,-0.2866198667301811,-0.21032473095763812,0.3104483622093842,-0.130223595005666,-0.19656425674291209,0.24722445195573345,0.6376342115803221,-0.36677427376878285,-0.14925601598612198,-0.15627274625324897,0.2948351801444838,0.057008000034104604,-0.1435132691376959,-0.09027095159145145,-0.015302615431114313,0.00012622913451556327,0.18169052069496078,0.21641862206652823,0.2970683765101598,0.00968444651763803,-0.3486688038037026,0.10114061380685208,-0.021139179624690294,-0.3606327367482791,0.17186033266641756,-0.5751836440227882
mark,0.11814917390841462,-0.34795999004418054,0.27651105681273597,0.2948334252378433,0.18923848225961223,-0.2663700677746791,-0.11325879626019954,-0.2031073762368676,0.9586990958218985,0.032305460840524755,-0.22282525720854834,-0.05310461946339548,0.06497810004319927,0.05104041180460126,-0.13034405165158067,0.15816210465709893,-0.11273657201602948,0.4370303428997157,-0.25194048027367405,-0.19960259018547843,0.004236336412224201,-0.2019045317051518,0.5212711531556742,1.0,-0.2808060569412985,0.1810937249157893,-0.12161742414985079,-0.18307697452345376,-0.18807533896427564,-0.05081428033811029,-0.09357552341675192,0.24701365003990347,0.692902743120453,0.11312031466960533,-0.05907903633418092,0.03889801779419798,-0.2286336465230907,0.15396474892183848,0.22862702034928678,0.0937791583359257,-0.2963850923593189,-0.12068842050421381,-0.013847429996552862,-0.014149207323132209,0.3694852384381297,-0.166198770497012,0.04198584011227413,0.11036493766020294,-0.25418506539150004,-0.07903648500933219,0.16848109844585343,-0.4749425856100916
det,0.12688903163523693,-0.052971040556476494,0.0590290921629215,0.15337206112044435,-0.23411669554891015,0.01978110653888511,0.002596161591222548,-0.15431065474645014,-0.20319895942909388,-0.04494875675928707,0.2235652188808311,-0.1378620699340419,-0.005870812156306451,-0.2533281310845488,0.19105290351828128,0.11922789965885869,0.40608378676847207,-0.3634785719359431,0.1797574427837024,-0.2336649512260592,0.04423257239313918,-0.24362903189120488,-0.16321960102404226,-0.2808060569412985,1.0,0.044221516626627835,0.08836999938821373,0.03675446992465549,0.009508067215077895,0.10176613649650813,-0.0221398119382001,0.03530153145867721,-0.006200943022170905,0.186424534071351,0.296187332616824,-0.06339100191005073,0.09360088516057953,-0.29160106649457523,-0.25442921666119717,0.32851867364006626,0.29180852110810385,0.04470963274799358,0.13209325365065533,0.4061971700365238,-0.12625019520199926,-0.45879568508296636,0.29765832755495353,0.09865378642484282,-0.21783717880073178,-0.27570634990340226,-0.4360319554309978,-0.05578610233077819
csubj,0.2009921718101465,-0.1565873895883523,0.03755055684517684,0.034192724229339215,0.0839743994412134,-0.14942925940729257,0.1281593633819675,-0.03407950540315251,0.10894898485855142,-0.36814382691994346,0.36801886412043516,-0.3465769806868835,-0.0014716318769057953,-0.09232220419794541,0.27384012430385807,0.17981731978781176,-0.01249053598408256,-0.050003498076473356,0.04419940268626715,-0.38642617546346986,-0.11290325216108187,-0.12856878805555882,-0.038622497367692965,0.1810937249157893,0.044221516626627835,1.0,-0.4808239001322294,0.49745661989950574,-0.17683514709084366,-0.22446311100213512,0.08745090144333449,-0.04138426479223774,0.05719282757610564,-0.1823851510305987,0.2790253325038734,-0.23524276522742107,0.3164101865423273,-0.2759107663244218,0.10651526460721539,-0.029758143961116406,0.2952103017772463,-0.260618336899489,-0.14077416310659704,-0.12060546897637567,0.022151862491774296,-0.31077736335532385,-0.29058970657635735,-0.1727352826337065,-0.28366690009635853,0.08755515351719415,-0.0646859547808806,-0.17649831185938078
xcomp,0.17512450610684924,-0.12527755145088681,-0.17829396606257533,0.11299298693748995,-0.10601260857927543,0.28761171157927706,-0.06946124347364775,-0.1739466791678582,-0.11845405562173983,0.4458735656382844,-0.07281933500201183,0.029174117415586794,0.010335227200468236,0.1530643909691351,0.02166172341450504,-0.021281456078095715,-0.13418211446311507,0.19366992502610889,-0.27580114885114754,-0.024866066973314862,0.30961715105808746,-0.13400858976346816,-0.2866198667301811,-0.12161742414985079,0.08836999938821373,-0.4808239001322294,1.0,-0.19110929245856387,0.16481020353652362,0.004033739337570576,-0.060465832162267814,-0.1403169865590515,-0.08600470924027484,0.41839010994808096,0.00012506525452552874,0.38562072383723023,-0.34190114187139947,0.11689443159307139,0.09133750308380072,0.5937573231886818,-0.048109987792411595,0.5561377561441622,0.012333372637654978,0.2865036829077322,-0.05069981616346344,-0.00729895777392035,0.17126922166049757,-0.012920529152386971,0.2662171572583072,-0.006172634763101162,-0.13922112512319315,-0.13004160805623668
