,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,0.1364096195998026,0.2071905784993613,-0.23212662805943876,-0.40064440498078596,-0.24366927738159602,0.18355749328672089,-0.6003927161694321,0.5935962177284576,-0.4925708956959196,-0.03649762149129238,1.0,0.6325391415374075,0.06312656826923817,-0.24339299657873123,-0.22953895570810343,-0.005169821458274686,-0.6903096102244785,0.2945147979569534,0.0096201484940109,0.2403986479034092,-0.38850952137836986,-0.45615534446889155,-0.28424277291597133,-0.09139513718577749,-0.05643205644378648,0.5581002758099216,0.7090428554006988,-0.4911032575247767,-0.25065540351116944,-0.47446604544175197,-0.2039842787926216,0.2768832828088427,-0.5228486104856344,-0.26906962717290184,0.11224188326061249,-0.2428013534956646,0.16079287820526533,0.8646028428977633,-0.5961618162013479,-0.1271151598423517,0.10414038780965748,-0.21562293866727564,-0.021624867032934075,-0.03063248600469712,-0.059782856750155954,0.3840132664719846,-0.09193418981441978,0.06376904917187856,0.27152082998301175
PROPN,-0.0701143925457506,0.2603266503191094,-0.048199469268869775,-0.4060340283944242,-0.4888063741802614,0.4530408581651734,-0.2281534237217477,0.6460108252532518,-0.5100256984996453,-0.18965408958514288,0.6325391415374075,1.0,-0.3322050403168549,-0.17414129304249668,-0.39278547276436326,0.20513476125974403,-0.8795170600951198,0.042006538237836746,-0.37771124107862886,0.2762043277861148,-0.09681912311999905,-0.5073640301984986,0.2170603380861965,0.43000645540658244,-0.11421893499025587,0.456927548487898,0.8238911170234015,-0.18769022322324758,-0.04119248789984106,-0.008650216826924333,-0.06342544112232688,-0.12010583496751033,-0.4038946042046749,-0.33561970304393457,0.2259760349403385,-0.1470208404139895,-0.18350491297725963,0.45113583123983475,-0.4268892217903347,0.14725751932410366,0.22806095690526035,-0.07902634195798962,-0.04984331744774958,-0.46248493372291605,-0.13823803059975528,-0.061287768303223265,-0.41292250871831526,-0.08874527894500502,0.3829665267405707
PRON,-0.3365804699004653,0.32173365898667355,0.1409140767210282,-0.2852385668429673,-0.00022068163315483333,-0.3978243042582181,-0.7345726066824753,0.05155002711662469,-0.10914125139569539,0.20498487417164576,0.06312656826923817,-0.3322050403168549,1.0,-0.4989588756104316,-0.033966531989668224,0.20219273798419965,0.17118692201866956,0.34500183916868504,0.411082469025867,0.33048913506255867,0.1830185293797562,-0.11720809120875773,-0.6618507524749784,-0.02619148574972851,-0.5211295815067376,0.4925492159560017,-0.17634300509325931,-0.7615037130806472,-0.04800425161776933,-0.34818613189136205,0.09125976003565886,0.05430683553719836,0.4879771662159075,0.45678097758542535,-0.7858392890986577,-0.6246932185535771,0.05490398997883954,0.3609045286052465,0.23169400255873315,0.40177680839569774,-0.43749645380994306,-0.1287094733804851,0.4475642620564825,0.24677376056181086,-0.4285496360366157,0.3926482567578874,-0.043433579284346525,-0.30081897941890007,0.3563810573162459
NUM,0.270127632004408,0.03275110698910007,0.18564522392794297,0.1675433160608868,-0.13156337200273874,-0.29236222630723246,0.6297134325309627,-0.5770693512885527,0.6024760841123037,0.1475893001616159,-0.24339299657873123,-0.17414129304249668,-0.4989588756104316,1.0,0.22814991200959653,-0.6593311324797008,0.21035012777118442,-0.1606328220604535,0.36223582603080495,-0.13523897788654418,-0.7203465556643512,0.6038705625855336,-0.17319072826672263,0.2309049466368422,0.566098087429008,-0.7051680408825257,-0.37870483227356416,0.6563552417421145,-0.5615391697956451,-0.3715354310028872,-0.03399383602946068,-0.3245531943080467,-0.537927650794284,-0.3946343847927819,0.7712278218385096,0.5536237314671892,0.47734747043969294,-0.47610483187951175,-0.18632173153967677,-0.4729798078417732,0.24580418278250624,0.6116490411543904,0.062479490935886416,0.574213660951891,0.19690865395946436,-0.6126434971812525,-0.018732646859109543,-0.09447512361166392,-0.04016526853366556
ADJ,0.5728741768481832,-0.29356917388427134,0.5211419238406243,0.5101578326553925,0.6813218583689831,-0.4804854848141995,0.18091630778777024,-0.36123294726070043,-0.16271754566085958,-0.6224862993802336,-0.22953895570810343,-0.39278547276436326,-0.033966531989668224,0.22814991200959653,1.0,0.3076565285241832,0.07616723541396388,-0.4802764560571227,0.6114633573618572,-0.3710587303625761,-0.13868133701413596,-0.16056095373527152,0.14132918040945355,0.06997847906396161,0.6135825561720093,0.043805351095857724,-0.7416354042335007,0.12294324403026319,0.23280296572317485,0.17751610871893556,0.18395817509046777,-0.28187997248554486,0.3884552948569147,0.005224772652062493,-0.049400293964113946,-0.23233852536213637,0.6685103348377412,0.01594499351617299,0.5137351298915988,0.01839565230397344,0.027356903369572107,0.719561986624943,-0.7087014104733406,-0.1565987496938495,0.4251516337737239,0.41908244135685285,0.3236604989540311,-0.43511122739963837,-0.4141601718584857
advmod:emph,0.26022620537070984,-0.38301519577261356,0.04870659721614106,-0.11941081471546071,0.43240948943886265,0.33597876118884135,-0.18334270793809515,0.376012377473333,-0.6826465508654159,-0.5171099415059469,-0.005169821458274686,0.20513476125974403,0.20219273798419965,-0.6593311324797008,0.3076565285241832,1.0,-0.4159018558078091,-0.472963315237143,0.025823353909826947,-0.3261881707052272,0.5065778897690169,-0.6126437907554959,0.45417481215463035,0.2746621303153272,-0.13040026477608965,0.6562982016391805,-0.0021464767703966393,-0.24318858847264704,0.650439308469551,0.533198653556137,0.3463551426141586,0.08560301298134299,0.599791399374296,0.07070998084969356,-0.6576811520116242,-0.5360510997594914,0.03243757825631493,0.1981978764860296,0.2733465033526353,0.3121110575115586,-0.4179286904869061,0.054047633890414885,-0.46817488832491344,-0.8359410693210805,-0.03127988473647366,0.6855693776644727,0.24260382818315843,-0.19125457621768585,-0.305826182288986
obl:arg,-0.13963688283415274,-0.15807534136999907,0.05066111138041508,0.31074123043675306,0.11778642604182443,-0.364700995682873,0.269655825542858,-0.46955229087715217,0.7651784219654056,0.22075646418955036,-0.6903096102244785,-0.8795170600951198,0.17118692201866956,0.21035012777118442,0.07616723541396388,-0.4159018558078091,1.0,0.26168154324452975,0.01737170403438539,-0.15960673992958654,0.24745159176333512,0.7117556354400508,-0.09977999266377946,-0.4053753024528213,-0.14403223451128613,-0.5593516299826105,-0.6223438147368137,0.23385198232476997,0.12191941829612463,0.12217411855948049,-0.2679696786901415,0.14333166093547087,0.29759623867782803,0.216339431341459,-0.12051495597135396,0.43283389833736585,-0.11501275420263107,-0.5653928804397457,0.40379979321793985,-0.040246759054614896,-0.135209931302904,-0.10118460023553132,0.17838753891435577,0.49378172023151573,-0.09281815706597968,-0.281314361874874,0.08106826454539151,0.31113254095009085,-0.24142638332290148
flat,-0.4735740276945767,0.5082157088467144,0.16764600688897058,-0.29824708462541694,-0.7021565034476396,-0.3086720761186732,-0.6097436288577415,0.43635294167621375,0.3619489306785397,0.0872942439979767,0.2945147979569534,0.042006538237836746,0.34500183916868504,-0.1606328220604535,-0.4802764560571227,-0.472963315237143,0.26168154324452975,1.0,-0.2650693349697673,0.5316629175658873,0.12129956863897019,0.24048819474409147,-0.40987316689073383,-0.1626984558012744,-0.6691047285012516,0.21805106597530913,0.3251920775547304,-0.5741953141410574,-0.025546879521394613,-0.2725620070709978,-0.7878780881852946,0.12904989144113482,-0.10129374576153122,-0.024516431307051653,-0.14160244353254922,0.11240396834124336,-0.2982470846254169,0.3850789424629789,0.00022739001544362772,0.37584417648434315,0.08093055536230333,-0.36724656715413545,0.39995599710851554,0.4006563382458675,-0.6111615411917998,-0.25329403168921233,-0.6856679417546941,0.21742534284830878,0.5631970226275193
nsubj,0.4312434998216991,-0.015949517407255913,0.28873846126200237,-0.08313369493469451,0.30982719491257726,-0.5112181193962112,-0.08064170294961523,-0.412875004310528,0.042928430171946884,-0.014347000717873482,0.0096201484940109,-0.37771124107862886,0.411082469025867,0.36223582603080495,0.6114633573618572,0.025823353909826947,0.01737170403438539,-0.2650693349697673,1.0,-0.17305787350240048,-0.6025929194726731,0.1168280027837188,-0.5956833329016971,0.2723845193596054,0.3474484070830876,0.07512824235827964,-0.6078761459021328,-0.07492496335355468,-0.3974136954403356,-0.5767151717392228,0.297300468384722,-0.161126806656116,0.029680323390538714,-0.08836490413989789,-0.10970141068733234,-0.2920493882232023,0.8837632790286324,0.09460031551783436,0.010690625620735215,-0.2137665686397519,-0.33701876714957496,0.7001365484358492,0.01710546058900074,0.4197718874408666,0.02143076188577733,0.3029879956625138,0.3073463624006592,-0.48952952951614137,-0.05375593013851694
root,-0.8501125292678919,0.9746009087259752,0.36867065631100077,0.09391019941506215,-0.5034186358295973,-0.4692824811881848,-0.556837393485676,0.016888835612271415,-0.16511408838162228,0.2360475277160977,0.2403986479034092,0.2762043277861148,0.33048913506255867,-0.13523897788654418,-0.3710587303625761,-0.3261881707052272,-0.15960673992958654,0.5316629175658873,-0.17305787350240048,1.0,0.025289138451822957,-0.32427628529461483,-0.4578777935693073,0.027441482395304334,-0.22432825059252368,0.16860036821902416,0.32020004431868515,-0.5922405312208983,-0.3836992386732042,-0.30844959646064546,-0.03125572431896989,-0.5783833703512924,0.03725293188368713,0.5454542940289447,0.031868831397529516,-0.47934479751057363,-0.4294657030333539,0.3927741930781481,0.18187208587856693,0.6087106809658986,0.5804638038010986,-0.1718017136856099,0.4963836366964493,0.2213941353216348,-0.08583810309007368,-0.3454055067165138,-0.6526168921366757,-0.511167378172098,0.9398914631364832
advcl,-0.3798170503962777,-0.12197174351351886,0.06600871895795306,0.15943294296810365,0.09841307760627832,0.18060938797376325,-0.1508968466560865,0.3098570328656906,-0.16363789175146679,-0.2752122463861313,-0.38850952137836986,-0.09681912311999905,0.1830185293797562,-0.7203465556643512,-0.13868133701413596,0.5065778897690169,0.24745159176333512,0.12129956863897019,-0.6025929194726731,0.025289138451822957,1.0,-0.23690434349646922,0.539253894913968,-0.15967184780172738,-0.5275479106486937,0.26221752599974835,0.03401793830294209,-0.24429669005419252,0.8102383717004988,0.8067044002635606,-0.10865100586850351,0.08676354459040501,0.7534501231335883,0.4128139876696269,-0.6278120902394979,-0.1741758960956498,-0.6920442902774487,-0.1043360700713698,0.593215480868917,0.6101909828685735,-0.10008960782703674,-0.47212549102939444,-0.16648761466146023,-0.5976696149501737,-0.1779620206278432,0.14747568344680048,-0.1583162004950391,0.16120517571145293,-0.09158128985681059
mark,0.12573755027498457,-0.22210477304593157,-0.12249166169815297,-0.19754169729356433,-0.2863574819897664,-0.07479034911906003,0.45872206897690854,-0.30795839459082086,0.9750371062889204,0.3541490269524767,-0.45615534446889155,-0.5073640301984986,-0.11720809120875773,0.6038705625855336,-0.16056095373527152,-0.6126437907554959,0.7117556354400508,0.24048819474409147,0.1168280027837188,-0.32427628529461483,-0.23690434349646922,1.0,-0.2008680189711242,0.009528201419590465,-0.1414200518442398,-0.6351993938380202,-0.3576078959132183,0.4964780272617864,-0.20697963617024953,-0.22107571426511635,-0.3792566374922737,0.24967743192357025,-0.2959377115722608,-0.4009298778810849,0.23443669820955743,0.7940794400986921,0.16061235986565445,-0.642265401000778,-0.1719865855505812,-0.420677691827974,-0.32041366191949205,0.10323650972233098,0.3600772607683776,0.6666065707271234,-0.35736633283963176,-0.5507499960656924,-0.018434923765422245,0.4605892980604424,-0.20089744212792432
det,0.25451518184641714,-0.5436983299534498,-0.06537717481984415,0.3059495581815315,0.2736527595683193,0.5203446420654211,0.4941071682172921,0.22470509915758816,-0.20133300780653518,-0.5318956289625264,-0.28424277291597133,0.2170603380861965,-0.6618507524749784,-0.17319072826672263,0.14132918040945355,0.45417481215463035,-0.09977999266377946,-0.40987316689073383,-0.5956833329016971,-0.4578777935693073,0.539253894913968,-0.2008680189711242,1.0,-0.004691081201106258,0.14416394444684463,-0.05936699203213808,0.08696660038784501,0.4485176857322305,0.7268508716755585,0.9097322202261761,-0.03210993783103179,0.0787067184110165,0.2191347968956484,-0.16584102074756527,0.07917301459482269,0.2723440070790738,-0.32918188743424803,-0.3009155661217891,0.23505322252670396,0.050455055643768294,0.1227074642279796,-0.08983426069257573,-0.6826001117642977,-0.7944457972993244,0.27055982419041646,0.04233256259237453,0.1008000438298199,0.30080484975375427,-0.5379938939884357
csubj,0.07580254794835506,0.18298978995555099,0.47890289598247004,-0.47021436738584704,-0.41969577486811155,-0.023905386885336336,0.0397163025452283,0.17247875971139046,-0.003466873054589547,-0.283533752449103,-0.09139513718577749,0.43000645540658244,-0.02619148574972851,0.2309049466368422,0.06997847906396161,0.2746621303153272,-0.4053753024528213,-0.1626984558012744,0.2723845193596054,0.027441482395304334,-0.15967184780172738,0.009528201419590465,-0.004691081201106258,1.0,-0.13314904223255775,0.27749851301353695,-0.029958801486070098,-0.0008218151243547041,-0.03652766256251976,-0.056244203713769696,0.0714724137048879,-0.4661195590413001,0.02058658245443436,-0.4034747897220738,-0.06220058802381871,-0.1279920167014688,0.3030609325843898,-0.09950701156735964,0.02429186548902764,0.2797359310083608,-0.2513935192691644,0.6432341959949984,0.0759381100650283,-0.18256487967716384,-0.46979474719351116,-0.2591418054588438,-0.443313722976449,-0.486478744480755,0.314371429893653
xcomp,0.43312198622063,-0.172353143998424,0.05512487188042025,0.6410506700690995,0.5888114257411424,-0.16147310213707314,0.5524952012925811,-0.6246573655783602,-0.17189709120013177,-0.09613529380049819,-0.05643205644378648,-0.11421893499025587,-0.5211295815067376,0.566098087429008,0.6135825561720093,-0.13040026477608965,-0.14403223451128613,-0.6691047285012516,0.3474484070830876,-0.22432825059252368,-0.5275479106486937,-0.1414200518442398,0.14416394444684463,-0.13314904223255775,1.0,-0.45885725728124804,-0.3598630721837275,0.5519580805090565,-0.3223861144847168,-0.05648533502489147,0.46919126177098164,-0.3231792724044978,-0.23991625608251413,0.023529286158069266,0.6413564562048814,0.033352317256412495,0.44760991482702034,-0.15857500515356426,-0.01224581409632448,-0.45439842848526724,0.47529218944323864,0.48703458463849164,-0.45790765550284834,0.033623551501422565,0.8695191919873628,0.03662562418907633,0.48897118508385207,-0.2860888727813796,-0.3419366390820227
obl,0.0340474610865254,0.13277058018200164,0.22197750321282408,-0.4452888557551959,-0.10774156581862314,0.037104127061363866,-0.8035741023686674,0.7526333986791385,-0.6380094008250918,-0.4838610513393214,0.5581002758099216,0.456927548487898,0.4925492159560017,-0.7051680408825257,0.043805351095857724,0.6562982016391805,-0.5593516299826105,0.21805106597530913,0.07512824235827964,0.16860036821902416,0.26221752599974835,-0.6351993938380202,-0.05936699203213808,0.27749851301353695,-0.45885725728124804,1.0,0.3539146328019062,-0.8069924800856954,0.3852062812754348,0.03118626191489627,-0.1450874106470161,0.0933950495618122,0.3194019605627948,-0.045075722848347176,-0.6510978762046711,-0.649658719297027,0.08220781595327929,0.786824137592702,0.07624284101885098,0.5167469142885441,-0.29362928895089996,-0.03908029217909662,-0.19125368581832008,-0.4908629393414092,-0.4179821489769328,0.634921167549369,-0.25805825013342454,-0.24401795919645736,0.2542334859386899
nmod,-0.2538774269589529,0.2209469040256585,-0.44110054515834796,-0.4603456338673641,-0.5256971990556221,0.5906437503545029,-0.3554761931652231,0.6983981281883607,-0.36787107256392737,0.16438881449573597,0.7090428554006988,0.8238911170234015,-0.17634300509325931,-0.37870483227356416,-0.7416354042335007,-0.0021464767703966393,-0.6223438147368137,0.3251920775547304,-0.6078761459021328,0.32020004431868515,0.03401793830294209,-0.3576078959132183,0.08696660038784501,-0.029958801486070098,-0.3598630721837275,0.3539146328019062,1.0,-0.2749218907493831,-0.07569959574425068,-0.08944744008804181,-0.20100826080066275,0.27240851388635184,-0.48687613274723307,-0.18778375346687648,0.14250688242949588,-0.001133308679559766,-0.47081552743210336,0.4740568560408057,-0.598713174248495,0.005407128964043376,0.16293813721068306,-0.595675559616544,0.20490588784554373,-0.2560691483886455,-0.19417378020570009,-0.030848366059010694,-0.2937663081725633,0.31427434271979343,0.34160278615617284
cc,0.40578292937211613,-0.5400191643903304,-0.29769509215599044,0.26927578935720975,0.24453516938095624,0.34015986011178334,0.987301735084485,-0.5003327421983977,0.4203914034250563,0.1449547009196653,-0.4911032575247767,-0.18769022322324758,-0.7615037130806472,0.6563552417421145,0.12294324403026319,-0.24318858847264704,0.23385198232476997,-0.5741953141410574,-0.07492496335355468,-0.5922405312208983,-0.24429669005419252,0.4964780272617864,0.4485176857322305,-0.0008218151243547041,0.5519580805090565,-0.8069924800856954,-0.2749218907493831,1.0,-0.10328637390161702,0.22061241289763003,0.20885817203934812,0.04977756908939842,-0.3492095211499585,-0.3368083610000493,0.6275347573148561,0.7132666441617104,0.11423665642725528,-0.8009100935962794,-0.20378892725160203,-0.653874579223172,0.058899883089062424,0.217474844587801,-0.18519138119196574,0.060270070651209505,0.4129014417992847,-0.41050081217666146,0.4166376124148114,0.3303381926310025,-0.5932961430041307
nsubj:pass,0.18276317080057933,-0.4787452119158285,0.15698919382506143,0.1017665164470486,0.2453364203242336,0.22735579465095734,-0.03897678015204744,0.47198584251376363,-0.18071860977293427,-0.6996651138287171,-0.25065540351116944,-0.04119248789984106,-0.04800425161776933,-0.5615391697956451,0.23280296572317485,0.650439308469551,0.12191941829612463,-0.025546879521394613,-0.3974136954403356,-0.3836992386732042,0.8102383717004988,-0.20697963617024953,0.7268508716755585,-0.03652766256251976,-0.3223861144847168,0.3852062812754348,-0.07569959574425068,-0.10328637390161702,1.0,0.8655501948246683,-0.3034359037818195,0.24000497553261735,0.6384447848488267,-0.04722508649863844,-0.5387126508684446,-0.009510163456895059,-0.2516970658404871,-6.7683208103215786e-06,0.5216756101473284,0.4119215851904775,-0.24260611323801307,-0.146858184600248,-0.6254868804720889,-0.7384223299542924,-0.16174601254407653,0.378969828766981,-0.04316815253983279,0.2548442670823855,-0.4315550840925943
