,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,-0.2349191958341889,0.05285938566732936,-0.05798340362233137,-0.6705331885405176,-0.23663893503451564,-0.4244718532069499,-0.08566073932728924,-0.1877356410793322,-0.17974563832534832,-0.4210178853972549,1.0,0.5340983614046942,0.40675331856018215,-0.4120711621735178,-0.04865088041887327,-0.21298206863260208,0.4702790502918876,0.35294111098503844,-0.28822204802806817,-0.033841062154900785,0.49111523772668175,0.056118002520031844,-0.1704424932113622,-0.1065778735271907,-0.05160106173734339,0.03654518634699674,-0.5955764352520654,0.32757219898337203,-0.04908173042137857,-0.15880687051390074,-0.27260318027411257,-0.3661218607954949,-0.09728795952061098,-0.5073074141949028,-0.1516272087359037,0.21079561899919536,-0.43318752477338773,-0.15297373588676133,-0.17925737913265982,0.9739628648871613,-0.3580388316091179,-0.4618287303515459,-0.4053028826156442,0.2961923478752491,-0.592807013473844,0.6289194739958485,0.3041138165043383,0.3027293414457181,-0.01923017181031368,-0.11797599939545052,0.13103065285319687
PROPN,-0.06385144953379492,0.10130410642346982,-0.1412351219614214,-0.6045119910566126,-0.4328654846446579,-0.30572585918948353,-0.027622334699106427,-0.06279786963715273,0.034798982373213626,-0.46603149247537246,0.5340983614046942,1.0,0.07616997036904707,-0.20987120779883622,0.21544874578238646,-0.17530745059405017,-0.06358053210804236,0.2652312929029041,0.23675994839133793,0.5010492990002425,0.3140125308730868,0.0015645077598828798,-0.07457583361340016,0.14920932518806276,0.13415107793147646,-0.008914467693489529,-0.5373531165243751,0.6365444606606921,-0.09113644304771862,-0.10104532207971492,-0.5593854566858573,-0.4346339259154286,-0.30359112870895466,-0.23508221447138733,-0.40933839586374143,0.3754989446535369,-0.28899159058004,-0.0994388793030909,0.022746906900269075,0.4800348471463638,-0.4207580104404156,-0.5429186286950938,-0.26468806467514394,0.30557180865776157,0.15060944391387124,0.4404768093494342,-0.15824986118417456,0.16197596654049937,-0.19749345257268122,-0.42666131507381866,0.0039837181675089865
PRON,0.4685620488138235,-0.6654632447558979,0.2692617368149895,-0.4025685714853877,0.34308913772209443,0.05229438408027853,-0.2841982251098004,-0.5259210558465762,0.14553701312830705,-0.1720718391558024,0.40675331856018215,0.07616997036904707,1.0,-0.29873571676882654,-0.05834219364651889,0.307569335784349,0.7085009816600453,0.4582501372072365,-0.18847043916197848,-0.18049531149438,0.35980172211159456,-0.6223947594970972,-0.007373853088846446,0.16251879699902008,-0.1805345655663456,0.04562125417634891,-0.11153433697621166,0.09788313587648836,0.05258871706954589,-0.3064155483377275,0.1703031071738177,-0.034515490617867066,0.6227279324453107,-0.03955876576474307,0.17487149473002794,-0.16983009386678616,-0.28970196747007565,-0.23608327053531278,-0.33443969986587063,0.33632573064634225,-0.1534941770933244,-0.03589781121270324,0.15716322933157842,0.18228829541053704,-0.25968686622247783,0.1449408870036579,0.4701586098027862,0.5423645944071529,0.19024104797569152,-0.16122073751824498,-0.6388713642953504
NUM,0.2831099101731319,-0.1389712360619576,0.36590540681760636,0.6072172036783893,-0.1801329865864738,-0.02037259227441911,-0.3927011866921005,0.32741717381800495,-0.08022005799197257,0.21770218505419983,-0.4120711621735178,-0.20987120779883622,-0.29873571676882654,1.0,0.048265607219564646,-0.03144510591926291,-0.2281353408748877,0.024953888929342284,0.5330514475290635,-0.15517064379707576,-0.11936189487460475,-0.15728042942612822,0.13755256949847713,-0.02398980482371236,0.20360704048456574,-0.06895862557387421,0.3725080713160236,-0.03809269481070546,0.09762970470870506,-0.4351999626895471,-0.05578014224161434,0.08584305876823779,-0.15424128509941,0.5457013335544789,0.046048136637109036,0.15780557927435568,0.9570026736208298,-0.28353459154860017,0.6284063169634762,-0.4749192770610522,-0.06353783663190969,0.3935726712096592,0.012127926273974991,0.13770047053063478,0.21819794026171482,-0.0727357648168037,-0.1463229068446116,-0.07252113900422692,-0.06282587543073859,0.4404147280901344,-0.16003193245110717
ADJ,0.3511236223048998,-0.4277402423292481,-0.4029842923923521,0.016328316156416698,-0.21549323633442724,-0.19659537347907166,-0.4836210634228106,0.4226848485682295,0.10906209329769707,0.1513250543094966,-0.04865088041887327,0.21544874578238646,-0.05834219364651889,0.048265607219564646,1.0,0.5629045923563692,0.15907576526158457,-0.22961054758729707,0.32984754500171914,0.28726522149504724,0.20568261771923535,-0.5126805000230044,0.5485558162330277,0.006516646929715636,-0.08887455219779607,-0.7252261698550878,0.11342973374663085,0.6502118389690337,0.07033206668036333,-0.5140750697818239,-0.14171818073023204,0.17220473869982642,-0.06391802988307414,0.09541107295017028,-0.41247019462776174,0.5417308329202706,0.1137013587863709,-0.26225116280644484,-0.2962980780815737,0.0043810927606526785,-0.2596367108658968,-0.37975468690984227,0.029263846492984497,-0.0765653706986114,0.24439793493818307,0.08887493256010039,-0.04976229998257181,0.4788298445579053,-0.500717185858936,-0.16042339736071204,-0.30530263846813566
advmod:emph,0.5617745691863876,-0.7219607482007828,-0.14789792158074705,-0.06787300411944441,0.19125528359799898,0.08548835822518458,-0.43357782218256463,0.275792902110587,-0.10457746296002965,0.14854390225051373,-0.21298206863260208,-0.17530745059405017,0.307569335784349,-0.03144510591926291,0.5629045923563692,1.0,0.2558548637078147,-0.3831120470316462,0.1811187890810126,0.12830808708107186,-0.1665675758639253,-0.7112420740821269,0.13399831781936328,-0.21481821484497368,0.1481417590293475,-0.549403063620371,0.3526762103509244,0.2680694069656221,0.44215830486775326,-0.42123235368073464,0.3249382126356398,0.12862529103443038,0.456562624843401,0.3288645565074019,-0.22380838172783749,0.19210904075095028,0.06344827044934699,-0.14338925491674426,-0.54477764706549,-0.1815106264001123,-0.1333417802754828,0.15488167248902643,0.09543477108733596,-0.3995846100142206,0.23219807147085142,-0.04560800676203476,-0.05267112883884159,0.4554392867389253,-0.2807821898808913,-0.28068263723884784,-0.6165657684450481
obl:arg,0.4965410472203697,-0.6328378563472001,-0.08978416565115861,-0.3338701674651824,0.3509193939812986,0.22590379496278942,-0.5795838211861296,-0.2954416202948906,0.16734384638385677,0.28728631265229393,0.4702790502918876,-0.06358053210804236,0.7085009816600453,-0.2281353408748877,0.15907576526158457,0.2558548637078147,1.0,0.19170581702072556,-0.09667780016281606,-0.5220237832393311,0.3890319274358346,-0.5333571378987398,0.25165169751486716,0.16634374486182257,-0.534287861510516,-0.23230921576144,-0.018029447706283626,0.06184822489321234,-0.04307708494822746,-0.5913572537131251,-0.06098193765014755,0.2586290930367707,0.2430226674603357,-0.13302739243935505,-0.048579937491277946,0.2558571341630091,-0.15719269861395174,-0.3535839239837811,-0.44089688513068115,0.45530762328256863,-0.3653658609145261,-0.19881618857898203,-0.13042793637067557,0.00618177949040407,-0.2858066703097455,0.36512056670067966,0.408692334119726,0.5813794670196825,0.32020677858678115,-0.10535266019542071,-0.5289285861136288
aux,0.15245774936333695,-0.15160115507616745,0.15658135549442886,-0.1800887205570025,-0.2772063099243061,-0.07060178371677758,0.19782224758097364,-0.5039159186568078,0.45634670858823057,-0.26431804773380196,0.35294111098503844,0.2652312929029041,0.4582501372072365,0.024953888929342284,-0.22961054758729707,-0.3831120470316462,0.19170581702072556,1.0,-0.22052436132423947,-0.18072223162371276,0.3038106475873303,-0.1700503987744392,0.38556673307798167,0.5389352749860105,-0.10859188356639146,0.08225483953437931,-0.2681583943775743,0.02245626082150691,-0.11759249490979881,0.08772239019362298,-0.1347676233880755,0.09149436581795979,0.24738777004753035,-0.24418723019165325,0.26673911676770595,-0.1811574659483146,-0.07479588601128467,-0.10361515013712985,0.39440736203311944,0.21188178375300173,-0.16768735730033796,-0.25016095014546663,0.27717846730270457,0.36919372910659126,-0.23127808930020582,-0.09070438106264736,0.637519779571176,0.028525982596338307,-0.08867588292264213,0.3130052483373756,-0.26275982085534605
flat,0.26923396391918475,-0.2826512700656373,0.3751366636782591,0.27055419972894507,-0.16564300456106484,0.14088086101162345,-0.5518954043069555,0.09724368121350363,0.06033180873461933,0.2882558712613952,-0.28822204802806817,0.23675994839133793,-0.18847043916197848,0.5330514475290635,0.32984754500171914,0.1811187890810126,-0.09667780016281606,-0.22052436132423947,1.0,0.10194330700072624,-0.3440848308076885,-0.25272467449705527,-0.010679644783371318,0.01104048165976042,0.30126224227403514,0.00214221496531903,0.35825625133723077,0.18456060130155863,-0.09410112122282671,-0.5352124075619887,-0.03545509448419357,-0.01865301163681676,-0.4159680682518493,0.49936458532237316,-0.03599573139945757,0.2727442274520615,0.5708447520150753,-0.6097565745456232,0.27643999094301375,-0.24199463610404817,-0.22431932636997265,0.28761303405447125,-0.017853231862991585,0.40740146823532236,0.26448452561200636,0.17775949358709286,-0.3014268983527786,0.3874529354099566,0.022446854501733275,0.1001469853173288,-0.3489715024499392
conj:expl,-0.10133091425431837,0.16588241695176703,-0.02124456880916981,-0.17949575435682802,-0.4312640332645266,-0.19757712308506176,0.32524072724296965,0.43174432162399895,-0.4658985518531481,-0.5413483596142799,-0.033841062154900785,0.5010492990002425,-0.18049531149438,-0.15517064379707576,0.28726522149504724,0.12830808708107186,-0.5220237832393311,-0.18072223162371276,0.10194330700072624,1.0,0.06581099300086785,-0.07226039324562927,-0.18973826032698976,-0.4595648188168487,0.37031720295410575,-0.00833733773435076,-0.5341171267164456,0.6816332640135429,-0.07266413857978181,0.2774494989437074,-0.029448875418432854,-0.28736323550596915,0.06478478195725375,0.26780167659962134,-0.02944373356404081,0.19934111796339038,-0.16313274550023107,0.34899441439550594,-0.1804902291076364,-0.0024240835149877,0.25545873145781606,0.009313740293077676,0.1320884275113506,-0.07196470360080053,0.3406644426493684,-0.18917442603036724,-0.12251774684496931,-0.003651942522564845,-0.5797251534141058,-0.17957176215695875,0.23922956791181618
nsubj,0.05874838802610253,-0.1255164072364481,-0.1852393582079117,-0.1927691492618643,0.1711569996187427,-0.20788822858481054,-0.26946097199168156,-0.14394798276250617,-0.09457740691633817,-0.06598567502986857,0.49111523772668175,0.3140125308730868,0.35980172211159456,-0.11936189487460475,0.20568261771923535,-0.1665675758639253,0.3890319274358346,0.3038106475873303,-0.3440848308076885,0.06581099300086785,1.0,-0.18552324004614193,0.20463134273144892,0.054747926269032486,-0.41987559932374247,0.023521023362040885,-0.47195066588281154,0.5458663957333242,-0.4173617948781767,-0.3096733370079613,-0.5651910508677614,-0.07781203754348599,0.2682899020728076,-0.3422100976905102,-0.098512312675237,0.1958140193117241,-0.22254019657657373,0.011123705534669043,-0.20598296956683887,0.38645469444879404,-0.4030416799696066,-0.4534599516812096,0.10032059643017545,0.035438287208198006,0.01889887971075642,0.4566560462527409,0.17575400092422422,0.267157081605168,0.10695193647341547,-0.2668573712397749,-0.039042424653743704
root,-0.8789420015014069,0.9489071770576931,-0.04773573624872152,0.06609228363069092,-0.061967958666451425,-0.24695205642477958,0.5382824079651255,-0.07157288569776903,-0.0549670806272574,-0.12767995517999337,0.056118002520031844,0.0015645077598828798,-0.6223947594970972,-0.15728042942612822,-0.5126805000230044,-0.7112420740821269,-0.5333571378987398,-0.1700503987744392,-0.25272467449705527,-0.07226039324562927,-0.18552324004614193,1.0,-0.4318077841700476,-0.02426285967440724,0.1093822118449257,0.4664766991200305,-0.07529921540519259,-0.45084646291766217,-0.1323149150308988,0.6027205094480493,-0.13976081094017584,-0.30798338985737866,-0.5679364770772932,-0.4571126026641022,-0.024479329594701355,-0.3206880905601023,-0.21109507014910966,0.277688161284322,0.32949846449474157,0.10186495532949821,0.20324802544288936,-0.11429852417817728,-0.28957411912044845,0.13787987349088063,-0.23878879241002426,0.09395498850661653,-0.371678295632596,-0.6172792684764254,0.23594362027768945,0.01755045574434696,0.8479313405418376
advcl,0.47805177246359437,-0.4001880212196512,-0.49113000452890965,0.17109286652381517,-0.19585442317368804,0.235622999592834,-0.13954837471389897,0.06129431966465706,0.5524887364432636,0.4055242653080343,-0.1704424932113622,-0.07457583361340016,-0.007373853088846446,0.13755256949847713,0.5485558162330277,0.13399831781936328,0.25165169751486716,0.38556673307798167,-0.010679644783371318,-0.18973826032698976,0.20463134273144892,-0.4318077841700476,1.0,0.5159054689815452,-0.4311220109416397,-0.6198638943649366,0.12216385689039176,0.22083218527015494,-0.10427396764451137,-0.2128753688815113,-0.2091690178604354,0.6581973847380215,0.13310842880802728,-0.0587289921359851,-0.07125157041430438,0.3266183230156542,0.13860051918781835,-0.0853735217303418,0.028637939410522457,-0.21954487551410917,-0.26340038477554856,-0.358907692687606,0.35807297891883066,-0.20718227632380606,0.2597197145170665,-0.2597515428672706,0.4202283377207899,0.12185854970633529,-0.3118659346534374,0.21860626313117953,-0.39195634588427497
mark,0.24158241737291838,-0.12095551188215292,-0.24819708109845068,-0.0646637872952712,0.15196947731710095,0.13490721361031438,-0.03227532413932487,-0.5595238984037809,0.9593986424101175,0.22097172653908542,-0.1065778735271907,0.14920932518806276,0.16251879699902008,-0.02398980482371236,0.006516646929715636,-0.21481821484497368,0.16634374486182257,0.5389352749860105,0.01104048165976042,-0.4595648188168487,0.054747926269032486,-0.02426285967440724,0.5159054689815452,1.0,-0.3922233999042488,-0.1395757239417475,0.3295380431782202,-0.28043136306388755,0.024346252203914186,-0.02760800553949987,-0.3209782700920598,0.22948637137493771,-0.08490962237668274,-0.3726552466543495,-0.2404660842750263,-0.13882838112535034,-0.09904575103747516,-0.17293288729948297,0.2955192625819382,-0.20599668889012018,-0.3230583248472063,-0.5159261751592735,0.09036347762102284,0.1628886789866526,0.20096184526710847,-0.0632402333267893,0.005428632065409919,-0.11732970588230171,0.26029636431178155,-0.18367581816402098,-0.38058964351595076
det,-0.34558186104921756,0.08640419468943496,0.38615133516095423,0.24931805471166724,-0.4406418487177475,-0.4150290962930817,0.15191363256813964,0.15939373210955043,-0.35268451539360296,-0.3556794350752398,-0.05160106173734339,0.13415107793147646,-0.1805345655663456,0.20360704048456574,-0.08887455219779607,0.1481417590293475,-0.534287861510516,-0.10859188356639146,0.30126224227403514,0.37031720295410575,-0.41987559932374247,0.1093822118449257,-0.4311220109416397,-0.3922233999042488,1.0,0.2022423872459467,-0.029165576121242938,0.032249737913692865,0.14655156771744984,0.09853104045993967,0.48176338354341375,-0.6423204671916545,-0.13281086269822948,0.36596896767798087,0.09942853545228719,-0.08964704766272734,0.10092935751906422,-0.31658012988484585,0.4134165275264171,-0.011415288856790905,0.1631307318285824,0.44868956954614647,0.034090090335746406,0.2162352484435724,-0.12338838723178877,0.021196379849886638,-0.24167433180373682,-0.12679426476653116,-0.20732170848108783,0.21662887416935897,0.06294044872313172
csubj,-0.5073714372128179,0.37408871214787043,0.6360565093718132,0.15888016765384305,0.3166547709039134,0.14005122691619215,0.24441086891317051,-0.5691663918742306,-0.20406569479404646,-0.01529332000362077,0.03654518634699674,-0.008914467693489529,0.04562125417634891,-0.06895862557387421,-0.7252261698550878,-0.549403063620371,-0.23230921576144,0.08225483953437931,0.00214221496531903,-0.00833733773435076,0.023521023362040885,0.4664766991200305,-0.6198638943649366,-0.1395757239417475,0.2022423872459467,1.0,-0.12967353660623818,-0.30455787679786317,-0.5680168302132952,0.32914179826361845,0.03921069497932665,-0.2821024188034962,0.01971609926244705,-0.09218611315525434,0.6030958156825004,-0.6066967203245553,-0.14816520754008186,-0.038470651125149836,0.2202833797048196,0.025069079435631872,0.10488581175316265,0.4440124288429995,0.28284973070915037,0.42697993401214757,-0.18446661171049838,0.19329976962946735,-0.04695032417644995,-0.06646832438269643,0.5751241860749063,0.09210252635814584,0.27806476142744724
xcomp,0.20143736075196494,-0.24549254721407604,0.15595295953080096,0.437117190896734,0.4524147192437597,0.1502499036648842,-0.37468773466948474,-0.1533298108452954,0.45158070558776864,0.546848188354297,-0.5955764352520654,-0.5373531165243751,-0.11153433697621166,0.3725080713160236,0.11342973374663085,0.3526762103509244,-0.018029447706283626,-0.2681583943775743,0.35825625133723077,-0.5341171267164456,-0.47195066588281154,-0.07529921540519259,0.12216385689039176,0.3295380431782202,-0.029165576121242938,-0.12967353660623818,1.0,-0.5295178473407293,0.3018637387255027,-0.25245260378838213,0.21700415291702366,0.3024907981762395,-0.012893949008816326,0.06198561199841577,-0.037531962601954745,-0.3626617791511025,0.4498781640826479,-0.3069784136200287,0.1222531515495484,-0.5744625016230642,-0.0918315885964238,0.21142402569024274,0.10049822753739887,0.055516058067362754,0.08226132779907756,-0.10223653841435834,-0.2689620562065279,0.11111251729567406,0.2141723100293752,0.02598025452543945,-0.3564934882179083
obl,0.22989831314866724,-0.26695211740732183,-0.2089863984319905,-0.30288662063163024,-0.3656878824876934,-0.18698625293948748,-0.2607315310245378,0.3541261680579744,-0.3340746697179484,-0.23293388936599851,0.32757219898337203,0.6365444606606921,0.09788313587648836,-0.03809269481070546,0.6502118389690337,0.2680694069656221,0.06184822489321234,0.02245626082150691,0.18456060130155863,0.6816332640135429,0.5458663957333242,-0.45084646291766217,0.22083218527015494,-0.28043136306388755,0.032249737913692865,-0.30455787679786317,-0.5295178473407293,1.0,-0.2013911914214281,-0.3459121314741074,-0.4145447856799477,-0.08077388470210921,0.12096959059878751,0.07882699703210831,-0.2100158295742403,0.5649183708597143,-0.05180553272964792,-0.01562939096644558,-0.3221270768871598,0.29907572224473605,-0.3484089654384181,-0.29347842058724577,0.08495596519947701,-0.03216236506767662,0.28069949966881963,0.2850380054354689,0.09272721506312999,0.45944754833563306,-0.5097438850596967,-0.2353415717672443,-0.13515612953372888
