,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADJ,-0.32002628210886813,0.1905946606272929,0.691577719307485,-0.6285729050939651,-0.32811486561607744,-0.5317720919936789,-0.8553860928447637,0.35694160358896326,0.6786150961694067,-0.7044003496178167,0.5710031869931508,-0.8185708302523239,-0.4242454178025296,1.0,-0.34165782646361376,0.8044075522865892,0.7918817337350056,0.050821077913029006,0.16553496690963118,-0.17300802485401484,0.25792589957891976,0.4754652450265486,-0.3269651669332318,-0.6096298594250207,0.894681285662359,-0.6254019119788753,-0.2740533294610306,-0.2986518734870707,-0.0042717694887048786,-0.4558865351796558,0.5852786732051922,0.781668972755528,0.7082787723217763,0.9657008221707062,-0.3419269129266009,0.012429403835256649,-0.3269651669332318,-0.9796035810376391,0.9495122497495517,0.5054948245880635,-0.08615692742380494,0.6563479120262561,-0.45672182243624593,-0.6030130128663247,-0.20271735012256817,-0.043626962547938214,-0.650880235269829,-0.5495440995935021,0.0909572231547427
advmod:emph,0.9204721069016798,-0.9336873951047532,0.03931897392675177,0.7702903771727956,0.6769743285529317,-0.5149394629647043,0.17493369566193254,0.510680866325183,-0.07948388497627358,0.8965359537166735,-0.9024485698737779,-0.25896063362435345,-0.618428221792284,-0.34165782646361376,1.0,-0.46299577931559743,0.295704271243413,-0.9559629775278001,-0.9289388422597101,0.7454415715040875,0.6222533666764959,0.6606362476334093,-0.10369103954318457,0.9369266811835822,-0.7235463128322308,0.6651270696465768,0.9537808836074178,-0.5441400243146547,0.8268672846459216,-0.11245630649923666,0.538411150184219,-0.18524894001707665,-0.710431775895987,-0.3075879555467339,-0.6376377553300568,-0.9231210897041376,-0.10369103954318457,0.5050448692777078,-0.3270588369522024,0.5827626030661408,0.7659603595466259,-0.48676150449185157,-0.5926946688583087,0.7688565329484717,-0.8059326351854372,0.11275908158457275,0.9330477825139689,0.8905225949364071,-0.7302707210546855
obl:arg,-0.21166398136123823,0.15321178985308562,0.12839126346892826,-0.9066922607601001,0.02334079155050264,-0.5084778753580814,-0.9442737893369427,0.5146138552292154,0.9141109695497842,-0.6338440268526214,0.7933701702843257,-0.5652061912142295,0.0452684840247167,0.8044075522865892,-0.46299577931559743,1.0,0.5720199886076398,0.24345978804586046,0.13267977380103899,0.08426822622482161,0.39274085911271056,0.2537084406843861,-0.7299276612424148,-0.7379752702565545,0.8327789239696386,-0.943191570301591,-0.5689144357822106,-0.47278637266751317,-0.44672509044165093,0.1619538271249019,0.4256467656317894,0.9567837395142066,0.9491450493907778,0.9166777492931033,0.15891559239541098,0.08851362391127082,-0.7299276612424148,-0.872796431038725,0.5888897227127279,0.0703078561698623,0.11786488396944014,0.19189443397800587,0.013530930218503701,-0.8997335171993228,0.19276550040478654,0.4998093128371062,-0.6372060030005184,-0.3833489825152228,-0.14815705566948476
flat,0.3054694492286027,-0.43883935339965596,0.6586523643162531,-0.19190263903673696,0.17481993861413883,-0.9084599274129151,-0.8025973751050071,0.7526761169085816,0.706347887248491,-0.12442978186566443,0.03130364417705353,-0.9973460074674221,-0.7855117518119328,0.7918817337350056,0.295704271243413,0.5720199886076398,1.0,-0.5610163520249625,-0.46133934899576584,0.36875940314102396,0.7195424774041966,0.9124705240692207,-0.48823628450856504,-0.0320595632440805,0.4448701334985114,-0.267007693957122,0.3050226046556794,-0.7166141699191737,0.47819996050234437,-0.4490723053617462,0.9567879240007429,0.7328917817283128,0.3103000892655015,0.804778142777101,-0.7058342518929438,-0.6000956360992802,-0.48823628450856504,-0.6751455806753658,0.7189863555307026,0.8534173324832701,0.46516328467768414,0.2817173943035577,-0.8022889525534954,-0.1691261013279966,-0.6914725050333398,0.1270526344455529,-0.05309830700527432,0.05244123216720369,-0.4420914193089046
nsubj,-0.8763712458806776,0.9311087852368312,-0.2608213079884514,-0.6246531720153884,-0.6135064416407061,0.711311139070044,0.07883047562883207,-0.6510783380576253,-0.12406067665258814,-0.7321463326632375,0.7822307452855028,0.5305914599738947,0.791514783858553,0.050821077913029006,-0.9559629775278001,0.24345978804586046,-0.5610163520249625,1.0,0.933877417922168,-0.735011952947475,-0.7389389997464323,-0.8500870379682769,0.20796932112880537,-0.8060433402992019,0.48971857594141793,-0.5144067138777982,-0.9293455133384327,0.6683663591343657,-0.8795769463187648,0.2658078678774697,-0.7539427603796303,-0.04431195592465331,0.5361315234556396,0.026541594437012248,0.7866390427364194,0.9760811843078623,0.20796932112880537,-0.2312190515087353,0.04959759811000271,-0.7785764597469959,-0.7841492246466047,0.3090224200733067,0.7742886667170703,-0.6312115126122501,0.921137079347828,-0.10153132915672242,-0.7879482591695748,-0.7729665001614191,0.7445049531741856
root,-0.9842811336835913,0.9996755257639127,0.06216635504068188,-0.4843569421197625,-0.8549878122950925,0.7364673380029189,0.14174110182340235,-0.7815001358079474,-0.2767971510190787,-0.807570820444701,0.6839572806295607,0.4092873422510173,0.5503812955500725,0.16553496690963118,-0.9289388422597101,0.13267977380103899,-0.46133934899576584,0.933877417922168,1.0,-0.9266636603171907,-0.8593915545804653,-0.7619744234079355,0.46403393811248705,-0.7655673939748214,0.5464855575474953,-0.34457253865646525,-0.7965069958012834,0.809258937570742,-0.6566531493245799,-0.09139216493382105,-0.6991791167851349,-0.1571433395806245,0.4133861818660955,0.05164803536758743,0.5258235912658928,0.9794269148910411,0.46403393811248705,-0.3015261002744463,0.26430081607655764,-0.5580289349775301,-0.9466286580168908,0.6013936954205253,0.5320339694901466,-0.4801599514082712,0.7299634735021452,-0.4348596268684723,-0.8321427731147796,-0.9092022562251155,0.9261584983211195
advcl,0.9438943434628406,-0.926634601375198,-0.3417405438643158,0.20636648297227245,0.9773159159328552,-0.7200201018586749,-0.275411497784695,0.8578570753917338,0.47443159301159904,0.7171687637592298,-0.43177832729851184,-0.30230475097521503,-0.2552033442740744,-0.17300802485401484,0.7454415715040875,0.08426822622482161,0.36875940314102396,-0.735011952947475,-0.9266636603171907,1.0,0.9050747708253166,0.6123456050921057,-0.7167178268452505,0.5625200402134936,-0.45104629017620285,0.05260564339869929,0.5205532984737753,-0.887855204396589,0.3260972650337987,0.4276120052994068,0.6049890302370805,0.3364902087356433,-0.15615858290142817,0.021175079362394475,-0.2042323322841784,-0.854667671913182,-0.7167178268452505,0.24453966794373444,-0.3736626528822026,0.2923500800404538,0.9937570076266881,-0.7807132245149981,-0.24115864620676286,0.19338161040479035,-0.44483780243490817,0.740240028459912,0.709440609675344,0.8874121237684303,-0.9965395519122561
mark,0.8049730706478198,-0.8485849378106566,0.002792593244869617,-0.019515563674894498,0.8082323932956326,-0.9439354448501548,-0.6175126273410095,0.9906240482571204,0.728685126748116,0.42381265000583535,-0.22434099415067207,-0.6674468743478894,-0.48246137806323613,0.25792589957891976,0.6222533666764959,0.39274085911271056,0.7195424774041966,-0.7389389997464323,-0.8593915545804653,0.9050747708253166,1.0,0.83472365565997,-0.8093044572692624,0.32940235068129303,-0.07941586952098471,-0.168274994837432,0.4433248019349249,-0.9950322955666794,0.3749812208879414,0.17403648527693227,0.8654573676309757,0.6390702108143076,0.10677073995074164,0.4226574811936828,-0.4009854009294301,-0.8619387304439768,-0.8093044572692624,-0.16784292426104708,0.05398053723663836,0.5492783808921925,0.9403270974484269,-0.4636019552108033,-0.4817498107591141,-0.02001437263864753,-0.5739154260513467,0.6653887559280312,0.4443100955132265,0.6477057288696186,-0.9372567246765896
det,0.6362437148892635,-0.7463293461857898,0.5306681228380303,0.17671738399669482,0.4310667547879746,-0.9361096049409524,-0.557896703652218,0.8131778214393158,0.5243078796680396,0.2870576676897244,-0.3603655904704598,-0.8943299981257019,-0.879730893800453,0.4754652450265486,0.6606362476334093,0.2537084406843861,0.9124705240692207,-0.8500870379682769,-0.7619744234079355,0.6123456050921057,0.83472365565997,1.0,-0.43254032482091276,0.3753807568582741,0.03957694626985935,0.07212130705934364,0.6466316996321065,-0.7992674245000443,0.7273086698423197,-0.3964836544384733,0.9830396801183732,0.4993308040404928,-0.05812687612077737,0.5015196973788246,-0.8249385205587845,-0.8678073787896942,-0.43254032482091276,-0.31424248475681354,0.42286265896051106,0.9182215648819841,0.6966042090370747,0.009074701416249997,-0.8819035024922862,0.19387796895540482,-0.8867186020332086,0.15319374205031358,0.3583951875385838,0.4246236068690555,-0.6634371994496514
advcl:pred,-0.45143304990407823,0.4529660505107727,0.3118581334688538,0.5334645784015398,-0.6986166457357753,0.7193174738773407,0.7692011453804385,-0.8647848664174959,-0.9158329843672144,-0.04847401871659743,-0.3147542011343863,0.4342194392199402,-0.042152275115214514,-0.3269651669332318,-0.10369103954318457,-0.7299276612424148,-0.48823628450856504,0.20796932112880537,0.46403393811248705,-0.7167178268452505,-0.8093044572692624,-0.43254032482091276,1.0,0.17303036070435593,-0.23008052983499352,0.6581627510402208,0.15067498750133348,0.8620547144472561,0.23850249992476186,-0.5584536413878042,-0.5552492257043712,-0.84174964148139,-0.5756661266654013,-0.5582604341929396,-0.15209938620158506,0.4121841734279359,1.0,0.3582593545491523,-0.02218784444335119,-0.062041198108724084,-0.7154345552042002,0.49196824113554577,-0.03101358778297647,0.5430742913400309,0.0020555386259807134,-0.9205610399379782,-0.022391395251501755,-0.33333333333333337,0.7477094867978676
csubj,0.7997038671013881,-0.7780490007870173,-0.08525069027687614,0.924943986322603,0.545671401391334,-0.18284327885360888,0.5077059822733814,0.19733001781073,-0.4063036415308481,0.9490716725367568,-0.9857625879176416,0.06103161893171998,-0.43720938234735673,-0.6096298594250207,0.9369266811835822,-0.7379752702565545,-0.0320595632440805,-0.8060433402992019,-0.7655673939748214,0.5625200402134936,0.32940235068129303,0.3753807568582741,0.17303036070435593,1.0,-0.8972484978235419,0.8552262428866786,0.9254190070838897,-0.24169207671823315,0.7624735530693293,-0.08254894063301457,0.2192028017697714,-0.51101947274991,-0.9007724799044555,-0.6129786625749991,-0.49460207674512224,-0.7309798072890135,0.17303036070435593,0.7520484005168888,-0.529233391300019,0.3668263758846142,0.5585287732855456,-0.5009568207526669,-0.4045989875928488,0.91893967136077,-0.6484052473977504,-0.056755167145000306,0.9719050624214542,0.8532245783526012,-0.5229251240559356
xcomp,-0.6532482003913115,0.5671932117025145,0.4599476394587016,-0.8469461823060563,-0.5294336325514865,-0.16382576141398716,-0.7314316447639031,0.047926067058555906,0.5658884703836371,-0.9349257494140477,0.8596237718513099,-0.4791887334245019,-0.0011863583771422814,0.894681285662359,-0.7235463128322308,0.8327789239696386,0.4448701334985114,0.48971857594141793,0.5464855575474953,-0.45104629017620285,-0.07941586952098471,0.03957694626985935,-0.23008052983499352,-0.8972484978235419,1.0,-0.7995799807076667,-0.6648360759494527,0.010020856340596554,-0.41489745468587375,-0.24470122627776936,0.18294351339970433,0.6872170705028281,0.8768159457727136,0.8645477859901524,0.07204019662101403,0.4368159283701796,-0.23008052983499352,-0.9607596628205777,0.8372636708438425,0.08135341352802464,-0.3990557178985159,0.6812554157658873,-0.03735941575673236,-0.8284582270000326,0.24571601455431005,-0.04256548832685415,-0.9156397572958608,-0.8081064859228484,0.3836739303098413
obl,0.3744394488267109,-0.35959994456141603,0.11425664097030065,0.9878723751338462,0.04578855745523355,0.22840832424775448,0.7841342769144068,-0.2981484864885766,-0.787043388935581,0.6960517767976651,-0.9202372368009106,0.2602548216703199,-0.3710183794483604,-0.6254019119788753,0.6651270696465768,-0.943191570301591,-0.267007693957122,-0.5144067138777982,-0.34457253865646525,0.05260564339869929,-0.168274994837432,0.07212130705934364,0.6581627510402208,0.8552262428866786,-0.7995799807076667,1.0,0.7926783201982134,0.2635077904443165,0.718586810061398,-0.37038047984887895,-0.11192598364202973,-0.8268083477193858,-0.9897877277188154,-0.7515244896326319,-0.4721757086111111,-0.3485390603345635,0.6581627510402208,0.7530437283262246,-0.40227033712664395,0.26280518937418074,0.052059444764377204,-0.11369214341463547,-0.3404829891717241,0.9888621380561723,-0.5067723871794972,-0.5336906539449514,0.7287816107598144,0.47374545240816157,-0.007176192439246994
nmod,0.7621711431184587,-0.8002876802874614,0.27385200344292554,0.8625686991966994,0.42472778342458195,-0.41164696318581123,0.26868304955231836,0.3269279409403474,-0.24921472268593378,0.793455214185541,-0.942170182264177,-0.288851798733988,-0.745383530184313,-0.2740533294610306,0.9537808836074178,-0.5689144357822106,0.3050226046556794,-0.9293455133384327,-0.7965069958012834,0.5205532984737753,0.4433248019349249,0.6466316996321065,0.15067498750133348,0.9254190070838897,-0.6648360759494527,0.7926783201982134,1.0,-0.3518950263476975,0.9462239442237501,-0.3852922413602824,0.4994237014715452,-0.3169833969246993,-0.7979587814622929,-0.3192683286057326,-0.7853138705756727,-0.8363115565878947,0.15067498750133348,0.45997729598117987,-0.17012530028809647,0.6897846365478466,0.5591367043427302,-0.22848576618044106,-0.7209109891662921,0.8690342421311699,-0.8861890270105698,-0.18626592832005795,0.8504986653853996,0.7248996112860706,-0.5102617931862818
cc,-0.756464218595596,0.7975814737600433,0.02873791387622185,0.11586525186340692,-0.7976028998775339,0.9395737212538993,0.6740300958872019,-0.998096387927347,-0.7882935332872765,-0.35524318460020643,0.12997445675310157,0.6639427475558135,0.4201996066081143,-0.2986518734870707,-0.5441400243146547,-0.47278637266751317,-0.7166141699191737,0.6683663591343657,0.809258937570742,-0.887855204396589,-0.9950322955666794,-0.7992674245000443,0.8620547144472561,-0.24169207671823315,0.010020856340596554,0.2635077904443165,-0.3518950263476975,1.0,-0.2860814889702131,-0.22562177037943076,-0.8476731047281406,-0.702067755664717,-0.1997023527084273,-0.47589881459810496,0.3307197252228248,0.8072400623340442,0.8620547144472561,0.22533114146207112,-0.07399225071322889,-0.49611427972306865,-0.9202490157455363,0.459903771516298,0.42214263020058657,0.11714782196150092,0.5003617864552683,-0.7162038997773298,-0.3702052610703031,-0.5966361274086708,0.9225111918036512
nsubj:pass,0.5725120766872814,-0.6542107662211589,0.5702303142506413,0.7635228774378695,0.18079790495195186,-0.452842302877528,0.13441127278413764,0.27996923363980875,-0.2030597094222983,0.5539334241793636,-0.8202179454685952,-0.48148066781173743,-0.9029784687889645,-0.0042717694887048786,0.8268672846459216,-0.44672509044165093,0.47819996050234437,-0.8795769463187648,-0.6566531493245799,0.3260972650337987,0.3749812208879414,0.7273086698423197,0.23850249992476186,0.7624735530693293,-0.41489745468587375,0.718586810061398,0.9462239442237501,-0.2860814889702131,1.0,-0.6518127861690228,0.5916358804420616,-0.22219592674684763,-0.6798189225095007,-0.10687636524477562,-0.9371702408537377,-0.7585098525549511,0.23850249992476186,0.20484753100915085,0.14347687006823157,0.8537508639724075,0.39449416419501404,0.08700128133638753,-0.8870279176094619,0.780533422996915,-0.9618058760141917,-0.38348265240971213,0.6346122216325247,0.48089793273680664,-0.33723088615645186
