,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
10,593,0.07925801011804384,0.03035413153456998,0.0,0.06239460370994941,0.01517706576728499,0.04384485666104553,0.22934232715008432,0.047217537942664416,0.21922428330522767,0.05396290050590219,0.0016863406408094434,0.10792580101180438,0.006745362563237774,0.05564924114671164,0.011804384485666104,0.03035413153456998,0.0016863406408094434,0.08094435075885328,0.07588532883642496,0.04047217537942664,0.048903878583473864,0.05227655986509275,0.0,0.02023608768971332,0.045531197301854974,0.06745362563237774,0.05733558178752108,0.0,0.045531197301854974,0.01517706576728499,0.0016863406408094434,0.0,0.016863406408094434,0.0016863406408094434,0.01854974704890388,0.003372681281618887,0.045531197301854974,0.0,0.048903878583473864,0.0,0.011804384485666104,0.00505902192242833,0.016863406408094434,0.05902192242833052,0.025295109612141653,0.0,0.01854974704890388,0.05564924114671164,0.0016863406408094434,0.07588532883642496
11,838,0.05369928400954654,0.027446300715990454,0.0,0.07159904534606205,0.014319809069212411,0.0405727923627685,0.22553699284009546,0.050119331742243436,0.21121718377088305,0.050119331742243436,0.002386634844868735,0.13365155131264916,0.011933174224343675,0.07159904534606205,0.013126491646778043,0.046539379474940336,0.0,0.060859188544152745,0.05489260143198091,0.05369928400954654,0.0513126491646778,0.03818615751789976,0.0,0.011933174224343675,0.03341288782816229,0.06682577565632458,0.0477326968973747,0.0,0.0405727923627685,0.022673031026252982,0.0011933174224343676,0.0011933174224343676,0.016706443914081145,0.0,0.03341288782816229,0.00954653937947494,0.04892601431980907,0.0011933174224343676,0.0513126491646778,0.00477326968973747,0.008353221957040573,0.003579952267303103,0.01909307875894988,0.08353221957040573,0.029832935560859187,0.0,0.026252983293556086,0.06563245823389022,0.0011933174224343676,0.05250596658711217
12,1059,0.04627006610009443,0.021718602455146365,0.0,0.06043437204910293,0.009442870632672332,0.05004721435316336,0.23701605288007555,0.04154863078375826,0.2049102927289896,0.06515580736543909,0.004721435316336166,0.11709159584513693,0.0084985835694051,0.07932011331444759,0.0169971671388102,0.02644003777148253,0.0,0.06515580736543909,0.04343720491029273,0.04815864022662889,0.04343720491029273,0.056657223796033995,0.0009442870632672333,0.0028328611898017,0.03871576959395656,0.08687440982058546,0.05571293673276676,0.0,0.05476864966949953,0.01794145420207743,0.004721435316336166,0.0,0.02077431539187913,0.0,0.047214353163361665,0.004721435316336166,0.05760151085930123,0.0,0.06232294617563739,0.0009442870632672333,0.0066100094428706326,0.0018885741265344666,0.016052880075542966,0.08404154863078375,0.027384324834749764,0.0,0.01794145420207743,0.042492917847025496,0.0009442870632672333,0.04627006610009443
13,1086,0.04419889502762431,0.01841620626151013,0.0,0.05064456721915286,0.011970534069981584,0.049723756906077346,0.2440147329650092,0.04511970534069982,0.1998158379373849,0.06537753222836096,0.001841620626151013,0.1141804788213628,0.006445672191528545,0.1003683241252302,0.007366482504604052,0.03406998158379374,0.0009208103130755065,0.058011049723756904,0.0423572744014733,0.04143646408839779,0.04880294659300184,0.052486187845303865,0.0,0.007366482504604052,0.04696132596685083,0.07458563535911603,0.06077348066298342,0.0,0.04880294659300184,0.019337016574585635,0.001841620626151013,0.0055248618784530384,0.017495395948434623,0.0027624309392265192,0.056169429097605895,0.003683241252302026,0.053406998158379376,0.0009208103130755065,0.06445672191528545,0.0009208103130755065,0.006445672191528545,0.0009208103130755065,0.010128913443830571,0.09852670349907919,0.013812154696132596,0.0009208103130755065,0.024861878453038673,0.05064456721915286,0.0,0.0432780847145488
14,983,0.048830111902339775,0.030518819938962362,0.0,0.054933875890132246,0.01017293997965412,0.05188199389623601,0.25839267548321465,0.0335707019328586,0.1780264496439471,0.07222787385554426,0.004069175991861648,0.10579857578840285,0.008138351983723296,0.09969481180061038,0.015259409969481181,0.030518819938962362,0.002034587995930824,0.07833163784333673,0.04577822990844354,0.03967446592065107,0.03763987792472025,0.04984740590030519,0.0,0.008138351983723296,0.04781281790437437,0.07731434384537131,0.06917599186164802,0.0,0.05188199389623601,0.015259409969481181,0.0,0.001017293997965412,0.007121057985757884,0.0,0.05595116988809766,0.006103763987792472,0.05188199389623601,0.0,0.07019328585961343,0.002034587995930824,0.009155645981688708,0.002034587995930824,0.022380467955239063,0.07222787385554426,0.024415055951169887,0.0,0.011190233977619531,0.048830111902339775,0.001017293997965412,0.04577822990844354
15,1022,0.04794520547945205,0.03913894324853229,0.0,0.060665362035225046,0.010763209393346379,0.0410958904109589,0.2172211350293542,0.05185909980430528,0.19863013698630136,0.06457925636007827,0.0009784735812133072,0.13209393346379647,0.007827788649706457,0.07729941291585127,0.014677103718199608,0.040117416829745595,0.0009784735812133072,0.06457925636007827,0.04403131115459882,0.05283757338551859,0.05675146771037182,0.05185909980430528,0.0009784735812133072,0.009784735812133072,0.03522504892367906,0.08023483365949119,0.04598825831702544,0.0,0.0410958904109589,0.029354207436399216,0.0009784735812133072,0.0,0.01761252446183953,0.0009784735812133072,0.04892367906066536,0.005870841487279843,0.03816046966731898,0.0,0.06262230919765166,0.0009784735812133072,0.018590998043052837,0.0029354207436399216,0.019569471624266144,0.07142857142857142,0.02837573385518591,0.0009784735812133072,0.019569471624266144,0.04892367906066536,0.0,0.04500978473581213
16,777,0.06177606177606178,0.03346203346203346,0.0,0.07464607464607464,0.021879021879021878,0.023166023166023165,0.25096525096525096,0.04633204633204633,0.19176319176319176,0.05405405405405406,0.001287001287001287,0.11969111969111969,0.015444015444015444,0.06306306306306306,0.014157014157014158,0.02445302445302445,0.002574002574002574,0.07593307593307594,0.06177606177606178,0.039897039897039896,0.04633204633204633,0.04247104247104247,0.0,0.010296010296010296,0.03474903474903475,0.07722007722007722,0.05405405405405406,0.0,0.023166023166023165,0.029601029601029602,0.002574002574002574,0.007722007722007722,0.014157014157014158,0.002574002574002574,0.032175032175032175,0.011583011583011582,0.02574002574002574,0.0,0.05276705276705277,0.0,0.009009009009009009,0.006435006435006435,0.02702702702702703,0.09523809523809523,0.01287001287001287,0.0,0.028314028314028315,0.07207207207207207,0.001287001287001287,0.06177606177606178
17,973,0.048304213771839674,0.025693730729701953,0.0010277492291880781,0.06680369989722508,0.018499486125385406,0.052415210688591986,0.21891058581706063,0.047276464542651594,0.1963001027749229,0.06885919835560124,0.0041109969167523125,0.11819116135662898,0.013360739979445015,0.08324768756423433,0.01644398766700925,0.029804727646454265,0.0010277492291880781,0.05549845837615622,0.04933196300102775,0.04933196300102775,0.050359712230215826,0.041109969167523124,0.0,0.008221993833504625,0.03186022610483042,0.08530318602261049,0.06063720452209661,0.0,0.051387461459403906,0.025693730729701953,0.0010277492291880781,0.0051387461459403904,0.01644398766700925,0.0,0.03699897225077081,0.011305241521068859,0.0421377183967112,0.0,0.065775950668037,0.007194244604316547,0.013360739979445015,0.003083247687564234,0.013360739979445015,0.07810894141829394,0.022610483042137718,0.0010277492291880781,0.014388489208633094,0.06372045220966084,0.0,0.048304213771839674
18,826,0.05690072639225181,0.020581113801452784,0.0,0.059322033898305086,0.015738498789346248,0.04116222760290557,0.24334140435835352,0.03631961259079903,0.1973365617433414,0.06537530266343826,0.0036319612590799033,0.10774818401937046,0.010895883777239709,0.09079903147699758,0.01694915254237288,0.035108958837772396,0.002421307506053269,0.0774818401937046,0.05447941888619855,0.044794188861985475,0.039951573849878935,0.053268765133171914,0.0,0.006053268765133172,0.03026634382566586,0.07263922518159806,0.05569007263922518,0.0,0.04116222760290557,0.03026634382566586,0.0036319612590799033,0.0012106537530266344,0.010895883777239709,0.0,0.04600484261501211,0.00847457627118644,0.05205811138014528,0.0,0.06416464891041163,0.0036319612590799033,0.009685230024213076,0.0036319612590799033,0.009685230024213076,0.07990314769975787,0.021791767554479417,0.0012106537530266344,0.01937046004842615,0.04963680387409201,0.0,0.05447941888619855
19,821,0.05481120584652863,0.029232643118148598,0.0,0.06090133982947625,0.02192448233861145,0.05481120584652863,0.20219244823386115,0.040194884287454324,0.2046285018270402,0.06211936662606577,0.0,0.10596833130328867,0.0097442143727162,0.10596833130328867,0.014616321559074299,0.031668696711327646,0.0,0.0730816077953715,0.05481120584652863,0.049939098660170524,0.04263093788063337,0.047503045066991476,0.0,0.012180267965895249,0.0341047503045067,0.0876979293544458,0.0389768574908648,0.0,0.057247259439707675,0.012180267965895249,0.0,0.00243605359317905,0.013398294762484775,0.0,0.048721071863580996,0.0048721071863581,0.05481120584652863,0.001218026796589525,0.05968331303288672,0.0036540803897685747,0.012180267965895249,0.00243605359317905,0.015834348355663823,0.06577344701583435,0.0194884287454324,0.0,0.020706455542021926,0.06333739342265529,0.0,0.05481120584652863
20,1033,0.046466602129719266,0.026137463697967087,0.0,0.06292352371732816,0.02032913843175218,0.04065827686350436,0.25943852855759925,0.049370764762826716,0.1887705711519845,0.08131655372700872,0.002904162633107454,0.0968054211035818,0.006776379477250726,0.08131655372700872,0.01936108422071636,0.03969022265246854,0.000968054211035818,0.0484027105517909,0.044530493707647625,0.049370764762826716,0.05033881897386254,0.03872216844143272,0.000968054211035818,0.010648596321393998,0.027105517909002903,0.08228460793804453,0.07454017424975799,0.0,0.04259438528557599,0.017424975798644726,0.001936108422071636,0.000968054211035818,0.028073572120038724,0.000968054211035818,0.051306873184898356,0.001936108422071636,0.046466602129719266,0.0,0.07841239109390126,0.0,0.013552758954501452,0.000968054211035818,0.010648596321393998,0.07260406582768635,0.023233301064859633,0.0,0.015488867376573089,0.0590513068731849,0.000968054211035818,0.046466602129719266
21,850,0.058823529411764705,0.03529411764705882,0.0,0.05764705882352941,0.02,0.04941176470588235,0.25529411764705884,0.03411764705882353,0.19411764705882353,0.05529411764705883,0.002352941176470588,0.10705882352941176,0.011764705882352941,0.07411764705882352,0.01647058823529412,0.042352941176470586,0.004705882352941176,0.0611764705882353,0.05411764705882353,0.04352941176470588,0.04,0.052941176470588235,0.0,0.0035294117647058825,0.02588235294117647,0.07647058823529412,0.052941176470588235,0.0,0.04941176470588235,0.02588235294117647,0.001176470588235294,0.001176470588235294,0.010588235294117647,0.0,0.047058823529411764,0.007058823529411765,0.05647058823529412,0.0,0.05058823529411765,0.001176470588235294,0.02,0.001176470588235294,0.01411764705882353,0.07647058823529412,0.02823529411764706,0.0,0.021176470588235293,0.05764705882352941,0.0,0.05647058823529412
22,879,0.053469852104664393,0.03299203640500569,0.0,0.06598407281001138,0.01478953356086462,0.03299203640500569,0.2241183162684869,0.055745164960182024,0.19340159271899887,0.06939704209328783,0.0034129692832764505,0.11717861205915814,0.01820250284414107,0.07281001137656427,0.017064846416382253,0.027303754266211604,0.0034129692832764505,0.07736063708759955,0.051194539249146756,0.051194539249146756,0.06029579067121729,0.04664391353811149,0.0,0.005688282138794084,0.02957906712172924,0.07736063708759955,0.04323094425483504,0.0011376564277588168,0.03526734926052332,0.015927189988623434,0.0,0.0011376564277588168,0.017064846416382253,0.0,0.04323094425483504,0.015927189988623434,0.040955631399317405,0.0,0.06370875995449374,0.0,0.006825938566552901,0.005688282138794084,0.023890784982935155,0.07849829351535836,0.02957906712172924,0.0,0.022753128555176336,0.055745164960182024,0.0,0.05233219567690557
23,700,0.06428571428571428,0.024285714285714285,0.0,0.06285714285714286,0.015714285714285715,0.04285714285714286,0.2357142857142857,0.05142857142857143,0.2042857142857143,0.05,0.002857142857142857,0.12857142857142856,0.007142857142857143,0.06142857142857143,0.014285714285714285,0.03428571428571429,0.0,0.06857142857142857,0.06428571428571428,0.054285714285714284,0.05285714285714286,0.05,0.0,0.004285714285714286,0.03428571428571429,0.07,0.06285714285714286,0.0,0.04428571428571428,0.02142857142857143,0.004285714285714286,0.0014285714285714286,0.014285714285714285,0.0,0.032857142857142856,0.005714285714285714,0.04428571428571428,0.0,0.04857142857142857,0.004285714285714286,0.011428571428571429,0.002857142857142857,0.012857142857142857,0.08142857142857143,0.018571428571428572,0.0014285714285714286,0.02,0.05285714285714286,0.002857142857142857,0.06428571428571428
24,825,0.055757575757575756,0.03272727272727273,0.0,0.06060606060606061,0.014545454545454545,0.04242424242424243,0.23393939393939395,0.04,0.2012121212121212,0.06909090909090909,0.0012121212121212121,0.10303030303030303,0.01575757575757576,0.08606060606060606,0.013333333333333334,0.025454545454545455,0.0036363636363636364,0.06303030303030303,0.055757575757575756,0.044848484848484846,0.044848484848484846,0.0496969696969697,0.0012121212121212121,0.0048484848484848485,0.04,0.08,0.06060606060606061,0.0,0.04363636363636364,0.025454545454545455,0.0,0.0,0.01575757575757576,0.0,0.04242424242424243,0.01090909090909091,0.0496969696969697,0.0012121212121212121,0.06303030303030303,0.0012121212121212121,0.013333333333333334,0.0,0.01696969696969697,0.07151515151515152,0.025454545454545455,0.0,0.01818181818181818,0.05818181818181818,0.0,0.055757575757575756
25,762,0.06167979002624672,0.02230971128608924,0.0,0.06692913385826772,0.014435695538057743,0.05249343832020997,0.24934383202099739,0.04330708661417323,0.21128608923884515,0.05249343832020997,0.0013123359580052493,0.12073490813648294,0.005249343832020997,0.05774278215223097,0.013123359580052493,0.04199475065616798,0.0013123359580052493,0.06167979002624672,0.05905511811023622,0.05511811023622047,0.047244094488188976,0.04330708661417323,0.0,0.003937007874015748,0.03543307086614173,0.07611548556430446,0.05905511811023622,0.0,0.051181102362204724,0.023622047244094488,0.0,0.0026246719160104987,0.014435695538057743,0.0,0.03543307086614173,0.0026246719160104987,0.045931758530183726,0.0,0.049868766404199474,0.0026246719160104987,0.006561679790026247,0.003937007874015748,0.01706036745406824,0.08005249343832022,0.023622047244094488,0.0013123359580052493,0.01837270341207349,0.06167979002624672,0.0,0.06167979002624672
26,852,0.057511737089201875,0.03873239436619718,0.0,0.04929577464788732,0.022300469483568074,0.057511737089201875,0.24178403755868544,0.04812206572769953,0.19248826291079812,0.05516431924882629,0.0035211267605633804,0.11619718309859155,0.008215962441314555,0.06807511737089202,0.005868544600938967,0.04342723004694836,0.0011737089201877935,0.05985915492957746,0.0539906103286385,0.04342723004694836,0.056338028169014086,0.04460093896713615,0.0,0.01056338028169014,0.029342723004694836,0.05985915492957746,0.05868544600938967,0.0,0.056338028169014086,0.03051643192488263,0.0011737089201877935,0.002347417840375587,0.018779342723004695,0.0,0.04107981220657277,0.007042253521126761,0.056338028169014086,0.0,0.051643192488262914,0.0035211267605633804,0.012910798122065728,0.0035211267605633804,0.02464788732394366,0.06338028169014084,0.028169014084507043,0.0,0.018779342723004695,0.056338028169014086,0.0,0.056338028169014086
27,869,0.05063291139240506,0.024165707710011506,0.0,0.05868814729574223,0.011507479861910242,0.04257767548906789,0.24395857307249713,0.04257767548906789,0.19677790563866512,0.06329113924050633,0.004602991944764097,0.10701956271576525,0.012658227848101266,0.0805523590333717,0.01726121979286536,0.02761795166858458,0.0,0.07019562715765247,0.05178365937859609,0.05408515535097814,0.04833141542002301,0.06329113924050633,0.0,0.004602991944764097,0.02991944764096663,0.07710011507479862,0.05408515535097814,0.0,0.04257767548906789,0.020713463751438434,0.0023014959723820483,0.0023014959723820483,0.012658227848101266,0.0,0.04487917146144994,0.00805523590333717,0.05753739930955121,0.0,0.05753739930955121,0.0034522439585730723,0.01380897583429229,0.0023014959723820483,0.010356731875719217,0.07479861910241657,0.026467203682393557,0.0,0.023014959723820484,0.04602991944764097,0.0023014959723820483,0.05063291139240506
28,839,0.054827175208581644,0.03098927294398093,0.0,0.06555423122765197,0.0166865315852205,0.05125148986889154,0.2431466030989273,0.04529201430274136,0.18116805721096543,0.07151370679380215,0.0023837902264600714,0.09892729439809297,0.0023837902264600714,0.08224076281287247,0.0166865315852205,0.03814064362336114,0.004767580452920143,0.057210965435041714,0.05363528009535161,0.04290822407628129,0.04767580452920143,0.05363528009535161,0.0,0.009535160905840286,0.027413587604290822,0.07389749702026222,0.054827175208581644,0.0,0.054827175208581644,0.028605482717520857,0.0011918951132300357,0.003575685339690107,0.014302741358760428,0.0,0.04410011918951132,0.0023837902264600714,0.060786650774731825,0.0011918951132300357,0.06912991656734208,0.0023837902264600714,0.013110846245530394,0.003575685339690107,0.015494636471990465,0.05601907032181168,0.027413587604290822,0.0,0.011918951132300357,0.054827175208581644,0.0011918951132300357,0.05363528009535161
