,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,0.3199954217448379,-0.2368531992339436,-0.23716704579678763,-0.43376785958076197,0.15580462675578707,0.08398651996831732,0.003913614796762306,0.3532337339412373,0.42339046256541313,-0.03385765385745087,1.0,-0.1429636232180185,0.08128177632193666,-0.6328215431286088,0.18520181045260076,-0.0005816603553080066,-0.02746752620401469,0.32936708333187487,0.05001820319648049,-0.25042870167380027,0.4891148893898117,0.43947069444598486,-0.43547356138963006,0.13682423539364655,0.40660063002225416,0.0755898774575007,-0.11437133814603884,-0.1987701125782063,0.04456843010984421,0.1273121040303339,0.3327900193997842,-0.2397323466760155,0.06413988920484122,-0.0796233363375093,-0.2160814280068557,0.07337935508344821,-0.050502487056142055,0.3107550804806716,-0.1596548400485673,0.3070201107805885,0.18063899521180146,-0.2582271294502583,-0.5790530284157482,0.33196396408637135,-0.30044309231787797,-0.012137839625445877,0.4560475974009354,-0.3524070321969459,-0.42504391970756156,-0.215472648264667
PRON,-0.5126443269074679,0.568340797036919,-0.3928057636137584,0.3843268184640811,-0.042674354345745354,-0.5075681595454501,-0.36781545928377263,-0.48585692157153393,-0.5688397646376699,-0.1124398546264135,-0.1429636232180185,1.0,0.47612847810673653,0.47914989815534437,0.06768922350003023,0.5369837493145155,0.1700662188291792,0.045987184696560185,0.4932470279218445,0.5786911971211417,-0.17601284859773195,-0.6186128879973108,0.2294045977319387,0.5441339426522978,-0.490366369529189,-0.3479187084072437,-0.2640055838411445,-0.2790516500615077,-0.5585071014981642,-0.25300510021102324,-0.1034225056104806,-0.6133115867688835,0.5499502935402751,-0.6609920720509551,0.7588282759967498,0.5585153934372525,-0.49893781615277316,-0.14608518699600764,-0.09741951635495691,-0.0074210840299241175,-0.5094611627810764,0.2759077097230594,0.15430723737058508,0.4606864142481857,-0.41712905957087926,0.4210258808759462,-0.07320307508584054,0.4979991233969326,-0.10994429436033062,0.5892023227350933
NUM,-0.44275588532451143,0.4084124593893634,-0.27523331284327646,-0.2654189309731093,-0.4038356030510559,-0.3067061828219624,-0.33859432327477856,0.07819959701301235,-0.44203849935419787,0.06584785134454944,0.08128177632193666,0.47612847810673653,1.0,0.24281958519276603,-0.3209423046187553,0.3895819015105222,-0.18718226960882045,0.29552538077182394,0.2153462236522672,0.5346305915497859,0.24223262336241166,0.06603569379688413,0.0769543636643866,0.5580108813911016,-0.3706053392267556,-0.36189896106051256,-0.26739064659493905,-0.2779600679432888,-0.32743046665405134,0.19456605212787986,-0.14628649548265954,-0.2444787298497524,0.46551999440358005,-0.470587438134991,0.12225173760557455,0.904251899284084,-0.4193676055595715,0.3577571849826078,0.006801119176739061,0.5192660248313462,-0.016649951058903142,0.5857115896878302,-0.18015949227435787,0.010519074847503314,-0.5752758238959501,0.03365332116064298,0.03599456365760798,-0.3809242810869524,-0.13687705337719538,0.48690209309718085
ADJ,-0.616159195858736,0.6071018770779151,-0.3709424058108766,0.29164841403503,0.03882981151614551,-0.5575958276073846,-0.5617900407932632,-0.14520992549992198,-0.3564769037251048,0.24842963706067078,-0.6328215431286088,0.47914989815534437,0.24281958519276603,1.0,-0.08020428835221088,0.18627131032649538,-0.15547700939076012,0.11437660300259588,0.016604922796224764,0.6200874393967465,-0.2964594695379254,-0.33901181558058846,0.09067311620551516,0.04636707342061312,-0.33806786853536724,-0.005437110101633513,-0.4261473443697691,0.21003492759502299,-0.5837502835982326,0.18456927232322176,0.06711942759096487,-0.20043071363874093,0.2586589237476921,0.10579468063611232,0.6747930885337042,0.4744045127317707,-0.5236199810033512,-0.4309361230410136,0.3574042027189784,0.09846873788431326,-0.3612859287310059,0.24925303438304994,0.11670415591638857,0.15779094516618947,-0.1665927516682174,-0.14338775418795133,0.0054063317787394,0.36696040275112063,-0.15024210712771985,0.6323072924546193
advmod:emph,0.16754713593996168,0.06249452958914097,0.316131731974955,0.6535720322732662,-0.2910607486345912,-0.33364468170547634,0.07651647264619955,0.24005007212563612,-0.04064503233525832,-0.45604765515113704,0.18520181045260076,0.06768922350003023,-0.3209423046187553,-0.08020428835221088,1.0,-0.3013262514361364,0.463301047574564,0.22340006194559167,0.2621750159867418,-0.1709743176468271,0.593772884961858,0.2516320108606866,-0.21127161909103068,0.0024719728695767242,0.013745918431200353,-0.4446445951680762,-0.029139755644602684,0.039070795613644994,-0.34920253040100774,0.08489629043618523,0.5729750934136221,-0.3454895068504981,0.4423606763319951,-0.13156379199543128,0.043363667906102125,-0.36295759164501873,-0.38063226307094566,-0.00012401066244582934,-0.4425355202475791,0.39216400611484875,-0.11393117381409874,-0.2546757324503428,0.23036777745898834,0.19359752513866765,0.33089783656692756,0.003936380555090658,-0.1561507832284073,0.03542557093671665,-0.5572317707755345,-0.08106221250261388
obl:arg,-0.11506085881294303,-0.001724954534880193,-0.32371955274767095,0.07274595387172854,0.19071448606274313,0.059684818988535414,-0.5981933614765911,-0.2006141932505961,-0.04686461607577088,0.15433711745896647,-0.0005816603553080066,0.5369837493145155,0.3895819015105222,0.18627131032649538,-0.3013262514361364,1.0,0.24897985566427733,-0.44447769805441517,-0.06071163613347594,0.16847479819156447,-0.31258191749885617,-0.3790093842774617,-0.2458586577739023,0.6006589571932214,-0.3705533086877053,0.29752197072384534,-0.6540099632977975,-0.4387475538068086,-0.007713580631145466,0.030948378475326603,0.1949498723049571,-0.031211405827365347,-0.001823629163052573,-0.5367257438570269,0.5768839458585521,0.4883440783727582,-0.18661518895072154,-0.24301703863428853,0.15924937588426177,-0.11574694038504153,-0.16744703145641565,0.3176701132442013,0.1411455401699981,-0.020336399218858367,-0.1503789034892917,0.6669227507290189,0.12288480508505258,0.3133004786416165,0.3918329938772692,0.11762073086215546
aux,-0.17907594965599094,0.18185918066428214,0.5164155905832148,0.49598704808679633,-0.43331741135764196,-0.02617846231625007,0.17437503737064086,-0.10107209343838452,0.048315123334453376,-0.7937909112598214,-0.02746752620401469,0.1700662188291792,-0.18718226960882045,-0.15547700939076012,0.463301047574564,0.24897985566427733,1.0,-0.07157514267705517,0.5361396985887639,0.10141212675602224,-0.06471273578920957,-0.13481630605613673,-0.1430963175814497,0.32801817804379485,-0.006118705928639285,-0.2208330799862907,-0.04274098152796979,-0.2172299201980732,-0.0015818149612220815,-0.45598864376188664,0.41926148223945653,-0.01689124388205386,0.32031820257663796,-0.4228351505066245,-0.020622708759826844,-0.21287787665045163,-0.30041058123085607,0.17884134695809675,-0.7685519391368321,0.1553700838139826,-0.3092430612523404,-0.3774654748646798,0.6560732922071736,0.2626394099851778,0.36359149307092614,0.6401924986051768,-0.2549142776787583,0.02019567277946063,0.17487538906555924,0.12052740137040055
flat,-0.5467548782023154,0.6317913459669595,-0.22759006161895493,-0.20523194067512396,-0.37064865813569703,-0.5745819552505572,0.22778559706582238,0.20292705988381962,-0.20671713687565063,-0.26320837942658454,0.32936708333187487,0.045987184696560185,0.29552538077182394,0.11437660300259588,0.22340006194559167,-0.44447769805441517,-0.07157514267705517,1.0,0.47928463342551164,0.5578406838130243,0.39949818726536207,0.2635019985292116,0.19857545379853073,0.15574799802653003,0.012988034656044827,-0.3225173744403855,0.18074309493264915,0.4885681526930849,-0.5639501614644448,0.021139770707923302,0.09762981120915537,-0.1499050722582004,0.6957349428713572,0.21521254155016098,-0.10383140675865966,0.36912280772082773,-0.5666482717186875,0.29892021785624484,-0.33162676823514703,0.656179596828166,-0.1058316056430581,-0.21204696186538355,-0.5169274283430161,0.6037002329506601,-0.5941233336046163,-0.3124794504036273,-0.014283065813930754,-0.3932378317558651,-0.7862347767190253,0.5886873822129928
nsubj,-0.6729130893111896,0.7521170107011821,0.028847830432034427,0.1058038123723924,-0.40095335311819646,-0.5878747718038092,0.30496402195818356,-0.14081913371409108,-0.2352830163667409,-0.6115442312043043,0.05001820319648049,0.4932470279218445,0.2153462236522672,0.016604922796224764,0.2621750159867418,-0.06071163613347594,0.5361396985887639,0.47928463342551164,1.0,0.6613976842364983,0.030676512234410373,-0.16305162821158148,0.2709276819856364,0.49770563522418654,-0.11723422018285562,-0.46399761411185464,0.37069081760712475,-0.12869271841827865,-0.5311133385782435,-0.7473895010804982,-0.033177572887666026,-0.4117501882117263,0.7326582447997235,-0.3159901665012412,-0.010139070963306617,0.22704277458032437,-0.5606672864260125,0.22297804895933987,-0.6630456305966307,0.19028266922960316,-0.6956093221855632,-0.09413768722678785,0.2612225261891013,0.6911047739543367,-0.16775835070302117,0.43822434427103546,-0.3861840685449506,-0.10888189836000745,-0.27943772679510953,0.6915627208007866
root,-0.9863653281414029,0.9637648063291974,-0.4204455036572251,-0.07714074024280673,-0.2331039238750157,-0.7593687370182249,-0.15572501363979802,-0.10914903221056446,-0.3746889511427958,-0.11295452793790305,-0.25042870167380027,0.5786911971211417,0.5346305915497859,0.6200874393967465,-0.1709743176468271,0.16847479819156447,0.10141212675602224,0.5578406838130243,0.6613976842364983,1.0,-0.17935732643724495,-0.24915715823737916,0.29132830367799717,0.5333413805278463,-0.3659402222350003,-0.15565014850400183,-0.03240838766431884,0.15129520033547206,-0.7375742752650513,-0.33419094790447895,-0.055515492979448175,-0.2217025720684033,0.6964695617187847,-0.049024009237306744,0.3562321052426755,0.7188805719468919,-0.7453403387692946,-0.07664476111368891,-0.12433730053334742,0.27863271289921454,-0.6422783496549139,0.2044464101323152,-0.029820951051660587,0.5851630850434089,-0.49455076789883096,0.21542946408713343,-0.23857184556653396,-0.02672898806340298,-0.3029196301383567,0.9912503515465109
advcl,0.2591607296673905,-0.07134639361188033,0.10204453345318268,0.0064757759378256995,-0.3680060534636765,-0.2850231673574343,0.0044074468729485465,0.6858082873925673,-0.005386522032804198,-0.04667001051660443,0.4891148893898117,-0.17601284859773195,0.24223262336241166,-0.2964594695379254,0.593772884961858,-0.31258191749885617,-0.06471273578920957,0.39949818726536207,0.030676512234410373,-0.17935732643724495,1.0,0.7628211174786733,-0.27147735467585954,0.18745252802041087,-0.05251315618673534,-0.3923924857443952,-0.01465010292369162,-0.04408434947506335,-0.2944577314790455,0.44425191450019325,0.4193946900603054,-0.17768853448837726,0.41422695538166915,-0.03054558386926166,-0.3321946212841843,0.0705014930611565,-0.3149285786996167,0.24610359943562293,-0.13714423038293017,0.6893417521698054,0.19151385087047204,0.25830834567567823,-0.2473934104935375,-0.15030699472358985,0.03195786687551951,-0.23733999277250825,-0.10117880102698407,-0.5811204196769603,-0.6768699411657231,-0.14400169917762062
mark,0.28513148285503925,-0.19792555249137062,0.13246348361459576,-0.4154013712218822,-0.1522984399545505,-0.08082342164285782,-0.049328140386918344,0.9491915746792836,0.5134567870390345,0.14818614254153425,0.43947069444598486,-0.6186128879973108,0.06603569379688413,-0.33901181558058846,0.2516320108606866,-0.3790093842774617,-0.13481630605613673,0.2635019985292116,-0.16305162821158148,-0.24915715823737916,0.7628211174786733,1.0,-0.5578184982446293,-0.054482928445032185,0.3422738657710136,0.03855019987845256,-0.03200108275203461,-0.09314704671462903,-0.046151546078977715,0.3993926117354256,0.49259460544083167,0.0834092278627433,-0.008277302122717767,0.3918488651891557,-0.6324702903632985,-0.024341016859129427,-0.15168097315021617,0.20427685265374224,0.07096725038448604,0.5506541630815972,0.17921396320951033,0.15424405960996324,-0.21661610542731968,-0.27518737825750916,0.29057345475608853,-0.3378427851399491,0.07783033135456142,-0.8295185134525737,-0.42757374844740065,-0.22275197615825618
det,-0.3232672955618096,0.2749920965706227,0.06930378216442591,0.18746747446109432,-0.2827093315405927,-0.05482178633766691,0.6322435460679104,-0.6556652060086261,-0.7712540746616409,-0.19391061269800158,-0.43547356138963006,0.2294045977319387,0.0769543636643866,0.09067311620551516,-0.21127161909103068,-0.2458586577739023,-0.1430963175814497,0.19857545379853073,0.2709276819856364,0.29132830367799717,-0.27147735467585954,-0.5578184982446293,1.0,0.06919929229352045,-0.5428356822164938,-0.3375641366489335,0.6651332604171494,0.5126076999791215,-0.026960448680207534,-0.3511477657939515,-0.7897481253092528,0.24584446412734665,0.28654668432819125,-0.08737051675189823,0.030100922921230323,-0.02920757725724947,0.21164865371859137,0.06389707431352493,-0.19998458981793982,-0.2589375852583649,0.027805273147719543,0.0775936141162866,-0.03881641518241854,0.04333967240667535,-0.39911606591510923,0.021539332717627795,-0.5794635366890968,0.2791818870139062,0.10930991262267675,0.23292953306754433
csubj,-0.4553568003537387,0.44585122084081413,-0.3356110517556162,-0.002084319634860685,-0.18988925100740195,-0.4872967522112604,-0.1681578218509902,0.09319913527389376,-0.26634326090806,-0.06642396964457388,0.13682423539364655,0.5441339426522978,0.5580108813911016,0.04636707342061312,0.0024719728695767242,0.6006589571932214,0.32801817804379485,0.15574799802653003,0.49770563522418654,0.5333413805278463,0.18745252802041087,-0.054482928445032185,0.06919929229352045,1.0,-0.6581707157554384,-0.01856796340935337,-0.14801358013802446,-0.17299652965307039,-0.5001383196211686,-0.22353179546405008,0.19406884049608106,-0.02622986456656007,0.6518674335744037,-0.4080069815465769,0.27145812826618865,0.59495547539486,-0.5833703847677411,-0.15374497244142415,-0.1637986419180314,0.2309548686125071,-0.47140856292421035,0.5030717006086395,-0.009888408348424261,0.21389656089707343,-0.2979096524078299,0.7545761726529681,-0.45663540674989106,-0.08536224387471886,-0.15664737950236976,0.4860557544796406
xcomp,0.3145698088559714,-0.2930420117581478,0.20268235618609357,-0.3793292587311256,0.21756652920153763,0.3585216426424583,0.02436108645821868,0.23405853244901415,0.7292926670456865,-0.10451335025902551,0.40660063002225416,-0.490366369529189,-0.3706053392267556,-0.33806786853536724,0.013745918431200353,-0.3705533086877053,-0.006118705928639285,0.012988034656044827,-0.11723422018285562,-0.3659402222350003,-0.05251315618673534,0.3422738657710136,-0.5428356822164938,-0.6581707157554384,1.0,0.12144502888768462,-0.010406882844774083,-0.27196567092397306,0.38611260111348894,-0.041022834933393336,0.17279683191536843,-0.2408191128303284,-0.5084374641172229,0.2659718482799325,-0.4296680009455928,-0.34773842642284714,0.2665866672639428,0.36734375997458707,-0.08451284878120814,-0.007675814565030218,0.15551600332814658,-0.6181446292148083,-0.030034833390349427,0.17857308711028483,0.2654692825584878,-0.43182296659798675,0.6944576738562753,-0.286810162367401,0.031043349157459665,-0.2938224875934231
obl,0.1566689761102829,-0.28813183105543994,-0.47670586104263285,-0.4414185792320909,0.7778498286925922,0.19276052432622096,-0.2824290657890394,0.1995892716698278,0.6300330737652224,0.6304577469834304,0.0755898774575007,-0.3479187084072437,-0.36189896106051256,-0.005437110101633513,-0.4446445951680762,0.29752197072384534,-0.2208330799862907,-0.3225173744403855,-0.46399761411185464,-0.15565014850400183,-0.3923924857443952,0.03855019987845256,-0.3375641366489335,-0.01856796340935337,0.12144502888768462,1.0,-0.25753025063062396,0.14130713754399418,0.17759895101046813,0.06942774002758188,0.2211049355309331,0.46273460447768605,-0.5404549124797361,0.5833403027910461,0.13083358860418,-0.08268564661922269,0.19361874746390048,-0.639441226874441,0.6201346591379368,-0.4690167554336769,-0.08197909175745383,-0.012727283238463357,-0.3070020826876552,-0.08410755838789374,0.11642800672449294,0.19351041654725482,0.17377662079943346,0.18493476144132656,0.229422028628402,-0.18598867348771342
nmod,-0.01797967160367171,0.03994999307434769,0.3253398402375594,-0.11821087402396711,-0.20015945534436885,0.05405568852769354,0.8992093454814483,-0.19695216731786125,-0.17914454074634253,-0.26871226381531454,-0.11437133814603884,-0.2640055838411445,-0.26739064659493905,-0.4261473443697691,-0.029139755644602684,-0.6540099632977975,-0.04274098152796979,0.18074309493264915,0.37069081760712475,-0.03240838766431884,-0.01465010292369162,-0.03200108275203461,0.6651332604171494,-0.14801358013802446,-0.010406882844774083,-0.25753025063062396,1.0,0.26902917567708956,0.1488276980686466,-0.5890022501503662,-0.6218082423410836,0.2041769433237085,0.06099518643547341,0.19614616758470604,-0.5787810550026489,-0.44272273101602844,0.3752819580230751,0.21157039269478142,-0.32671318031808294,-0.30794454729377646,-0.06580804850216347,-0.09451722229416756,0.05129603192223508,0.014943713586323572,0.06675414933101437,-0.04174699830404145,-0.5676639426341507,-0.14741772306497491,0.04514319164857027,-0.048642072165537086
advcl:cmpr,-0.20537852718810087,0.17231030635421826,-0.0996774877485137,0.09254369280021248,-0.06034010859247968,-0.13008897479580286,0.39905006832534723,-0.12756202138696304,-0.2912696482234182,0.020873630099326454,-0.1987701125782063,-0.2790516500615077,-0.2779600679432888,0.21003492759502299,0.039070795613644994,-0.4387475538068086,-0.2172299201980732,0.4885681526930849,-0.12869271841827865,0.15129520033547206,-0.04408434947506335,-0.09314704671462903,0.5126076999791215,-0.17299652965307039,-0.27196567092397306,0.14130713754399418,0.26902917567708956,1.0,-0.13485317137476063,0.18591534020393097,-0.11188848306422469,0.5501281936575816,0.19055821621974234,0.5697254664984828,0.04063410409134633,-0.15785395088115522,-0.007752331671993091,-0.21630212499635518,0.03258359445754498,0.07779186625713799,0.22244622784668563,-0.26827102067161956,-0.43950493142883623,0.10118245868895202,-0.32410039458402173,-0.30564208515960506,-0.2759997719190129,0.1411131075129527,-0.31595678469960126,0.12852930236734558
