,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.3308012423376296,0.32460754412495046,-0.3463479542576747,-0.20025812884331584,-0.020778314309590932,0.2000407048390305,0.172791772240964,-0.5650013990622823,0.3271168876570324,-0.3465037578564492,1.0,0.06344748408182925,-0.08232894074628279,0.2335975159591555,-0.23777386109994642,0.5502844595272334,0.3164839850222189,-0.2948639210936992,0.3272518671533258,0.21547527014000198,-0.2352052427603293,-0.44887710693209343,-0.2772636327802386,-0.4747044277608851,-0.28865416836819907,0.3240699477727927,-0.3451171011178395,0.303246889988837,-0.30758331761920044,0.1103229516699168,-0.04590415515581259,0.0402813197701358,0.03871356463220575,0.37191646727285366,0.16951379599817532,0.3706004635878539,-0.02683282119206498,0.11620431567882952,-0.33221914947872055,-0.11486329202842255,-0.11607242019081782,-0.2974658434738706,-0.44343578358388275,0.38594293985145806,-0.4065855769812709,-0.08446284314664487,-0.016197611470221737,-0.37092639060109056,-0.11205511007782354,-0.05948606287439337,0.28365570780706234
PRON,0.09715500473854077,0.07507105547887356,-0.028599564994825882,-0.2610532318002122,-0.5946901430954498,-0.2708367301084742,-0.3509382272181969,0.19405089884210203,0.29861490722728234,0.20341196339686707,0.06344748408182925,1.0,-0.5910913189796311,-0.4056736833730961,0.2192923803391878,0.37589469184344293,0.1770388527741956,-0.3962068923053993,0.6495541119600735,-0.02946896032985817,0.22741508177565958,0.1984401807138496,-0.17004954881865883,0.379971438954642,0.2985726537939725,-0.2141838722231788,0.10121470621278279,-0.510054956756747,-0.00939800468742372,-0.28050295235334016,-0.04054748157169833,-0.23401718772275695,0.11230592715839174,-0.0031840163294529376,-0.29675946129238767,-0.14755212905948709,-0.41342534649146157,-0.2780677727690636,0.20260105209254806,-0.09074595437651177,0.04172721761443462,-0.46844408178472907,-0.13591574636022485,0.22014891519660618,0.07128059789053097,0.16041111078841327,-0.5142744251349557,0.3803855967764965,-0.5878673379209948,0.07693491258722615,0.02761822700198179
NUM,0.05203860030194658,-0.06661805881276574,0.13776622801758015,-0.040528936030593155,0.28136038762793786,0.040350268572157615,0.09079211070422355,0.1039035595468219,-0.046311469942605925,0.0037305354967104173,-0.08232894074628279,-0.5910913189796311,1.0,0.03987994585448504,-0.32992226555671,-0.2765747111863335,0.09732803820205209,0.25304897368210366,-0.5317288279199297,-0.06098482594975185,0.04435528104718697,0.11663104163289559,-0.15076242888945457,-0.44777243032364566,-0.430460313636811,-0.006939778780055087,0.016883979918731713,0.020370365287374168,0.03402629639070177,0.11464431616350189,0.5509559254928309,-0.012342293925185963,0.07669877705558086,-0.15414463696164396,0.27857063050854713,0.12164701367618988,0.9297168126615869,0.10722860042604268,-0.016891647921559456,0.002916180562999009,0.21657785702071022,0.4466158708143248,0.023222415673929696,-0.1873229200011791,0.21740847636933044,0.12476750068451702,-0.041720742342978394,-0.09485464896659343,0.2261675733070651,-0.5238633581459693,-0.061506416325814356
ADJ,0.17495421257716093,-0.3290944353876614,-0.42398181155885695,0.03252066539646079,0.8125119493050821,0.7110725277361961,-0.0007692376228336539,-0.49884172841375546,-0.037706448942681874,-0.14754230632563806,0.2335975159591555,-0.4056736833730961,0.03987994585448504,1.0,-0.5241135252906655,0.2704881832560589,-0.21172397400288126,-0.05869896882394624,-0.46898424744492234,-0.2834595977930497,-0.29274380407061223,-0.4822628444576311,-0.5449915768564348,-0.019522061936835096,-0.14657211769405093,0.6406872530328978,-0.42905572934122443,0.31173872715361917,0.08171954482628799,0.6801764162478516,0.2852105850375123,0.3863172044822163,-0.679807922554435,-0.05673969617952057,0.3571857651138898,0.6781707726525004,0.08257773943480608,0.7190873882340405,-0.11484822792388626,-0.1055517886567488,-0.5154179394688797,0.38302980615796595,-0.10636998415823506,0.5242464847372882,-0.6401897848069289,0.13897683699719468,0.27560750656513516,-0.13915739728350268,0.5218951264089202,0.2879704147731968,-0.2693189942563459
advmod:emph,0.11496711519226936,-0.0874223422244892,-0.08663988926824104,0.5905895514108098,-0.5206755213283432,0.044276398000367985,0.15061800353476237,0.20366500319420197,-0.24776219264987587,-0.08471214656496395,-0.23777386109994642,0.2192923803391878,-0.32992226555671,-0.5241135252906655,1.0,-0.02388552535123924,0.21713308345509014,-0.34786982920462317,0.009717183721847936,-0.07833952591338297,-0.18837840335939676,0.1148458483178431,0.5670685001047184,0.2866920661513789,0.22580468237534748,-0.5337684942549165,0.2500419944043681,0.2603881125958785,-0.200469155443713,0.05694056989845265,-0.5500278683358786,-0.047821043818085655,0.34929756835733244,-0.15609929991644841,0.23024962152349107,-0.1785262893948597,-0.3313962577605764,-0.22898707038741795,-0.04854519921139752,0.3698310588294998,-0.09733320598705217,-0.5166625813520849,-0.024323526373486483,-0.1562314132895768,0.12230038370963424,-0.34298600177120914,0.23607704852997105,0.30947702783625186,0.03759640360201267,0.04402840494210695,-0.14486176681829258
obl:arg,-0.05783532141769963,0.11598178866341899,-0.5428485416195493,-0.07848435804970175,0.16912427877178118,0.35299237725225,-0.4160179058265917,-0.16399669371467535,0.3331653476432885,-0.12150649642657423,0.5502844595272334,0.37589469184344293,-0.2765747111863335,0.2704881832560589,-0.02388552535123924,1.0,0.691890582097732,-0.610961800004715,0.00969375334364966,-0.011186756603891262,-0.2089250886914025,-0.1024445237592378,-0.41387359755178127,0.11320364816641967,0.3488419140363016,0.1763420231883996,-0.6160202287734623,0.16671073373525033,-0.3004724019596197,0.3760812462486985,-0.2180268400066493,-0.18138950013096392,-0.15040817412333535,-0.16539932713898428,0.07054183478635999,0.4572805170795823,-0.19239347160533432,0.3826146152774705,-0.12637659850800498,-0.12510279040872427,-0.5230851201751782,-0.28383946722975595,-0.49636644902156196,0.32899885623294545,-0.45961130023626295,0.17966089511281716,-0.10593290861311867,-0.04615708142507101,0.19304081342001042,0.04387602309068468,0.06663425170635863
aux,-0.10216295385028248,0.15765164346703914,-0.47203574197323256,-0.02119191322480001,-0.05236905122200608,0.12907752505757558,-0.22439315110241723,0.019541283618873077,0.34694232416420995,0.050856547415943344,0.3164839850222189,0.1770388527741956,0.09732803820205209,-0.21172397400288126,0.21713308345509014,0.691890582097732,1.0,-0.40057160622573956,-0.08515938400131293,0.032495438463885376,-0.08323223199677184,0.06204300038737594,0.0010709219663904467,-0.08333333333333331,0.188770528420835,-0.09879452209834005,-0.32760583234484747,0.08715092599735182,-0.15687985445848004,0.19189868544637737,-0.296502341724409,-0.42636109861300114,0.24038626526599727,-0.11782765731871636,0.10223183035100596,0.08667776697285944,0.08112423911398564,0.11518516560752597,0.04811356369436121,-0.17616798672895284,-0.24337484922538255,-0.0630535977437672,-0.6407662871331561,0.03031940392739785,-0.10292863952656486,-0.08333333333333333,-0.23670387829317646,-0.0030692797890747594,0.03253835571602667,-0.19092716056517836,0.07476530224425572
flat,-0.23734415340444276,0.1897945361988673,0.4072809009729747,-0.443434804517762,0.23377084685603375,-0.415845357385495,0.13130140525264813,-0.07386650049841052,0.2529385585319997,-0.07032749598280873,-0.2948639210936992,-0.3962068923053993,0.25304897368210366,-0.05869896882394624,-0.34786982920462317,-0.610961800004715,-0.40057160622573956,1.0,0.05909073935345923,0.26941652286364887,-0.0330154384446406,-0.09926906580305178,0.18663173041079326,-0.4005716062257397,0.08101300184890782,0.318881201459143,0.18155941142914936,0.12295870952938844,0.1872663061195088,-0.4080057701306034,0.06120988756665593,0.015576896072664183,0.2280474038032893,0.2582885240606687,-0.1704253264072534,-0.5817909498171089,0.1735828392401689,-0.4337552066148185,-0.1160088496378725,0.2467604444868785,0.39253662400565675,0.44167169450636345,0.446789163831433,-0.3444188130686371,0.35897401956560926,0.09979572209849003,0.006954996789340742,-0.3646940162154343,-0.22880470344630202,-0.21675473751182378,0.24327618736676435
nsubj,-0.3499422516911284,0.47797063182837546,0.2870953660986356,-0.4410085756745238,-0.6696667917096968,-0.4884650913094995,0.11988418349957661,0.022501003400398626,0.18260859944241167,-0.05451988822598758,0.3272518671533258,0.6495541119600735,-0.5317288279199297,-0.46898424744492234,0.009717183721847936,0.00969375334364966,-0.08515938400131293,0.05909073935345923,1.0,0.39542732833222116,0.1754464808491344,0.0913830155558719,0.018002046459332583,-0.11101544260063134,0.06162003162876519,-0.1805017785569837,0.15073490190572728,-0.3692797831122666,0.09292199453112125,-0.5839614416655341,-0.14544317502297796,-0.15399166197977585,0.35545421265926475,0.3127747167978087,-0.33806134249773634,-0.40902801128336636,-0.47608136943114576,-0.5744754445662793,-0.06815530013944747,-0.1341569276878793,0.38661803271254563,-0.4801197985155514,0.07293932815608392,0.06260210496206826,0.17477173226013065,-0.0007188965690677663,-0.23585883661219376,0.06261394264530754,-0.794351773414469,0.22201159887405775,0.4432637972303522
root,-0.9783438430031208,0.9783592586630862,0.6801185620884084,-0.1926683074244559,-0.05255398771978057,-0.5689944048120426,0.02149338895155855,-0.02500372932576359,0.16419939363078612,-0.6771200821459407,0.21547527014000198,-0.02946896032985817,-0.06098482594975185,-0.2834595977930497,-0.07833952591338297,-0.011186756603891262,0.032495438463885376,0.26941652286364887,0.39542732833222116,1.0,-0.3875600602796337,0.019822801740190923,-0.04883879639381164,-0.2178864967161237,0.21404405060983314,-0.0076087732831333155,-0.4257409147272089,0.1808059451776207,0.019145873551334056,-0.5966454626757789,-0.19938500406496207,0.002691966951297485,0.29960183434317544,0.1995679263998165,-0.21957943765532748,-0.29062892173076427,-0.17479160094415142,-0.5465426828759272,-0.7251972742774059,0.4158222527345181,0.5499396336860148,-0.16984422583816863,0.47656172340879516,-0.49184242097979836,0.5603075255305981,-0.07447111519925385,0.22392595075704233,-0.4607474936875038,-0.0972712392135388,0.13600746101889272,0.9914525440270252
advcl,0.48424819110392675,-0.36235820323179047,0.02207049638670788,-0.1520470821455199,-0.31364262602816934,-0.2982941351455726,-0.07112167043474527,0.4527212316086847,-0.22474246280944593,0.7115429450814081,-0.2352052427603293,0.22741508177565958,0.04435528104718697,-0.29274380407061223,-0.18837840335939676,-0.2089250886914025,-0.08323223199677184,-0.0330154384446406,0.1754464808491344,-0.3875600602796337,1.0,0.4662402836106141,0.3181310423118265,0.1667033955818595,-0.1945773323991405,-0.3173901958852005,0.6146702504559858,-0.6900131246401608,-0.05297141067522996,-0.29835486867425537,0.019843137802273033,-0.32176659200270147,0.2732844107232154,-0.2392020541069846,-0.5776643675108136,-0.218246766954256,-0.06418369630713693,-0.06899073078336981,0.6994943414326255,-0.661411219035413,-0.022313639278636332,-0.061244005821782084,-0.1325036411459856,0.005824298684763945,0.027366421229525574,0.3805021478675516,-0.4795183749716046,0.09146383448781352,-0.20339144483113636,-0.14912556061110271,-0.3391120068170917
mark,0.10252840425897664,0.06947213193341688,0.404753456871938,0.16923761241485394,-0.42235002995179205,-0.3866740199176387,-0.46583209214912613,0.9840689086632058,-0.39099828492039834,0.30243473989902153,-0.44887710693209343,0.1984401807138496,0.11663104163289559,-0.4822628444576311,0.1148458483178431,-0.1024445237592378,0.06204300038737594,-0.09926906580305178,0.0913830155558719,0.019822801740190923,0.4662402836106141,1.0,0.1490668636471509,0.44656822532954504,0.320397930298294,-0.6194801958945683,-0.015654591177454328,-0.5128268497619859,-0.13367938118670453,-0.2160787128332366,-0.038387924801773915,-0.08913361290615421,0.16402569582593102,-0.4953921085916283,-0.35193879765506303,-0.4239682445502795,0.07443027319629332,-0.23721378541303767,0.23188301105562922,-0.2577665339342993,0.3094045467775296,-0.23059602668549695,0.17024625411693078,-0.5317376490957155,0.44340618662747305,0.15719036602460756,0.11061534012247701,0.31112641876944613,-0.03514644236703148,-0.0009309757943896046,0.03471253220302279
det,0.09520629861393232,-0.10513899318856226,0.03485443068644606,0.3542185749250699,-0.3789245321797846,-0.33321822806263185,0.22773085930336687,0.21103271937186094,-0.20000286749691662,0.2215694726558309,-0.2772636327802386,-0.17004954881865883,-0.15076242888945457,-0.5449915768564348,0.5670685001047184,-0.41387359755178127,0.0010709219663904467,0.18663173041079326,0.018002046459332583,-0.04883879639381164,0.3181310423118265,0.1490668636471509,1.0,0.058158689256484625,0.05379363007488658,-0.32588042220558033,0.5674424978126235,0.17504514283278047,-0.3100150303357362,-0.3269581660321787,-0.6970177001712216,-0.15889542840262613,0.5522864103751474,0.0820804997779657,-0.30152751111616877,-0.5559207259672189,-0.325448746557138,-0.37866011736752003,0.22297367160191373,0.04614259391840363,0.0544674368265131,-0.2148100431519267,-0.017941816297201978,-0.4335303849279744,0.21540977203620013,-0.2679947232025084,0.10130050770821938,-0.2219508486927189,0.009789196139671037,-0.18346809264040348,-0.1091536328186375
advcl:pred,0.26594081556592386,-0.2574953011599796,-0.001109916012654028,0.5353858097255442,-0.14359150050642422,-0.032001112249397536,-0.6143945419702986,0.5239608428963493,-0.1834452666505484,0.18161870076951508,-0.4747044277608851,0.379971438954642,-0.44777243032364566,-0.019522061936835096,0.2866920661513789,0.11320364816641967,-0.08333333333333331,-0.4005716062257397,-0.11101544260063134,-0.2178864967161237,0.1667033955818595,0.44656822532954504,0.058158689256484625,1.0,0.325811657936398,-0.08161117082911801,-0.11641726116532192,-0.29452245476075306,-0.15687985445848004,0.12501965533580528,-0.1405742150224757,0.3624897336642638,-0.29378642364840235,-0.33983708334763574,-0.19149479048397003,-0.12680969104411788,-0.37338997570396476,-0.006746049423193855,0.18890236017542533,-0.023141454425780784,-0.006040029404830576,-0.10132753263213722,-0.014285038091403251,-0.07114167665896165,0.1984450898646699,-0.08333333333333337,0.14866175585341926,0.24551199631280896,0.1936670031383635,0.3560098612193926,-0.24453818773702246
csubj,-0.14120955067533658,0.24153120002771725,0.11015158853147967,-0.14149361467636964,0.06662544727026849,-0.22298124057042623,-0.5599459703066678,0.3406281200368112,0.16808600220428352,-0.020918447881416908,-0.28865416836819907,0.2985726537939725,-0.430460313636811,-0.14657211769405093,0.22580468237534748,0.3488419140363016,0.188770528420835,0.08101300184890782,0.06162003162876519,0.21404405060983314,-0.1945773323991405,0.320397930298294,0.05379363007488658,0.325811657936398,1.0,-0.11611364521564657,-0.36925327347474696,0.15418644872041548,-0.16896224866949067,-0.14080732726316095,-0.5069011046176337,-0.2983155289530982,-0.0014773130539727072,-0.19981675272701618,-0.36008512037708296,-0.2982116728024935,-0.403982274441995,-0.08399820707085427,-0.09889819097569148,0.2785493915801309,-0.19463469040475184,-0.23255500898596854,0.2661372277928854,-0.4427559245468313,0.07073612704791181,0.2060914997130822,0.09420376225430348,0.02601571349834884,0.0976322350470948,0.007446271327145987,0.22113061160527273
xcomp,-0.10727817678008153,-0.04775014044374087,-0.32029875430716986,-0.19032025918275713,0.5999553342092424,0.18049817273945484,-0.21514483127371087,-0.6080955749403564,0.6304430998384433,-0.24808135601135614,0.3240699477727927,-0.2141838722231788,-0.006939778780055087,0.6406872530328978,-0.5337684942549165,0.1763420231883996,-0.09879452209834005,0.318881201459143,-0.1805017785569837,-0.0076087732831333155,-0.3173901958852005,-0.6194801958945683,-0.32588042220558033,-0.08161117082911801,-0.11611364521564657,1.0,-0.3403595100528592,0.3590213903390098,-0.14529688444538555,0.218577623800763,0.1786464423918475,0.4557978405781112,-0.31679795397860455,0.36215927012216975,0.1356022304890916,0.11359336093199668,0.0854912368935985,0.09917547590342438,-0.23262426641051537,0.1733583065003872,-0.05765242600186712,0.4724688547994998,-0.20694715817137604,0.345310846644604,-0.17590669606771414,-0.008151729466870445,-0.026226172968317554,-0.5670433150511143,0.09764376077039268,-0.07536169797479193,0.006846009619916779
obl,0.5080648017954849,-0.46853577994970796,0.030510035007905736,-0.05192387232382108,-0.4286538578247691,-0.2071190572035596,0.4614044676441118,0.04603302456448187,-0.19985255752061104,0.5282785041013777,-0.3451171011178395,0.10121470621278279,0.016883979918731713,-0.42905572934122443,0.2500419944043681,-0.6160202287734623,-0.32760583234484747,0.18155941142914936,0.15073490190572728,-0.4257409147272089,0.6146702504559858,-0.015654591177454328,0.5674424978126235,-0.11641726116532192,-0.36925327347474696,-0.3403595100528592,1.0,-0.3343980325388113,0.13314131476301627,-0.3129959170416539,0.0018912126551691197,-0.2775305531576857,0.38866553301231654,0.08177184158871358,-0.20426293094532327,-0.25834116059769785,-0.04459057190432052,-0.2215732007141581,0.5663799117690214,-0.17785129016717416,0.025542700284589097,-0.05038318253372905,0.043493125761948935,0.07637030292030451,0.04666324065570167,0.06223113755494419,-0.429922659580009,0.21169585533739751,-0.35706910567189426,-0.24578153454247562,-0.449488714280763
nmod,-0.2558125502064247,0.13079650368076687,-0.22022193596170575,0.30449821041932595,0.408562935281053,0.32688663371834253,0.17685238630421804,-0.4753758979257591,0.11531124923431614,-0.621616151754828,0.303246889988837,-0.510054956756747,0.020370365287374168,0.31173872715361917,0.2603881125958785,0.16671073373525033,0.08715092599735182,0.12295870952938844,-0.3692797831122666,0.1808059451776207,-0.6900131246401608,-0.5128268497619859,0.17504514283278047,-0.29452245476075306,0.15418644872041548,0.3590213903390098,-0.3343980325388113,1.0,-0.4463892834390187,0.3204431842073348,-0.4230315312330763,0.25423338217980873,0.08682837559532242,0.08671404662761734,0.4327154728096489,0.1816443036474575,-0.02896534886424866,0.08539704283416706,-0.6134865773705241,0.6300601371926549,-0.2962497853022331,-0.1314727049656699,0.06312268619771401,-0.0589826202741302,-0.2185956596310869,-0.13917382142032939,0.5524401069259807,-0.50994965502428,0.5229909308114375,-0.15888925891187486,0.13922193785485928
