,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.16247100947326068,0.07343435663927862,0.2742637341074566,0.27547079837263044,-0.07145165972428304,-0.6849246161317815,0.33534465459299523,-0.15447984835214112,-0.42278683196422995,0.823554568309392,1.0,-0.2870096607962799,0.22188794056506483,-0.3111884789179186,-0.19060299123843982,0.27014396797044893,-0.08729037206108871,-0.01130679877625861,0.16924441291907208,0.15194747272508805,-0.19725620398072558,-0.3580027481820928,0.33165801130997447,-0.026801809471842034,-0.3707474778052381,0.37571362451447743,0.32412309475533524,-0.10667329200103669,-0.7378252405910024,0.7459221820736509,-0.5739573434471376,-0.05644740356314795,0.027428904160690635,-0.47466205816982415,-0.20765058752775886,0.06532236658503882,-0.4569122406476455,-0.25303925475161476,0.8413972592906923,-0.10223181438490528,0.43351946324365903,-0.006842109520945345,-0.008229006353103842,-0.5296143738284221,-0.0919496746664706,-0.6672020335716584,-0.21525748454407034,0.3350428610183477,0.09567755919195015,0.028287803854025198
PRON,-0.03759734519352503,0.03360241524018076,-0.1739528206073772,-0.06189511304729916,-0.5762758397984805,0.10849281370736544,-0.2482904045821305,-0.07791180230245658,0.1701728950532289,-0.28907262034997655,-0.2870096607962799,1.0,0.08633705993749523,-0.059792607697208,0.0017553356121996519,-0.061295567139571586,0.5815846667486587,0.1525257864651819,0.162085008514013,0.00999371619818041,0.18391330221171237,0.04648705717569218,0.012987114641824449,0.0792804953223564,0.5765146504653185,-0.5829737412954221,-0.10244259533457373,-0.32015823748254724,0.16274014445027002,-0.40748112955926036,-0.026370700276900482,0.021319133622487437,-0.044881181705592015,0.3447385443308938,0.14660823136338857,-0.09872243472052175,0.05349264366185365,-0.585349942493394,-0.3315645437161609,-0.19519918306248907,-0.39441582602222697,-0.3176442032248328,0.24861754579931192,0.6271983987100433,0.07833852974848908,0.1886440681794192,0.018805228873023338,-0.32992588677641893,0.3302928598670795,0.05287460972069098
NUM,-0.4792932966436332,0.3868026371180865,0.5930913803248762,-0.22222289937384454,-0.41701599687131063,-0.5387254346676736,0.22398925068134043,-0.30108624694950503,-0.3492441765939216,0.10784143740626735,0.22188794056506483,0.08633705993749523,1.0,0.12871738933341925,0.28879550994949477,-0.3310649664171993,0.15607138547313715,-0.37902451378182295,-0.05732509425690135,0.44856185659430087,-0.25743413887794137,-0.36821085080486254,0.385429659869142,0.6725849364536685,-0.3157556712653934,0.46157700624072406,0.2119057566615158,0.12007984841625544,-0.5543284614992566,-0.14644001106824955,-0.48215321450580717,0.03262207412249299,-0.00047480332279831806,0.04591641633672025,0.3345340107641592,0.8206818835130406,-0.3922605241665803,-0.5172292633355491,0.10626287552332223,0.7205400042963823,0.2485278601494457,0.0027432032542654083,0.58902383865878,0.13471674698311722,-0.2678471563455334,-0.02946823759645217,-0.19367705147132228,-0.4056215057865376,-0.3425377098111859,0.35771565164884533
ADJ,0.41391100224744454,-0.38327728087290186,0.2189528565934183,-0.3777917125797893,-0.10914290359569499,0.009199852496666126,-0.4822062327688743,0.5740966802909887,-0.2101280042249265,-0.25735730991254874,-0.3111884789179186,-0.059792607697208,0.12871738933341925,1.0,0.2615581690112523,-0.07272887043453129,-0.15444355606390672,-0.16448643145682254,-0.05633194171265042,-0.4224174530827734,0.4367713854184035,0.5788151658449371,-0.28331446624299317,0.43767142499818146,0.2979179813385531,0.12459019027630225,-0.5537553157560411,0.39009063135539473,0.08016713896846273,0.02037677324457346,0.5184042836606213,-0.3623539590618443,-0.3388936534627773,-0.08990960609221396,0.7972437693769385,0.43237890616542296,0.008138243871039265,0.14034720979969556,-0.3120364791323368,0.4394709644530832,-0.3231391404807329,0.011001406519421759,0.6106808104881668,-0.0827665558829231,-0.49399449995348976,-0.014513054743200061,0.3513221287528972,-0.44588603196223164,-0.4710058465219054,-0.38605255260768234
advmod:emph,-0.014505615989980857,-0.029775918885269256,0.152839079708994,0.48232075941183006,0.128736195341813,0.14656515381381202,-0.26115150025081635,-0.25023796431299067,0.07709590463643068,-0.45595724906087304,-0.19060299123843982,0.0017553356121996519,0.28879550994949477,0.2615581690112523,1.0,-0.49425496692167414,-0.35483674080304906,-0.6298733067567235,-0.2852630402698972,0.05177442122849875,-0.236485619273525,0.06482998923202,-0.16087208178022333,0.03646243146206002,0.15296642637955002,0.19003403718712203,0.2830467968462613,0.12779934589332942,0.02935239109328021,-0.45664945262144213,-0.14057837880888568,0.25340806913562597,-0.1036598084754426,-0.18846368446663125,0.27673536657806985,0.45632401064646033,0.21295396922835,-0.35938099228226894,-0.4091125396095352,0.11381703557788293,-0.009670138296258233,-0.16052038475494573,0.14717549503522795,-0.0298342524552625,-0.1536040306160816,0.43665408494730307,0.036353458246506265,0.09814656558546113,-0.34899754796196936,0.06276202355134976
obl:arg,0.5068286386885004,-0.5285720156895531,-0.2679172614461611,0.23916053850910965,0.08056120141374834,-0.09354886674503836,-0.4185435375563107,0.3264600768576607,0.3017757511526817,0.3896954213881606,0.27014396797044893,-0.061295567139571586,-0.3310649664171993,-0.07272887043453129,-0.49425496692167414,1.0,0.2153284085711698,0.27138380649897875,-0.347922709182949,-0.5367412446762858,0.4157574853273566,0.21694006476164604,-0.1762823257361746,-0.154127594306977,0.17403759523724247,-0.5182229752231104,-0.3675455229115573,0.23549606304836238,0.006504868493783152,0.5890017598515109,0.34988753103908776,-0.6065746179408834,0.30486993069055823,0.08198865627912871,-0.12358031701031492,-0.5251315824891921,-0.19600932837972135,0.20518643172387885,0.34455877746126146,-0.11813652542801961,-0.11303828092092512,0.044939611644903045,-0.18120999618511766,0.010120676380796906,-0.038054985598610674,-0.579052750945472,0.16479562052750432,0.37445697268030154,-0.041731674654707354,-0.5549853982132348
aux,-0.1211562609668152,0.18058552406669204,0.1706527827532746,-0.13890758567338457,-0.4221717802355791,0.05067137652810491,-0.14325269049746053,-0.08637726522771465,-0.08756352897917329,0.1736094858440704,-0.08729037206108871,0.5815846667486587,0.15607138547313715,-0.15444355606390672,-0.35483674080304906,0.2153284085711698,1.0,0.3615477757630614,-0.017458454292242447,0.09528952797926346,-0.14848879397431208,-0.08494782834946496,0.02635685955444787,0.339952328336695,0.05666073675094176,-0.30853676692324644,-0.21386136979454803,-0.21588409732748326,0.06877727610292675,-0.00911210824689758,0.0021017292916691178,0.03133817191732715,-0.06308495135458564,0.72447097317579,-0.018177780048808503,-0.2673448223613938,0.09270273543170653,-0.21787104198563403,0.12016891690631656,0.0859133174140917,-0.12217801545629009,-0.12451249207151743,0.3254083972443887,0.20953829287450643,-0.04189212243844694,-0.2267894873342008,0.02666251194327093,-0.14700226841452096,0.3300730762744186,0.059651987287854986
flat,0.259124444639576,-0.08366987395903452,-0.24437364548369245,-0.239844861085354,-0.3137198550100116,-0.07962971217471208,0.13888926106027588,0.20088823155205898,0.24370120282451718,0.11844971432449582,-0.01130679877625861,0.1525257864651819,-0.37902451378182295,-0.16448643145682254,-0.6298733067567235,0.27138380649897875,0.3615477757630614,1.0,0.31895877850020454,-0.28162654977348534,0.28473974269794194,-0.005130378378971765,0.028587106796184952,0.114356172814946,0.3266899817341517,-0.07456315955440282,-0.537095472164642,0.09596733819391334,-0.03498334925082401,0.15574443785722292,0.2620098000884327,-0.24313023085688248,0.3541915574957605,0.32257514861447906,-0.22535067651290636,-0.48684742775718465,-0.2657051945287121,0.33253561598721026,0.13357904845555743,-0.3745750816488705,-0.2810936047866158,-0.34387509843419645,0.0031953612325698382,0.046932908497646086,0.6204573156051926,-0.48166167436846885,0.12747861377277353,-0.025970523277611127,0.464649862357065,-0.26079159260680573
nsubj,0.06951422348094193,-0.05054336640781864,0.30400579702558583,-0.4703632232077716,-0.5584159192960577,-0.40304508711745435,0.6451245447553049,0.04585794635049295,-0.40401719510251094,0.11663337267434593,0.16924441291907208,0.162085008514013,-0.05732509425690135,-0.05633194171265042,-0.2852630402698972,-0.347922709182949,-0.017458454292242447,0.31895877850020454,1.0,-0.058582364423498685,0.11709418624719964,-0.10132384557999809,0.49937191406243553,-0.05593889089198764,0.13345649208673857,0.24686026363077565,0.26143609244030824,-0.06702919470840284,-0.40214029991559574,-0.08065330220445739,0.009354852962642076,-0.04237237900615676,-0.06215084292619376,-0.29231915136884246,-0.16974168445328405,0.11331633803220156,-0.3495315456974714,-0.08726974883744393,0.11785326005447568,-0.22128207324076998,0.2837477477967745,-0.009294001242836575,0.14983966539995489,-0.24005151129253807,0.296985271939499,-0.07510797955441127,0.18432289027393386,-0.5632791423733458,0.39240011243280953,-0.10434342394010786
root,-0.9946857030750927,0.9681815539081114,0.07856675750976316,-0.08845934412830349,0.1996674928297656,0.07385867791738379,0.40633084168531025,-0.5863657107722048,-0.2807899560393547,0.24187894691503903,0.15194747272508805,0.00999371619818041,0.44856185659430087,-0.4224174530827734,0.05177442122849875,-0.5367412446762858,0.09528952797926346,-0.28162654977348534,-0.058582364423498685,1.0,-0.7884729481925867,-0.6174125695969085,0.06534521146759385,0.18255388446324136,-0.6997109863670092,0.32033015608052473,0.4632234826210197,-0.5078367441032013,-0.03353790160975796,-0.13767251465255753,-0.7673125568607801,0.7159524472410213,-0.18037972853984371,0.02851936564942458,-0.1982011904129378,0.27999171993609867,0.2376800804948742,-0.2480133580668492,0.270327991808316,0.17917223897811138,0.16507229515857355,0.09469437132292365,-0.13112426166337335,0.0759759312675572,-0.0687605743528267,0.3349667949145082,-0.5087071376967893,0.09252479566426752,0.07274885501882389,0.982332567981497
advcl,0.7426711281608595,-0.7623347573954081,-0.2132168992405509,-0.24493669914776456,-0.34063306974950014,-0.1732071768307325,-0.2971371303844332,0.6487977796277827,0.23567800780754994,-0.3655074187352102,-0.19725620398072558,0.18391330221171237,-0.25743413887794137,0.4367713854184035,-0.236485619273525,0.4157574853273566,-0.14848879397431208,0.28473974269794194,0.11709418624719964,-0.7884729481925867,1.0,0.5788811271584627,0.1194300656087633,-0.10103438734801241,0.6829105917486057,-0.32951659237343955,-0.5696845666258067,0.29915681070208483,0.032364759241481474,0.09320953182715579,0.5674143772437237,-0.6951616234680499,0.08317800427890124,-0.03388832163409724,0.3880787644626491,-0.11191536242420858,-0.3559568472979711,0.10356731280610176,-0.41580732532931725,-0.07411859674429817,-0.304710179268755,-0.0819835326068371,0.23590182983971542,0.2924815563866728,-0.021502574375265954,-0.24628104120436636,0.23746768216992512,-0.3606750105450303,-0.046380478786601,-0.7367632875462496
mark,0.6341075967541447,-0.5530979193186045,-0.2616305566150972,-0.13300078560867348,0.18970104081267955,0.2062456263232026,-0.6518593479788368,0.9059480241391882,0.1796300520416095,-0.39285284632220935,-0.3580027481820928,0.04648705717569218,-0.36821085080486254,0.5788151658449371,0.06482998923202,0.21694006476164604,-0.08494782834946496,-0.005130378378971765,-0.10132384557999809,-0.6174125695969085,0.5788811271584627,1.0,-0.3440076225241753,-0.12501975161917944,0.43321461391008115,-0.22911090825656766,-0.5071738721791585,0.3850814584327622,0.3114205774488605,0.07235031550382316,0.5633859114932523,-0.20511978394738217,-0.09921008376132445,-0.04996304036982856,0.26648844723073206,-0.2750872932419644,0.2679215925896969,0.2545641431696462,-0.4239355550902589,-0.1919902770389752,-0.4234986795844044,0.29744484941764154,0.17502381503427203,-0.04278766551077707,-0.21501591758665428,-0.046632013664992575,-0.09636955155319014,-0.09055017841853434,0.17509072728357059,-0.5503298575702344
det,-0.11250315720539888,-0.010369861117272679,0.3937257502980824,-0.19399327346227097,-0.5502925380329254,-0.5269424012752768,0.68809345880773,-0.2531174395533822,-0.4767279173944671,0.048156827959141765,0.33165801130997447,0.012987114641824449,0.385429659869142,-0.28331446624299317,-0.16087208178022333,-0.1762823257361746,0.02635685955444787,0.028587106796184952,0.49937191406243553,0.06534521146759385,0.1194300656087633,-0.3440076225241753,1.0,0.09831393831171689,-0.18000581488124273,0.4022167444713606,0.3229077280824069,-0.11797914672227276,-0.4722374866648153,0.01578768497027687,-0.3845377095247142,-0.21539795152845675,-0.11156698720483471,-0.11869670000240279,-0.16014933158857983,0.2701382623026611,-0.4228537635860664,-0.45083503560976523,0.028671889470948644,0.08499640698501489,0.40570978152019327,-0.1873530018606074,0.355321644340313,-0.1339655532823342,0.05946235708142966,-0.274466278914533,0.002690934136805173,-0.4010587969855046,0.020980613543476898,-0.05652140953459478
csubj,-0.2247163414638529,0.2852518648287995,0.3086640364731884,-0.43816430566414166,-0.38053647238965227,-0.22408941599022786,-0.05193268970410556,0.0011063749232817915,-0.2825269586821161,0.13332088320958888,-0.026801809471842034,0.0792804953223564,0.6725849364536685,0.43767142499818146,0.03646243146206002,-0.154127594306977,0.339952328336695,0.114356172814946,-0.05593889089198764,0.18255388446324136,-0.10103438734801241,-0.12501975161917944,0.09831393831171689,1.0,-0.14299061182993353,0.39197236951655146,-0.40952094590203697,0.35097707800884476,-0.22636858144068928,-0.029291394000003336,-0.06873341682497859,-0.2673812756721228,-0.004728992813704754,0.14515421347261348,0.3446021907504088,0.5518124263581292,-0.17906141411360496,-0.2270623013270783,0.10249141800796063,0.5797269750217642,-0.2999733473035069,-0.3227628157998675,0.7742966615354001,-0.0036113659195469417,-0.09020912385663275,-0.2846223784044313,0.1441921581293811,-0.39039672920393037,-0.39855712473650307,0.11902565076785107
xcomp,0.6924040956545664,-0.6464869362610456,-0.2555794673137088,0.10354899313006978,-0.4459613227658681,0.04281885821449587,-0.43324175336789394,0.31471207490721,0.5011452640402801,-0.5139879132308565,-0.3707474778052381,0.5765146504653185,-0.3157556712653934,0.2979179813385531,0.15296642637955002,0.17403759523724247,0.05666073675094176,0.3266899817341517,0.13345649208673857,-0.6997109863670092,0.6829105917486057,0.43321461391008115,-0.18000581488124273,-0.14299061182993353,1.0,-0.5347481836290346,-0.39883053640240085,0.20645716531921457,0.12319059816386581,-0.3134316689686203,0.5439451226210763,-0.39683595794355964,0.22974116304514938,0.12345053542995688,0.298215550635861,-0.1769007802688228,-0.1957763108752221,-0.10236562926756071,-0.519841728457054,-0.31324327746167374,-0.41214019018747017,-0.3465656533550005,0.12829202450248198,0.4273960608671412,0.2702539680328561,0.03390098624160686,0.3664191402353097,-0.22511300646393403,0.1378731286397525,-0.6165152564443497
obl,-0.3123791798077456,0.33399829409270226,0.521521300287939,-0.19939313648775778,-0.0010199688826696251,-0.4396469896683801,0.5384012591884929,-0.09301059298374803,-0.5629631371280884,0.20797193727299645,0.37571362451447743,-0.5829737412954221,0.46157700624072406,0.12459019027630225,0.19003403718712203,-0.5182229752231104,-0.30853676692324644,-0.07456315955440282,0.24686026363077565,0.32033015608052473,-0.32951659237343955,-0.22911090825656766,0.4022167444713606,0.39197236951655146,-0.5347481836290346,1.0,0.16631894835624622,0.15229527994871742,-0.5245285995972729,0.17504272736651338,-0.4209518048215943,0.20243687764883103,-0.15328166044123737,-0.28896212881363476,0.05576763461760798,0.5343085591149325,-0.22392036760109557,0.031418718835546415,0.25738646450643327,0.2870953086422742,0.357733069588218,0.008763034444574741,0.3551596543124969,-0.593271334244237,-0.044391856650910444,-0.24132792846607054,-0.19989048191605702,-0.11980192657854961,-0.12394019153555622,0.2295560499538873
nmod,-0.41652846600481797,0.28145620767546076,0.34347915339358326,0.28863967136001584,0.05941698080486152,-0.19367321494003376,0.5618311529551516,-0.6001802394696958,-0.2136348038210863,0.17786201387847053,0.32412309475533524,-0.10244259533457373,0.2119057566615158,-0.5537553157560411,0.2830467968462613,-0.3675455229115573,-0.21386136979454803,-0.537095472164642,0.26143609244030824,0.4632234826210197,-0.5696845666258067,-0.5071738721791585,0.3229077280824069,-0.40952094590203697,-0.39883053640240085,0.16631894835624622,1.0,-0.28602961986759184,-0.3189806204009181,-0.21096055296889735,-0.49698853971618967,0.46389572401070217,0.006015846146051004,-0.30068473332210766,-0.4203694487912199,0.21831150702627092,-0.042212561007012775,-0.2976577806115822,0.22536213965253604,-0.025671001283885716,0.7244145504329454,0.3052878706719836,-0.3890649034911696,-0.16973776476168131,0.026691319485053263,0.3807748853901897,-0.1662802880539761,0.08075951874916411,0.10095549172851966,0.39580040937013045
advcl:cmpr,0.5253565602250011,-0.4381259684712148,0.060536386297089004,-0.14036860062432674,-0.02960703559886788,-0.26623165736418825,-0.20553342899399651,0.4568453616327389,0.3409303065137921,-0.08624485882605631,-0.10667329200103669,-0.32015823748254724,0.12007984841625544,0.39009063135539473,0.12779934589332942,0.23549606304836238,-0.21588409732748326,0.09596733819391334,-0.06702919470840284,-0.5078367441032013,0.29915681070208483,0.3850814584327622,-0.11797914672227276,0.35097707800884476,0.20645716531921457,0.15229527994871742,-0.28602961986759184,1.0,-0.2515602338291118,-0.06890056598555136,0.5077656842521024,-0.5407908557571303,0.6185713667996006,-0.1814197841819259,-0.017386122948445357,0.19683297317021828,-0.35061051890382194,0.29055117155446203,-0.05443904118922149,0.23504240649023408,-0.0990310353188827,0.13787619258957046,0.19547603057322116,-0.12120987325219484,0.3003755542883068,-0.22715106939347682,0.19869294975247737,-0.13636091817051021,-0.2627748310416411,-0.5357922547555526
