,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADJ,0.304054822453525,-0.49678519015415257,-0.017747989674590157,-0.2580354259862895,-0.08908401458709195,0.0269527434442556,0.10642303600173122,0.21523005727496464,0.05471070550931676,-0.24818521336139213,-0.35981393177411763,0.17811956400421308,-0.35784033654156394,0.09966713439455417,1.0,0.38480761836829736,-0.07474304733865915,-0.12771897833931378,0.22425969742532711,-0.5006370153030121,-0.16118562881600673,-0.3388621763552523,0.37430676308678945,0.12067139046713025,-0.11935976856205555,-0.43698327477930715,0.4420790894146421,0.11046630561683814,0.38877215045940505,0.7171227443565271,0.01866998055801164,0.5836783411021511,0.19290788282667748,0.06980442303430576,0.31649382324891895,-0.16869173358023767,0.6861266355272772,0.3874325616032447,-0.3422214465636411,-0.5006370153030121,-0.4400579674763309,-0.168545784854428,0.05854529788879788,0.06803915680204453,-0.15322536677473003,0.04474846744598266,-0.04164552071995485,0.10701607098655888,0.17711614916429194,-0.2591370030922488,-0.6096813089125744,-0.5002361755285617
advmod:emph,0.17811301134839563,-0.18298461234270186,-0.18365256696928062,-0.2916376942379105,0.30752539581551147,-0.5992005455480719,0.18041130466070127,0.09789122105098533,-0.21183544251696376,-0.042292069121932126,0.30455046446645284,0.3626430191017364,-0.2633610393117899,0.0834936182535367,0.38480761836829736,1.0,-0.06699841497877268,-0.029347521744393427,0.08768660859417807,-0.5025258599286301,0.1863199526462372,-0.19046825276351326,0.07397771086530339,-0.02426342670122447,-0.5198859722106889,-0.22176521134125785,0.11904980077605175,-0.023718948061340492,0.02814871742461939,0.07909708192840861,0.1568538816131053,0.08045420175356004,0.3093753607828547,-0.04520434352982201,0.33057329466994806,-0.244786326562947,0.45849166896278604,0.4722787584921025,-0.30560136578261926,-0.5025258599286301,0.19036742698030004,-0.27153499910391193,-0.27714847876944887,0.051931525991829555,-0.22916475074904583,0.1182972359218126,0.16033804675763058,-0.05424799625628358,-0.2116210756811767,-0.33849872949399223,-0.20440946624948986,-0.0533828777982083
obl:arg,-0.3849573458076082,0.2104115433961256,0.31044590390887883,-0.1599552955139801,0.20739954777659664,-0.21861598565704735,-0.8869859525219227,-0.5244194169188507,0.4553262603778912,0.5841644432646899,0.43005018076858853,0.1166284607259096,-0.27022106515078825,-0.23280597246650106,-0.07474304733865915,-0.06699841497877268,1.0,0.151390233819955,-0.0896499980948732,-0.11176847130609777,-0.4030068693479858,0.24834186581368728,0.5873986350671262,0.588495813670301,-0.2270275339134073,0.42678626328144187,0.09675455982767787,-0.43159999594973936,-0.25349447716094015,-0.41983230398007093,-0.8414612901281059,-0.302053214160564,0.5476707830715132,0.23280312957537805,-0.025040593926787976,0.41614000125393263,0.21014483102988685,-0.08915702508934983,-0.5546777535815456,-0.11176847130609777,0.27115414739835786,0.28535157404256206,0.16776051883245297,0.17270767657563713,-0.12020152463155297,-0.31324531546016576,0.15878770426362274,-0.4714368886674886,-0.3683819570720804,0.06510767852168625,-0.48357570946543066,0.28377092750461924
aux,0.3111495999708894,-0.4151920676900407,0.08441236934898093,-0.18104664660233563,0.3870150200422758,0.1596315515400567,-0.12413981922273683,-0.44776682928794664,0.4409107943200696,0.4150030396923705,0.0472966234355014,0.47621622385736906,-0.37300879055061953,-0.15979014636231578,-0.12771897833931378,-0.029347521744393427,0.151390233819955,1.0,-0.07728220394788139,-0.12274503646974506,-0.2080395848016469,-0.4522711161292515,0.3081727436079828,0.41551595644112155,-0.5231409269919138,-0.09677835708644336,0.460822442200921,-0.053017742117723435,0.11861555034859615,-0.12274503646974506,-0.04251269308709656,-0.020741175123677097,0.528484217968435,-0.14951158726210262,0.1617545877103661,0.6199173648231957,-0.03881826265974483,-0.23926868305880553,-0.23025912830019668,-0.12274503646974506,-0.023111787742191036,0.43497309840035664,-0.31978059912957024,0.9309103193663942,-0.07977414308099352,-0.027953188846581715,0.0703545472943156,0.28350849130796923,-0.5223468333120506,0.3256726543673978,-0.12958553985107177,-0.40559515941287233
flat,0.404298192175129,-0.41236028702487043,-0.4353677296489607,0.6603126943079072,0.2350352302683563,0.24737627145800242,0.19385775451560794,0.3037590021246791,0.1939460401507644,-0.3504978528946837,-0.5360288874413237,0.2557626822741487,0.06938277954817522,0.08376563563915429,0.22425969742532711,0.08768660859417807,-0.0896499980948732,-0.07728220394788139,1.0,0.2552789504843001,-0.49387925192961657,-0.012951676441224443,0.1893236218580562,0.12346845631836971,0.27917460741049627,-0.4470143453415641,0.246250383201693,-0.13740754867536994,0.46885534579831345,0.17806130451008567,0.12743194353587678,0.24902300885813164,-0.3318290395978747,0.2373042682021453,-0.11468000466621549,0.16652193026736367,0.1704951929951708,-0.13113840688126932,0.3402362372406035,0.2552789504843001,-0.5193778482801564,0.207274475388512,-0.4289839016704643,-0.11027548257841716,-0.32670677626927774,-0.13684782694665854,-0.23735194280030728,0.158769764901881,0.22039233508826814,0.23512979925910696,0.3051499704602989,-0.41329966557334996
conj:expl,-0.12451839317237125,0.15933986024836222,-0.22374095448908154,0.7154179183913502,0.08619732679166937,0.34208316513647213,-0.0442579132712913,0.425945328359004,-0.15121831614913736,-0.15762923671172635,-0.012727195123658072,-0.5451768338593811,0.2547176032939814,0.04450168003345882,-0.5006370153030121,-0.5025258599286301,-0.11176847130609777,-0.12274503646974506,0.2552789504843001,1.0,-0.30552182315226906,0.290735949389521,-0.328609789182636,-0.2759880105159551,0.3644218701962473,-0.024456426174463235,-0.21630352952579018,0.11438997187175853,0.04943292088350013,-0.08333333333333333,-0.03224736675842354,-0.4614453107175897,-0.3591558832089834,-0.380157553446334,-0.5750336542514108,-0.08333333333333331,-0.6662912700005075,-0.47828963114902273,0.5760195642895978,1.0,0.06751823428504866,0.23595441575649267,-0.1834416056950809,-0.1676466812681603,-0.039002176221101484,0.10889107757079837,0.09718395291393651,0.5588864446941492,0.18349999486526258,0.3128617083277299,0.44982883708998667,0.20204702955091366
nsubj,-0.14695821823139663,0.2909218130639884,0.3161325592488099,-0.5552588337524178,-0.2611691071879345,-0.12342414608384637,0.3825974913194741,0.1325007334021435,-0.24802518760841635,-0.23423534796716455,0.2818076136084483,-0.2333139853839455,0.07513631395110744,-0.25536485819659366,-0.16118562881600673,0.1863199526462372,-0.4030068693479858,-0.2080395848016469,-0.49387925192961657,-0.30552182315226906,1.0,0.08986003668017399,-0.3806177271911698,-0.1603906776958285,-0.29070233982063964,0.29507957174082744,-0.6571065592322157,0.08895043218029328,-0.24058341980981107,0.02856506400877927,0.35027043687678827,0.05460731209114042,0.045203662559387854,0.12035039774986689,0.25786583985472106,-0.28820560067606404,-0.02954148273466173,0.17755013634766986,-0.1661013340970305,-0.30552182315226906,0.3672790723687801,-0.340052957290094,0.44806092284372556,-0.19058854017313145,0.4304707076707291,-0.327879248440709,0.25105875093402613,-0.18719792588272227,0.1284871528241963,-0.31754355833198233,0.34299434583122446,0.21081342029820074
root,-0.8963905666330312,0.8812785528124243,0.32749752050017034,0.29806553780282025,-0.053642706187485345,-0.3142292353520305,-0.38012092927934193,0.16478615724928056,-0.37790753819415135,0.05173935165628294,0.0761758723515134,-0.35383045293935755,-0.05423603690610304,0.21913852688457164,-0.3388621763552523,-0.19046825276351326,0.24834186581368728,-0.4522711161292515,-0.012951676441224443,0.290735949389521,0.08986003668017399,1.0,0.033445924716013355,-0.2430051603466566,0.06811716992211687,0.4276453265776218,-0.6584576311911627,-0.5027498753949915,-0.12314968346414194,-0.29221149321816897,-0.376194477825858,-0.008388344480355555,-0.16054840672801887,0.46308899214272237,-0.04988597855429367,-0.4101209313262346,-0.33039055113966853,0.1360275978806653,-0.1494212245655991,0.290735949389521,-0.02945201039574419,-0.2927580839220182,0.6032618477055105,-0.44414591800514247,0.1807907268606757,-0.30381480203539407,0.22324305868829053,-0.2655735923446575,0.475424297503529,-0.14434901986491,0.17115827271792924,0.8342697749171919
advcl,-0.07109211029926367,-0.2178029673836203,0.005887084307200385,-0.25644140944229327,-0.1590803083061488,-0.19702563758363079,-0.46398728712578735,-0.19379960307929084,0.5691599589884617,0.4761297324005086,0.08509233000176296,0.28146699473393477,-0.29265094473703374,0.13906284060587296,0.37430676308678945,0.07397771086530339,0.5873986350671262,0.3081727436079828,0.1893236218580562,-0.328609789182636,-0.3806177271911698,0.033445924716013355,1.0,0.6269504805035438,-0.4386370536873981,0.1855679103259215,0.2594925014997142,-0.541544926297684,0.22329742031937203,0.07244269516519972,-0.4938879495138679,0.23995580511319894,0.3980478685900449,0.1868169465627513,-0.023054076470223162,0.43337715463720816,0.5545003915676008,0.3784635106977041,-0.44651438875974253,-0.328609789182636,-0.06901258122615257,0.24586184139516298,0.018685090941796132,0.4007226398587541,-0.43602173281793616,-0.29909072020740773,0.2888781071401508,-0.22481533593181,-0.14187107767703547,-0.3294272496096498,-0.39006840967208906,-0.17038251962504597
mark,0.21234776914434764,-0.37113101323147796,0.12678601082428909,-0.27739997786512016,0.05278058269834672,0.01645922789417934,-0.4500160564752568,-0.42988488671163233,0.945186965445355,0.47210015729633387,0.16485681660598844,0.3483059031513347,-0.3651861956898744,-0.3133672773796275,0.12067139046713025,-0.02426342670122447,0.588495813670301,0.41551595644112155,0.12346845631836971,-0.2759880105159551,-0.1603906776958285,-0.2430051603466566,0.6269504805035438,1.0,-0.39639380437822486,0.2857341745848883,0.1413070878564062,-0.34227465194745377,0.0012930441174126906,-0.0549390643560928,-0.48005182954736847,-0.14220070032322077,0.6222227329094825,0.13003711030287507,0.07598799124841511,0.7583474800849495,0.33956587672633043,0.02739640152595192,-0.4002731301708002,-0.2759880105159551,0.08727662303953938,0.4526147656912844,-0.08061231078055964,0.5408050752153852,-0.15302228909664606,-0.4214419557782764,0.37629220254677265,-0.3075723191820743,-0.586882750625103,-0.06838533739837072,-0.1332117865394112,-0.28167339924262175
det,0.11280092432966274,0.07620353230593664,-0.25673471324977326,0.5615634715786684,-0.20030890509958266,0.4086671150155854,0.24487245343613753,0.05775326624749086,-0.19009743234651497,-0.37258428253048337,-0.5385110355933832,-0.21206704989180264,0.5912369287891471,0.09056927167168895,-0.11935976856205555,-0.5198859722106889,-0.2270275339134073,-0.5231409269919138,0.27917460741049627,0.3644218701962473,-0.29070233982063964,0.06811716992211687,-0.4386370536873981,-0.39639380437822486,1.0,-0.16813150614793004,0.07862568111011785,0.22034622442719362,0.03482932999173492,0.0045277850180683666,0.24562051786734646,0.06554020773901542,-0.8003852903842689,0.0941588988883439,-0.33787794701929375,-0.12562569236143775,-0.2528137101730849,-0.33585223812425086,0.6661291751407825,0.3644218701962473,-0.3686875436440946,-0.011985241465462376,-0.08421819716211955,-0.6470776508158341,0.08077371604841273,0.26802660065749234,-0.6637408304261592,-0.10803945047159753,0.3797856380096838,0.344099606329574,0.23108335902454108,-0.015503439936712984
csubj,-0.5241104756561169,0.5078484057764522,0.06586681395810413,-0.33979774318243816,-0.12069615942032254,-0.14673842671949483,-0.3622079036032613,-0.4223698640476639,0.2125560825761099,0.6477888837117308,0.48658434153037655,-0.13645867726572095,-0.1119844508820274,-0.26194197245363804,-0.43698327477930715,-0.22176521134125785,0.42678626328144187,-0.09677835708644336,-0.4470143453415641,-0.024456426174463235,0.29507957174082744,0.4276453265776218,0.1855679103259215,0.2857341745848883,-0.16813150614793004,1.0,-0.3822477063530925,-0.46704178322582535,-0.5780401613217899,-0.4742162880448924,-0.3259021185202425,-0.29178947523382387,0.17423289480532836,0.24258155615217414,-0.338730926984565,0.0779226038811488,0.010457253540456447,0.13680087987070594,-0.1380988112311596,-0.024456426174463235,0.42227394073949215,-0.19338131952680696,0.391749843526492,-0.09889981372573332,-0.1787513403211817,-0.4520528429292487,0.3404488176070293,-0.45985219979200476,-0.3272405142664377,-0.14995625944031546,0.10996489614453032,0.6153369449508846
xcomp,0.5786244843429064,-0.6828249246122781,-0.4092148437770919,0.029828501632423635,0.34964274197804285,0.28162883584456955,0.015939934939292792,-0.3415778205626664,0.23502042231463005,0.21790382167592934,-0.3008113734233112,0.5733044247088149,-0.2118976826319467,-0.02292183881944655,0.4420790894146421,0.11904980077605175,0.09675455982767787,0.460822442200921,0.246250383201693,-0.21630352952579018,-0.6571065592322157,-0.6584576311911627,0.2594925014997142,0.1413070878564062,0.07862568111011785,-0.3822477063530925,1.0,0.23534530556980623,0.10311783489742629,0.11345037096405988,0.05634002515821415,0.1869804050567589,0.11147477628719356,-0.13324899420353237,0.00019988838657482004,0.27813910551235826,0.4355251505742826,-0.1165030604801534,0.05803620386632991,-0.21630352952579018,-0.3508930143749292,0.114118721423328,-0.524613143903361,0.3973400070673242,-0.49481076380303457,0.3251428966549824,-0.4529637447156164,0.225607819194248,-0.3809520465156625,0.3783971420245024,-0.5121650990154029,-0.611732253353274
