,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
ADP,-0.3385525215918206,0.7801450376597882,-0.629528346713327,-0.8744495842214794,0.2823055919080328,0.06011247376591726,0.2256791261753899,0.10916391605647623,-0.19339139383760343,-0.5266051207315885,1.0,0.7001566919133411,-0.16173348407728763,0.44334788068996694,-0.4039329946500764,0.8196463125701761,0.15494524469543125,-0.25405174881289805,-0.7635750786832175,0.5882162013108327,-0.6263418570014112,-0.00571275207656156,-0.36159469666268007,-0.5962298620840137,-0.36386618236455937,0.4897643795257005,0.2133400740173444,-0.17186391169511195,0.09463701572169844,0.9274090807960472,0.21227469751951875,-0.5271477426307944,-0.26233843684025954,0.08332118750244287,-0.5500797911140405,-0.2870320499779708,0.6762748663183767,0.08332118750244287,0.9871113067411711,-0.13649229539920074,-0.20198876296309692,0.7575146186137376,-0.4682460168667439,0.3033283977293465,-0.33481461332674634,-0.36426984869517065,-0.5008042631880195,0.10004830870768226,0.41886327860946093,0.8361473389512292
PROPN,0.23943442361131406,0.5518943043544675,0.08697075286731781,-0.709482059404361,-0.4668172023722861,-0.5586987587616186,0.6598055587899583,0.6938756700149682,-0.029689565682944626,-0.9318024121314288,0.7001566919133411,1.0,-0.6821724307061123,0.9270779069737654,-0.19794054752554835,0.9610981069200514,-0.3198621658895304,0.3814323600874198,-0.31737216555678294,-0.10636933855261112,-0.7336449661067789,-0.07721967778847703,0.01916552278864392,-0.8260698711893254,-0.741726382114114,0.8800616515373149,0.5119821571668295,-0.6941150670789423,0.5959514261728694,0.4404161340578738,0.19732678201787202,-0.4902156621111501,-0.7591372824850905,0.10627235345825144,0.1273228343904406,0.4706981016019389,0.9266677570663359,0.10627235345825144,0.692694081545934,-0.6549431555558408,0.02696906962169596,0.0733371906200661,0.059910456490192665,0.09414457246764808,-0.44933767473890324,0.382893442161629,-0.7701064579540791,-0.5899631621120164,0.2563123808032043,0.5901826655545983
PRON,-0.8203219805674437,0.19065473601713426,-0.554027637527519,0.5192943019260494,0.6796265121563627,0.8767786745093785,-0.24897793018997,-0.9202011284434584,-0.6486570815114806,0.6533474720015885,-0.16173348407728763,-0.6821724307061123,1.0,-0.8862804145064012,0.3285852117290169,-0.48165316287113963,0.9010854374120029,-0.9127501005717245,-0.3946201828411296,0.6026305983561382,0.23569882365356126,-0.4959739242536301,-0.33668669461993456,0.34686640338558145,0.893192496648022,-0.7838591803208377,-0.8966930221706345,0.89435497983071,-0.35034892529266326,-0.010556272611067515,-0.23454604558870312,0.524279069325917,0.3827490412467183,-0.5945544028343179,-0.28539050146937545,-0.6601054748159949,-0.43832602139686483,-0.5945544028343179,-0.11265435973222832,0.637799225091987,0.08162757287682697,0.34644344074419847,-0.4562079062592208,0.627413809965786,-0.001118255247986952,-0.6469830143385417,0.709783858704859,0.8819830613286062,-0.4892273654789043,0.14922995355674207
NUM,0.5852141902473659,0.2616125587161632,0.3628168637452022,-0.6004303071317229,-0.6960947564997593,-0.8201686047569762,0.5454796861207891,0.9080102682540953,0.24208883257259797,-0.9227107569629701,0.44334788068996694,0.9270779069737654,-0.8862804145064012,1.0,-0.27778704090715634,0.7889028706962169,-0.6008954647129875,0.6903560453038315,0.05927817215868657,-0.4403216358481417,-0.6200135660850538,0.12863114039632215,0.28829871364135556,-0.7266246377319091,-0.8986408874332315,0.8651935551362224,0.7324139374420895,-0.8970597850047469,0.5365900145456288,0.17623461081955225,0.30334996034146555,-0.4274489199969076,-0.7112886843005706,0.24998906555595685,0.3287438832480533,0.6523866735104286,0.7598766501315638,0.24998906555595685,0.4074626635258683,-0.7957070882166836,-0.06166428402008822,-0.21258089348030615,0.3672716439719148,-0.21922401182823428,-0.22352144447704828,0.5812061394234522,-0.7310258590688834,-0.8389000248853155,0.35792213382112503,0.29186855794542266
ADJ,-0.3490729557804204,-0.1650898053463664,0.4116488721990521,0.5868566529653837,-0.08778843084533984,0.3626703187847912,0.5689981278807785,-0.38363739045219725,-0.4351966657591757,0.2553177192467756,-0.4039329946500764,-0.19794054752554835,0.3285852117290169,-0.27778704090715634,1.0,-0.1008280544648191,0.23703036330141983,-0.17543284707392623,-0.1575817216223485,-0.0031873247789038646,0.37787333303153,-0.6472719336187123,-0.462493434481047,0.24798349632060274,0.6337689950997271,0.04846121825620534,-0.6963986233762297,0.4906839817110929,0.6519486978198609,-0.39607510415563874,-0.859847997768922,0.08113253682224295,-0.23389314768172378,-0.3103226003251504,0.3435503797888657,0.38319397472390854,0.13446134271946933,-0.3103226003251504,-0.2560574264559084,0.35707576218271186,0.9326445260456575,-0.35424680230270367,-0.30170385138386047,0.483113974842315,-0.7023790459728175,0.4347537256010463,-0.07964540848287856,0.18155709583010476,-0.9548130584031498,-0.18445548927696453
advmod:emph,-0.03526950624275613,0.6891995390165104,-0.10692021309493686,-0.7306685735272055,-0.2502712267333472,-0.30869598179425006,0.6880864486905738,0.4680829269684123,-0.2049384024738064,-0.8390001304904025,0.8196463125701761,0.9610981069200514,-0.48165316287113963,0.7889028706962169,-0.1008280544648191,1.0,-0.10651536347865054,0.13178122495080052,-0.5654478552911287,0.15192998035531113,-0.7186152419376929,-0.206708797825593,-0.20975588167063414,-0.7981368020095296,-0.551084094605382,0.8307050392854026,0.3052775221558834,-0.47248104847246214,0.6008683581020414,0.5982084471979358,0.06495916283643428,-0.5255573049778193,-0.7129824848700559,0.02326380946717115,-0.04350462648616064,0.30477143584126887,0.967385365693061,0.02326380946717115,0.8381762520293062,-0.4679171434474006,0.12096458598574875,0.2761699709479972,-0.1926873475098992,0.3010737373053055,-0.5960457107636905,0.21819908856151762,-0.75675146767077,-0.35142867982299786,0.15080644363327805,0.733007801500003
obl:arg,-0.8601176444413625,0.5876914935362513,-0.6616708418248813,0.31034763945404736,0.5450383033276165,0.7401215736709724,0.024609632141046913,-0.7341860549613811,-0.8762653249263322,0.26580841696628715,0.15494524469543125,-0.3198621658895304,0.9010854374120029,-0.6008954647129875,0.23703036330141983,-0.10651536347865054,1.0,-0.9398835400925363,-0.6167404247713412,0.6396662041154851,-0.1943663027188415,-0.6983919805571625,-0.2770715427207441,-0.08822054413060867,0.6773730325831521,-0.5762350126780664,-0.8334078737293953,0.6905810894850893,-0.16811924687022967,0.169450128868547,-0.05621426540640172,0.5214813252537488,0.02644302941719164,-0.787753048386491,-0.21482798939188996,-0.5772113683685733,-0.07571345219806287,-0.787753048386491,0.1951346977908312,0.3444715732564061,0.00850443559694251,0.43062711002223564,-0.42572538276044763,0.8547799300812364,-0.14862847180586608,-0.624762455544938,0.5752171326350836,0.746584209319396,-0.44892854888559913,0.544075089571019
flat,0.9531749964484351,-0.4963656498159479,0.7967418419331228,-0.14472076647639162,-0.7928683132177372,-0.8979028883990398,0.1443394846559287,0.8685296756765196,0.7084728101148644,-0.43574527818439507,-0.25405174881289805,0.3814323600874198,-0.9127501005717245,0.6903560453038315,-0.17543284707392623,0.13178122495080052,-0.9398835400925363,1.0,0.711373996034896,-0.844209355638085,0.005331676459073209,0.48527240290092777,0.5082134090269479,-0.1119766703838409,-0.7382284919199463,0.5533569266150844,0.7983220396996435,-0.8202424756496577,0.2908670916436472,-0.3794686507267287,0.17384512709749145,-0.2721500864598781,-0.27492773590109726,0.5304955018763938,0.5187534493421022,0.7622631013661736,0.14590028566284693,0.5304955018763938,-0.30116912734207135,-0.5916071373211793,-0.02395383021812113,-0.6575843924536111,0.6641566356346306,-0.7390111721560239,0.16165267615564627,0.7775172035606005,-0.46951324281777784,-0.9150358122705398,0.31814601402047055,-0.481120588609885
nsubj,0.8369349832704651,-0.7648861542593307,0.6934764135337605,0.42364692176951496,-0.5586176429230892,-0.6004703637717953,-0.3406012170351619,0.45633407147888017,0.6200624215428249,0.11621548020168118,-0.7635750786832175,-0.31737216555678294,-0.3946201828411296,0.05927817215868657,-0.1575817216223485,-0.5654478552911287,-0.6167404247713412,0.711373996034896,1.0,-0.8594650676594735,0.33073993396763723,0.45623463918524565,0.7309909663934586,0.30960138668855575,-0.28997923451885566,-0.18669111149298745,0.45267556545995347,-0.42916326391661913,-0.21216478707154326,-0.7742555071980813,0.2754424717725345,0.3090692384755999,0.1651183198411801,0.2565366868803523,0.5596678487873219,0.41820035445667886,-0.5360953418855674,0.2565366868803523,-0.8358679220135227,-0.31900676529983035,-0.23855215518981915,-0.7735743788162424,0.817350275747465,-0.7487114060210501,0.6367342189280043,0.46202384022344783,0.2541790677406081,-0.5655933008180954,0.1787659036747886,-0.7992379181160955
root,-0.893094460814098,0.4828672598073005,-0.8690082589003625,-0.3357953399272506,0.9032116757052198,0.8354581277757132,-0.16320172446682138,-0.7335659061234012,-0.39180907551051014,0.32894490914138896,0.5882162013108327,-0.10636933855261112,0.6026305983561382,-0.4403216358481417,-0.0031873247789038646,0.15192998035531113,0.6396662041154851,-0.844209355638085,-0.8594650676594735,1.0,0.029131959451591152,-0.14428273585280682,-0.7656672823954424,0.12015086339027434,0.49753141042812105,-0.17774828270191367,-0.4863108987667642,0.6834828066162001,-0.2474902601964097,0.7740143902593178,-0.2509210226867838,-0.26917883986418406,0.3570400711242505,-0.06631355468281962,-0.8504473720374165,-0.7883302779759357,0.06307023485598208,-0.06631355468281962,0.6360124350454266,0.6621726181543134,0.04414179425168959,0.926881812819529,-0.9017517481209085,0.5124307042635692,-0.2969406411744997,-0.7840451102221407,0.021354706355262952,0.8572527953791461,-0.0063100554574689015,0.5219072040553602
advcl,-0.039347714121896686,-0.8421421782096846,0.24702272139581502,0.41938470941509254,0.3489014096850144,0.40707251524840277,-0.45272611643208815,-0.4883538541335103,0.4367822275881828,0.8614064015711689,-0.6263418570014112,-0.7336449661067789,0.23569882365356126,-0.6200135660850538,0.37787333303153,-0.7186152419376929,-0.1943663027188415,0.005331676459073209,0.33073993396763723,0.029131959451591152,1.0,0.356442892766136,-0.3551770536925324,0.9781144942823992,0.5652003236244342,-0.3282078603996486,-0.2404461900721686,0.5471493957111916,-0.22997179939227363,-0.3100297290834181,-0.614067609565119,-0.14419271966099514,0.735108336855355,0.4565811602358698,-0.2133493401746066,-0.1398767838301528,-0.6633439329040086,0.4565811602358698,-0.5695002330815241,0.7596099997275988,0.38227978862516,-0.12532662944578177,-0.25924968744657784,-0.3919410888208229,0.0850404795257262,0.004925248148952577,0.13778649861110467,0.36422870144045405,-0.22318686552306144,-0.8244103590827045
mark,0.5315906202635781,-0.5456991373231003,0.03371112982233411,-0.43888270359015047,0.11257016486708084,-0.29808938659226764,-0.679085811044533,0.28791416807122827,0.9416917644201048,0.17498887581481276,-0.00571275207656156,-0.07721967778847703,-0.4959739242536301,0.12863114039632215,-0.6472719336187123,-0.206708797825593,-0.6983919805571625,0.48527240290092777,0.45623463918524565,-0.14428273585280682,0.356442892766136,1.0,0.15154861200444444,0.3959014892943509,-0.4399591419875903,0.08383219682025198,0.7388582956854187,-0.3191708243189969,-0.5334182991515957,0.17810886854941754,0.2778281003117977,-0.4728743561940031,0.5952203563689031,0.8773588966776814,-0.397622865736971,-0.17485066761102824,-0.37938654590599924,0.8773588966776814,-0.09443138979174692,0.07193895544823646,-0.4612300350489886,0.127320785316149,0.14287505785123472,-0.9174015118755906,0.5655289532315374,-0.1102096447878618,-0.18869165351496514,-0.19112105042593466,0.8100856666398485,-0.4911452100102889
det,0.7233447595267294,-0.12493531983499502,0.35182996457111937,0.23526079385561097,-0.645916419628552,-0.7254177913381663,-0.1698154328648835,0.619814992265364,0.19906003235421502,-0.34501511693533965,-0.36159469666268007,0.01916552278864392,-0.33668669461993456,0.28829871364135556,-0.462493434481047,-0.20975588167063414,-0.2770715427207441,0.5082134090269479,0.7309909663934586,-0.7656672823954424,-0.3551770536925324,0.15154861200444444,1.0,-0.31399597702974286,-0.533711635018116,-0.19786704426482982,0.47465756377617824,-0.653740132555898,-0.23586087086182017,-0.5625847730130427,0.7762724704447346,0.5866156411945629,-0.22518555583727784,-0.20443031143460463,0.6360372761434467,0.31316116568732555,-0.23240730357695077,-0.20443031143460463,-0.48325202622826335,-0.7539826996800311,-0.6191033509369005,-0.5963834154764155,0.9683005930017359,-0.3823005094745216,0.7003304100440236,0.25143104832509955,0.39256448936414834,-0.6344185672292615,0.31789955341724097,-0.1852046890232193
csubj,-0.10495688628953209,-0.7921797854956899,0.08505116006800391,0.4130813029722495,0.47550809972718855,0.484880672263326,-0.6098473409469677,-0.5731180048283703,0.412714529348471,0.9334150587145087,-0.5962298620840137,-0.8260698711893254,0.34686640338558145,-0.7266246377319091,0.24798349632060274,-0.7981368020095296,-0.08822054413060867,-0.1119766703838409,0.30960138668855575,0.12015086339027434,0.9781144942823992,0.3959014892943509,-0.31399597702974286,1.0,0.6021923554266224,-0.4825517348830759,-0.2634888290303017,0.607887173451954,-0.4184069079242017,-0.25477242557893526,-0.4901848995368922,-0.057408926159712693,0.8500703427689232,0.4112658047868838,-0.3162038552207581,-0.321082645301785,-0.7780847794719666,0.4112658047868838,-0.5595687445084153,0.800700832430896,0.21841535272466286,-0.01350081169619889,-0.2677907429914034,-0.38345676053484345,0.22863655664609359,-0.1827547949750241,0.28628115939120596,0.4773689614243811,-0.13054678951331145,-0.7791296335593072
xcomp,-0.7453414656440752,-0.12462504865452662,-0.25030071470347864,0.6219091261987629,0.6083555220636054,0.8891388970876953,-0.14034375902794466,-0.9398694828999418,-0.4761949408860666,0.7950345249868335,-0.36386618236455937,-0.741726382114114,0.893192496648022,-0.8986408874332315,0.6337689950997271,-0.551084094605382,0.6773730325831521,-0.7382284919199463,-0.28997923451885566,0.49753141042812105,0.5652003236244342,-0.4399591419875903,-0.533711635018116,0.6021923554266224,1.0,-0.6245053625522148,-0.9264997713167089,0.9676676681485271,-0.1262940010785902,-0.1524866020095743,-0.617177835774855,0.3147188134218517,0.4299120738967274,-0.36910397972277564,-0.2210140485933711,-0.43575095136803504,-0.4419600885323193,-0.36910397972277564,-0.26553345531191014,0.8135571480996648,0.4517425403328578,0.16743724341891855,-0.5493212041619343,0.49932631001913214,-0.2134843929203478,-0.369050616717401,0.49698792685729226,0.8272339730016476,-0.6846703980444167,-0.1501075175303968
obl,0.32073015020552803,0.17188835132628252,0.35296411178367687,-0.635228788170588,-0.4639562849754691,-0.5146381502192134,0.6576791135649678,0.6395884510466602,0.22885304757219993,-0.711987686678995,0.4897643795257005,0.8800616515373149,-0.7838591803208377,0.8651935551362224,0.04846121825620534,0.8307050392854026,-0.5762350126780664,0.5533569266150844,-0.18669111149298745,-0.17774828270191367,-0.3282078603996486,0.08383219682025198,-0.19786704426482982,-0.4825517348830759,-0.6245053625522148,1.0,0.515635670317137,-0.5914829212066889,0.724774381539377,0.33086308323670477,-0.17805217616159305,-0.740834330566228,-0.5960185678924594,0.41937825081695607,0.10518194962415024,0.6200344233108867,0.8414952796765777,0.41937825081695607,0.5247773617999034,-0.4100247053910437,0.3502277536753482,-0.054861855630628634,-0.06158329222932086,-0.1147868129922878,-0.594244710730392,0.5973741915408465,-0.9672376228294424,-0.5994306979192303,0.13460309581154464,0.2320264100639334
nmod,0.815494630778504,-0.18477712118380363,0.27230556483645696,-0.6047209219536716,-0.45535010397078524,-0.81517519317816,-0.15237821809154908,0.8420257424619699,0.7661557371229079,-0.5158100116026924,0.2133400740173444,0.5119821571668295,-0.8966930221706345,0.7324139374420895,-0.6963986233762297,0.3052775221558834,-0.8334078737293953,0.7983220396996435,0.45267556545995347,-0.4863108987667642,-0.2404461900721686,0.7388582956854187,0.47465756377617824,-0.2634888290303017,-0.9264997713167089,0.515635670317137,1.0,-0.8672455226244173,-0.08844774548880885,0.12844495908593417,0.5415168801200342,-0.4265231522575856,-0.08926196057276353,0.6492181963662653,0.05320118660658177,0.3120564612594389,0.16666036994669697,0.6492181963662653,0.10759226266526249,-0.5857336030112322,-0.4844686990060293,-0.13801127185865095,0.49970304315934483,-0.7756114542154824,0.3806235245113249,0.2941326075280984,-0.4612086614772169,-0.7341622842020966,0.8102351219308617,-0.14470177580603616
advcl:cmpr,-0.8338259543959975,-0.044937195491489224,-0.4428517482490491,0.41781835104848025,0.7848132317793374,0.9718169605944094,-0.2406753687186502,-0.9917411311657413,-0.4216470621063003,0.8090862331797837,-0.17186391169511195,-0.6941150670789423,0.89435497983071,-0.8970597850047469,0.4906839817110929,-0.47248104847246214,0.6905810894850893,-0.8202424756496577,-0.42916326391661913,0.6834828066162001,0.5471493957111916,-0.3191708243189969,-0.653740132555898,0.607887173451954,0.9676676681485271,-0.5914829212066889,-0.8672455226244173,1.0,-0.23435500860687228,0.08340305926141489,-0.5812470859697213,0.15936267801159754,0.5380748624810892,-0.25,-0.4583150115911969,-0.6092088504120754,-0.4173945154909112,-0.25,-0.08204568987649564,0.8999305582911667,0.3612925705315527,0.4013324190748485,-0.7038168481076567,0.4757231814097329,-0.2038570744058836,-0.5420065464020947,0.42679754365142586,0.9342681083570189,-0.5209172494894616,-0.051635252949766904
