,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
PROPN,-0.7101832623122196,0.21786214210891675,0.8173128744087366,-0.989185830763578,-0.24924923209846658,0.9051504812822807,-0.9736149548526111,-0.6900745997754026,-0.05294698585402596,-0.7592827047790031,1.0,0.9155207109353499,-0.6533935056774817,0.7568515431184825,-0.9404019265286934,0.012555918514352631,-0.03518312401576117,0.7578976455017126,0.7720539735042521,-0.8704042854220314,-0.854939673530255,-0.8077903115432551,-0.566443033422061,0.948343878105231,0.3292831662020035,-0.7771228817110322,0.999911984860731,-0.430470796135136,0.9038406386339469,0.9066399035107551,0.7600332763510129,-0.03518312401576117,0.5543235494004269,-0.8905150541277312,-0.7058188252513787,0.47700953843505994,0.9524731325583355,-0.700022453796742,0.889109715268928,0.4816687029885169,0.450924193486341,0.8946884476655864,0.5779463897296075,-0.6212157923911653,-0.8905150541277312,0.9169238741153297,-0.27518052319645997,-0.4304707961351359,0.5267934101777728
PRON,-0.3669820338127556,0.5920654166144314,0.5164807713101524,-0.8466200064851507,0.16138208508560276,0.9996858426372155,-0.7995676139321451,-0.9229163790146357,0.35323252138103517,-0.9569211826676194,0.9155207109353499,1.0,-0.9027217319668602,0.429994341236478,-0.9977556804873057,-0.3907439250111503,-0.4342326646144304,0.9563018187906343,0.45116536723507816,-0.9949262371708086,-0.9913838992540652,-0.9766753284183449,-0.8501020882112006,0.7406103669418146,0.6813022433495993,-0.9646407995443038,0.9101030639069883,-0.031013457598069866,0.9996041484853752,0.9997678095245479,0.9572556509474489,-0.4342326646144304,0.1726841602687413,-0.9982996126299651,-0.36122614948382475,0.08315702885666289,0.9945496705183642,-0.9281550411702597,0.6298813580413316,0.08844626083333758,0.053778672738007655,0.639415160977693,0.8574049572628646,-0.2535005859955907,-0.9982996126299651,0.9999938677624921,0.13480672869230995,-0.03101345759806985,0.8242178172671327
NUM,-0.06892461467275995,-0.8811842324564492,-0.09783734632864705,0.5352975002719842,-0.570268639542859,-0.9132213949042749,0.46340426926253003,0.9987734627849749,-0.7213613775848731,0.9887484078370218,-0.6533935056774817,-0.9027217319668602,1.0,0.00025540142553853083,0.8718880029224416,0.748754815082813,0.7795381866176335,-0.9890641581068486,-0.023326702972377055,0.9414252039217054,0.9512982689269979,0.9740445626743682,0.9939697799746496,-0.3794820123258703,-0.929951932479931,0.9841957631995335,-0.6432923697445044,-0.40202143716014643,-0.9144685222357407,-0.9117827221368675,-0.9885751018841918,0.7795381866176335,0.26787600566639813,0.9262651533928843,-0.07508867335622002,0.35366715174874064,-0.8529446903741478,0.9979927680237352,-0.2344556170142412,0.34869647697805195,0.3810551480578854,-0.24643052187746095,-0.9954100437700626,-0.18733122712012892,0.9262651533928843,-0.9012095219997651,-0.5479907444178886,-0.4020214371601465,-0.9876640410361444
ADJ,-0.9976394419047894,-0.472998081473422,0.9951773981810638,-0.8445268502174793,-0.8216038841812712,0.4072304696128716,-0.8860286043598399,-0.049258242125715085,-0.6927430657359209,-0.14933552170341266,0.7568515431184825,0.429994341236478,0.00025540142553853083,1.0,-0.4894826327216615,0.6630382728915578,0.62655377904051,0.14723328831797416,0.9997219051645123,-0.33698141145681776,-0.30802899060312994,-0.22610755420907455,0.10990820782827275,0.9251021645368711,-0.36791861534812914,-0.17683250680721466,0.7654562928389502,-0.9157329020899412,0.40442347248480875,0.41044006082567014,0.15047663265085123,0.62655377904051,0.9635217801400612,-0.3766358975097811,-0.9971960057398562,0.9354616376997835,0.5217834377319343,-0.06307310432949458,0.9720669128749158,0.9373247321247744,0.924649601988584,0.9690974900246943,-0.09595607951422454,-0.9823446167252003,-0.3766358975097811,0.4331534764784471,-0.8366243259055456,-0.9157329020899411,-0.1568400550696688
advmod:emph,0.42844620304464875,-0.536774482432688,-0.5726591373709269,0.8803557323923938,-0.09493789511891192,-0.9957639342130625,0.8379875258699452,0.8950655423868773,-0.28979656982931246,0.9353319422337627,-0.9404019265286934,-0.9977556804873057,0.8718880029224416,-0.4894826327216615,1.0,0.3282306013401368,0.3729407554803188,-0.9345778056696789,-0.509910351550044,0.9859566850853956,0.9803879715793731,0.9601056717577651,0.8129320067083133,-0.7839407519008874,-0.6307585307872237,0.9448273971940035,-0.9358073958691894,0.09787134837769361,-0.9954768440513889,-0.996081146725865,-0.9357396253084879,0.3729407554803188,-0.23825038757215447,0.9921559366333556,0.42285391022088903,-0.14969818475807237,-0.9992990606830792,0.9011499782248676,-0.6804747274005516,-0.15494504544674828,-0.12052078220577098,-0.6894628587609706,-0.8210203673933669,0.31770413124099334,0.9921559366333556,-0.9979840590418699,-0.06815568868736505,0.0978713483776936,-0.7844505434137533
obl:arg,-0.7128783627558829,-0.9731671581144584,0.5864108144636349,-0.1590762000530722,-0.971492585856901,-0.4136927865877609,-0.24040374866397607,0.7150166728795304,-0.9991834045544686,0.6411761290274411,0.012555918514352631,-0.3907439250111503,0.748754815082813,0.6630382728915578,0.3282306013401368,1.0,0.9988603459529929,-0.6428059543758099,0.6452007165870484,0.4813701329994528,0.5079519942410075,0.579280925597707,0.8169237225471649,0.32912653065261643,-0.9400223347287482,0.6195417887908861,0.025821115892423935,-0.9079383108232703,-0.4164869779119804,-0.41048834880846713,-0.6402900126371218,0.9988603459529929,0.8391957012506934,0.44373667823442026,-0.7171987574807409,0.8848181276415031,-0.2926394174266998,0.7052751149684372,0.46882163707829055,0.8823320991737709,0.898153658848966,0.45788912338376137,-0.8087537556179515,-0.7913777084040746,0.44373667823442026,-0.3875178829418571,-0.9647719320671309,-0.9079383108232704,-0.8433119757136298
flat,-0.6785945211519658,-0.9830403770591369,0.5470817689832856,-0.11177417268760038,-0.9590704289185846,-0.45667413171451005,-0.19380101051457255,0.7475691456555948,-0.9961162348858792,0.6770719593257487,-0.03518312401576117,-0.4342326646144304,0.7795381866176335,0.62655377904051,0.3729407554803188,0.9988603459529929,1.0,-0.6786347920208082,0.6080002146012005,0.5226563955191639,0.548485732891061,0.6175255774459321,0.8435199178704921,0.2836820983308542,-0.9552318399597869,0.6563008607402009,-0.021920893083028428,-0.8869003797941718,-0.45940429150112166,-0.45354251888087105,-0.6762221482082573,1.0,0.8122831424390538,0.48600320770667477,-0.6831209058671364,0.8615712899180217,-0.3379449885345163,0.7383076849534538,0.4261291034147263,0.8588642122849661,0.8761447279347246,0.41493621140892445,-0.835903446606507,-0.7612980693579843,0.48600320770667477,-0.43107534182510265,-0.9511156474297693,-0.8869003797941718,-0.8680013465741749
nsubj,-0.07896429504009625,0.8018203828162679,0.24354573846018307,-0.6540195430167765,0.44287875930012044,0.9633297043386129,-0.5890307407567967,-0.9951535525026182,0.6113300170250943,-0.9999977406276633,0.7578976455017126,0.9563018187906343,-0.9890641581068486,0.14723328831797416,-0.9345778056696789,-0.6428059543758099,-0.6786347920208082,1.0,0.17051737577514714,-0.9808653973327619,-0.9863607899296807,-0.9967769333200935,-0.9669274129328641,0.5117858825968673,0.8655543442685473,-0.9995501292721016,0.7491756728148367,0.26258244064875547,0.9641492477441808,0.9623800799460231,0.9999946211755358,-0.6786347920208082,-0.1228507633876189,-0.9717190414849,-0.07280201275468705,-0.21184541819063893,0.9206048541358217,-0.9964188633615668,0.37526664861878617,-0.20665413452756076,-0.2405295582426403,0.3866731008674235,0.970409722772833,0.0404076727216706,-0.9717190414849,0.9552720170749511,0.4186283490864814,0.2625824406487554,0.9537686090067927
root,-0.9957426295268835,-0.4520892746307367,0.9972138420422493,-0.8569204824892208,-0.8079322538442688,0.42865529244035444,-0.8967155564849141,-0.07279795100664688,-0.6755434205898844,-0.1726115911679628,0.7720539735042521,0.45116536723507816,-0.023326702972377055,0.9997219051645123,-0.509910351550044,0.6452007165870484,0.6080002146012005,0.17051737577514714,1.0,-0.3590904502914035,-0.33037873354294595,-0.2490159895670815,0.08643847483663418,0.9337994282493927,-0.34588835607626245,-0.19999373448862848,0.7804181767734772,-0.9060032732876286,0.4258784688177424,0.43183008358198677,0.17374830474409067,0.6080002146012005,0.9569425715730515,-0.3983766426302007,-0.9951539529614298,0.9268669337085366,0.5417556465594745,-0.08659064420281154,0.977331381279607,0.9288467398637643,0.9154119749638912,0.974645158950584,-0.0724561781542416,-0.9776596967718583,-0.3983766426302007,0.45428798197672526,-0.8234739670282374,-0.9060032732876286,-0.1335062553946103
advcl,0.27153253727625754,-0.6701396396331665,-0.42771055811672143,0.7887815896353249,-0.25985158360827143,-0.9971353133302355,0.7350885973662035,0.9569674889422066,-0.4455617952703735,0.9812770339594846,-0.8704042854220314,-0.9949262371708086,0.9414252039217054,-0.33698141145681776,0.9859566850853956,0.4813701329994528,0.5226563955191639,-0.9808653973327619,-0.3590904502914035,1.0,0.9995322129328187,0.9933224058647188,0.8987703584887726,-0.6692513007659487,-0.7514900763547134,0.9862632523157243,-0.8637956613193427,-0.06970257228632115,-0.9973629170097835,-0.9968631309844074,-0.9814986720142301,0.5226563955191639,-0.07271232649969755,0.9990990007812931,0.26557946980674707,0.017523503465752675,-0.9790138796998625,0.9608911297109132,-0.548544846788658,0.012215280652171754,0.046955667273476075,-0.5588180010628563,-0.9048313460390087,0.1548936203855252,0.9990990007812931,-0.9945678038611564,-0.23381147140171812,-0.06970257228632115,-0.8770069883144297
mark,0.2419709864694153,-0.6925263612027914,-0.3998655019014162,0.7696136899154272,-0.2892630177076572,-0.9943555734685469,0.7140099509907318,0.9653950382484243,-0.4727333526820941,0.9867084520193763,-0.854939673530255,-0.9913838992540652,0.9512982689269979,-0.30802899060312994,0.9803879715793731,0.5079519942410075,0.548485732891061,-0.9863607899296807,-0.33037873354294595,0.9995322129328187,1.0,0.9963862178715494,0.9117583692321503,-0.6462135292960017,-0.7713158838590353,0.9908537204801161,-0.8479822882883125,-0.10017916057707194,-0.9946767431856188,-0.9939762803019563,-0.9868953452454546,0.548485732891061,-0.04217568962809551,0.9973336561895597,0.23596994385706732,0.04809418922315738,-0.9723231725895488,0.968911038044179,-0.5227166677713622,0.04279086376628056,0.07748354663113878,-0.5331939270170826,-0.9174296532158897,0.1246066925542071,0.9973336561895597,-0.990919090325188,-0.26343795941678555,-0.1001791605770719,-0.8912914610493184
det,0.15868238324235898,-0.7512975379403974,-0.32056830620500315,0.7125985740109729,-0.36952478657094656,-0.9817503283206033,0.6519613922079275,0.9840575170617929,-0.5458730448591692,0.9969452140903148,-0.8077903115432551,-0.9766753284183449,0.9740445626743682,-0.22610755420907455,0.9601056717577651,0.579280925597707,0.6175255774459321,-0.9967769333200935,-0.2490159895670815,0.9933224058647188,0.9963862178715494,1.0,0.9433499029540423,-0.5790570705853263,-0.8225876738301355,0.9987345890851982,-0.7998985107116448,-0.18432808713455243,-0.9823297764152996,-0.981075425086017,-0.9970346940492942,0.6175255774459321,0.04283938820832517,0.9875310090292999,0.1525775844549048,0.13276033849057686,-0.9489644380699401,0.9864241221058032,-0.44841728316658114,0.1274966691564263,0.16188642357162383,-0.4594099187348571,-0.9479110200560578,0.039880140242781977,0.9875310090292999,-0.9759173713939797,-0.3444238637988519,-0.18432808713455237,-0.9265841464475725
advcl:pred,-0.17790256199676047,-0.9277121182304602,0.011880908813964221,0.43944850116178785,-0.6569062662015082,-0.8630342994488216,0.3634399675595676,0.9873212868170856,-0.792953500542478,0.9663830565063313,-0.566443033422061,-0.8501020882112006,0.9939697799746496,0.10990820782827275,0.8129320067083133,0.8169237225471649,0.8435199178704921,-0.9669274129328641,0.08643847483663418,0.8987703584887726,0.9117583692321503,0.9433499029540423,1.0,-0.27574154462649253,-0.9646619515671543,0.9588428286887474,-0.5554595441832533,-0.5,-0.8645816708570483,-0.861252396836017,-0.9660856726966929,0.8435199178704921,0.3719075103699629,0.8793538639320247,-0.18398065271416808,0.454101997525289,-0.7905615331299812,0.9850304618949062,-0.12644386285478698,0.44936573264027585,0.48013848437784507,-0.13867183118262158,-0.9999016267392106,-0.29391469626769257,0.8793538639320247,-0.8482526266205468,-0.636410392427159,-0.49999999999999994,-0.9988787440288435
csubj,-0.8968432206357694,-0.10301563351733475,0.9578879098087288,-0.9846177817505816,-0.5436057675118784,0.7235361666366867,-0.9957159930608063,-0.42482625437414473,-0.36701116937690453,-0.5136109709692631,0.948343878105231,0.7406103669418146,-0.3794820123258703,0.9251021645368711,-0.7839407519008874,0.32912653065261643,0.2836820983308542,0.5117858825968673,0.9337994282493927,-0.6692513007659487,-0.6462135292960017,-0.5790570705853263,-0.27574154462649253,1.0,0.012721787324401594,-0.5373224355555439,0.9524693989301387,-0.6945803976812749,0.7214126923754516,0.7259593872918261,0.5146009183989008,0.2836820983308542,0.7897321032749977,-0.700183048604059,-0.8940923479320697,0.7311944145158953,0.8066323064662547,-0.4373113089802529,0.9883825673522669,0.7348056041062337,0.7107914046594533,0.9901823505008617,0.2891969363490932,-0.8377313027417338,-0.700183048604059,0.7429589823547242,-0.5659619920309339,-0.6945803976812748,0.2299258351492554
xcomp,0.4309033017747729,0.9932886993783553,-0.27493310685927225,-0.1872340918773693,0.8323571147037971,0.699435285206953,-0.10512418220531831,-0.9106061946798002,0.9254722187546197,-0.8644877898028038,0.3292831662020035,0.6813022433495993,-0.929951932479931,-0.36791861534812914,-0.6307585307872237,-0.9400223347287482,-0.9552318399597869,0.8655543442685473,-0.34588835607626245,-0.7514900763547134,-0.7713158838590353,-0.8225876738301355,-0.9646619515671543,0.012721787324401594,1.0,-0.8501443541388807,0.31672673979521976,0.7105205666920739,0.7016270164369367,0.6969174176686623,0.8639070749109274,-0.9552318399597869,-0.6033554291409687,-0.7228131755195343,0.4364719581060852,-0.6728118300699419,0.6012675431408442,-0.9048007952678973,-0.1394002220247811,-0.6688748328990868,-0.6943033967700897,-0.1271734598808695,0.9608712581367036,0.5353810221346759,-0.7228131755195343,0.6787345483642382,0.8171645680755849,0.7105205666920739,0.9760544641501985
obl,0.10882743553744757,-0.783537304832,-0.2725254049769111,0.6764138362116828,-0.4157889643410852,-0.9709438834081858,0.6130028630898071,0.991756623275241,-0.587319804658635,0.9996116265653421,-0.7771228817110322,-0.9646407995443038,0.9841957631995335,-0.17683250680721466,0.9448273971940035,0.6195417887908861,0.6563008607402009,-0.9995501292721016,-0.19999373448862848,0.9862632523157243,0.9908537204801161,0.9987345890851982,0.9588428286887474,-0.5373224355555439,-0.8501443541388807,1.0,-0.7687046921692434,-0.23352443916143026,-0.9716742832963905,-0.9700962495742926,-0.9996431241005551,0.6563008607402009,0.09303036666689334,0.9783642795474187,0.10268199091414691,0.1824385282691286,-0.9319025644716403,0.9934346209371419,-0.4028982125765817,0.1772162624126564,0.21130955415982472,-0.4141585678727523,-0.9627310924165579,-0.010421673038417682,0.9783642795474187,-0.9637118524448856,-0.3912022686228067,-0.2335244391614302,-0.944325588186238
nmod,-0.7194611923003322,0.20489430624920443,0.824885506617717,-0.9910446579051373,-0.2620759169043282,0.8994309800956523,-0.976556832505925,-0.6804117753676393,-0.06619106427066687,-0.7505820046046983,0.999911984860731,0.9101030639069883,-0.6432923697445044,0.7654562928389502,-0.9358073958691894,0.025821115892423935,-0.021920893083028428,0.7491756728148367,0.7804181767734772,-0.8637956613193427,-0.8479822882883125,-0.7998985107116448,-0.5554595441832533,0.9524693989301387,0.31672673979521976,-0.7687046921692434,1.0,-0.44240807657472375,0.8980843965168528,0.9009625408431856,0.7513441424137989,-0.021920893083028428,0.5653171913940894,-0.8844006450970758,-0.7151551911782059,0.48862820184567274,0.9483477662852732,-0.6904863513769339,0.8951038475725395,0.4932531945139817,0.4627264396250364,0.9005361026548778,0.5670683739404092,-0.6315579348338644,-0.8844006450970758,0.9115486742228547,-0.28791143329979846,-0.4424080765747237,0.5154698864624937
advcl:cmpr,0.9411619408860875,0.7871402518408636,-0.8719047336958659,0.5581984712366357,0.9814122574484389,-0.005951533133187105,0.6250845417933102,-0.3561924381813315,0.9241305756938097,-0.26053070755695334,-0.430470796135136,-0.031013457598069866,-0.40202143716014643,-0.9157329020899412,0.09787134837769361,-0.9079383108232703,-0.8869003797941718,0.26258244064875547,-0.9060032732876286,-0.06970257228632115,-0.10017916057707194,-0.18432808713455243,-0.5,-0.6945803976812749,0.7105205666920739,-0.23352443916143026,-0.44240807657472375,1.0,-0.0028802812756133535,-0.009468372905204034,0.2594162396349102,-0.8869003797941718,-0.9898589752189181,-0.02730260384790139,0.9432325595493473,-0.9986360763028058,-0.13505813145341822,-0.34322945850302145,-0.7958525485566008,-0.9983448265757142,-0.9997404058278414,-0.7883222869738742,0.48780368888640335,0.9747318424790168,-0.02730260384790139,-0.03451364468892575,0.9862144471285891,1.0,0.5404386530510454
cc,-0.3406653250730959,0.61450430237241,0.49218484059837203,-0.8313117854738927,0.18908384882291457,0.9999952836140428,-0.7823542362163427,-0.9333828110024323,0.3794134564878274,-0.9647111550003591,0.9038406386339469,0.9996041484853752,-0.9144685222357407,0.40442347248480875,-0.9954768440513889,-0.4164869779119804,-0.45940429150112166,0.9641492477441808,0.4258784688177424,-0.9973629170097835,-0.9946767431856188,-0.9823297764152996,-0.8645816708570483,0.7214126923754516,0.7016270164369367,-0.9716742832963905,0.8980843965168528,-0.0028802812756133535,1.0,0.9999782976969892,0.9650144128465379,-0.45940429150112166,0.14490402638199046,-0.9995444287759871,-0.3348484108096823,0.055087122673929775,0.9912225718719123,-0.9382590909937654,0.6077802472654924,0.0603870763092102,0.025663665078738608,0.6175305605190173,0.871544722773666,-0.22618480892262396,-0.9995444287759871,0.9994994901493395,0.16263098484962427,-0.0028802812756133335,0.839823316279015
